qid,license_name,subject,answer,pred,response
70,감정평가사,경제학원론,E,E,"ㄱ은 k=2에서 투자(0.1×2^0.2)가 감가상각(0.2)보다 작아 자본이 감소하므로 틀렸고, ㄴ도 감가상각이 저축보다 크므로 틀렸다. 균제상태는 k=1이며, 황금률 조건도 k=1이므로 ㄹ은 옳다. 또한 균제상태에서 벗어나도 생산량 변화율은 0으로 수렴하므로 ㄷ은 옳다.

### ANSWER
E"
71,감정평가사,경제학원론,D,D,"### ANSWER
D"
762,관세사,내국소비세법,A,A,"### ANSWER
A"
763,관세사,회계학,A,A,"오류수정은 과거의 잘못된 기록을 바로잡는 것이고, 회계추정치 변경은 새로운 정보에 따라 추정을 수정하는 것으로 서로 구별된다. 따라서 A가 옳다.

### ANSWER
A"
764,관세사,회계학,E,E,"### ANSWER
E"
765,관세사,회계학,D,D,"Under K-IFRS, cash includes cash on hand and currency substitutes such as third-party checks, postal money orders, and dividend payment notices. Post-dated checks are excluded because they cannot be cashed immediately, and the checking account opening deposit is a restricted deposit, not cash. Therefore, cash and cash equivalents amount to ₩200 + ₩600 + ₩500 + ₩200 = ₩1,500.

### ANSWER
D"
766,관세사,회계학,A,B,"### ANSWER
B"
767,관세사,회계학,A,A,"공정가치는 측정일에 시장참여자 간 정상거래에서 자산을 매도할 때 받거나 부채를 이전할 때 지급할 출구가격으로 정의된다. 따라서 “정상적 미래 수익창출활동을 통해 받게 될 유입가격”으로 정의한 A는 옳지 않다. 나머지 보기는 공정가치측정의 시장 가정, 가치평가기법, 비금융자산의 회계단위 일관성 등에 관한 올바른 설명이다.

### ANSWER
A"
768,관세사,회계학,C,C,"매출채권회전율은 외상매출액을 평균 매출채권으로 나눈 값이다. 평균 매출채권은 (100+150)/2=125이므로, 200/125=1.6회이다. 평균회수기간은 360/1.6=225일이다.

### ANSWER
C"
769,관세사,회계학,E,E,"E는 기간에 걸쳐 수익을 인식하기 위한 요건을 잘못 설명하고 있다. 기간에 걸쳐 수익을 인식하려면 자산에 대체 용도가 없어야 하고, 동시에 수행한 부분에 대해 지급청구권이 있어야 한다. 대체 용도가 있거나 지급청구권이 없는 경우에는 일반적으로 한 시점에 수익을 인식한다. 따라서 “대체 용도는 있지만 지급청구권은 없다면 기간에 걸쳐 수익을 인식한다”는 옳지 않다.

### ANSWER
E"
1179,의사,의학각론,B,B,"The patient has advanced chronic kidney disease evidenced by severe azotemia (BUN/Cr 60/6.8), anemia, edema, and heavy proteinuria. The high anion gap metabolic acidosis (anion gap 19) is consistent with uremic acidosis in end-stage renal disease. DKA is unlikely given only mild hyperglycemia and no ketosis mentioned. Lactic acidosis lacks supporting lactate data, and the RTA options typically cause normal anion gap acidosis. Therefore, the best diagnosis is end-stage renal disease.

### ANSWER
B"
1180,의사,의학각론,D,D,"### ANSWER
D"
1181,의사,의학각론,B,B,"This patient has recurrent, non-pruritic angioedema with episodes of abdominal pain and dyspnea, a positive family history, and a markedly low C4 level with normal C3. These findings are classic for hereditary angioedema, which is caused by C1 inhibitor deficiency leading to complement consumption, especially low C4. Idiopathic or drug-induced angioedema would not typically show this complement pattern, and anaphylaxis would involve urticaria or hemodynamic instability. Delayed pressure urticaria would present with swelling after pressure and is not associated with low C4.

### ANSWER
B"
1182,의사,의학각론,D,D,"The patient has symptoms and spirometry suggestive of asthma, with obstructive pattern (FEV1/FVC 66.2%). Since baseline obstruction is present, the next diagnostic step is to assess reversibility using a bronchodilator response test. Methacholine challenge is more useful when spirometry is normal. Therefore, the correct answer is D.

### ANSWER
D"
1183,의사,의학각론,C,C,"Pancytopenia with normocytic anemia, low reticulocyte count, and normal LDH/bilirubin suggests a bone marrow production problem rather than hemolysis. Severe thrombocytopenia with leukopenia and anemia points toward aplastic anemia or marrow infiltration. Coombs test and osmotic fragility are not indicated without evidence of hemolysis. Bone marrow aspiration biopsy is the appropriate next diagnostic step.

### ANSWER
C"
1184,의사,의학각론,D,D,"The patient has tender, soft, mobile bilateral cervical lymph nodes following a recent pharyngitis, with normal vital signs and CBC. This pattern is most consistent with reactive lymphadenitis rather than lymphoma, which typically causes painless, firm, matted nodes. Other choices do not match the clinical presentation.

### ANSWER
D"
1185,의사,의학각론,A,A,"The ovarian cysts are most likely theca lutein cysts associated with the complete hydatidiform mole, caused by elevated hCG levels. After suction curettage removes the molar tissue, hCG levels decline and these cysts typically regress spontaneously. Therefore, surgical intervention such as aspiration, cystectomy, or oophorectomy is not indicated. The appropriate management is serial follow-up with ultrasound to confirm resolution.

### ANSWER
A"
1186,의사,의학각론,D,D,"이 환자는 46,XY 완전 안드로젠 무감각증후군의 전형적인 소견을 보인다. 여성형 외부생식기와 정상적인 유방 발달(Tanner IV)이 있으나 안드로젠 수용체 결함으로 음모 발달이 없고(Tanner I), 고환에서 분비된 뮐러관 억제 호르몬 때문에 자궁이 보이지 않는다. 키가 크고 목소리가 여성인 점도 부합한다. 뮐러관무발생은 46,XX로 음모 발달이 정상이며, 칼만증후군이나 시상하부-뇌하수체 기능부전은 유방 발달이 부족하다.

### ANSWER
D"
2583,약사,보건의약관계법규,C,B,"「지역보건법」상 보건소는 약국 개설등록 수리, 마약류 취급 감시, 의료기관 조제실 제제 신고 수리 등 지역 주민 보건의료와 관련된 업무를 수행할 수 있습니다. 그러나 의약품 도매상 허가는 약사법에 따라 시·도지사의 권한으로 규정되어 있어 보건소에서 수행할 수 있는 업무가 아닙니다. 따라서 정답은 B입니다.

### ANSWER
B"
2584,세무사,재정학,B,B,"바람직한 조세의 조건으로는 공평성, 확실성, 편의성, 경제성 등이 있다. 조세는 필요한 재정수입을 확보하는 것이지, 재정수입을 극대화하는 것이 목표가 아니다. 따라서 수입성의 원칙은 바람직한 조세 조건으로 옳지 않다.

### ANSWER
B"
2585,세무사,재정학,A,A,"A is correct because progressive taxation can create horizontal inequity between taxpayers with the same multi-year average income but different income stability, such as self-employed versus wage earners. B is incorrect because a benefit elasticity less than 1 implies regressive taxation under the benefit principle. C is incorrect because a fair tax should not reorder individuals' utility rankings. D is incorrect because a comprehensive income tax broadens the base and improves horizontal equity. E is incorrect because stronger progressivity enhances vertical equity.

### ANSWER
A"
2586,세무사,재정학,B,B,"세율 인상 시 초과부담은 증가하지만 조세수입은 항상 증가하지는 않는다. 세율이 일정 수준을 넘으면 과세 기반이 줄어 오히려 조세수입이 감소할 수 있다. 따라서 B의 “조세수입도 늘어난다”는 부분은 옳지 않다. 나머지 보기들은 초과부담 이론에 부합한다.

### ANSWER
B"
2587,세무사,재정학,B,B,"단위당 물품세 부과 시 조세 부담은 수요와 공급의 탄력성에 따라 결정된다. 일반적으로 탄력성이 낮은 쪽이 조세를 더 많이 부담하므로 D는 틀렸다. 수요가 완전비탄력적이면 소비자가 세금 전액을 부담하므로 E도 틀렸다. 수요가 탄력적일수록 거래량 감소가 커져 조세 수입이 반드시 증가한다고 볼 수 없고, 세액이 커질수록 조세 수입이 항상 증가하는 것도 아니다. 공급이 탄력적일수록 세금으로 인한 거래량 왜곡이 커져 후생손실이 증가하므로 B가 옳다.

### ANSWER
B"
2588,세무사,재정학,A,A,"Before tax equilibrium is P=14, Q=22. After a 10-won tax on producers, supply becomes Qs = 3(P-10)-20 = 3P-50, giving new equilibrium P=20, Q=10. Total tax revenue is 10×10=100, not 120, so statement A is false. Consumer burden is 6, producer burden is 4, and deadweight loss is 60, so the other statements are correct.

### ANSWER
A"
2589,세무사,재정학,B,B,"### ANSWER
B"
2590,세무사,재정학,D,D,"ㄱ은 자본이득방식을 부분통합으로 보는 설명이 틀렸고, 완전통합에 해당한다. ㄴ의 조합방식은 법인 이윤을 주주에게 귀속시켜 개인소득세로 과세하는 완전통합 방식으로 옳다. ㄷ의 배당세액공제제도는 배당 부분만 통합하므로 부분통합에 해당하며, 완전통합이라는 설명은 틀렸다. ㄹ의 차등세율제도는 배당에 대해 낮은 법인세율을 적용하는 부분통합 방식으로 옳다. 따라서 옳은 것은 ㄴ, ㄹ이다.

### ANSWER
D"
465,공인회계사,경영학,A,A,"EBIT를 X라 하면, 보통주 10,000주 방안의 EPS는 0.6X/10,000이고, 부채 1억원(이자 1,000만원)과 보통주 5,000주 방안의 EPS는 0.6(X-10,000,000)/5,000입니다. 두 EPS가 같아지는 X는 2,000만원이며, 이를 대입하면 EPS는 0.6×20,000,000/10,000 = 1,200원입니다.

### ANSWER
A"
466,공인회계사,경영학,E,E,"Using the market model, beta equals the slope coefficient 1.524. The relationship between beta, correlation, and standard deviations is beta = ρ × (σ_A / σ_M). Rearranging gives σ_A = beta × σ_M / ρ = 1.524 × 1.45% / 0.788 ≈ 2.804%. This is closest to 2.80%.

### ANSWER
E"
467,공인회계사,경영학,C,C,"SML에서 균형 기대수익률은 체계적 위험에 따라 결정되는 적정 수익률이다. 만약 어떤 자산의 기대수익률이 SML로 산출된 균형 기대수익률보다 낮다면, 이는 자산이 과대평가되었음을 의미한다. 따라서 “과소평가되었다”고 한 C의 설명은 옳지 않다. 나머지 보기들은 CML과 SML의 관계 및 특성을 올바르게 설명하고 있다.

### ANSWER
C"
468,공인회계사,경영학,D,D,"a는 MM(1963)의 법인세 모형에서 부채의 절세효과 현재가치만큼 기업가치가 증가한다는 내용으로 적절하다. b는 상충이론이 절세효과를 부정하는 것이 아니라 절세효과와 파산비용을 균형시키는 이론이므로 부적절하다. c는 대리인 비용에 감시비용, 확증비용 등이 포함된다는 점에서 적절하다. d는 MM(1958)은 자본구조 무관련성을 주장하므로 최적자본구조가 존재한다는 설명은 부적절하다. e는 영업현금흐름이 일정할 때 최적자본구조에서 WACC가 최소화된다는 설명으로 적절하다.

### ANSWER
D"
469,공인회계사,경영학,E,E,"로제프(Rozeff)의 최적배당이론은 배당이 증가하면 대리인 비용은 감소하지만 외부자금 조달비용(거래비용)은 증가한다고 본다. 따라서 외부자금 조달비용이 감소하고 대리인 비용이 증가한다는 E의 설명은 반대로 되어 있어 가장 적절하지 않다.

### ANSWER
E"
470,공인회계사,경영학,B,B,"EMH는 일반적으로 약형, 준강형, 강형의 세 가지 형태로 구분됩니다. 선택지 B는 약형과 강형 두 가지만 언급하여 준강형을 빠뜨렸으므로 가장 적절하지 않습니다. 나머지 선택지들은 효율적 시장의 정의와 각 형태에 대한 설명으로 타당합니다.

### ANSWER
B"
471,공인회계사,경영학,D,D,"두 주식의 표준편차가 동일하므로 상관계수가 0 또는 -1일 때 최소분산 가중치는 50%가 맞지만, 상관계수가 1이면 모든 포트폴리오의 분산이 동일하므로 반드시 50%일 필요는 없다. 또한 상관계수가 -1일 때만 표준편차가 0인 포트폴리오를 구성할 수 있으므로, 상관계수와 무관하게 항상 가능하다는 진술은 틀렸다. 따라서 적절하지 않은 항목은 b와 d이다.

### ANSWER
D"
472,공인회계사,경영학,B,B,"### ANSWER
B"
72,감정평가사,경제학원론,B,B,"A는 유동성함정이 화폐수요의 이자율 탄력성이 무한대일 때 발생하므로 틀렸다. B는 LM곡선이 수직이면 재정정책이 이자율만 상승시키고 소득은 변하지 않아 완전한 구축효과가 나타나므로 옳다. C는 수평 IS곡선에서 통화정책이 소득에 영향을 주므로 틀렸다. D는 피구효과는 물가 하락에 따른 실질부 효과이므로 틀렸다. E는 IS곡선 위쪽은 초과공급 상태이므로 틀렸다.

### ANSWER
B"
73,감정평가사,경제학원론,B,B,"IS-LM 균형에서 IS곡선과 화폐시장 균형식을 연립하면 \(Y = 15 + M/8\), \(r = 45 - 5M/8\)이다. 현재 \(M=40\)일 때 \(r=20\)이므로, 이자율을 5만큼 높인 \(r=25\)가 되려면 \(45 - 5M/8 = 25\)에서 \(M=32\)가 된다. 따라서 명목화폐공급량은 40에서 32로 8만큼 감소해야 한다.

### ANSWER
B"
74,감정평가사,경제학원론,C,C,"구매력평가 환율은 한국 가격 5,000원을 미국 가격 5달러로 나눈 1,000원/달러이므로 ㄱ은 옳다. 현재 환율이 1,100원/달러이고 미국 가격과 환율이 고정된 채 장기적으로 구매력평가설이 성립하려면 한국 가격은 5,500원으로 상승해야 하므로 ㄴ은 옳다. 반대로 한국과 미국 가격이 고정된 채 구매력평가설이 성립하려면 환율은 1,000원/달러로 하락해야 하므로 ㄷ은 옳지 않다.

### ANSWER
C"
75,감정평가사,경제학원론,D,D,"New Keynesian economics emphasizes price stickiness and monetary non-neutrality in the short run, so A, B, and C are incorrect. Menu costs are associated with New Keynesian theory, not New Classical theory, so E is incorrect. Real business cycle theory views fluctuations as optimal responses to real shocks, with consumption optimization maintained throughout the cycle.

### ANSWER
D"
76,감정평가사,경제학원론,A,A,"Let total population be 100, so labor force is 50, unemployed is 5, employed is 45, and non-economic activity population is 50. After transitions, unemployed becomes 3.5 remaining, plus 0.45 from employed and 0.5 from non-economic activity, totaling 4.45. Employed becomes 44.55 plus 1.0 from unemployed, totaling 45.55. The new labor force is 50, so the unemployment rate is 4.45/50 = 8.9%.

### ANSWER
A"
77,감정평가사,경제학원론,C,C,"M2 consists of 25% cash, 25% demand deposits, and 50% savings deposits. Reserves are required only on deposits, so reserves equal 10% of (25% + 50%) of M2, which is 7.5% of M2. The monetary base is cash plus reserves, so it equals 25% + 7.5% = 32.5% of M2. Therefore, the M2 money multiplier is 1 / 0.325 = 3.0769, which rounds to 3.1.

### ANSWER
C"
78,감정평가사,부동산학원론,B,B,"ㄱ(가식 중 수목)과 ㅂ(경작수확물)은 동산으로 보며, ㄷ(건물)과 ㄹ(소유권보존등기된 입목)은 토지와 별개의 부동산으로 취급됩니다. 반면 ㄴ(매년 경작의 노력을 요하지 않는 다년생 식물)과 ㅁ(구거)은 토지의 정착물로서 토지의 일부로 간주됩니다.

### ANSWER
B"
79,감정평가사,부동산학원론,D,D,"공인중개사법 제18조에 따르면 개업공인중개사가 관할 구역 외에 분사무소를 두려면 등록관청의 ‘허가’가 아니라 ‘신고’를 하면 된다. 따라서 D는 옳지 않다. A는 사무소 명칭 사용, B는 비개업공인중개사의 표시·광고 금지, C는 경매·공매 부동산 중개업무, E는 명의대여 및 등록증 양도 금지에 관한 규정으로 모두 법령에 부합한다.

### ANSWER
D"
770,관세사,회계학,D,D,"April 1 유상증자는 발행가액(₩100)이 공정가치(₩150)보다 낮으므로 보너스 요소가 있어 가중평균주식수 계산 시 조정이 필요하다. 이론적 권리락주가 = (800×150 + 300×100) / 1,100 = ₩136.36, 조정계수 = 150 / 136.36 = 1.1이다. 따라서 가중평균유통보통주식수 = 800×1.1×3/12 + 1,100×5/12 + (1,100+X)×4/12 = 1,095이며, 이를 풀면 X = 150주이다.

### ANSWER
D"
771,관세사,회계학,B,B,"고객충성포인트는 별도의 수행의무이므로, 거래가격을 제품과 포인트의 개별 판매가격 비율로 배분해야 한다. 제품의 개별 판매가격은 ₩20,000이고, 포인트의 개별 판매가격은 교환 예상치에 따라 ₩1,800으로 추정되므로 총 개별 판매가격은 ₩21,800이다. 따라서 3월 1일에 인식할 제품 수익은 ₩20,000 × (₩20,000/₩21,800) = ₩18,348.62이며, 소수점 첫째자리에서 반올림하면 ₩18,349이다. 포인트에 해당하는 금액은 이연하여 이후 교환 시 인식한다.

### ANSWER
B"
772,관세사,회계학,B,B,"확정급여채무 기초 1,200에 이자비용 60(1,200×5%)과 당기근무원가 200을 더하면 기말 확정급여채무는 1,460이다. 사외적립자산은 기초 1,000에 이자수익 50(1,000×5%)과 출연금 300을 더하면 기말 1,350이다. 따라서 순확정급여부채는 1,460－1,350＝110이다.

### ANSWER
B"
773,관세사,회계학,C,C,"전환사채의 부채요소는 발행시점의 일반사채 시장이자율(연 10%)로 원금과 이자의 현재가치를 계산하여 측정합니다. 원금 현재가치는 ₩100,000 × 0.6830 = ₩68,300이고, 이자 현재가치는 ₩5,000 × 3.1700 = ₩15,850이므로 발행시점 부채 장부금액은 ₩84,150입니다. 20x1년 말에는 유효이자율법에 따라 이자비용 ₩8,415가 가산되고 이자지급액 ₩5,000이 차감되므로 장부금액은 ₩84,150 + ₩8,415 - ₩5,000 = ₩87,565입니다.

### ANSWER
C"
774,관세사,회계학,A,A,"ㄱ은 법인세비용의 구성요소에 대한 K-IFRS 설명으로 옳고, ㄷ은 이연법인세자산 장부금액을 매 보고기간 말에 검토한다는 점에서 옳다. ㄴ은 상계권리와 순액결제 의도가 모두 필요하므로 '또는'으로 연결된 설명은 틀렸다. ㄹ은 이연법인세자산·부채를 현재가치로 할인하지 않으므로 틀렸다. 따라서 옳은 것은 ㄱ, ㄷ이다.

### ANSWER
A"
775,관세사,회계학,D,D,"### ANSWER
D"
776,관세사,회계학,E,E,"### ANSWER
E"
777,관세사,회계학,C,C,"20x1년 말 재평가로 장부금액이 9,000에서 12,600으로 증가하여 재평가잉여금 3,600이 발생한다. 20x2년 감가상각비는 12,600÷9=1,400이다. 20x2년 말 재평가 전 장부금액은 11,200이고 공정가치가 6,000이므로 감소액은 5,200이다. 이 중 재평가잉여금 3,600을 먼저 차감하고 나머지 1,600은 당기손익으로 인식한다. 따라서 당기순이익은 감가상각비 1,400과 재평가손실 1,600을 합한 3,000만큼 감소한다.

### ANSWER
C"
1187,의사,의학각론,C,C,"The clinical picture of continued postpartum hemorrhage with the uterine fundus not palpable abdominally and a bright red mass visible in the vagina is classic for uterine inversion.

### ANSWER
C"
1188,의사,의학각론,B,B,"Neonatal sepsis with meningitis in a 3-day-old, especially with prolonged rupture of membranes and gram-positive cocci, is most classically caused by Group B Streptococcus. The CSF findings of neutrophilic pleocytosis, low glucose, and high protein support bacterial meningitis. Among the choices, Group B Streptococcus is the leading cause of early-onset neonatal sepsis.

### ANSWER
B"
1189,의사,의학각론,C,C,"Kasai 수술을 받은 담도폐쇄증 환아에서 만성 담즙정체로 지용성 비타민 흡수가 저하되어 비타민 K 결핍이 발생할 수 있습니다. 혈소판 수치와 출혈시간은 정상이면서 PT와 aPTT가 함께 연장된 것은 DIC나 혈소판 질환보다는 비타민 K 의존성 응고인자 결핍을 시사합니다. 신기능 이상이나 혈소판 감소증, 용혈성 빈혈 소견은 없으므로 다른 선택지는 적합하지 않습니다.

### ANSWER
C"
1190,의사,의학각론,D,D,"### ANSWER
D"
1191,의사,의학각론,D,D,"이 환아는 발열, 혈변, 점액변, 복통, 대변 백혈구 양성, CRP 상승 및 백혈구 증가증을 보여 침습성 세균성 장염이 시사된다. 로타바이러스와 콜레라는 수양성 설사를 일으키고 혈변과 대변 백혈구가 동반되지 않으며, 장편모충도 혈변을 흔히 일으키지 않는다. 엔테로코쿠스 페칼리스는 전형적인 장염 원인균이 아니다. 따라서 발열과 혈변, 대변 백혈구 양성을 보이는 이 환아에게 가장 적합한 원인 병원체는 살모넬라(Salmonella Enteritidis)이다.

### ANSWER
D"
1192,의사,의학각론,D,D,"이 환아는 발열, 비담즙성 구토, 수양성 설사, 탈수 소견(입안 건조, 처짐)과 저나트륨혈증을 보이며, 대변에 백혈구나 잠혈이 없어 바이러스성 장염에 합당하다. 노로바이러스 장염은 구토가 두드러지고 수양성 설사와 탈수를 흔히 동반하며 CRP가 경미하게 상승할 수 있다. 장중첩증은 전형적인 복부 덩이와 혈변, 심한 복통이 없어 맞지 않고, 급성췌장염은 아밀라아제/리파아제가 정상이어서 제외된다. 거짓막대장염과 캄필로박터 장염은 대변 백혈구나 혈변 소견이 보통 동반되므로 이 경우와 맞지 않다.

### ANSWER
D"
1193,의사,의학각론,B,B,"The infant has prolonged fever, conjunctival injection, red cracked lips, extremity swelling, and BCG site erythema/induration, which are classic features of Kawasaki disease. Elevated inflammatory markers and sterile pyuria further support this diagnosis.

### ANSWER
B"
1194,의사,의학각론,A,A,"The patient presents with parkinsonian features (tremor, bradykinesia, shuffling gait, postural instability) and psychotic symptoms with delusions. Antipsychotic treatment must avoid worsening parkinsonism. Quetiapine is the preferred antipsychotic in Parkinson’s disease psychosis due to its low extrapyramidal side effect profile. The other options carry higher risks of EPS or are less suitable in this setting.

### ANSWER
A"
1853,한의사,안이비인후과학,C,E,"### ANSWER
E"
1854,한의사,안이비인후과학,B,B,"The patient has recurrent episodes of vertigo lasting 20–30 minutes, fluctuating low-frequency hearing loss, tinnitus, and drop attacks while conscious. These are classic features of Ménière's disease. Other options do not match the combination of episodic vertigo with fluctuating hearing loss and tinnitus.

### ANSWER
B"
1855,한의사,안이비인후과학,A,A,"환자는 말초성 안면신경마비(구안와사)의 전형적인 증상을 보이며, 귀 뒤 통증과 두통, 오한이 동반되어 풍한사가 경락을 침범한 것으로 판단된다. 이때 이기거풍탕은 풍사로 인한 안면마비와 구안와사에 사용하는 대표적인 처방이다. 다른 보기들은 열담, 심화, 어혈 등의 다른 병증에 해당하므로 적합하지 않다.

### ANSWER
A"
1856,한의사,안이비인후과학,C,C,"The patient has atrophic rhinitis with dryness, foul-smelling crusts, bleeding, afternoon facial heat, and dry cough, indicating lung-kidney yin deficiency with deficiency heat. 百合固金汤 (Baihe Gujin Tang) nourishes lung yin, clears deficiency heat, and moistens dryness, making it the most appropriate choice. The other formulas target dampness-cold, wind-cold exterior, qi deficiency, or kidney yin deficiency without lung involvement.

### ANSWER
C"
1857,한의사,안이비인후과학,C,A,"### ANSWER
A"
1858,한의사,안이비인후과학,B,B,"The recurrent mild oral ulcers with prominent anxiety, easy startling, and poor sleep point to heart blood deficiency with spirit unrest. 사물안신탕 nourishes blood and calms the spirit, matching both the oral symptoms and the sleep/emotional complaints. Other formulas either target excess fire, liver fire, or general qi-blood deficiency without addressing the specific spirit symptoms.

### ANSWER
B"
1859,한의사,부인과학,D,D,"### ANSWER
D"
1860,한의사,부인과학,B,B,"수정 후 3~8주는 배아기(organogenesis)로, 주요 장기와 신체 구조가 형성되는 시기입니다. 이 시기에 약물이나 유해 물질에 노출되면 기형 발생 위험이 가장 높습니다. 수정 후 0~2주는 착상 전후로 ""all-or-none"" 현상이 나타나며, 9주 이후에는 주요 장기 형성이 대부분 완료되어 기형 위험이 상대적으로 감소합니다. 따라서 정답은 B입니다.

### ANSWER
B"
2222,변리사,산업재산권법,B,C,"### ANSWER
C"
2223,변리사,산업재산권법,E,E,"### ANSWER
E"
2224,변리사,산업재산권법,E,E,"### ANSWER
E"
2225,변리사,산업재산권법,E,C,"### ANSWER
C"
2226,변리사,산업재산권법,E,B,"B는 소리·냄새 상표의 유사 여부를 시각적 표현을 기준으로 비교한다고 보는 점에서 옳지 않습니다. 소리 상표는 청각적, 냄새 상표는 후각적 인식을 기준으로 유사 여부를 판단해야 합니다. 나머지 보기는 상표 유사 판단에 관한 판례의 입장과 일치합니다.

### ANSWER
B"
2227,변리사,산업재산권법,C,C,"### ANSWER
C"
2228,변리사,산업재산권법,B,B,"B는 계속적 침해로 인한 손해배상청구권의 소멸시효가 최초 손해 발생 시부터 일괄적으로 진행된다고 보는 것은 판례와 다르며, 각 손해 발생 시점마다 개별적으로 진행됩니다.

### ANSWER
B"
2229,변리사,산업재산권법,D,C,"### ANSWER
C"
1460,변호사,민사법,B,B,"B는 법인 아닌 사단의 대표자가 총유재산 보존행위에 관한 소송에서 사원총회 결의를 거쳤더라도 자기 명의로 당사자가 될 수 없다는 점에서 옳지 않습니다. 사원 개인은 보존행위로서 자기 명의로 소송을 제기할 수 있지만, 대표자는 사단을 대표하여 소송하여야 합니다. 나머지 옵션들은 판례에 부합합니다.

### ANSWER
B"
1461,변호사,민사법,E,E,"### ANSWER
E"
1462,변호사,민사법,D,D,"### ANSWER
D"
1463,변호사,민사법,D,D,"D는 확정판결의 기판력에 저촉되므로, 재심절차 등을 거치지 않고 부당이득반환을 구할 수 있다는 설명은 옳지 않다. 나머지 보기는 판례에 부합한다.

### ANSWER
D"
1464,변호사,민사법,E,D,"### ANSWER
D"
1465,변호사,민사법,B,E,"### ANSWER
E"
1466,변호사,민사법,E,E,"### ANSWER
E"
1467,변호사,민사법,D,A,"### ANSWER
A"
2591,세무사,재정학,C,C,"선형누진세는 일정한 한계세율과 소득공제를 결합한 구조로, 소득이 증가할수록 평균세율은 상승하지만 한계세율은 일정하게 유지된다. 따라서 C가 옳다. A의 소득효과는 저축을 증가시키는 방향이며, B의 비례소득세는 수직적 공평성과 직접 관련이 없다. D는 소득공제가 고소득층에게 더 유리하고, E는 세액공제가 한계세율을 변화시키지 않는다.

### ANSWER
C"
2592,세무사,재정학,C,C,"부가가치세는 일반적으로 역진적 성격을 가지므로 A는 틀렸다. 수출품은 영세율이 적용되어 부가가치세 부담이 국내 판매용 제품과 같지 않으므로 B는 틀렸다. 법인세 계산 시 이자비용은 손금으로 공제되므로 부채 비중을 높이는 것이 법인세 절감에 유리할 수 있다. 투자세액공제는 법인세 부담을 감소시키므로 D는 틀렸고, 법인세는 법인의 소득을 과세대상으로 하므로 E도 틀렸다. 따라서 옳은 것은 C이다.

### ANSWER
C"
2593,세무사,재정학,C,C,"Allingham-Sandmo 모형은 불확실성 하의 기대효용 극대화를 통해 탈세를 분석하며, 위험기피와 체감 절대위험기피도를 가정한다. 세율 상승의 효과는 소득효과와 대체효과가 상충되어 탈루소득이 반드시 커진다고 단정할 수 없다. 따라서 C의 설명은 옳지 않다.

### ANSWER
C"
2594,세무사,재정학,A,A,"담배소비세는 지방세 중 보통세로, 특정 목적에 사용이 제한되지 않고 지방자치단체의 일반 재원으로 사용됩니다. 반면 지방교육세, 지역자원시설세, 농어촌특별세, 교통·에너지·환경세는 모두 특정 용도에 사용되는 목적세입니다. 따라서 목적세가 아닌 것은 담배소비세입니다.

### ANSWER
A"
2595,세무사,재정학,E,E,"이자소득세 부과는 세후 이자율을 낮추어 현재소비의 상대가격을 하락시키고, 대체효과로 현재소비가 증가하여 저축이 감소한다. 또한 실질소득 감소로 인한 소득효과는 정상재인 현재소비와 미래소비를 모두 감소시키며, 결과적으로 효용수준도 낮아진다. 따라서 ㄱ, ㄴ, ㄷ, ㄹ 모두 옳다.

### ANSWER
E"
2596,세무사,재정학,D,D,"The tax lowers the net wage to \((1-t)w\). Before tax, the budget line is \(M = w(\overline{T} - L)\), so A is correct. After tax, the vertical intercept is \((1-t)w\overline{T}\), so B is correct. With leisure normal, the substitution effect reduces labor supply while the income effect increases it, making the total effect ambiguous, so C is correct. If the substitution effect exceeds the income effect, labor supply decreases, not increases, so D is incorrect. If leisure is inferior, both effects reduce labor supply, so E is correct.

### ANSWER
D"
2597,세무사,재정학,C,C,"자본스톡의 사용자비용탄력성이 작을수록 투자가 사용자비용 변화에 덜 민감하므로, 조세제도를 통한 투자 유인책의 효과는 오히려 작아진다. 따라서 “작을수록 효과가 커진다”는 설명은 옳지 않다. 나머지 보기는 자본의 사용자비용, 가속감가상각, 한계실효세율의 개념과 효과를 올바르게 서술하고 있다.

### ANSWER
C"
2598,세무사,재정학,B,B,"국채발행으로 이자율이 상승하면 외국 자본이 유입되어 자국 통화 수요가 증가하므로 환율은 평가절상된다. 따라서 평가절하로 경상수지가 개선된다는 설명은 옳지 않다. 나머지 보기는 구축효과, 통화량 증가, 총수요 효과 등에 대해 올바르게 서술하고 있다.

### ANSWER
B"
778,관세사,회계학,C,C,"The offshore structure cost includes the present value of the restoration obligation: ₩200,000 × 0.6830 = ₩136,600, making the total depreciable asset ₩2,136,600. Depreciation expense is (₩2,136,600 − ₩200,000) ÷ 4 = ₩484,150. Interest accretion on the restoration liability for 20x1 is ₩136,600 × 10% = ₩13,660. Total expense recognized in 20x1 is ₩484,150 + ₩13,660 = ₩497,810.

### ANSWER
C"
779,관세사,회계학,B,B,"매출총이익 = 순매출액 - 매출원가이므로, 순매출액은 총매출액 6,000에서 매출에누리 500을 차감한 5,500입니다. 따라서 매출원가는 5,500 - 1,125 = 4,375입니다. 순매입액은 총매입액 3,750에서 매입리베이트 250을 차감한 3,500입니다. 기초상품재고액을 B라 하면, 매출원가 = 기초재고 + 순매입액 - 기말재고 = B + 3,500 - 375 = 4,375이므로 B = 1,250입니다.

### ANSWER
B"
