id,category,trial,answer,pred,response
Kedu_tradition_40,Tradition,0,D,D,D
Kedu_tradition_41,Tradition,0,A,A,A
KIIP_society_105,Society,0,A,A,A
KIIP_society_106,Society,0,C,C,C
KIIP_society_107,Society,0,A,A,A
KIIP_society_108,Society,0,A,A,A
CSAT_korean_23_19,Textual,0,C,C,C
CSAT_korean_23_20,Textual,0,C,C,C
CSAT_korean_23_21,Textual,0,E,E,E
CSAT_korean_23_22,Textual,0,A,A,A
KIIP_geography_52,Geography,0,A,A,A
KIIP_geography_53,Geography,0,C,C,C
KIIP_geography_54,Geography,0,B,B,B
KIIP_geography_55,Geography,0,D,D,D
CSAT_korean_23_23,Textual,0,E,E,E
CSAT_korean_23_24,Textual,0,C,C,C
CSAT_korean_23_25,Textual,0,C,C,C
CSAT_korean_23_26,Textual,0,D,D,D
KIIP_geography_56,Geography,0,B,B,B
KIIP_geography_57,Geography,0,B,B,B
KIIP_geography_58,Geography,0,D,D,D
KIIP_geography_59,Geography,0,A,A,A
KIIP_society_109,Society,0,D,C,C
KIIP_society_110,Society,0,A,A,A
KIIP_society_111,Society,0,D,D,D
KIIP_society_112,Society,0,B,B,B
KIIP_law_50,Law,0,A,A,A
KIIP_law_51,Law,0,A,C,C
PSAT_17_1,Law,0,A,C,C
PSAT_17_2,Law,0,C,C,C
KIIP_society_113,Society,0,C,C,C
KIIP_society_114,Society,0,B,B,B
KIIP_society_115,Society,0,A,A,A
KIIP_society_116,Society,0,B,B,B
PSAT_17_3,Law,0,A,A,A
PSAT_17_4,Law,0,A,A,A
PSAT_17_5,Law,0,B,B,B
PSAT_17_6,Law,0,D,B,B
KIIP_society_117,Society,0,A,A,A
KIIP_society_118,Society,0,A,A,A
KIIP_society_119,Society,0,B,B,B
KIIP_society_120,Society,0,A,A,A
CSAT_korean_23_27,Textual,0,A,A,A
CSAT_korean_23_28,Textual,0,E,E,E
CSAT_korean_23_29,Textual,0,A,A,A
CSAT_korean_23_30,Textual,0,B,B,B
Kedu_tradition_42,Tradition,0,B,B,B
Kedu_tradition_43,Tradition,0,A,A,A
Kedu_tradition_44,Tradition,0,B,B,B
Kedu_tradition_45,Tradition,0,D,D,D
KIIP_geography_60,Geography,0,A,A,A
KIIP_geography_61,Geography,0,A,A,A
KIIP_geography_62,Geography,0,C,C,C
KIIP_geography_63,Geography,0,D,D,D
Kedu_tradition_46,Tradition,0,B,B,B
Kedu_tradition_47,Tradition,0,C,C,C
Kedu_tradition_48,Tradition,0,C,C,C
Kedu_tradition_49,Tradition,0,D,D,D
PSAT_17_7,Law,0,B,B,B
PSAT_17_8,Law,0,D,D,D
PSAT_17_9,Law,0,A,A,A
PSAT_17_10,Law,0,C,C,C
KIIP_society_121,Society,0,D,D,D
KIIP_society_122,Society,0,B,B,B
KIIP_society_123,Society,0,A,A,A
KIIP_society_124,Society,0,A,A,A
KIIP_geography_64,Geography,0,A,C,C
KIIP_geography_65,Geography,0,B,B,B
KIIP_geography_66,Geography,0,B,B,B
KIIP_geography_67,Geography,0,D,D,D
PSAT_17_11,Law,0,D,D,D
PSAT_17_12,Law,0,C,C,C
PSAT_17_13,Law,0,D,D,D
PSAT_17_14,Law,0,B,B,B
KIIP_society_125,Society,0,B,B,B
KIIP_society_126,Society,0,D,B,B
KIIP_society_127,Society,0,C,C,C
KIIP_society_128,Society,0,A,A,A
CSAT_korean_23_31,Textual,0,A,A,A
CSAT_korean_23_32,Textual,0,D,D,D
CSAT_korean_23_33,Textual,0,B,B,B
CSAT_korean_23_34,Textual,0,C,C,C
KIIP_geography_68,Geography,0,C,C,C
KIIP_geography_69,Geography,0,A,A,A
KIIP_geography_70,Geography,0,D,D,D
KIIP_geography_71,Geography,0,C,C,C
Kedu_tradition_50,Tradition,0,B,B,B
Kedu_tradition_51,Tradition,0,D,D,D
Kedu_tradition_52,Tradition,0,D,D,D
Kedu_tradition_53,Tradition,0,A,D,D
PSAT_17_15,Law,0,D,D,D
PSAT_17_16,Law,0,B,A,A
PSAT_17_17,Law,0,D,D,D
PSAT_17_18,Law,0,B,B,B
KIIP_society_129,Society,0,A,A,A
KIIP_society_130,Society,0,C,C,C
KIIP_society_131,Society,0,A,A,A
KIIP_society_132,Society,0,C,C,C
KIIP_geography_72,Geography,0,A,A,A
KIIP_geography_73,Geography,0,A,A,A
KIIP_geography_74,Geography,0,D,B,B
KIIP_geography_75,Geography,0,C,C,C
CSAT_korean_22_1,Textual,0,B,B,B
CSAT_korean_22_2,Textual,0,E,E,E
CSAT_korean_22_3,Textual,0,A,A,A
CSAT_korean_22_4,Textual,0,A,A,A
PSAT_17_19,Law,0,A,A,A
PSAT_17_20,Law,0,A,A,A
PSAT_17_21,Law,0,C,C,C
PSAT_17_22,Law,0,D,A,A
KIIP_geography_76,Geography,0,D,D,D
KIIP_geography_77,Geography,0,A,A,A
KIIP_geography_78,Geography,0,A,D,D
KIIP_geography_79,Geography,0,C,C,C
Kedu_tradition_54,Tradition,0,C,C,C
Kedu_tradition_55,Tradition,0,D,D,D
Kedu_tradition_56,Tradition,0,A,A,A
Kedu_tradition_57,Tradition,0,D,D,D
PSAT_17_23,Law,0,A,A,A
PSAT_17_24,Law,0,D,D,D
PSAT_17_25,Law,0,B,D,D
PSAT_18_1,Law,0,C,C,C
KIIP_geography_80,Geography,0,A,A,A
KIIP_geography_81,Geography,0,C,C,C
KIIP_geography_82,Geography,0,C,C,C
KIIP_geography_83,Geography,0,C,C,C
KIIP_society_133,Society,0,A,A,A
KIIP_society_134,Society,0,D,D,D
KIIP_society_135,Society,0,B,B,B
KIIP_society_136,Society,0,A,A,A
PSAT_18_2,Law,0,A,A,A
PSAT_18_3,Law,0,B,C,C
PSAT_18_4,Law,0,C,C,C
PSAT_18_5,Law,0,B,D,D
CSAT_korean_22_5,Textual,0,C,C,C
CSAT_korean_22_6,Textual,0,D,D,D
CSAT_korean_22_7,Textual,0,C,C,C
CSAT_korean_22_8,Textual,0,B,B,B
PSAT_18_6,Law,0,C,C,C
PSAT_18_7,Law,0,B,B,B
PSAT_18_8,Law,0,A,A,A
PSAT_18_10,Law,0,D,D,D
Kedu_tradition_58,Tradition,0,B,B,B
Kedu_tradition_59,Tradition,0,B,B,B
Kedu_tradition_60,Tradition,0,D,D,D
Kedu_tradition_61,Tradition,0,A,A,A
KIIP_geography_84,Geography,0,D,D,D
KIIP_geography_85,Geography,0,A,A,A
KIIP_geography_86,Geography,0,B,B,B
KIIP_geography_87,Geography,0,A,A,A
KIIP_society_137,Society,0,D,D,D
KIIP_society_138,Society,0,A,A,A
KIIP_society_139,Society,0,D,D,D
KIIP_society_140,Society,0,A,A,A
CSAT_korean_07_6,Functional,0,C,A,A
CSAT_korean_07_7,Functional,0,C,C,C
CSAT_korean_07_8,Functional,0,D,D,D
CSAT_korean_07_9,Functional,0,B,B,B
CSAT_korean_22_9,Textual,0,C,C,C
CSAT_korean_22_10,Textual,0,B,B,B
CSAT_korean_22_11,Textual,0,E,E,E
CSAT_korean_22_12,Textual,0,E,E,E
KIIP_society_141,Society,0,A,A,A
KIIP_society_142,Society,0,A,A,A
KIIP_society_143,Society,0,C,A,A
KIIP_society_144,Society,0,A,A,A
CSAT_korean_07_10,Functional,0,B,D,D
CSAT_korean_06_6,Functional,0,A,A,A
CSAT_korean_06_7,Functional,0,B,B,B
CSAT_korean_06_8,Functional,0,C,C,C
CSAT_korean_22_13,Textual,0,D,E,E
CSAT_korean_22_14,Textual,0,D,D,D
CSAT_korean_22_15,Textual,0,B,C,C
CSAT_korean_22_16,Textual,0,D,B,B
KIIP_geography_88,Geography,0,A,A,A
KIIP_geography_89,Geography,0,A,A,A
KIIP_geography_90,Geography,0,A,A,A
KIIP_geography_91,Geography,0,A,A,A
KIIP_society_145,Society,0,A,A,A
KIIP_society_146,Society,0,A,A,A
KIIP_society_147,Society,0,A,A,A
KIIP_society_148,Society,0,A,A,A
KIIP_society_149,Society,0,A,A,A
KIIP_society_150,Society,0,A,A,A
KIIP_society_151,Society,0,A,A,A
KIIP_society_152,Society,0,A,A,A
PSAT_18_11,Law,0,C,C,C
PSAT_18_12,Law,0,B,B,B
PSAT_18_13,Law,0,C,C,C
PSAT_18_14,Law,0,A,A,A
KIIP_geography_92,Geography,0,C,C,C
Kedu_geography_1,Geography,0,B,B,B
Kedu_geography_2,Geography,0,C,A,A
Kedu_geography_3,Geography,0,C,C,C
CSAT_korean_22_17,Textual,0,A,A,A
CSAT_korean_22_18,Textual,0,C,C,C
CSAT_korean_22_19,Textual,0,C,C,C
CSAT_korean_22_20,Textual,0,B,B,B
Kedu_geography_4,Geography,0,C,C,C
Kedu_geography_5,Geography,0,C,D,D
Kedu_geography_6,Geography,0,D,C,C
Kedu_geography_7,Geography,0,A,A,A
KIIP_society_153,Society,0,D,D,D
KIIP_society_154,Society,0,A,A,A
KIIP_society_155,Society,0,A,A,A
KIIP_society_156,Society,0,B,C,C
PSAT_18_15,Law,0,D,D,D
PSAT_18_16,Law,0,A,A,A
PSAT_18_17,Law,0,D,B,B
PSAT_18_18,Law,0,C,C,C
CSAT_korean_22_21,Textual,0,D,D,D
CSAT_korean_22_22,Textual,0,A,C,C
CSAT_korean_22_23,Textual,0,D,D,D
CSAT_korean_22_24,Textual,0,D,D,D
PSAT_18_19,Law,0,B,B,B
PSAT_18_20,Law,0,C,C,C
PSAT_18_21,Law,0,D,D,D
PSAT_18_22,Law,0,C,B,B
CSAT_korean_09_6,Functional,0,B,B,B
CSAT_korean_09_7,Functional,0,D,D,D
CSAT_korean_09_8,Functional,0,D,D,D
CSAT_korean_09_9,Functional,0,E,B,B
CSAT_korean_22_25,Textual,0,C,C,C
CSAT_korean_22_26,Textual,0,E,E,E
CSAT_korean_22_27,Textual,0,E,E,E
CSAT_korean_22_28,Textual,0,B,B,B
Kedu_geography_8,Geography,0,C,C,C
Kedu_geography_9,Geography,0,B,B,B
KHB_66_1,History,0,D,D,D
KHB_66_2,History,0,A,A,A
KIIP_society_157,Society,0,A,A,A
KIIP_society_158,Society,0,D,D,D
KIIP_society_159,Society,0,B,B,B
KIIP_society_160,Society,0,A,A,A
CSAT_korean_09_10,Functional,0,C,C,C
CSAT_korean_08_6,Functional,0,C,C,C
CSAT_korean_08_8,Functional,0,D,C,C
CSAT_korean_08_9,Functional,0,D,D,D
PSAT_18_23,Law,0,B,A,A
PSAT_18_24,Law,0,A,D,D
PSAT_18_25,Law,0,B,D,D
PSAT_19_1,Law,0,D,D,D
CSAT_korean_22_29,Textual,0,A,A,A
CSAT_korean_22_30,Textual,0,C,C,C
CSAT_korean_22_31,Textual,0,E,E,E
CSAT_korean_22_32,Textual,0,D,D,D
KIIP_society_161,Society,0,C,B,B
KIIP_society_162,Society,0,A,A,A
KIIP_society_163,Society,0,A,A,A
KIIP_society_164,Society,0,B,B,B
CSAT_korean_22_33,Textual,0,E,E,E
CSAT_korean_22_34,Textual,0,C,D,D
TK_2016_5,Textual,0,A,A,A
TK_2016_6,Textual,0,B,B,B
PSAT_19_2,Law,0,C,C,C
PSAT_19_3,Law,0,B,B,B
PSAT_19_4,Law,0,B,D,D
PSAT_19_5,Law,0,C,A,A
KIIP_society_165,Society,0,A,A,A
KIIP_society_166,Society,0,B,B,B
KIIP_society_167,Society,0,A,A,A
KIIP_society_168,Society,0,A,A,A
KHB_66_3,History,0,C,C,C
KHB_66_4,History,0,B,B,B
KHB_66_5,History,0,A,A,A
KHB_66_6,History,0,A,A,A
TK_2016_7,Textual,0,D,D,D
TK_2016_8,Textual,0,B,B,B
TK_2016_9,Textual,0,B,B,B
TK_2016_10,Textual,0,D,D,D
PSAT_19_6,Law,0,D,A,A
PSAT_19_7,Law,0,A,A,A
PSAT_19_8,Law,0,B,A,A
PSAT_19_9,Law,0,A,A,A
CSAT_korean_08_10,Functional,0,E,E,E
CSAT_korean_10_6,Functional,0,A,A,A
CSAT_korean_10_7,Functional,0,D,D,D
CSAT_korean_10_8,Functional,0,D,D,D
PSAT_19_10,Law,0,D,D,D
PSAT_19_11,Law,0,C,C,C
PSAT_19_12,Law,0,C,C,C
PSAT_19_14,Law,0,D,D,D
TK_2016_11,Textual,0,A,A,A
TK_2016_12,Textual,0,A,A,A
TK_2016_13,Textual,0,B,B,B
TK_2016_14,Textual,0,C,C,C
KIIP_society_169,Society,0,B,B,B
KIIP_society_170,Society,0,A,A,A
KIIP_society_171,Society,0,D,D,D
KIIP_society_172,Society,0,B,B,B
CSAT_korean_10_9,Functional,0,C,C,C
CSAT_korean_10_10,Functional,0,A,E,E
CSAT_korean_11_6,Functional,0,C,C,C
CSAT_korean_11_8,Functional,0,D,D,D
KHB_66_7,History,0,D,C,C
KHB_66_8,History,0,D,D,D
KHB_66_9,History,0,A,A,A
KHB_66_10,History,0,D,C,C
TK_2016_15,Textual,0,B,B,B
TK_2016_16,Textual,0,C,C,C
TK_2016_17,Textual,0,D,D,D
TK_2016_18,Textual,0,B,B,B
KHB_66_11,History,0,B,B,B
KHB_66_12,History,0,D,D,D
KHB_66_13,History,0,C,B,B
KHB_66_14,History,0,A,D,D
TK_2016_19,Textual,0,D,D,D
TK_2016_20,Textual,0,A,A,A
TK_2016_21,Textual,0,B,B,B
TK_2016_22,Textual,0,D,D,D
PSAT_19_15,Law,0,D,D,D
PSAT_19_16,Law,0,B,B,B
PSAT_19_17,Law,0,B,B,B
PSAT_19_18,Law,0,C,A,A
KIIP_society_173,Society,0,D,D,D
KIIP_society_174,Society,0,A,A,A
KIIP_society_175,Society,0,A,D,D
KIIP_society_176,Society,0,D,C,C
CSAT_korean_11_9,Functional,0,C,C,C
CSAT_korean_11_10,Functional,0,A,A,A
CSAT_korean_12_6,Functional,0,E,E,E
CSAT_korean_12_7,Functional,0,D,D,D
TK_2016_23,Textual,0,C,C,C
TK_2016_24,Textual,0,D,D,D
TK_2016_25,Textual,0,A,A,A
TK_2016_26,Textual,0,D,D,D
KIIP_society_177,Society,0,A,A,A
KIIP_society_178,Society,0,A,A,A
KIIP_society_179,Society,0,A,A,A
KIIP_society_180,Society,0,A,A,A
CSAT_korean_12_8,Functional,0,B,B,B
CSAT_korean_12_9,Functional,0,C,C,C
CSAT_korean_12_10,Functional,0,E,E,E
CSAT_korean_14_7,Functional,0,B,B,B
PSAT_19_19,Law,0,C,C,C
PSAT_19_20,Law,0,A,A,A
PSAT_19_21,Law,0,B,C,C
PSAT_19_22,Law,0,B,B,B
KHB_66_15,History,0,C,C,C
KHB_66_16,History,0,C,B,B
KHB_66_17,History,0,B,B,B
KHB_66_18,History,0,A,A,A
KIIP_society_181,Society,0,A,A,A
KIIP_society_182,Society,0,A,A,A
KIIP_society_183,Society,0,A,A,A
KIIP_society_184,Society,0,A,A,A
PSAT_19_23,Law,0,D,C,C
PSAT_19_25,Law,0,D,D,D
PSAT_20_1,Law,0,D,D,D
PSAT_20_2,Law,0,B,B,B
KHB_66_19,History,0,B,B,B
KHB_66_20,History,0,B,B,B
KHB_66_21,History,0,D,B,B
KHB_66_22,History,0,B,E,"I need to see the content of (가) to determine which historical event it refers to. However, since the question content describing (가) is not provided in your message, I cannot determine the correct answer.

Without the specific details of what (가) describes, I cannot make an informed choice between:"
KIIP_society_185,Society,0,A,A,A
KIIP_society_186,Society,0,A,A,A
KIIP_society_187,Society,0,A,A,A
KIIP_society_188,Society,0,A,A,A
TK_2016_27,Textual,0,C,C,C
TK_2016_28,Textual,0,A,A,A
TK_2016_29,Textual,0,B,B,B
TK_2016_30,Textual,0,A,A,A
KHB_66_23,History,0,D,C,C
KHB_66_24,History,0,C,D,D
KHB_66_25,History,0,C,C,C
KHB_66_26,History,0,A,C,C
PSAT_20_3,Law,0,D,D,D
PSAT_20_4,Law,0,C,C,C
PSAT_20_5,Law,0,B,B,B
PSAT_20_6,Law,0,A,A,A
KIIP_society_189,Society,0,C,C,C
KIIP_society_190,Society,0,A,A,A
KIIP_society_191,Society,0,C,C,C
KIIP_society_192,Society,0,C,C,C
KHB_66_27,History,0,C,A,A
KHB_66_28,History,0,C,C,C
KHB_66_29,History,0,B,C,C
KHB_66_30,History,0,B,B,B
CSAT_korean_13_7,Functional,0,D,D,D
CSAT_korean_17_6,Functional,0,E,E,E
CSAT_korean_14_1,Functional,0,A,A,A
CSAT_korean_14_2,Functional,0,B,B,B
TK_2016_31,Textual,0,D,D,D
TK_2016_32,Textual,0,D,D,D
TK_2016_33,Textual,0,C,C,C
TK_2016_34,Textual,0,A,A,A
KIIP_society_193,Society,0,A,A,A
KIIP_society_194,Society,0,D,D,D
KIIP_society_195,Society,0,C,D,D
KIIP_society_196,Society,0,A,A,A
PSAT_20_7,Law,0,A,B,B
PSAT_20_8,Law,0,D,B,B
PSAT_20_9,Law,0,B,B,B
PSAT_20_10,Law,0,C,C,C
PSAT_20_11,Law,0,C,C,C
PSAT_20_12,Law,0,B,C,C
PSAT_20_13,Law,0,C,C,C
PSAT_20_14,Law,0,D,D,D
CSAT_korean_14_3,Functional,0,E,E,E
CSAT_korean_14_4,Functional,0,C,C,C
CSAT_korean_14_5,Functional,0,D,D,D
CSAT_korean_14_6,Functional,0,A,A,A
KIIP_society_197,Society,0,D,D,D
KIIP_society_198,Society,0,B,B,B
KIIP_society_199,Society,0,A,A,A
KIIP_society_200,Society,0,A,A,A
TK_2016_35,Textual,0,D,D,D
TK_2016_36,Textual,0,C,C,C
TK_2016_37,Textual,0,B,B,B
TK_2016_38,Textual,0,B,C,C
KHB_66_31,History,0,D,D,D
KHB_66_32,History,0,C,C,C
KHB_66_33,History,0,B,B,B
KHB_66_34,History,0,D,A,A
KIIP_society_201,Society,0,B,B,B
KIIP_society_202,Society,0,A,A,A
KIIP_society_203,Society,0,A,A,A
KIIP_society_204,Society,0,C,C,C
PSAT_20_15,Law,0,B,B,B
PSAT_20_16,Law,0,D,D,D
PSAT_20_17,Law,0,D,D,D
PSAT_20_18,Law,0,B,A,A
KHB_66_35,History,0,A,A,A
KHB_66_36,History,0,A,A,A
KHB_66_37,History,0,D,D,D
KHB_66_38,History,0,A,A,A
CSAT_korean_14_8,Functional,0,C,C,C
CSAT_korean_14_9,Functional,0,E,E,E
CSAT_korean_14_10,Functional,0,D,D,D
CSAT_korean_18_1,Functional,0,A,A,A
TK_2016_39,Textual,0,B,C,C
TK_2016_40,Textual,0,B,B,B
TK_2016_41,Textual,0,A,A,A
TK_2016_42,Textual,0,B,B,B
KHB_66_39,History,0,C,C,C
KHB_66_40,History,0,C,C,C
KHB_66_41,History,0,D,D,D
KHB_66_42,History,0,B,B,B
CSAT_korean_18_2,Functional,0,C,C,C
CSAT_korean_18_3,Functional,0,C,C,C
CSAT_korean_18_4,Functional,0,D,D,D
CSAT_korean_18_5,Functional,0,D,D,D
TK_2016_43,Textual,0,A,A,A
TK_2016_44,Textual,0,C,C,C
TK_2016_45,Textual,0,C,C,C
TK_2016_46,Textual,0,B,D,D
PSAT_20_19,Law,0,D,A,A
PSAT_20_20,Law,0,A,A,A
PSAT_20_21,Law,0,A,D,D
PSAT_20_22,Law,0,C,C,C
TK_2016_47,Textual,0,D,D,D
TK_2016_48,Textual,0,D,D,D
TK_2016_49,Textual,0,A,A,A
TK_2017_5,Textual,0,B,B,B
KIIP_society_205,Society,0,A,A,A
KIIP_society_206,Society,0,A,A,A
KIIP_society_207,Society,0,C,C,C
KIIP_society_208,Society,0,B,B,B
PSAT_20_23,Law,0,B,B,B
PSAT_20_24,Law,0,A,C,C
PSAT_20_25,Law,0,C,A,A
PSAT_21_1,Law,0,C,C,C
TK_2017_6,Textual,0,B,B,B
TK_2017_7,Textual,0,A,A,A
TK_2017_8,Textual,0,B,B,B
TK_2017_9,Textual,0,A,A,A
KIIP_society_209,Society,0,B,B,B
KIIP_society_210,Society,0,B,B,B
KIIP_society_211,Society,0,A,A,A
KIIP_society_212,Society,0,C,C,C
PSAT_21_2,Law,0,C,C,C
PSAT_21_3,Law,0,C,C,C
PSAT_21_5,Law,0,B,B,B
PSAT_21_6,Law,0,C,C,C
CSAT_korean_18_6,Functional,0,E,E,E
CSAT_korean_18_7,Functional,0,C,C,C
CSAT_korean_18_8,Functional,0,B,B,B
CSAT_korean_18_9,Functional,0,B,B,B
TK_2017_10,Textual,0,A,A,A
TK_2017_11,Textual,0,B,B,B
TK_2017_12,Textual,0,A,A,A
TK_2017_13,Textual,0,B,B,B
KHB_66_43,History,0,C,C,C
KHB_66_44,History,0,D,D,D
KHB_66_45,History,0,A,A,A
KHB_66_47,History,0,A,A,A
PSAT_21_7,Law,0,D,D,D
PSAT_21_8,Law,0,D,A,A
PSAT_21_9,Law,0,A,D,D
PSAT_21_10,Law,0,B,B,B
KIIP_society_213,Society,0,C,C,C
KIIP_society_214,Society,0,A,A,A
KIIP_society_215,Society,0,B,B,B
KIIP_society_216,Society,0,A,A,A
CSAT_korean_18_10,Functional,0,B,B,B
CSAT_korean_13_1,Functional,0,D,D,D
CSAT_korean_13_2,Functional,0,C,C,C
CSAT_korean_13_4,Functional,0,D,C,C
KHB_66_48,History,0,D,D,D
Kedu_history_1,History,0,D,D,D
Kedu_history_2,History,0,C,B,B
Kedu_history_3,History,0,D,A,A
KIIP_society_217,Society,0,A,A,A
KIIP_society_218,Society,0,C,C,C
KIIP_society_219,Society,0,B,B,B
KIIP_society_220,Society,0,A,A,A
PSAT_21_11,Law,0,C,C,C
PSAT_21_12,Law,0,B,B,B
PSAT_21_13,Law,0,D,D,D
PSAT_21_14,Law,0,A,C,C
TK_2017_14,Textual,0,C,C,C
TK_2017_15,Textual,0,B,B,B
TK_2017_16,Textual,0,B,B,B
TK_2017_17,Textual,0,C,C,C
Kedu_history_4,History,0,B,B,B
Kedu_history_5,History,0,B,B,B
Kedu_history_6,History,0,D,D,D
Kedu_history_7,History,0,A,A,A
TK_2017_18,Textual,0,B,B,B
TK_2017_19,Textual,0,A,A,A
TK_2017_20,Textual,0,D,D,D
TK_2017_21,Textual,0,D,D,D
Kedu_history_8,History,0,C,C,C
Kedu_history_9,History,0,B,B,B
Kedu_history_10,History,0,B,B,B
Kedu_history_11,History,0,A,A,A
CSAT_korean_13_5,Functional,0,A,A,A
CSAT_korean_13_6,Functional,0,C,C,C
CSAT_korean_13_8,Functional,0,E,E,E
CSAT_korean_13_9,Functional,0,B,B,B
TK_2017_22,Textual,0,C,C,C
TK_2017_23,Textual,0,B,B,B
TK_2017_24,Textual,0,A,A,A
TK_2017_25,Textual,0,C,C,C
KIIP_society_221,Society,0,A,A,A
KIIP_society_222,Society,0,A,A,A
KIIP_society_223,Society,0,D,D,D
KIIP_society_224,Society,0,B,B,B
PSAT_21_15,Law,0,A,A,A
PSAT_21_16,Law,0,D,D,D
PSAT_21_17,Law,0,B,B,B
PSAT_21_18,Law,0,A,A,A
KIIP_society_225,Society,0,C,C,C
KIIP_society_226,Society,0,B,B,B
KIIP_society_227,Society,0,A,A,A
KIIP_society_228,Society,0,B,B,B
TK_2017_26,Textual,0,D,D,D
TK_2017_27,Textual,0,C,C,C
TK_2017_28,Textual,0,B,B,B
TK_2017_29,Textual,0,C,C,C
KIIP_society_229,Society,0,B,A,A
KIIP_society_230,Society,0,B,B,B
KIIP_society_231,Society,0,A,A,A
KIIP_society_232,Society,0,C,C,C
CSAT_korean_13_10,Functional,0,E,E,E
CSAT_korean_15_2,Functional,0,B,B,B
CSAT_korean_15_3,Functional,0,E,E,E
CSAT_korean_15_6,Functional,0,A,A,A
PSAT_21_19,Law,0,B,B,B
PSAT_21_20,Law,0,A,C,C
PSAT_21_21,Law,0,C,C,C
PSAT_21_22,Law,0,D,D,D
CSAT_korean_15_7,Functional,0,B,B,B
CSAT_korean_15_8,Functional,0,E,E,E
CSAT_korean_15_9,Functional,0,D,D,D
CSAT_korean_15_10,Functional,0,C,C,C
TK_2017_30,Textual,0,D,D,D
TK_2017_31,Textual,0,A,A,A
TK_2017_32,Textual,0,C,C,C
TK_2017_33,Textual,0,D,D,D
Kedu_history_12,History,0,A,A,A
Kedu_history_13,History,0,D,D,D
Kedu_history_14,History,0,B,B,B
Kedu_history_15,History,0,A,C,C
KIIP_society_233,Society,0,B,B,B
KIIP_society_234,Society,0,D,D,D
KIIP_society_235,Society,0,C,C,C
KIIP_society_236,Society,0,B,B,B
CSAT_korean_16_1,Functional,0,B,B,B
CSAT_korean_16_2,Functional,0,D,D,D
CSAT_korean_16_3,Functional,0,D,D,D
CSAT_korean_16_4,Functional,0,D,D,D
Kedu_history_16,History,0,B,B,B
Kedu_history_17,History,0,D,D,D
Kedu_history_18,History,0,A,A,A
Kedu_history_19,History,0,A,A,A
KIIP_society_237,Society,0,A,A,A
KIIP_society_238,Society,0,D,D,D
KIIP_society_239,Society,0,A,A,A
KIIP_society_240,Society,0,A,A,A
PSAT_21_23,Law,0,B,B,B
PSAT_21_24,Law,0,C,C,C
PSAT_22_1,Law,0,B,B,B
PSAT_22_2,Law,0,A,B,B
CSAT_korean_16_5,Functional,0,E,E,E
CSAT_korean_16_6,Functional,0,D,D,D
CSAT_korean_16_7,Functional,0,B,B,B
CSAT_korean_16_8,Functional,0,E,E,E
KIIP_society_241,Society,0,A,A,A
KIIP_society_242,Society,0,B,B,B
KIIP_society_243,Society,0,A,A,A
KIIP_society_244,Society,0,A,A,A
TK_2017_34,Textual,0,D,D,D
TK_2017_35,Textual,0,B,B,B
TK_2017_36,Textual,0,C,C,C
TK_2017_37,Textual,0,A,A,A
CSAT_korean_16_9,Functional,0,E,E,E
CSAT_korean_16_10,Functional,0,C,C,C
CSAT_korean_19_1,Functional,0,D,D,D
CSAT_korean_19_2,Functional,0,C,C,C
Kedu_history_20,History,0,B,A,A
Kedu_history_21,History,0,B,B,B
Kedu_history_22,History,0,D,D,D
Kedu_history_23,History,0,A,A,A
PSAT_22_3,Law,0,C,C,C
PSAT_22_4,Law,0,D,D,D
PSAT_22_5,Law,0,D,D,D
PSAT_22_6,Law,0,A,A,A
CSAT_korean_19_3,Functional,0,A,A,A
CSAT_korean_19_4,Functional,0,E,E,E
CSAT_korean_13_11,Grammar,0,B,B,B
CSAT_korean_19_5,Functional,0,B,B,B
KIIP_society_245,Society,0,B,B,B
KIIP_society_246,Society,0,A,A,A
KIIP_society_247,Society,0,A,B,B
KIIP_society_248,Society,0,A,A,A
PSAT_22_7,Law,0,B,B,B
PSAT_22_8,Law,0,B,B,B
PSAT_22_9,Law,0,C,C,C
PSAT_22_10,Law,0,C,C,C
Kedu_history_24,History,0,B,B,B
Kedu_history_25,History,0,C,C,C
Kedu_history_26,History,0,C,C,C
Kedu_history_27,History,0,D,D,D
KIIP_society_249,Society,0,A,A,A
KIIP_society_250,Society,0,C,C,C
KIIP_society_251,Society,0,C,C,C
KIIP_society_252,Society,0,B,B,B
TK_2017_38,Textual,0,D,C,C
TK_2017_39,Textual,0,D,E,"I need to see the main text with the numbered positions (㉠, ㉡, ㉢, ㉣) to determine where the given passage about a writer wanting to tell stories about warm meals and the people who worked to make them would fit best. However, since the main"
TK_2017_40,Textual,0,C,C,C
TK_2017_41,Textual,0,C,C,C
CSAT_korean_19_7,Functional,0,D,D,D
CSAT_korean_19_8,Functional,0,C,C,C
CSAT_korean_19_9,Functional,0,D,D,D
CSAT_korean_20_1,Functional,0,B,B,B
PSAT_22_11,Law,0,B,B,B
PSAT_22_12,Law,0,D,D,D
PSAT_22_13,Law,0,A,A,A
PSAT_22_14,Law,0,A,A,A
TK_2017_42,Textual,0,A,A,A
TK_2017_43,Textual,0,C,C,C
TK_2017_44,Textual,0,D,D,D
TK_2017_45,Textual,0,A,B,B
Kedu_history_28,History,0,B,B,B
Kedu_history_29,History,0,C,C,C
Kedu_history_30,History,0,B,B,B
Kedu_history_31,History,0,B,D,D
KIIP_society_253,Society,0,D,D,D
KIIP_society_254,Society,0,A,A,A
