category,answer,pred,response
Biology,D,D,D
Biology,D,D,D
Biology,A,C,C: 피페로닐 브톡사이드(Piperonyl butoxide)
Biology,B,C,C
Biology,A,C,C: 잎마름병균
Biology,D,C,C
Biology,C,C,C
Biology,A,C,C
Biology,A,D,D
Biology,B,B,B: 포스티아제이트
Biology,D,C,C
Biology,B,A,A
Biology,B,D,D
Biology,C,C,C
Biology,C,A,A
Biology,B,B,B
Biology,D,D,D
Biology,C,C,C
Biology,D,C,C
Biology,B,C,C
Biology,C,A,A
Biology,C,C,C
Biology,B,C,C: 계통육종법
Biology,D,C,C
Biology,D,A,A
Biology,B,B,B: 호흡작용 저해
Biology,B,C,C
Biology,D,B,B
Biology,A,B,B
Biology,D,C,C
Biology,D,A,A
Biology,A,C,C: 담자포자 (C: Conidia)
Biology,B,C,C: 담자포자 (C: Conidia)
Biology,A,B,B
Biology,B,A,A: 향나무하늘소 (A: Cedar bark beetle)
Biology,C,D,D
Biology,A,D,D
Biology,D,A,A
Biology,C,A,A
Biology,D,D,D
Biology,B,C,C
Biology,D,C,C: 15
Biology,D,D,D
Biology,B,C,C
Biology,A,B,B: 계통분리법 (B: Pedigree selection)
Biology,C,C,C
Biology,C,B,B
Biology,D,A,A
Biology,A,C,C
Biology,A,B,B
Biology,B,D,D
Biology,A,C,C
Biology,B,B,B
Biology,D,B,B
Biology,A,B,B
Biology,D,D,D: Kojic acid
Biology,A,A,A
Biology,D,C,C
Biology,C,C,C
Biology,C,A,A
Biology,B,B,B
Biology,D,C,C
Biology,B,C,C
Biology,D,C,C
Biology,C,C,C: 둑새풀
Biology,D,B,B
Biology,C,C,C
Biology,A,B,B: 세빈(Sevin)
Biology,A,A,A
Biology,B,C,C: 복숭아명나방 (Peach fruit moth)
Biology,C,A,A
Biology,B,B,B
Biology,A,B,B
Biology,B,A,A
Biology,B,B,B
Biology,B,B,B
Biology,C,C,C
Biology,C,C,C
Biology,B,C,C
Biology,A,C,C
Biology,C,B,B
Biology,A,C,C
Biology,D,C,C
Biology,C,C,C
Biology,B,A,A: 티머시 (A: Timothy)
Biology,B,A,A
Biology,C,C,C
Biology,A,A,A: 설포닐우레아계 (A: Sulfonylurea)
Biology,C,A,A
Biology,A,C,C
Biology,C,B,B
Biology,D,C,C
Biology,D,C,C
Biology,D,B,B
Biology,C,B,B
Biology,B,C,C: 24
Biology,C,C,C
Biology,C,C,C
Biology,D,A,A
Biology,C,A,A
Biology,B,A,A
Biology,D,C,C
Biology,B,A,A
Biology,D,C,C
Biology,A,C,C
Biology,A,B,B
Biology,B,B,B
Biology,D,B,B
Biology,C,D,D
Biology,D,C,C
Biology,A,C,C
Biology,B,C,C
Biology,D,C,C
Biology,B,C,C
Biology,A,C,C
Biology,B,A,A
Biology,D,C,C
Biology,B,B,B
Biology,A,D,D: 휴면포자 (D: dormant spore)
Biology,B,B,B
Biology,A,A,A
Biology,D,C,C
Biology,A,C,C
Biology,D,D,D
Biology,D,D,D
Biology,D,B,B
Biology,D,B,B
Biology,C,B,B
Biology,D,C,C
Biology,B,D,D: mancozeb
Biology,D,C,C
Biology,B,C,C
Biology,A,A,A
Biology,B,A,A
Biology,B,C,C
Biology,C,A,A
Biology,D,D,D
Biology,D,A,A
Biology,B,B,B
Biology,A,C,C
Biology,D,D,D: Daminozide
Biology,D,C,C
Biology,D,D,D
Biology,B,B,B
Biology,C,C,C
Biology,B,A,A
Biology,B,B,B
Biology,B,B,B
Biology,A,C,C
Biology,C,D,D
Biology,B,D,D
Biology,A,C,C
Biology,B,B,B
Biology,D,B,B
Biology,D,A,A
Biology,C,C,C
Biology,C,D,D
Biology,B,A,A
Biology,D,C,C: 9447.5
Biology,B,D,D: ethanol
Biology,D,C,C: Pullulanase
Biology,C,A,A
Biology,B,C,C
Biology,B,B,B: 5g
Biology,D,C,C
Biology,B,D,D
Biology,D,B,B
Biology,B,B,B
Biology,C,C,C
Biology,C,C,C
Biology,A,B,B
Biology,D,D,D: 소나무 피목지고병(가지마름병)
Biology,D,C,C: 발생예찰
Biology,B,B,B
Biology,A,A,A
Biology,C,A,A: 마그네슘 (A: Magnesium)
Biology,A,A,A
Biology,D,D,D
Biology,B,B,B: 벤젠(Benzene)
Biology,B,C,C
Biology,D,C,C: Victorin
Biology,A,D,D
Biology,A,A,A
Biology,A,C,C
Biology,B,B,B
Biology,D,D,D: 신경 (D: Nervous system)
Biology,B,B,B: 내장신경계
Biology,B,B,B
Biology,B,C,C: 세포의 팽압 (C: Turgor pressure of the cell)
Biology,A,C,C
Biology,B,C,C
Biology,B,A,A
Biology,D,B,B
Biology,D,D,D
Biology,B,A,A
Biology,A,A,A
Biology,C,A,A
Biology,B,C,C
Biology,B,D,D
Biology,A,B,B
Biology,C,B,B: 우화 (Molting)
Biology,D,B,B
Biology,D,D,D
Biology,B,B,B
Biology,D,D,D
Biology,D,D,D
Biology,D,C,C: 카보(Carbofuran)제
Biology,C,C,C: TLC법(Thin-layer chromatography)
Biology,D,B,B
Biology,C,C,C: 12㎏
Biology,A,B,B
Biology,B,D,D
Biology,D,C,C
Biology,A,A,A
Biology,D,A,A
Biology,B,C,C
Biology,B,C,C: 500g
Biology,B,C,C
Biology,D,C,C: 50%
Biology,D,C,C: 황화 (Sulfuration)
Biology,D,D,D
Biology,A,D,D
Biology,C,B,B
Biology,D,A,A
Biology,A,B,B
Biology,D,A,A
Biology,C,A,A
Biology,D,C,C
Biology,B,A,A: 148.7mL
Biology,A,A,A
Biology,C,D,D
Biology,C,C,C
Biology,A,A,A
Biology,D,B,B
Biology,A,C,C: 8.40ml
Biology,C,C,C
Biology,A,A,A
Biology,B,D,D
Biology,A,B,B
Biology,B,B,B
Biology,D,B,B
Biology,B,A,A
Biology,A,B,B
Biology,B,C,C: 10
Biology,A,C,C
Biology,B,B,B
Biology,C,A,A
Biology,D,B,B
Biology,C,C,C: 올미
Biology,A,C,C
Biology,D,C,C
Biology,B,C,C
Biology,C,C,C
Biology,C,A,A
Biology,A,C,C
Biology,D,B,B
Biology,C,A,A
Biology,C,C,C: 유기인 (Ivy)
Biology,C,B,B
Biology,A,A,A
Biology,C,C,C
Biology,C,C,C
Biology,B,B,B
Biology,C,C,C
Biology,C,C,C
Biology,B,B,B
Biology,C,B,B
Biology,B,C,C: 파좀나방 (C: Leek moth)
Biology,B,A,A
Biology,C,A,A
Biology,C,A,A
Biology,A,B,B
Biology,C,C,C
Biology,C,A,A
Biology,A,C,C
Biology,C,B,B
Biology,B,A,A
Biology,A,B,B
Biology,B,B,B
Biology,D,D,D
Biology,B,A,A
Biology,B,C,C: 엽록소 형성이 촉진된다.
Biology,B,A,A
Biology,C,C,C
Biology,D,D,D
Biology,B,D,D
Biology,C,A,A
Biology,B,C,C
Biology,C,C,C: Aryl acylamidase의 활성의 차이에 기인한 것이다.
Biology,A,D,D
Biology,C,C,C
Biology,A,C,C
Biology,D,A,A
Biology,B,C,C
Biology,D,C,C
Biology,A,A,A
Biology,D,B,B: Erwinia spp.
Biology,A,A,A
Biology,D,D,D
Biology,B,D,D
Biology,B,A,A
Biology,C,C,C
Biology,A,C,C
Biology,B,B,B
Biology,B,C,C
Biology,B,C,C: 15
Biology,B,C,C
Biology,C,B,B
Biology,A,B,B
Biology,D,D,D
Biology,D,C,C
Biology,D,C,C
Biology,C,C,C
Biology,C,C,C: 250
Biology,B,A,A
Biology,C,C,C
Biology,D,D,D
Biology,B,C,C
Biology,C,A,A
Biology,C,B,B
Biology,D,C,C
Biology,B,C,C
Biology,D,A,A
Biology,A,A,A
Biology,D,C,C: 뽕나무깍지벌레
Biology,A,B,B
Biology,B,B,B
Biology,B,A,A
Biology,B,A,A
Biology,C,C,C
Biology,A,C,C
Biology,A,C,C
Biology,D,C,C
Biology,D,A,A
Biology,C,C,C
Biology,C,B,B
Biology,C,C,C: 벗풀
Biology,A,A,A
Biology,B,C,C
Biology,D,A,A
Biology,B,A,A
Biology,C,C,C: Fenitrothion
Biology,B,A,A
Biology,C,B,B
Biology,D,D,D
Biology,D,A,A
Biology,D,B,B
Biology,B,C,C
Biology,A,B,B
Biology,D,D,D
Biology,C,C,C
Biology,C,C,C
Biology,C,C,C
Biology,C,B,B
Biology,B,A,A
Biology,B,A,A
Biology,C,B,B
Biology,B,C,C
Biology,C,D,D
Biology,D,A,A
Biology,C,C,C
Biology,D,C,C
Biology,C,C,C
Biology,D,A,A: 토양 전염
Biology,A,B,B
Biology,B,C,C
Biology,A,C,C
Biology,A,D,D
Biology,A,C,C
Biology,A,B,B
Biology,A,B,B
Biology,D,C,C: Fusarium oxysporum
Biology,C,C,C
Biology,C,A,A
Biology,C,C,C: 광합성 저해 (C: Inhibition of photosynthesis)
Biology,C,A,A
Biology,D,C,C
Biology,D,C,C
Biology,C,C,C
Biology,B,C,C
Biology,B,C,C
Biology,B,A,A
Biology,D,B,B
Biology,B,B,B
Biology,C,C,C
Biology,D,D,D
Biology,A,A,A
Biology,D,B,B
Biology,D,B,B
Biology,B,C,C
Biology,A,B,B
Biology,A,D,D
Biology,C,C,C
Biology,C,C,C
Biology,C,C,C
Biology,B,A,A
Biology,B,C,C
Biology,A,A,A
Biology,A,C,C
Biology,C,C,C
Biology,A,A,A
Biology,A,C,C
Biology,D,B,B
Biology,C,A,A
Biology,A,C,C
Biology,A,B,B
Biology,D,C,C
Biology,B,B,B
Biology,C,D,D
Biology,A,C,C: Pathogenesis-related protein
Biology,A,A,A
Biology,A,D,D
Biology,D,C,C
Biology,D,B,B
Biology,C,B,B
Biology,D,A,A
Biology,D,A,A
Biology,A,A,A
Biology,D,B,B
Biology,A,D,D
Biology,C,A,A
Biology,D,B,B
Biology,D,B,B
Biology,B,A,A
Biology,A,B,B: 메꽃
Biology,B,A,A
Biology,C,B,B
Biology,D,B,B
Biology,D,A,A
Biology,A,C,C
Biology,B,A,A
Biology,B,C,C
Biology,D,A,A
Biology,B,C,C
Biology,D,C,C
Biology,D,C,C
Biology,B,C,C: 올미
Biology,B,B,B
Biology,B,C,C
Biology,B,A,A
Biology,D,D,D: Beijerinck
Biology,B,C,C
Biology,B,B,B
Biology,D,C,C
Biology,D,D,D
Biology,A,A,A
Biology,B,C,C
Biology,D,A,A
Biology,C,A,A
Biology,A,B,B
Biology,A,C,C
Biology,A,A,A
Biology,C,C,C
Biology,D,D,D
Biology,B,C,C: 최대 무작용량 (C: Maximum Tolerated Dose)
Biology,B,A,A: 소나무 녹병
Biology,A,C,C
Biology,B,B,B: N-Acetylglucosamine
Biology,B,C,C
Biology,A,A,A
Biology,D,D,D
Biology,A,B,B
Biology,D,D,D
Biology,D,A,A
Biology,B,C,C
Biology,C,D,D
Biology,A,C,C
Biology,D,B,B: 주석산암모늄 (ammonium tartarate)
Biology,D,D,D
Biology,C,B,B
Biology,D,B,B
Biology,C,C,C
Biology,C,C,C
Biology,D,A,A: 배양 온도를 주기적으로 변화시킨다. (A: Changing the culture temperature periodically.)
Biology,D,B,B
Biology,D,A,A: 균주의 오염을 방지하기 위해 (To prevent contamination of the strain)
Biology,C,C,C: 요소 (Elements)
Biology,D,A,A: 오염의 문제가 적다. (A: It has less contamination issues.)
Biology,A,D,D
Biology,D,D,D
Biology,D,C,C
Biology,B,B,B
Biology,A,A,A
Biology,B,B,B
Biology,B,C,C: 5ppm
Biology,D,D,D
Biology,D,A,A
Biology,A,B,B
Biology,D,C,C
Biology,D,C,C
Biology,C,C,C
Biology,C,B,B
Biology,A,A,A
Biology,C,B,B: 세균 (B: Bacteria)
Biology,A,B,B
Biology,A,C,C
Biology,D,C,C
Biology,A,C,C
Biology,D,B,B
Biology,A,B,B
Biology,C,B,B
Biology,B,C,C
Biology,D,D,D
Biology,B,A,A
Biology,A,C,C
Biology,C,A,A
Biology,D,C,C
Biology,B,A,A
Biology,D,C,C
Biology,A,B,B
Biology,C,B,B: 3×107
Biology,B,B,B
Biology,A,A,A
Biology,A,C,C
Biology,D,B,B
Biology,D,D,D
Biology,A,B,B
Biology,D,D,D
Biology,B,A,A
Biology,C,C,C
Biology,B,B,B
Biology,D,B,B
Biology,D,A,A
Biology,C,B,B
Biology,C,C,C
Biology,A,A,A
Biology,B,A,A
Biology,D,C,C
Biology,D,C,C
Biology,B,A,A
Biology,B,C,C: 미국흰불나방
Biology,C,D,D
Biology,C,A,A
Biology,B,C,C
Biology,B,D,D
Biology,C,D,D
Biology,D,A,A
Biology,A,D,D
Biology,C,C,C: 자낭균 (C: Ascomycetes)
Biology,A,C,C
Biology,C,C,C: Nepovirus
Biology,B,B,B: 농약의 취급제한기준
Biology,D,B,B
Biology,C,A,A: 곤봉모양 (A: Club-shaped)
Biology,C,C,C
Biology,B,B,B
Biology,A,C,C
Biology,D,C,C: 잡초경합 한계밀도
Biology,D,B,B: 뿌리의 신장ㆍ 발달권역을 넓힌다. (B: Expands the root growth and development zone.)
Biology,D,D,D
Biology,D,A,A
Biology,C,C,C
Biology,B,B,B
Biology,C,C,C
Biology,C,B,B
Biology,A,C,C
Biology,C,C,C
Biology,D,D,D
Biology,C,C,C
Biology,B,C,C
Biology,D,D,D
Biology,B,B,B: 벤젠(Benzene)
Biology,B,D,D
Biology,B,B,B
Biology,D,C,C
Biology,D,D,D
Biology,B,C,C
Biology,B,C,C
Biology,D,A,A
Biology,D,C,C
Biology,A,A,A
Biology,C,C,C
Biology,A,B,B
Biology,C,B,B
Biology,A,C,C: 탈피 호르몬 (Ecdysone)
Biology,D,D,D
Biology,B,A,A
Biology,B,B,B
Biology,B,B,B
Biology,D,C,C
Biology,A,D,D
Biology,B,D,D
Biology,B,C,C
Biology,C,C,C: 유제
Biology,C,C,C: 1600㎖
Biology,C,C,C
Biology,D,C,C
Biology,D,A,A
Biology,B,C,C
Biology,D,B,B
Biology,C,C,C
Biology,C,D,D
Biology,D,B,B: 균핵병
Biology,A,B,B: catalase
Biology,B,B,B
Biology,A,C,C
Biology,C,C,C
Biology,B,A,A
Biology,A,D,D
Biology,C,B,B
Biology,B,D,D
Biology,D,C,C
Biology,C,B,B
Biology,B,B,B
Biology,C,C,C
Biology,C,A,A
Biology,D,D,D
Biology,D,A,A
Biology,A,C,C
Biology,D,B,B
Biology,D,A,A
Biology,D,D,D
Biology,D,C,C
Biology,B,C,C
Biology,C,A,A: 종자소독 (A: Seed disinfection)
Biology,B,B,B
Biology,B,B,B
Biology,D,C,C
Biology,B,B,B: 격리재배 (B: Isolation cultivation)
Biology,B,B,B
Biology,D,B,B
Biology,C,B,B
Biology,D,B,B
Biology,B,C,C
Biology,D,C,C: 유기인제 (C: Organic solvent)
Biology,D,B,B
Biology,A,C,C
Biology,D,B,B
Biology,A,C,C
Biology,D,A,A
Biology,C,C,C
Biology,C,B,B
Biology,D,D,D
Biology,A,D,D
Biology,D,B,B
Biology,C,A,A
Biology,B,C,C
Biology,B,A,A
Biology,B,C,C: 번데기 (C: Larva)
Biology,B,B,B: Cl
Biology,C,A,A: 침입저항성 (A: Invasion resistance)
Biology,D,D,D
Biology,D,B,B
Biology,D,C,C: 번데기 (C: Larva)
Biology,C,A,A
Biology,B,C,C: 펜디메탈린(Pendimetalin)
Biology,D,B,B
Biology,D,C,C
Biology,B,C,C
Biology,C,C,C: 600ℓ
Biology,A,A,A
Biology,D,A,A
Biology,D,C,C
Biology,C,C,C
Biology,D,D,D
Biology,A,C,C
Biology,C,C,C
Biology,A,D,D
Biology,C,C,C
Biology,A,A,A
Biology,D,C,C
Biology,B,C,C
Biology,B,A,A
Biology,D,B,B
Biology,D,C,C
Biology,B,B,B
Biology,A,C,C
Biology,C,C,C: 40g
Biology,C,C,C
Biology,A,C,C
Biology,A,A,A
Biology,B,A,A
Biology,A,C,C
Biology,A,A,A
Biology,C,D,D
Biology,A,C,C
Biology,D,D,D
Biology,B,B,B
Biology,D,D,D
Biology,B,B,B
Biology,D,C,C
Biology,C,B,B: 100 ㎖
Biology,B,C,C: 4kg
Biology,B,B,B
Biology,C,A,A
Biology,A,B,B
Biology,D,C,C
Biology,C,A,A
Biology,C,B,B
Biology,B,B,B: Xanthomonas
Biology,C,C,C: Epichlorohydrin
Biology,D,A,A
Biology,B,C,C
Biology,A,A,A: 연령군 내 나이 파악 (A: Determining the age within the age group)
Biology,C,C,C
Biology,A,A,A
Biology,B,B,B
Biology,C,C,C
Biology,A,A,A
Biology,D,B,B
Biology,A,A,A
Biology,A,A,A
Biology,C,C,C
Biology,A,A,A
Biology,A,A,A
Biology,B,C,C: 30마리 이상
Biology,D,D,D
Biology,A,A,A
Biology,D,B,B
Biology,D,C,C
Biology,B,C,C: 유기물이 전혀 없는 점질토 (C: Sandy soil without any organic matter)
Biology,D,A,A
Biology,D,D,D
Biology,A,B,B
Biology,C,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,A,B,B
Chemical-Engineering,B,C,C
Chemical-Engineering,C,D,D: 폭발을 방지하기 위하여
Chemical-Engineering,D,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,C,D,D
Chemical-Engineering,C,C,C
Chemical-Engineering,D,A,A
Chemical-Engineering,D,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,C,B,B
Chemical-Engineering,B,D,D
Chemical-Engineering,C,C,C
Chemical-Engineering,C,A,A: △S = RT ln 2
Chemical-Engineering,B,B,B
Chemical-Engineering,C,A,A: 759
Chemical-Engineering,D,C,C: 몰 엔트로피 (C: Molar entropy)
Chemical-Engineering,D,C,C
Chemical-Engineering,C,B,B
Chemical-Engineering,B,B,B
Chemical-Engineering,B,C,C: 1.9
Chemical-Engineering,D,D,D: 158.3
Chemical-Engineering,B,C,C: 1694.76 J
Chemical-Engineering,D,C,C: 4.50
Chemical-Engineering,C,D,D
Chemical-Engineering,B,A,A
Chemical-Engineering,B,D,D
Chemical-Engineering,B,C,C: 4.5
Chemical-Engineering,D,C,C: 엔탈피(Enthalpy)는 증가한다.
Chemical-Engineering,D,D,D
Chemical-Engineering,C,C,C: 내부에너지 (C: Internal energy)
Chemical-Engineering,B,D,D
Chemical-Engineering,B,B,B
Chemical-Engineering,B,C,C
Chemical-Engineering,D,C,C
Chemical-Engineering,B,C,C
Chemical-Engineering,D,B,B
Chemical-Engineering,D,C,C: 5.59min
Chemical-Engineering,C,A,A: 150K
Chemical-Engineering,C,A,A
Chemical-Engineering,B,B,B
Chemical-Engineering,C,B,B
Chemical-Engineering,D,A,A
Chemical-Engineering,D,B,B
Chemical-Engineering,B,C,C
Chemical-Engineering,B,C,C: 염소
Chemical-Engineering,D,B,B: 80.5%
Chemical-Engineering,B,C,C: 1.0
Chemical-Engineering,C,B,B
Chemical-Engineering,B,A,A
Chemical-Engineering,B,B,B
Chemical-Engineering,A,C,C
Chemical-Engineering,B,D,D
Chemical-Engineering,B,A,A: 높아진다. (A: Increases)
Chemical-Engineering,C,C,C
Chemical-Engineering,B,A,A
Chemical-Engineering,B,A,A
Chemical-Engineering,D,C,C
Chemical-Engineering,D,D,D: H2SO4
Chemical-Engineering,B,B,B
Chemical-Engineering,B,C,C
Chemical-Engineering,B,C,C
Chemical-Engineering,D,C,C: 240
Chemical-Engineering,C,C,C: 636
Chemical-Engineering,D,B,B
Chemical-Engineering,C,C,C
Chemical-Engineering,D,A,A
Chemical-Engineering,D,B,B
Chemical-Engineering,B,B,B
Chemical-Engineering,D,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,B,A,A
Chemical-Engineering,B,A,A: |Wirr| ＞ |Wrev
Chemical-Engineering,C,B,B
Chemical-Engineering,C,C,C: 초음속으로 흐를 수 없다.
Chemical-Engineering,B,D,D
Chemical-Engineering,C,C,C
Chemical-Engineering,D,A,A
Chemical-Engineering,D,D,D: 폴리카보네이트
Chemical-Engineering,D,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,D,D,D
Chemical-Engineering,C,C,C: 흑연
Chemical-Engineering,B,A,A: 19.24kg
Chemical-Engineering,D,C,C
Chemical-Engineering,B,C,C: 1000
Chemical-Engineering,D,C,C: Lyapunov Stability
Chemical-Engineering,C,C,C
Chemical-Engineering,D,B,B
Chemical-Engineering,D,D,D
Chemical-Engineering,B,B,B
Chemical-Engineering,C,C,C: 97.67%
Chemical-Engineering,C,A,A
Chemical-Engineering,B,A,A: 증가한다. (A: Increases)
Chemical-Engineering,D,C,C
Chemical-Engineering,C,A,A
Chemical-Engineering,B,C,C: 62.4
Chemical-Engineering,D,C,C
Chemical-Engineering,D,D,D
Chemical-Engineering,B,A,A: Dulong Petit
Chemical-Engineering,C,D,D
Chemical-Engineering,B,C,C: 1.59mm
Chemical-Engineering,B,C,C
Chemical-Engineering,B,B,B: 내부에너지는 온도만의 함수이다.
Chemical-Engineering,D,D,D
Chemical-Engineering,D,A,A
Chemical-Engineering,B,B,B
Chemical-Engineering,D,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,B,B,B
Chemical-Engineering,B,B,B
Chemical-Engineering,D,D,D
Chemical-Engineering,D,C,C: 600kg
Chemical-Engineering,C,B,B
Chemical-Engineering,D,D,D
Chemical-Engineering,D,D,D
Chemical-Engineering,D,C,C: 길리란드법 (C: Gillilands method)
Chemical-Engineering,B,A,A
Chemical-Engineering,D,C,C: 2.5
Chemical-Engineering,D,C,C
Chemical-Engineering,B,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,B,B,B
Chemical-Engineering,D,C,C
Chemical-Engineering,C,C,C: 1:3.55
Chemical-Engineering,C,A,A
Chemical-Engineering,C,C,C: 1.5℃
Chemical-Engineering,B,B,B: 증가한다. (B: Increases)
Chemical-Engineering,B,C,C
Chemical-Engineering,D,C,C
Chemical-Engineering,B,C,C
Chemical-Engineering,C,C,C: 19.1
Chemical-Engineering,D,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,B,C,C
Chemical-Engineering,B,C,C
Chemical-Engineering,D,C,C
Chemical-Engineering,B,B,B: 0.375
Chemical-Engineering,D,C,C
Chemical-Engineering,B,B,B
Chemical-Engineering,C,C,C: 450W
Chemical-Engineering,D,A,A: 글리세릴 디니트레이트
Chemical-Engineering,B,A,A: 2.2× 1020cal/year
Chemical-Engineering,B,A,A
Chemical-Engineering,C,C,C: C2H5Br
Chemical-Engineering,B,D,D
Chemical-Engineering,C,C,C: Pt - Rh
Chemical-Engineering,D,D,D: 엔탈피 (Enthalpy)
Chemical-Engineering,C,A,A
Chemical-Engineering,B,B,B
Chemical-Engineering,B,C,C
Chemical-Engineering,B,B,B: Wien의 전이법칙 (B: Wiens displacement law)
Chemical-Engineering,B,C,C
Chemical-Engineering,B,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,C,D,D: 현재의 높이의 제곱근의 반 x 높이
Chemical-Engineering,B,A,A: Duhring plot
Chemical-Engineering,C,A,A: 20%
Chemical-Engineering,B,C,C
Chemical-Engineering,D,A,A
Chemical-Engineering,B,C,C
Chemical-Engineering,D,C,C
Chemical-Engineering,D,C,C
Chemical-Engineering,B,C,C
Chemical-Engineering,D,C,C
Chemical-Engineering,D,B,B
Chemical-Engineering,B,A,A
Chemical-Engineering,D,D,D
Chemical-Engineering,D,D,D
Chemical-Engineering,D,C,C
Chemical-Engineering,D,C,C
Chemical-Engineering,C,C,C: 질소산화물의 회수 (C: Recovery of nitrogen oxides)
Chemical-Engineering,B,C,C
Chemical-Engineering,B,A,A
Chemical-Engineering,D,C,C
Chemical-Engineering,B,B,B
Chemical-Engineering,D,C,C
Chemical-Engineering,D,D,D
Chemical-Engineering,C,C,C
Chemical-Engineering,D,A,A
Chemical-Engineering,C,A,A
Chemical-Engineering,D,D,D
Chemical-Engineering,C,C,C
Chemical-Engineering,C,C,C: 사람의 손 (C: Humans hands)
Chemical-Engineering,D,C,C
Chemical-Engineering,C,C,C: H ≡ U + PV
Chemical-Engineering,D,B,B
Chemical-Engineering,B,A,A
Chemical-Engineering,C,C,C
Chemical-Engineering,D,B,B
Chemical-Engineering,B,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,B,B,B
Chemical-Engineering,D,B,B
Chemical-Engineering,B,B,B
Chemical-Engineering,B,C,C: 6개
Chemical-Engineering,B,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,D,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,B,B,B
Chemical-Engineering,B,B,B
Chemical-Engineering,C,C,C
Chemical-Engineering,B,B,B
Chemical-Engineering,C,C,C: 75m3
Chemical-Engineering,B,B,B: 부하속도 (B: Load speed)
Chemical-Engineering,C,C,C
Chemical-Engineering,B,B,B: 83
Chemical-Engineering,D,B,B
Chemical-Engineering,C,C,C: 32
Chemical-Engineering,B,B,B
Chemical-Engineering,B,A,A: 417cal
Chemical-Engineering,B,C,C
Chemical-Engineering,D,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,D,B,B: 24.1
Chemical-Engineering,C,C,C: PI형
Chemical-Engineering,D,D,D
Chemical-Engineering,C,C,C: 7.5
Chemical-Engineering,B,A,A
Chemical-Engineering,B,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,C,A,A
Chemical-Engineering,B,C,C: 2.89×10-7 ohm-1m-1
Chemical-Engineering,D,C,C
Chemical-Engineering,A,A,A: 0.83
Chemical-Engineering,C,B,B
Chemical-Engineering,B,B,B
Chemical-Engineering,D,D,D
Chemical-Engineering,B,B,B
Chemical-Engineering,A,A,A
Chemical-Engineering,A,B,B: τC/(τP ＜ 1
Chemical-Engineering,D,D,D
Chemical-Engineering,D,B,B: 33%
Chemical-Engineering,B,B,B: 서보(Servo) 제어
Chemical-Engineering,A,A,A
Chemical-Engineering,A,D,D
Chemical-Engineering,D,B,B
Chemical-Engineering,B,B,B
Chemical-Engineering,D,A,A
Chemical-Engineering,A,B,B
Chemical-Engineering,C,A,A
Chemical-Engineering,C,C,C
Chemical-Engineering,C,C,C: 960
Chemical-Engineering,D,B,B
Chemical-Engineering,A,C,C
Chemical-Engineering,C,C,C: 고체산화물형 연료전지(SOFC)
Chemical-Engineering,C,C,C
Chemical-Engineering,C,C,C: 1.18g/L
Chemical-Engineering,C,B,B: Kc ＞ -1
Chemical-Engineering,A,B,B: 4.25
Chemical-Engineering,B,B,B: Pertersen Tower법
Chemical-Engineering,B,A,A
Chemical-Engineering,B,C,C
Chemical-Engineering,C,C,C: API
Chemical-Engineering,C,C,C
Chemical-Engineering,A,B,B
Chemical-Engineering,D,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,B,B,B
Chemical-Engineering,A,B,B
Chemical-Engineering,D,C,C
Chemical-Engineering,D,A,A
Chemical-Engineering,C,C,C
Chemical-Engineering,B,D,D
Chemical-Engineering,B,C,C
Chemical-Engineering,C,B,B
Chemical-Engineering,C,C,C
Chemical-Engineering,D,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,D,A,A: 3.1
Chemical-Engineering,D,A,A
Chemical-Engineering,B,D,D
Chemical-Engineering,B,A,A: 23.9
Chemical-Engineering,B,A,A
Chemical-Engineering,B,C,C
Chemical-Engineering,C,A,A
Chemical-Engineering,D,D,D
Chemical-Engineering,B,C,C
Chemical-Engineering,D,A,A
Chemical-Engineering,C,A,A
Chemical-Engineering,D,C,C
Chemical-Engineering,B,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,B,C,C: 54.6atm
Chemical-Engineering,B,C,C
Chemical-Engineering,D,B,B
Chemical-Engineering,C,C,C: 0.731
Chemical-Engineering,D,C,C: -1110
Chemical-Engineering,C,B,B: 표면마찰(skin friction)
Chemical-Engineering,A,C,C
Chemical-Engineering,B,B,B: Cloud point
Chemical-Engineering,B,C,C
Chemical-Engineering,B,D,D
Chemical-Engineering,B,A,A
Chemical-Engineering,D,C,C
Chemical-Engineering,C,C,C
Chemical-Engineering,D,B,B
Chemical-Engineering,C,B,B
