qid,category,answer,pred,response
industrial_engineer-2,industrial_engineer,B,B,"Mental workload measurement scales should satisfy criteria such as sensitivity (감도), selectivity, reliability (신뢰성), validity, and operator acceptance (수용성). Compatibility (양립성) is a design principle for controls/displays, not a criterion for workload measurement scales.

### ANSWER
B"
industrial_engineer-3,industrial_engineer,A,A,"Static deflection gives T = 2π√(δ/g) = 2π√(0.042/9.81) ≈ 2π(0.0654) ≈ 0.41 s.

### ANSWER
A"
materials_engineering-76,materials_engineering,B,B,"### ANSWER
B"
materials_engineering-77,materials_engineering,B,B,"### ANSWER
B"
materials_engineering-78,materials_engineering,B,B,"비석법(스킵 용접법)은 용착 순서를 띄워가며 시공하여 열이 분산되고 잔류응력·변형을 줄이는 용착법입니다. 역변형법과 억제법은 변형 방지를 위한 모재 준비/구속 방법이고, 살수법은 냉각을 이용한 변형 방지법입니다.

### ANSWER
B"
materials_engineering-79,materials_engineering,A,A,"### ANSWER
A"
nondestructive_testing-52,nondestructive_testing,D,D,"Surface-하 (subsurface) 결함 검출에는 침투 깊이가 큰 직류(정류) 자화와 건식 자분의 조합이 가장 우수하다. 교류는 표피효과로 표면 결함에만 유효하고, 습식법은 미세 표면 결함에 적합하다.

### ANSWER
D"
nondestructive_testing-53,nondestructive_testing,D,A,"### ANSWER
A"
nondestructive_testing-54,nondestructive_testing,B,C,"### ANSWER
C"
nondestructive_testing-55,nondestructive_testing,B,B,"Reasoning: In KS B 0896 (ultrasonic testing of steel welds), the angle probe's STB refraction angle must not deviate from the nominal refraction angle by more than ±2° at room temperature.

### ANSWER
B"
materials_engineering-80,materials_engineering,B,B,"### ANSWER
B"
materials_engineering-81,materials_engineering,C,C,"Linear expansion coefficient α = ΔL/(L₀ΔT) = 0.0013/(10 × 5) = 2.6 × 10⁻⁵ = 26 × 10⁻⁶.

### ANSWER
C"
materials_engineering-82,materials_engineering,A,A,"Cold cracking (hydrogen-induced) depends on hardenability of the base metal, diffusible hydrogen content, and restraint stress. Grain boundary precipitation is associated with high-temperature (hot) cracking or liquation phenomena, not cold cracking.

### ANSWER
A"
materials_engineering-83,materials_engineering,B,B,"Tetragonal system has two equal axes and one different, with all angles 90°.

### ANSWER
B"
telecommunications_and_wireless_technology-82,telecommunications_and_wireless_technology,B,B,"8-PSK transmits 3 bits per symbol; with a 5,000 Hz bandwidth giving 5,000 baud, the bit rate is 3 × 5,000 = 15,000 bps.

### ANSWER
B"
telecommunications_and_wireless_technology-83,telecommunications_and_wireless_technology,D,D,"### ANSWER
D"
telecommunications_and_wireless_technology-84,telecommunications_and_wireless_technology,C,C,"병렬 전송은 여러 비트를 동시에 보내므로 속도가 빠르고, 단말과의 인터페이스는 단순하며 직/병렬 변환이 불필요합니다. 대신 여러 개의 전송선이 필요해 전송 매체 및 접속 비용이 높아집니다.

### ANSWER
C"
telecommunications_and_wireless_technology-85,telecommunications_and_wireless_technology,D,D,"선박 레이더는 수평면에서 좁은 빔폭과 수직 편파가 필요하며, 도파관 슬롯 배열 안테나가 이러한 특성과 기계적 견고성을 제공하여 표준으로 사용된다. 루프·애드콕은 방향탐지용, 헬리컬은 위성통신용이다.

### ANSWER
D"
nondestructive_testing-56,nondestructive_testing,B,B,"방사선 투과사진에서 후방산란선(backscatter)에 의한 상이 시험체 상과 겹쳐 나타나는 경우, 필름 뒤에 얇은 납판(백스크린)을 부착하여 후방산란선을 차폐하는 것이 효과적입니다. 납글자 ""B""는 후방산란 존재 여부를 확인하는 검사용이며, 제거 방법은 아닙니다.

### ANSWER
B"
nondestructive_testing-57,nondestructive_testing,C,C,"Non-ferrous materials cannot be tested magnetically, and penetrant testing only reveals defects open to the surface. Eddy current (electromagnetic induction) testing detects both surface-opening and near-surface (non-opening) discontinuities in conductive non-ferrous materials.

### ANSWER
C"
nondestructive_testing-58,nondestructive_testing,B,B,"### ANSWER
B"
nondestructive_testing-59,nondestructive_testing,D,D,"### ANSWER
D"
industrial_engineer-4,industrial_engineer,C,C,"### ANSWER
C"
industrial_engineer-5,industrial_engineer,C,C,"캘빈 더블 브리지는 1Ω 이하의 저저항 측정에 사용되므로, 굵고 짧은 전선의 저항 측정에 적합하다.

### ANSWER
C"
industrial_engineer-6,industrial_engineer,C,C,"### ANSWER
C"
industrial_engineer-7,industrial_engineer,D,D,"### ANSWER
D"
materials_engineering-84,materials_engineering,A,A,"Seam welding uses roller electrodes; for pipe/tube manufacture the edges are brought together and welded along the butt joint, so butt seam welding is the appropriate method (mash seam is for overlapped thin sheets, flash and projection welding are not roller-electrode continuous processes).

### ANSWER
A"
materials_engineering-85,materials_engineering,B,B,"Quenching (담금질) produces martensite, troostite, and sorbite depending on cooling rate. Ledeburite is a eutectic structure of cast iron formed during solidification, not by quenching.

### ANSWER
B"
materials_engineering-86,materials_engineering,C,C,"주강은 주조 상태에서 조직이 조대하여 취성이 있으므로 Ac3점보다 60~90℃ 높게 가열하는 완전(고온) 풀림처리를 한다. 따라서 ""저온 풀림""이라는 설명은 잘못되었다.

### ANSWER
C"
materials_engineering-87,materials_engineering,A,A,"Common metallographic polishing abrasives include alumina, chromium oxide, magnesium oxide, diamond, and cerium oxide; manganese oxide is not used as a polishing agent.

### ANSWER
A"
telecommunications_and_wireless_technology-86,telecommunications_and_wireless_technology,B,A,"### ANSWER
A"
telecommunications_and_wireless_technology-87,telecommunications_and_wireless_technology,D,D,"Multipath fading is mitigated by diversity reception, equalizers, and highly directional antennas that reject reflected paths. Stabilizing the transmitter frequency addresses frequency drift, not multipath fading.

### ANSWER
D"
telecommunications_and_wireless_technology-88,telecommunications_and_wireless_technology,D,D,"Full mesh point-to-point connection requires n(n−1)/2 = 10×9/2 = 45 links.

### ANSWER
D"
telecommunications_and_wireless_technology-89,telecommunications_and_wireless_technology,B,D,"Thrashing is excessive paging where swap time exceeds execution time.

### ANSWER
D"
nondestructive_testing-60,nondestructive_testing,A,A,"방사선투과시험은 투과사진으로 결함의 형상과 종류를 판별하기 쉬운 반면, 결함의 깊이(두께 방향 위치) 측정은 어렵고 미세한 균열은 방향에 따라 검출이 어려우며 두께 제한도 있다. 따라서 장점은 결함 종류 판별의 용이성이다.

### ANSWER
A"
nondestructive_testing-61,nondestructive_testing,D,D,"### ANSWER
D"
nondestructive_testing-62,nondestructive_testing,D,C,"### ANSWER
C"
nondestructive_testing-63,nondestructive_testing,A,A,"### ANSWER
A"
industrial_engineer-8,industrial_engineer,C,C,"Ostwald 표색계에서는 백색량(W), 흑색량(B), 순색량(C)의 합이 100이 되며, 완전색(순색)은 C로 표시한다.

### ANSWER
C"
industrial_engineer-9,industrial_engineer,B,B,"### ANSWER
B"
industrial_engineer-10,industrial_engineer,D,D,"DBS(직접위성방송) 위성 중계기는 강우 감쇠 및 편파 정렬 문제를 줄이기 위해 일반적으로 원편파를 사용한다. 지상 안테나 방향에 따른 편파면 회전 영향이 적어 수신에 유리하다.

### ANSWER
D"
industrial_engineer-11,industrial_engineer,B,B,"Rayleigh 파는 거리의 제곱근에 반비례(1/√r)하여 감쇠하며, 역2승법칙이 아니다. 나머지는 옳은 설명이다.

### ANSWER
B"
materials_engineering-88,materials_engineering,B,B,"### ANSWER
B"
materials_engineering-89,materials_engineering,C,C,"Complete combustion: C₂H₂ + 2.5O₂ → 2CO₂ + H₂O, so oxygen:acetylene = 2.5:1.

### ANSWER
C"
materials_engineering-90,materials_engineering,D,D,"Non-ferrous metals such as duralumin lack a distinct fatigue limit, so a ""time strength"" (time limit) is defined at a very large number of cycles, typically 10⁷～10⁸.

### ANSWER
D"
materials_engineering-91,materials_engineering,D,D,"인접 부분을 참고로 도시하는 선은 가상선으로, KS 제도 규정에서 가는 2점 쇄선을 사용합니다.

### ANSWER
D"
industrial_engineer-12,industrial_engineer,B,B,"### ANSWER
B"
industrial_engineer-13,industrial_engineer,B,B,"Since only ON/OFF (통전/차단) commands are issued without regard to magnitude of temperature or heat quantity, this is qualitative (정성적) control rather than quantitative control which regulates magnitudes.

### ANSWER
B"
industrial_engineer-14,industrial_engineer,B,A,"### ANSWER
A"
industrial_engineer-15,industrial_engineer,B,B,"### ANSWER
B"
telecommunications_and_wireless_technology-90,telecommunications_and_wireless_technology,D,D,"채널(channel)은 CPU와 유사한 기능을 가진 입출력 전용 프로세서를 추가하여 입출력을 전담 처리하는 방식이다.

### ANSWER
D"
telecommunications_and_wireless_technology-91,telecommunications_and_wireless_technology,C,C,"Under the frequency tolerance rules, television broadcasting stations operating in the 100–470 MHz band are allowed a tolerance of 500 Hz.

### ANSWER
C"
telecommunications_and_wireless_technology-92,telecommunications_and_wireless_technology,B,B,"음성 특징 파라미터(유·무성음, 피치 주기, 성도 특성)를 추출·전송하고 수신측에서 합성하는 방식은 보코더(vocoder) 방식이다. 파형부호화는 파형 자체를 부호화하고, 혼합부호화는 두 방식을 결합한 것이다.

### ANSWER
B"
telecommunications_and_wireless_technology-93,telecommunications_and_wireless_technology,C,C,"Splitter는 저역(음성)과 고역(데이터) 신호를 분리하기도 하고, 송신 시에는 두 신호를 결합하기도 하는 양방향 필터 장비이다.

### ANSWER
C"
nondestructive_testing-64,nondestructive_testing,B,B,"### ANSWER
B"
nondestructive_testing-65,nondestructive_testing,B,B,"Arc stabilizers in electrode coatings include 산화티탄, 석회석, 규산나트륨(칼륨). 알루미늄은 탈산제(deoxidizer)로 쓰인다.

### ANSWER
B"
nondestructive_testing-66,nondestructive_testing,B,B,"Nondestructive testing codes require ammeter readings on magnetizing equipment to be verified against actual current, with allowable deviation within ±10%.

### ANSWER
B"
nondestructive_testing-67,nondestructive_testing,B,C,"### ANSWER
C"
industrial_engineer-16,industrial_engineer,C,D,"해지장치는 크레인 훅에서 달줄·달포대 등이 이탈하는 것을 방지하는 장치로, 근로자 추락 방지 시설이 아니다. 울타리, 안전난간, 안전방망은 모두 추락 방지 시설에 해당한다.

### ANSWER
D"
industrial_engineer-17,industrial_engineer,C,C,"Diameter change 3 mm → radial 1.5 mm; at 0.5 mm depth per pass = 3 passes. Each pass: 300/(0.2×450) = 3.33 min; total ≈ 10 min.

### ANSWER
C"
industrial_engineer-18,industrial_engineer,D,D,"### ANSWER
D"
industrial_engineer-19,industrial_engineer,D,D,"Gestalt 법칙 중 불완전한 형태를 완전한 것으로 지각하는 것은 폐쇄성(closure)의 법칙이다.

### ANSWER
D"
telecommunications_and_wireless_technology-94,telecommunications_and_wireless_technology,B,A,"### ANSWER
A"
telecommunications_and_wireless_technology-95,telecommunications_and_wireless_technology,D,D,"접지저항은 통상 10Ω 이하이나, 구내 100회선 이하의 소규모 배선 단자함 등에는 완화 규정이 적용되어 100Ω 이하로 허용된다.

### ANSWER
D"
telecommunications_and_wireless_technology-96,telecommunications_and_wireless_technology,C,D,"Serial-in serial-out shift register delays data by n clock periods; with n = 4 and T = 1/1 MHz = 1 µs, the delay is 4 × 1 µs = 4 µs.

### ANSWER
D"
telecommunications_and_wireless_technology-97,telecommunications_and_wireless_technology,C,C,"Radiodetermination(무선측위)은 전파의 전파특성을 이용하여 위치·속도 등 사물의 특징 정보를 취득하는 것으로 정의된다.

### ANSWER
C"
materials_engineering-92,materials_engineering,C,C,"### ANSWER
C"
materials_engineering-93,materials_engineering,C,C,"### ANSWER
C"
materials_engineering-94,materials_engineering,C,C,"### ANSWER
C"
materials_engineering-95,materials_engineering,B,B,"Among piezoelectric materials, lithium sulfate is known for the best receiving (reception) efficiency, while barium titanate/lead metaniobate excel at transmission.

### ANSWER
B"
nondestructive_testing-68,nondestructive_testing,A,A,"기하학적 불선명도 Ug = F·t/d 이므로 선원-시험체 거리(d)를 줄이면 Ug가 커진다.

### ANSWER
A"
nondestructive_testing-69,nondestructive_testing,D,D,"### ANSWER
D"
nondestructive_testing-70,nondestructive_testing,D,D,"Using the coil (encircling) formula NI = 45,000/(L/D), with L/D = 6/2 = 3, we get NI = 15,000 ampere-turns. Dividing by N = 3 gives I = 5,000 A.

### ANSWER
D"
nondestructive_testing-71,nondestructive_testing,B,B,"자연광/백색광 하에서 관찰하며, 시험면의 밝기는 최소 500 lx 이상이어야 한다. 따라서 100 lx라고 한 설명이 틀렸다.

### ANSWER
B"
telecommunications_and_wireless_technology-98,telecommunications_and_wireless_technology,D,A,"### ANSWER
A"
telecommunications_and_wireless_technology-99,telecommunications_and_wireless_technology,B,B,"Standard PCM-30/32 (E1) systems use 8-bit encoding per sample with an 8 kHz sampling rate, giving a sampling period of 125 μs.

### ANSWER
B"
food_processing-0,food_processing,C,C,"조석 시기 연안에서 채집되는 숭어 치어는 전장 2~3cm 정도의 크기로, 이 시기에 양식용 종묘로 확보한다.

### ANSWER
C"
food_processing-1,food_processing,D,D,"Free radicals have an odd number of unpaired electrons, are generated from peroxide decomposition (not the reverse), and react readily with halogens. Their key role is initiating chain-growth polymerization of vinyl monomers.

### ANSWER
D"
industrial_engineer-20,industrial_engineer,B,B,"### ANSWER
B"
industrial_engineer-21,industrial_engineer,B,B,"Using Sabine's formula: V = 60 m³, S = 2(20+15+12) = 94 m². α = 0.161×60/(94×0.25) = 9.66/23.5 ≈ 0.41.

### ANSWER
B"
industrial_engineer-22,industrial_engineer,C,C,"Total internal reflection occurs beyond the critical angle, where sinθc = n₂/n₁ = 1/1.33.

### ANSWER
C"
industrial_engineer-23,industrial_engineer,D,C,"### ANSWER
C"
materials_engineering-96,materials_engineering,C,C,"순 텅스텐 전극봉(EWP)은 식별색이 녹색이며, 토륨 함유 전극은 적색·황색 등으로 구분된다.

### ANSWER
C"
materials_engineering-97,materials_engineering,C,C,"### ANSWER
C"
materials_engineering-98,materials_engineering,D,A,"### ANSWER
A"
materials_engineering-99,materials_engineering,A,D,"이온질화법은 진공 챔버 내에서 질소 등의 분위기 가스를 넣고 글로우 방전을 이용해 가열·질화하는 방법이다. 도금이나 분말 침지, 장시간 고온 가열과는 다르며, 오히려 처리시간이 짧은 것이 특징이다.

### ANSWER
D"
nondestructive_testing-72,nondestructive_testing,B,B,"1 kgf/mm² ≈ 9.8 MPa, so 10~40 kgf/mm² = 98~392 MPa.

### ANSWER
B"
nondestructive_testing-73,nondestructive_testing,A,A,"Water-washable fluorescent penetrant requires no separate emulsification time and is rinsed directly with water after penetration, and fluorescent types give better sensitivity than visible dye. However, direct water washing tends to over-wash shallow, wide (open) discontinuities, so it is poor—not good—for detecting shallow defects (post-emulsifiable types are preferred there).

### ANSWER
A"
nondestructive_testing-74,nondestructive_testing,C,C,"Low-voltage X-rays on light (thin, low-density) metals allow long exposures with high contrast and fine detail, so a fine-grain, low-speed (low-sensitivity) film is most appropriate.

### ANSWER
C"
nondestructive_testing-75,nondestructive_testing,D,D,"Al-Si 합금의 개량처리제로는 금속나트륨, 불화알칼리(알칼리 불화물), 가성소다(NaOH) 등이 사용된다. 염화나트륨은 개량처리 효과가 없어 접종처리제로 쓰이지 않는다.

### ANSWER
D"
railway_and_automotive_engineering-0,railway_and_automotive_engineering,A,A,"Bus protection typically uses current differential, phase comparison, voltage differential, and directional distance backup schemes. Selective ground fault relaying is used for detecting ground faults in ungrounded distribution lines, not bus protection.

### ANSWER
A"
railway_and_automotive_engineering-1,railway_and_automotive_engineering,B,B,"### ANSWER
B"
railway_and_automotive_engineering-2,railway_and_automotive_engineering,D,D,"Crack inspection of cylinder heads typically uses visual inspection, magnetic particle testing, dye penetrant testing, and percussion (tapping) methods. ""자기 염색법"" (magnetic dye method) is not an actual inspection technique — dye penetrant is separate from magnetic testing.

### ANSWER
D"
railway_and_automotive_engineering-3,railway_and_automotive_engineering,B,B,"High compression, high-speed engines generate more heat in the combustion chamber, so a plug with better heat dissipation (short heat path, cold type) is required to prevent pre-ignition.

### ANSWER
B"
food_processing-2,food_processing,C,C,"Sucrose hydrolyzes into glucose and fructose, while inulin (a fructan) yields mainly fructose. The monosaccharide common to both hydrolysates is fructose.

### ANSWER
C"
food_processing-3,food_processing,B,B,"Mixing (kneading) time is affected by flour type (protein content), water amount (dough consistency), and shortening (which shortens gluten development), while yeast quantity mainly affects fermentation rather than mixing time.

### ANSWER
B"
food_processing-4,food_processing,B,B,"배양 사이클마다 준비·멸균·세척 등 비생산 시간이 필요하므로 회분배양은 작업시간이 오히려 길어지며, 다품종 소량생산 적합성·오염 대처 용이성·운전조건 변경 대응성은 회분식의 장점이다.

### ANSWER
B"
food_processing-5,food_processing,B,B,"유전자변형농수산물의 표시대상품목은 식품의약품안전처장이 정하여 고시하도록 규정되어 있으므로 해양수산부장관이 고시한다는 설명은 옳지 않다. 나머지는 정의, 표시 의무(판매 목적 보관·진열 포함), 거짓표시 시 7년 이하 징역 또는 1억원 이하 벌금 규정과 일치한다.

### ANSWER
B"
industrial_engineer-24,industrial_engineer,B,B,"B는 판례와 달리, 기본적 원칙에 관한 합의가 없더라도 단일한 의사에 터잡아 동일 목적으로 계속 실행된 경우 1개의 부당한 공동행위로 인정된다는 점에서 틀렸습니다. A는 합의만으로 성립한다는 확립된 판례이고, C·D도 과징금 산정·감면 및 일부취소 법리에 부합합니다.

### ANSWER
B"
industrial_engineer-25,industrial_engineer,B,B,"현상액 성분 중 촉진제(가속제)는 알칼리제로 탄산나트륨이 사용된다. 아황산나트륨은 보항제(보존제), 메톨은 현상주약, 티오황산나트륨은 정착제이다.

### ANSWER
B"
industrial_engineer-26,industrial_engineer,D,D,"### ANSWER
D"
industrial_engineer-27,industrial_engineer,C,C,"### ANSWER
C"
railway_and_automotive_engineering-4,railway_and_automotive_engineering,C,C,"브레이크 라이닝을 3분할하는 것은 마찰 시 발생하는 열을 효과적으로 분산·방출시키기 위한 구조로, 접촉면 사이 틈을 통해 냉각 효과를 얻습니다.

### ANSWER
C"
railway_and_automotive_engineering-5,railway_and_automotive_engineering,B,B,"### ANSWER
B"
railway_and_automotive_engineering-6,railway_and_automotive_engineering,B,B,"### ANSWER
B"
railway_and_automotive_engineering-7,railway_and_automotive_engineering,A,A,"Speed-density 방식은 MAP 센서로 흡기 다기관 절대압력을 직접 측정하고, 기관 회전수와 함께 공기량을 계산한다.

### ANSWER
A"
nondestructive_testing-76,nondestructive_testing,B,B,"### ANSWER
B"
nondestructive_testing-77,nondestructive_testing,C,C,"### ANSWER
C"
nondestructive_testing-78,nondestructive_testing,A,A,"건식자분은 표면 바로 아래(표면하) 결함 검출에 습식자분보다 유리하며, 습식자분은 미세한 표면 결함 검출에 적합하다. 형광자분이 항상 우수한 것은 아니며(조건에 따라 다름), 거친 표면에는 건식이 유리하다.

### ANSWER
A"
nondestructive_testing-79,nondestructive_testing,D,C,"### ANSWER
C"
food_processing-6,food_processing,B,C,"### ANSWER
C"
food_processing-7,food_processing,B,B,"### ANSWER
B"
food_processing-8,food_processing,B,B,"Rongalite(론갈리트)는 아황산과 포름알데히드 결합물로, 물엿·알사탕의 표백제로 부정 사용되어 문제가 되었던 유해물질이다.

### ANSWER
B"
food_processing-9,food_processing,D,D,"### ANSWER
D"
industrial_engineer-28,industrial_engineer,C,C,"### ANSWER
C"
industrial_engineer-29,industrial_engineer,D,A,"During an epidemic, visiting and comforting patients increases transmission risk and is inappropriate; vaccination, hygiene, and isolation are all proper measures.

### ANSWER
A"
industrial_engineer-30,industrial_engineer,D,D,"### ANSWER
D"
industrial_engineer-31,industrial_engineer,D,B,"### ANSWER
B"
railway_and_automotive_engineering-8,railway_and_automotive_engineering,D,D,"### ANSWER
D"
railway_and_automotive_engineering-9,railway_and_automotive_engineering,B,B,"### ANSWER
B"
railway_and_automotive_engineering-10,railway_and_automotive_engineering,B,B,"### ANSWER
B"
railway_and_automotive_engineering-11,railway_and_automotive_engineering,B,B,"화염 전파기간(급격 폭발연소 단계)에서 미연 혼합기가 일시에 폭발적으로 연소하여 압력이 급상승, 최대 연소압력에 도달한다.

### ANSWER
B"
railway_and_automotive_engineering-12,railway_and_automotive_engineering,B,B,"Using PS = 2πNT/(60×75) = (2π×2500×9.23)/4500 ≈ 32.2 PS.

### ANSWER
B"
railway_and_automotive_engineering-13,railway_and_automotive_engineering,C,C,"### ANSWER
C"
railway_and_automotive_engineering-14,railway_and_automotive_engineering,B,B,"### ANSWER
B"
railway_and_automotive_engineering-15,railway_and_automotive_engineering,B,B,"Polytropic relation pv^n = C: as n→∞, taking the nth root gives v = constant, so it is a constant-volume (isochoric) process.

### ANSWER
B"
food_processing-10,food_processing,A,A,"Services are characterized by intangibility, heterogeneity, perishability, and inseparability of production and consumption. ""제공과 사용의 분리성"" (separability) contradicts the actual trait of inseparability, so it is not a characteristic.

### ANSWER
A"
food_processing-11,food_processing,A,A,"복합경영은 여러 부문을 결합하므로 자연적·경제적 위험이 분산되는 장점이 있습니다. 반면 전문 기술 숙련의 어려움, 판매상의 불리함, 부문 간 노동 경합으로 인한 노동생산성 저하는 단점입니다.

### ANSWER
A"
food_processing-12,food_processing,C,C,"### ANSWER
C"
food_processing-13,food_processing,A,A,"### ANSWER
A"
nondestructive_testing-80,nondestructive_testing,B,B,"### ANSWER
B"
nondestructive_testing-81,nondestructive_testing,D,D,"판 중앙부를 가열 후 급냉시켜 균열을 만드는 것이므로 ""모서리 부분""이라는 설명이 틀립니다. A2024P 알루미늄재, 분젠버너 가열, PT-A 표기는 모두 규정에 맞습니다.

### ANSWER
D"
nondestructive_testing-82,nondestructive_testing,A,A,"### ANSWER
A"
nondestructive_testing-83,nondestructive_testing,C,C,"### ANSWER
C"
industrial_engineer-32,industrial_engineer,C,C,"0.01 mm × 50 등분 = 0.5 mm 피치.

### ANSWER
C"
industrial_engineer-33,industrial_engineer,D,D,"5P는 Purple(보라) 색상을 나타내며, 명도 3, 채도 12의 보라색이다.

### ANSWER
D"
industrial_engineer-34,industrial_engineer,D,D,"### ANSWER
D"
industrial_engineer-35,industrial_engineer,D,D,"Splitting tensile strength = 2P/(πdl) = 2(14789)/(π·15·30) = 29578/1413.7 ≈ 20.9 ≈ 21 kgf/cm².

### ANSWER
D"
nondestructive_testing-84,nondestructive_testing,A,A,"Al-Si 합금(실루민)의 개량처리에는 금속나트륨, 수산화나트륨, 불화알칼리(알칼리염류)가 사용되며, 금속납은 개량처리제가 아니다.

### ANSWER
A"
nondestructive_testing-85,nondestructive_testing,C,A,"### ANSWER
A"
nondestructive_testing-86,nondestructive_testing,D,D,"γ고용체(오스테나이트)와 시멘타이트의 공정조직은 레데부라이트이며, 펄라이트는 α고용체와 시멘타이트의 공석조직이다.

### ANSWER
D"
nondestructive_testing-87,nondestructive_testing,D,D,"### ANSWER
D"
railway_and_automotive_engineering-16,railway_and_automotive_engineering,D,D,"### ANSWER
D"
railway_and_automotive_engineering-17,railway_and_automotive_engineering,B,B,"### ANSWER
B"
railway_and_automotive_engineering-18,railway_and_automotive_engineering,B,B,"### ANSWER
B"
railway_and_automotive_engineering-19,railway_and_automotive_engineering,C,C,"Area = π(10)²/4 ≈ 78.54 mm²; stress = 7850/78.54 ≈ 100 MPa.

### ANSWER
C"
industrial_engineer-36,industrial_engineer,B,B,"Modulation index = frequency deviation / modulating frequency = 25 kHz / 5 kHz = 5.

### ANSWER
B"
industrial_engineer-37,industrial_engineer,B,B,"Cotter는 두 면에서 전단되므로 P = 2·b·t·τ = 2×4×2×75 = 1200 kgf.

### ANSWER
B"
industrial_engineer-38,industrial_engineer,C,B,"### ANSWER
B"
industrial_engineer-39,industrial_engineer,D,D,"### ANSWER
D"
food_processing-14,food_processing,C,D,"### ANSWER
D"
food_processing-15,food_processing,C,C,"식품위생법 기구 및 용기·포장 기준에 따르면 전류를 직접 식품에 통하는 장치의 전극은 철, 알루미늄, 백금, 티타늄, 스테인리스만 사용 가능하며, 구리는 사용할 수 없다.

### ANSWER
C"
food_processing-16,food_processing,D,D,"Egg white constitutes roughly 58–60% of a whole egg, so a 60 g egg yields about 35–36 g of white. Dividing 1,000 g by ~36 g gives approximately 28 eggs.

### ANSWER
D"
food_processing-17,food_processing,A,B,"### ANSWER
B"
nondestructive_testing-88,nondestructive_testing,D,D,"Exposure varies with square of distance; doubling distance from 30 to 60 cm requires 4× the time: 30 × 4 = 120 seconds.

### ANSWER
D"
nondestructive_testing-89,nondestructive_testing,A,D,"Half-wave rectified current produces a pulsating magnetic field that vibrates dry magnetic particles, giving them mobility to migrate to leakage fields — the main advantage over steady DC.

### ANSWER
D"
nondestructive_testing-90,nondestructive_testing,B,B,"### ANSWER
B"
nondestructive_testing-91,nondestructive_testing,B,B,"High-voltage circuit configurations for X-ray tubes include self-rectification, half-wave/full-wave rectification, and voltage-doubling (Villard/Greinacher) connections. A ""reverse-voltage reduction circuit"" is not one of the standard connection methods.

### ANSWER
B"
railway_and_automotive_engineering-20,railway_and_automotive_engineering,C,C,"LPG(프로판 기준 비점 약 -42℃)는 영하의 온도에서도 기화되므로 C의 설명이 틀렸습니다. 나머지는 LPG 자동차의 일반적 특성에 해당합니다.

### ANSWER
C"
railway_and_automotive_engineering-21,railway_and_automotive_engineering,D,D,"### ANSWER
D"
railway_and_automotive_engineering-22,railway_and_automotive_engineering,D,A,"### ANSWER
A"
railway_and_automotive_engineering-23,railway_and_automotive_engineering,C,C,"터보차저 기관은 흡기 압력이 높아져 노킹 위험이 커지므로 압축비를 오히려 낮게 설계해야 한다. 따라서 압축비를 높일 수 있다는 설명이 틀렸다.

### ANSWER
C"
food_processing-18,food_processing,D,D,"생산과정 관리는 기술적(technical) 기능에 해당하며, 품목 선택·생산물 처리(판매)·경영성과 분석 및 계획 수립은 경제적 기능이다.

### ANSWER
D"
food_processing-19,food_processing,C,B,"### ANSWER
B"
food_processing-20,food_processing,D,D,"### ANSWER
D"
food_processing-21,food_processing,D,D,"Total sugar needed = 430 × 0.195 ≈ 83.85 g; fruit contributes 270 × 0.08 = 21.6 g, so syrup (160 g) must supply 62.25 g → 62.25/160 ≈ 38.9% ≈ 40%.

### ANSWER
D"
nondestructive_testing-92,nondestructive_testing,C,C,"### ANSWER
C"
nondestructive_testing-93,nondestructive_testing,C,C,"### ANSWER
C"
nondestructive_testing-94,nondestructive_testing,B,B,"### ANSWER
B"
nondestructive_testing-95,nondestructive_testing,D,D,"### ANSWER
D"
railway_and_automotive_engineering-24,railway_and_automotive_engineering,C,D,"### ANSWER
D"
railway_and_automotive_engineering-25,railway_and_automotive_engineering,B,B,"점화시기를 진각시키면 연소 최고온도가 높아져 NOx 발생이 증가한다. 나머지는 모두 맞는 설명이다(농후 혼합기, 강한 부압(저부하), 낮은 압축비는 NOx 감소).

### ANSWER
B"
railway_and_automotive_engineering-26,railway_and_automotive_engineering,C,C,"Seat back impact absorption test conditioning requires stabilizing the test specimen and headform at room temperature (22±3 ℃) for at least 12 hours before testing.

### ANSWER
C"
railway_and_automotive_engineering-27,railway_and_automotive_engineering,D,D,"가스 용접에서는 아크 용접용 헬멧이 아니라 차광 용접안경을 사용하며, 모자와 장갑으로 화상·스파크를 방지합니다.

### ANSWER
D"
food_processing-22,food_processing,D,D,"Solid mass = 200 × 0.28 = 56 kg; powder is 96% solids, so 56/0.96 ≈ 58.3 kg.

### ANSWER
D"
food_processing-23,food_processing,D,D,"NADH transfers electrons to Complex I, whose prosthetic group FMN is the first acceptor, before passing to Fe-S centers and then ubiquinone.

### ANSWER
D"
food_processing-24,food_processing,D,D,"### ANSWER
D"
food_processing-25,food_processing,B,B,"Aerobic bacteria lack mitochondria; their electron transport and oxidative phosphorylation enzymes are embedded in the cytoplasmic (plasma) membrane.

### ANSWER
B"
industrial_engineer-40,industrial_engineer,C,B,"승강장 문턱과 카 문턱 사이의 수평거리는 35mm 이하로 규정되어 있습니다.

### ANSWER
B"
industrial_engineer-41,industrial_engineer,C,C,"### ANSWER
C"
industrial_engineer-42,industrial_engineer,C,A,"### ANSWER
A"
