category,subcategory,level,answer,pred,response
Syntax,Argument Structure & Valency,3,I,E,"정답은 **E: 나는 아이를 양아들로 ‘삼았다.’**입니다.

- **삼다**는 ‘어떤 대상을 무엇으로 정하거나 여기다’라는 뜻으로 쓰일 때,  
  **주어 + 목적어 + 부사어(보어적 성분)**의 세 자리를 필요로 합니다.
- 따라서 **나는 / 아이를 / 양아들로 / 삼았다**처럼 자릿수가 **3자리로 고정**됩니다.

다른 서술어들은 의미에 따라 목적어나 부사어가 추가되거나 생략되어 자릿수가 달라질 수 있습니다."
Semantics,Semantic Compatibility,1,I,I,"정답은 **I: 벽이 물감을 칠한다.**입니다.

**칠하다**는 보통 ‘사람이 어떤 대상에 물감이나 페인트를 바르다’라는 의미이므로, 행위자 논항에는 사람이나 화가 등이 와야 합니다. **벽**은 물감을 칠하는 행위자가 아니라 칠해지는 대상입니다.

- 자연스러운 문장: **사람이 벽에 물감을 칠한다.**
- 또는: **벽에 물감이 칠해진다.**

따라서 서술어와 논항의 의미적 호응이 어긋난 것은 **I**입니다."
Semantics,Semantic Compatibility,3,I,I,"정답은 **I**입니다.

- **강아지가 달리다**: 동물이 달리는 경우  
- **댓글이 달리다**: 게시물 등에 댓글이 붙거나 올라오는 경우  

따라서 **「달리다」의 주어로 ‘강아지’와 ‘댓글’이 모두 올 수 있습니다.**

다른 선택지는 다음과 같이 부적절합니다.

- B: 꿈을 꾸는 것은 사람이지, 꿈이 사람을 꾸지는 않음
- C: **아동을 부르다**는 가능하지만 **노래가 부르다**는 불가능함
- D: **미소를 띠다**는 가능하지만 ‘간격’은 보통 **띄다**라고 함
- F: **건물을 세우다**도 자연스러운 표현임
- J: **바람이 불다**가 올바른 표현임"
Semantics,Conjunctions,1,D,D,"정답은 **D**입니다.

- **하지만**: 인공지능 기술은 빠르게 발전하지만, 모든 사람이 그 발전을 체감하는 것은 아니라는 **대조**를 나타냅니다.
- **예컨대**: 소외계층이 정보격차 등으로 이러한 변화를 따라잡기 어려운 것은 앞의 내용을 뒷받침하는 **구체적인 사례**입니다.

따라서 문맥은 다음과 같이 자연스럽습니다.

> 인공지능 기술이 빠르게 발전하고 있다. **하지만** 모든 사람이 발전 양상을 체감하지는 못하는 실정이다. **예컨대** 소외계층은 이러한 변화를 따라잡는 데 정보격차 등의 난관을 겪는다."
Syntax,Agreement,2,E,D,"정답은 **D, E**입니다.

- **D. 그는 골프에 있어서는 고집불통이라 할 수 있겠다. → 추측**
  - ‘-겠-’이 화자의 판단이나 추정을 나타냅니다.
  - “고집불통이라고 할 수 있을 것 같다”라는 의미입니다.

- **E. 스트레스가 그렇게 많으니 힘들겠네. → 추측**
  - 상황을 근거로 상대의 상태를 추측합니다.
  - “힘들 것 같네”라는 의미입니다.

나머지는 다음과 같습니다.

- A: **가능** — “방안이 있겠습니까?”는 방안의 존재 가능성을 묻는 표현
- B: **의지** — “만들어 보겠어요”는 만들겠다는 의지
- C: **완곡한 부탁/의향 확인** — “작성해 주겠니?”
- F: **의지** — “가겠어”는 가겠다는 의지
- G: **추측·예상** — “될 수 있을 것입니다”
- H: **의지** — “증명하겠다”
- I: **가능** — “배울 수 있겠나?”
- J: **추측** — “있을지도 모르겠습니다”"
Syntax,Embedded Clauses,3,C,C,"정답은 **C**입니다.

- **C: 엄마는 제주도에서 생각에 잠기곤 한다.**
  - 주어와 서술어로 이루어진 홑문장으로, 다른 문장 속에 들어간 절이 없습니다.
  - ‘제주도에서’는 부사어이고, ‘생각에 잠기곤 한다’는 서술어입니다.

반면 **A, B, D, E, F, G, H, I, J**에는 명사절·관형절·부사절·인용절·서술절 등이 포함되어 있습니다.  
특히 **I의 ‘필력이 매우 좋다’**는 서술절로 볼 수 있습니다."
Syntax,Embedded Clauses,3,J,J,"정답은 **J**입니다.

- **오늘 나는 과제를 해치우려고 한다.**
  - ‘과제를 해치우려고’의 **-려고**는 두 문장을 연결하는 연결 어미입니다.
  - 따라서 이는 **종속적으로 이어진 문장**이지, 한 문장이 다른 문장 속에 들어간 **안은문장**으로 보지 않습니다.

나머지는 다음과 같이 안은문장입니다.

- A, G: 명사절을 안은 문장
- B, H: 서술절을 안은 문장
- C: 부사절을 안은 문장
- D, E, I: 관형절을 안은 문장
- F: 인용절을 안은 문장"
Syntax,Embedded Clauses,2,E,E,"정답은 **E**입니다.

- **의사는 [흑사병이 완치될 수 없음]을 호언장담했다.**
- 안긴문장: **흑사병이 완치될 수 없다**
- 이 문장이 명사형 어미 **‘-ㅁ’**과 조사 **‘을’**이 결합해 **‘흑사병이 완치될 수 없음을’**이 되고, 전체 문장에서 목적어 역할을 합니다.

따라서 E는 **명사절을 안은 문장**입니다."
Syntax,Embedded Clauses,2,E,E,"정답은 **E, I**입니다.

- **E. 아주버니는 [사람 보는] 안목이 대단하시다.**  
  - ‘사람 보는’은 ‘사람이 보다’가 관형사형으로 바뀌어 ‘안목’을 꾸미는 **관형절**입니다.  
  - 따라서 관형절을 안은 문장입니다.

- **I. 지금까지의 강의 내용을 다시 압축적으로 [전달하도록] 하겠습니다.**  
  - ‘전달하도록’은 ‘전달하다’에 ‘-도록’이 붙어 뒤의 ‘하겠습니다’를 꾸미는 **부사절**입니다.  
  - 따라서 부사절을 안은 문장입니다.

따라서 **E, I**입니다."
Syntax,Embedded Clauses,1,E,E,"정답은 **E**입니다.

- **E: 내 친구가 [그 배우는 뭔가 어설프다]고 하더라.**
  - 안긴문장: **그 배우는 뭔가 어설프다**
  - 인용 조사 **-다고**가 붙어 전체 문장 속에 들어간 **인용절**입니다.

다른 문장들은 단순한 문장이나 이어진 문장입니다. 특히 **D**는 ‘-지만’으로 연결된 **이어진 문장**입니다."
Syntax,Embedded Clauses,2,C,C,"정답은 **C**입니다.

- **관희는 [인상이 좋다].**
  - 안긴문장: **인상이 좋다**
  - 전체 문장에서 서술어 역할을 하는 **서술절을 안은 문장**입니다.
  - ‘관희는’은 전체 문장의 주제이고, ‘인상이 좋다’에는 별도의 주어 ‘인상’이 있습니다.

나머지는 주로 부사어·명사구 등이 쓰인 홑문장입니다."
Syntax,Embedded Clauses,2,D,D,"정답은 **D: 팥빙수가 이가 시리게 차갑다.**입니다.

- 안긴문장: **이가 시리다**
- 안긴문장이 부사형 어미 **-게**와 결합하여 **‘차갑다’를 꾸미는 부사절**로 쓰였습니다.

즉, 구조는 다음과 같습니다.

> 팥빙수가 **[이가 시리게]** 차갑다.

따라서 **D**가 안은문장입니다."
Pragmatics,Discourse Principles,2,D,D,"정답은 **D**입니다.

을의 발화인 “이틀을 쫄쫄 굶었더니 배가 너무 고파서요”는 실제로 그럴 가능성이 있으며, 대화 내용만으로는 거짓이거나 근거 없는 말이라고 단정할 수 없습니다.

반면 다른 발화들은 과장, 빈정거림, 근거 없는 일반화나 추측 등을 통해 의도적으로 사실성이 떨어지는 표현을 하고 있습니다."
Pragmatics,Social Relationship Marking,2,G,G,"정답은 **G**입니다.

- 갑: “곧 상담 주간이니까 부모님 모시고 와라.” → 교사가 학생에게 하는 말
- 을: “엄마 바쁜데요.” → 학생이 교사의 요구에 답하는 말

따라서 두 화자는 **교사와 학생의 사제 관계**입니다."
Pragmatics,Speech Acts,2,C,C,"정답은 **C: “그 잘나신 선생은 그래서 어디 있소?”**입니다.

화자가 청자에게 **선생의 현재 위치를 모르거나 의심하여 묻고** 있기 때문입니다. 다만 ‘잘나신’이라는 표현에서 비꼬는 태도도 함께 드러납니다.

다른 보기들은 주로 반문을 통해 비난·불만·놀람·강조 등을 나타냅니다."
Pragmatics,Speech Acts,3,F,J,"정답은 **J**입니다.

- **“이제 그만 나가 주셔야겠습니다.”**는 형식상 평서문이지만, 실제로는 상대방에게 나가 달라고 요구하는 **간접적인 명령·요청**입니다.
- 반면 **J “모두 보던 책은 집어넣자.”**는 청유형으로, 책을 집어넣으라는 행위 요구를 **직접적으로** 드러냅니다.

다른 선택지들은 질문, 희망, 감사 표현, 평가·경고 등을 통해 요청이나 금지의 기능을 간접적으로 수행합니다."
Pragmatics,Speech Acts,2,A,A,"정답은 **A**입니다.

- **A: “다음에는 너도 한 번은 하게 해 주지.”**  
  → 청자에게 행동을 요구하거나 금지하는 말이 아니라, 화자가 앞으로 그렇게 해 주겠다는 **약속·의사 표명**에 가깝습니다.

나머지는 직접적이거나 간접적으로 청자에게 어떤 행동을 하거나 하지 말 것을 요구하는 표현입니다.  
예를 들어 B·C·G는 부탁, D·H는 명령이나 당부, F·I·J는 간접적인 금지·요청으로 볼 수 있습니다."
Syntax,Embedded Clauses,2,G,G,"정답은 **G**입니다.

- **G: 너구리가 겨울잠을 자기에는 너무 이르지.**
  - ‘너구리가 겨울잠을 자기에는’이 ‘너무 이르다’를 꾸미는 **부사절**입니다.
  - 의미: 너구리가 겨울잠을 자기에는 아직 너무 이르다.

다른 문장들은 대체로 다음과 같습니다.

- A, D, H, J: **명사절**
- C, F, I: **관형절**
- B, E: **서술절**

다만 제시된 G가 정확히 **‘겨울잠을 자기 너무 이르지’**로 되어 있다면, 학교 문법상 더 분명한 표현은 **‘겨울잠을 자기에는 너무 이르지’**입니다. 따라서 출제 의도는 G로 보입니다."
Syntax,Embedded Clauses,1,C,C,"정답은 **C**입니다.

- **C: 삼촌은 [숨이 차도록] 한참을 달렸다.**
  - 안긴 문장: **숨이 차다**
  - 형태: **숨이 차도록**
  - 역할: ‘달렸다’를 꾸며 주는 **부사어**  
  - 뜻: 숨이 찰 정도로 달렸다.

다른 문장들의 안긴 문장 역할은 다음과 같습니다.

- A: **오징어 드실 것인지** → 목적어
- B: **브레이크가 망가졌음** → 주어
- D: **우리가 어버이날에 부모님께 선물해드린** → 관형어
- E: **욕실에 있는** → 관형어
- F: **전원이 켜진** → 관형어
- G: **이삿짐을 옮기기란** → 주어
- H: **어디로 옮길지** → 목적어
- I: **날개가 얇다** → 서술절
- J: 안긴 문장이 아니라 일반적인 홑문장으로 볼 수 있습니다."
Syntax,Embedded Clauses,2,H,H,"정답은 **H**입니다.

- **H: 밀렵꾼이 [말버릇이 참 고약하다].**
  - 안긴 문장: **말버릇이 참 고약하다**
  - 이 안긴 문장이 전체 문장에서 **밀렵꾼이 어떠한지 서술하는 서술어 역할**을 합니다.
  - 따라서 **서술절을 안은 문장**입니다.

다른 예들은 대체로 관형절, 명사절, 부사절입니다."
Syntax,Argument Structure & Valency,2,B,B,"정답은 **B**입니다.

- **<보기> 피해자에게 용서를 빌어라**
  - 주어: (너는)
  - 부사어: 피해자에게
  - 목적어: 용서를  
  → **‘빌다’는 세 자리 서술어**입니다.

- **B 큰누나에게 무어라고 대꾸해서는 절대 안 된다**
  - 주어: (너는)
  - 부사어: 큰누나에게
  - 부사어: 무어라고  
  → **‘대꾸하다’도 ‘누구에게 무엇이라고 대꾸하다’의 세 자리 서술어**입니다.

따라서 정답은 **B**입니다."
Syntax,Argument Structure & Valency,1,D,D,"정답은 **D**입니다.

- <보기> **아버지가 김씨를 아들로 삼았다**
  - 아버지가: 주어
  - 김씨를: 목적어
  - 아들로: 부사어
  - **‘삼다’는 주어·목적어·부사어를 요구하는 세 자리 서술어**입니다.

- **D. 할아버지를 출입문으로 안내했다**
  - (주어): 생략
  - 할아버지를: 목적어
  - 출입문으로: 부사어
  - **‘안내하다’도 주어·목적어·부사어를 요구하는 세 자리 서술어**입니다.

따라서 정답은 **D**입니다."
Syntax,Argument Structure & Valency,2,I,I,"정답은 **I**입니다.

- **덧나다**: 주어 하나만 요구하는 **한 자리 서술어**  
  - 위염이 덧났다.
- **불타오르다**: 주어 하나만 요구하는 **한 자리 서술어**  
  - 집념이 불타올랐다.

I의 ‘비아냥거리는 말에’는 불타오르는 계기나 원인을 나타내는 부사어로, 필수 성분이 아닙니다.

따라서 **<덧나다>와 자릿수가 같은 것은 <불타올랐다>**입니다."
Syntax,Argument Structure & Valency,3,G,G,"<보기>의 **‘승인하다’**는

- 위원회가(주어)
- 독립 연맹국을(목적어)
- 승인했다(서술어)

처럼 **두 자리 서술어**입니다.

같은 것은 **G**입니다.

- **장대비로**: 수단을 나타내는 부사어
- **목을**: 목적어
- **축였다**: 서술어

즉, 기본 구조가 **‘누가 무엇을 축이다’**이므로 두 자리 서술어입니다.

따라서 정답은 **G**입니다."
Pragmatics,Implicature,3,E,E,"정답은 **E: “네가 꽃인데 굳이 꽃구경을 가야겠어?”**입니다.

을은 갑을 **꽃에 비유하며 치켜세우고** 있고, 갑의 “비행기 태워도 소용 없어”는 그런 **아첨이나 칭찬에도 마음이 바뀌지 않는다**는 뜻입니다."
Syntax,Argument Structure & Valency,1,F,A,"<보기>의 서술어 **‘버려지고 싶지 않다’**는 다음 두 성분을 요구하는 **두 자리 서술어**로 볼 수 있습니다.

- 주어: (나는)
- 부사어: 친가에게

따라서 같은 두 자리 서술어인 것은 다음입니다.

- **A. 큰누나에게 무어라고 대꾸해서는 절대 안 된다.**  
  → (누가) + 큰누나에게 대꾸하다
- **F. 그가 일개미에게 쏘였다.**  
  → 그가 + 일개미에게 쏘이다

따라서 정답은 **A, F**입니다."
Syntax,Argument Structure & Valency,2,H,H,"<보기>의 **‘흘려보내다’**는 주어와 목적어를 요구하는 **두 자리 서술어**입니다.

- (누가) 애정과 열정과 증오를 흘려보내다  
  → **주어 + 목적어**

따라서 같은 두 자리 서술어는 **H**입니다.

- **H: 소아 비만을 탐구해야겠어요.**
  - (누가) 소아 비만을 탐구하다
  - **주어 + 목적어**

정답: **H**"
Syntax,Argument Structure & Valency,3,J,J,"정답은 **J**입니다.

- **<보기> 덕분에 목숨을 건졌다.**
  - 서술어 **‘건졌다’**: 주어 + 목적어를 요구하는 **2자리 서술어**
  - 주어는 생략되어 있고, 목적어는 **‘목숨을’**입니다.

- **J 행운이 그대와 함께하기를.**
  - 서술어 **‘함께하다’**: 주어 **‘행운이’**와 부사어 **‘그대와’**를 요구하는 **2자리 서술어**입니다.

따라서 정답은 **J**입니다."
Syntax,Argument Structure & Valency,2,C,C,"정답은 **C: <비수기까진>**입니다.

- **“시즌이 비수기까진 아니다”**에서 **‘비수기까진’**은 ‘아니다’의 **보어**입니다.  
  ‘비수기까지는 아니다’라는 뜻으로, 목적어가 아닙니다.

나머지는 모두 목적어에 보조사가 붙은 형태입니다.

- 불협화음만 듣다
- 살코기(를) 발라 주다
- 비디오카세트까지 제공하다
- 입만 삐죽이다
- 기지라도 사수하다
- 공연을 보다
- 소득세조차 신고하다
- 신분증은 지참하다
- 스카프부터 손세탁하다"
Syntax,Agreement,2,F,B,"정답은 **B, F, J**입니다.

- **B. 확실히 힌트를 받으면 질문에 대답할 수 있겠다.**  
  → 힌트를 받으면 대답할 수 있을 것이라는 **가능성·추측**을 나타냅니다.

- **F. 이 주사위는 평범한 주사위일 것이다.**  
  → 주사위가 평범할 것이라는 **추측**을 나타냅니다.

- **J. 회전이 느린 팽이는 더 오래 돌 수 없을 것이다.**  
  → 팽이가 오래 돌지 못할 것이라는 **예상·추측**을 나타냅니다.

반면 A, C, D, G는 결심이나 의지를, E와 H는 의문을, I는 예정이나 의지를 나타냅니다."
Syntax,Argument Structure & Valency,2,H,H,"정답은 **H: <너만>**입니다.

- **너만 오면**에서 ‘너만’은 **‘오다’의 주어**입니다.
- ‘만’은 보조사이며, 목적격 조사 ‘을/를’이 아닙니다.

나머지는 각각 뒤의 서술어가 나타내는 행위의 대상이므로 목적어입니다.  
예: 발목을 삐끗하다, 말을 번역하다, 빨랫비누를 가져오다, 얼굴을 파묻다 등."
Syntax,Agreement,1,E,E,"정답은 **E**입니다.

- **E: 거짓말투성이인 사람과는 이제 작별하겠습니다.**  
  → 화자가 앞으로 그렇게 하겠다는 **의지·계획**을 나타냅니다.

다른 문장들은 다음과 같습니다.

- **A, B, D, G, H, I, J**: 상황에 대한 **추측·판단**
- **C**: 제삼자인 ‘이병’이 곧 건널 것이라는 **예측**
- **F**: 테스트할 수 있다는 **가능성**

따라서 화자의 계획을 직접 나타내는 것은 **E**입니다."
Syntax,Argument Structure & Valency,2,G,G,"정답은 **G: 나만큼 비참한 <사람도> 있을까?**입니다.

- **사람도**는 ‘있다’의 주어입니다.
- 여기서 **도**는 주격 조사 ‘이/가’를 대신한 보조사로 볼 수 있습니다.
- 즉, “나만큼 비참한 사람이 있을까?”라는 뜻입니다.

나머지 표현들은 조사가 생략되었거나 다른 조사가 붙었더라도 목적어로 쓰였습니다.

- D: 여름옷**을** 사러
- F: 팥죽**을** 먹자
- I: 숙제**를** 베낀 학생
- J: 야경**을** 보러"
Syntax,Argument Structure & Valency,2,H,H,"정답은 **H: `<습관은>`**입니다.

- **습관은**: ‘습관’이 **무섭다**의 주제·주어이므로 목적어가 아닙니다.
- 나머지는 조사 **을/를**이 생략되었거나(예: 꽃병을, 계단을), 주제화된 목적어입니다.
  - 예: **그 벽돌은 내가 색칠했어** → ‘벽돌은’은 문맥상 ‘벽돌을’에 해당하는 목적어를 주제화한 표현입니다."
Syntax,Argument Structure & Valency,3,A,A,"정답은 **A**입니다.

- **영미의 오 점 슛이**: 주어  
- **승리의 물꼬가**: ‘되다’ 앞에서 주어를 보충 설명하는 **보어**

따라서 꺾쇠 안의 **물꼬가**는 주어가 아닙니다.  
나머지는 각각 문장에서 주어 역할을 합니다."
Syntax,Agreement,1,E,E,"정답은 **E**입니다.

- **E: “범죄자는 모조리 검거하고 말겠다.”**
  - 선어말어미 **‘-겠-’**이 화자의 **강한 의지와 결심**을 나타냅니다.
  - 아직 검거하지 않았지만, 반드시 검거하겠다는 의도입니다.

나머지는 주로 추측이나 가능성을 나타냅니다.

- A, B, C, F, G: 추측
- D, H, I, J: 가능성이나 능력 등을 나타냄"
Syntax,Embedded Clauses,2,E,E,"정답은 **E. 일본은 자판기가 유명하다.**입니다.

- 전체 문장: **일본은 [자판기가 유명하다]**
- 안긴 절 **‘자판기가 유명하다’**가 문장 전체에서 서술어 역할을 하므로 **서술절을 안은 문장**입니다.

다른 문장들은 다음과 같습니다.

- A, J: 부사절
- B, C, D, F: 명사절
- G, H, I: 관형절"
Syntax,Embedded Clauses,3,J,J,"정답은 **J**입니다.

- **J: 이 휘발유는 [구린내가 심하다].**
  - ‘구린내가 심하다’가 문장 전체에서 서술어 구실을 하는 **서술절**입니다.
  - 전체 구조는 **이 휘발유는 [구린내가 심하다]**로, ‘이 휘발유는’이 바깥 주어이고 ‘구린내가 심하다’가 서술절입니다.

나머지는 다음과 같습니다.

- A, F, H: 관형절
- D, E, G, I: 명사절
- B: 부사절
- C: 홑문장
- J: **서술절을 안은 문장**"
Syntax,Embedded Clauses,2,G,G,"정답은 **G**입니다.

- **G: 이 통조림은 [뚜껑이 꽤 작다].**
  - 안긴 문장: **뚜껑이 꽤 작다**
  - 전체 문장에서 **서술어** 역할을 합니다.
  - ‘이 통조림은’이 주제(또는 주어)이고, ‘뚜껑이 꽤 작다’가 이를 설명하는 **서술절**입니다.

다른 예들은 안긴 문장이 주로 목적어, 주어, 관형어, 부사어 등의 역할을 합니다."
Syntax,Embedded Clauses,3,G,G,"정답은 **G**입니다.

- **G: 팀장님이 토론에 참석했음은 전해 듣지 못했다.**
  - 명사절: **팀장님이 토론에 참석했음**
  - 이 명사절은 ‘전해 듣지 못했다’의 내용, 즉 **목적어 역할**을 합니다.
  - 여기서 **‘-ㅁ’**은 절을 명사화하고, **‘은’**은 보조사로 쓰였습니다.  
  - 의미상으로는 “팀장님이 토론에 참석했다는 사실을 전해 듣지 못했다.”입니다.

참고로,

- **F**: 명사절이 주어 역할
- **H, I**: 명사절이 주어 또는 주제 역할
- 나머지: 관형절이나 부사어 등이 쓰인 문장

따라서 답은 **G**입니다."
Syntax,Embedded Clauses,2,E,E,"정답은 **E**입니다.

- **E: [토마토를 다 먹었음]은 털어놓지 않았다.**
  - 안긴 문장: **토마토를 다 먹었음**
  - 명사절로 안겨 있으며, ‘털어놓지 않았다’의 **목적어** 역할을 합니다.
  - 원래 형태는 **“토마토를 다 먹었음을 털어놓지 않았다.”**이고, 목적격 조사 ‘을’ 대신 보조사 ‘은’이 쓰인 것으로 볼 수 있습니다.

다른 선택지의 안긴 문장은 주로 관형어, 부사어, 주어 등의 역할을 합니다."
Pragmatics,Speech Acts,3,C,C,"정답은 **C: “입에는 좀 맞으셨나 모르겠네요.”**입니다.

이 발화는 상대의 음식 취향이나 느낌을 묻는 **질문**의 기능을 합니다.  
“성함이 어떻게 되세요?” 역시 상대방에게 정보를 묻는 질문이므로 같은 유형입니다.

- B: 청유
- E: 진술
- F, I: 명령 또는 요청
- A, D, G, H, J: 감정 표현이나 수사적 질문에 가까움"
Pragmatics,Speech Acts,2,J,B,"정답은 **B, J**입니다.

- **B: “이리로 쭉 들어가시면 되겠습니다.”**  
  상대방에게 길이나 방법에 관한 사실을 알려 주는 진술입니다.

- **J: “걔라고 좋아서 이런 짓을 하겠어요?”**  
  의문문 형식이지만, 실제로는 “그가 좋아서 이런 일을 하는 것은 아니다”라는 주장을 나타내는 반문입니다.

나머지는 부탁, 제안, 질문, 약속 등의 발화에 해당합니다."
Pragmatics,Speech Acts,2,E,E,"정답은 **E**입니다.

- **E: “좀 내립시다.”**  
  형식상으로는 함께 행동하자는 **청유문**이지만, 만원 열차에서 앞을 막고 선 사람에게는 실제로 **“안쪽으로 좀 이동해 주세요”**라는 요청·명령의 의도로 사용됩니다. 즉, 문장 형식과 실제 발화 의도가 일치하지 않아 간접적으로 의사를 드러낸 경우입니다.

반면 F는 명령·요청 형식과 의도가 일치하고, B·D·G·I는 질문 형식과 의도가 대체로 일치합니다."
Phonetics/Phonology,Phonological Constraints,3,H,D,"정답은 **D**입니다.

이중모음 **‘ㅢ’**가 중성에 오더라도 종성에 자음이 올 수 있습니다. 예를 들어 **‘흰’**은 형태상 ‘ㅢ’와 종성 ‘ㄴ’이 결합한 음절입니다. 따라서 “‘ㅢ’가 중성에 오면 종성에는 자음이 올 수 없다”는 설명은 옳지 않습니다.

- **C**: 초성 자음은 최대 1개 → 음절 구조 제약  
- **F·G·I**: 종성 자음의 실현 및 제약 → 음절 구조 제약  
- **A·J**: 인접한 음절 사이의 자음 배열 → 음절 배열 제약  
- **B·H·E**: 특정 음소의 위치나 결합에 관한 제약  

※ ‘흰’은 실제 발음에서 [힌]으로 실현되지만, 표기상 ‘ㅢ’와 종성 ‘ㄴ’이 함께 나타나는 예입니다."
Phonetics/Phonology,Phonological Constraints,2,D,J,"정답은 **D. 다쳐 [다처]**입니다.

- **다쳐**의 /ㅕ/는 반모음 **[j]**와 모음 **[ㅓ]**로 이루어져 있습니다.
- 따라서 **/ㅊ/ + /j/**의 결합에서 반모음이 탈락하여 **[다처]**로 발음된 것으로, 이는 **자음과 반모음 사이의 음소 배열 제약**에 해당합니다.

나머지는 자음과 자음이 연속될 때의 거센소리·된소리·비음화·유음화 등의 현상입니다."
Phonetics/Phonology,Phonological Constraints,3,C,C,"정답은 **C: 연구, 엽서**입니다.

- **요리**: 료리 → 요리 → 두음법칙 적용
- **연습**: 련습 → 연습 → 두음법칙 적용
- **여행**: 려행 → 여행 → 두음법칙 적용
- **유행**: 류행 → 유행 → 두음법칙 적용
- **연구**: 한자음이 본래 ‘연’이므로 두음법칙과 무관
- **엽서**: 첫소리가 ‘엽’으로, 두음법칙 적용 대상이 아님

따라서 **연구, 엽서**입니다."
Phonetics/Phonology,Suprasegmental Features,3,A,F,"정답은 **F: 공, 무, 배, 감**입니다.

- 공놀이의 **공**: [공ː]
- 국물 재료인 **무**: [무ː]
- 후식으로 먹은 **배**(과일): [배ː]
- 후식으로 먹은 **감**(과일): [감ː]

따라서 장음으로 발음되는 단어는 **공, 무, 배, 감**입니다."
Semantics,Semantic Compatibility,3,F,F,"옳은 설명은 **1개**입니다.

- **“신기”의 경험주역이다.** → 사또는 알을 보고 ‘신기함’을 느끼는 주체이므로 맞습니다.

나머지는 사또와 해당 명사 사이의 의미역 관계가 성립하지 않습니다.

따라서 정답은 **F: 1**입니다."
Morphology,POS & Morphemes,3,J,J,"정답은 **J: (ㄱ), (ㄹ)**입니다.

- 작은따옴표 안의 형태소들은 모두 **다른 말에 붙어서 쓰이는 의존 형태소**입니다.  
  → **(ㄹ)**
- 이들은 음운 환경에 따라 형태가 달라질 수 있습니다.  
  - 로/으로  
  - 는/은  
  - 었/았  
  - 짓-/지어-  
  - 을/를 등  
  → **(ㄱ)**

따라서 공통점은 **(ㄱ), (ㄹ)**입니다."
Semantics,Semantic Compatibility,3,E,I,"알맞은 설명은 **없습니다**.

- 상술: 동반주역이 아니라 ‘없었다’의 원인역
- 명절: 차례의 동반주역·대상역이 아니라 시간역
- 해외: 국내의 경로역이 아니며, ‘떠나’의 출발점이 아니라 도착점
- 연휴: 명절의 경험주역이 아님
- 고물가: 상술의 결과상태역이 아님
- 국내: ‘없었다’의 기준치역이 아니며, 내수의 장소역도 아님
- 내수: 국내의 장소역이 아님

따라서 개수는 **0개**, 정답은 **I**입니다."
Semantics,Semantic Compatibility,3,J,G,"옳은 것은 **없으므로 0개**입니다.

따라서 정답은 **G**입니다."
Pragmatics,Deixis & Reference,3,D,A,"정답은 **A: ('그거[2]', '그거[3]')**입니다.

- **그거[1]**: 얼그레이 라떼
- **요게 → 그거[2]**: 에스프레소 메뉴 중 특히 추천하는 음료
- **그거[3]**: 앞서 언급된 그 에스프레소 음료
- **그거[4]**: 을이 주문하려는 얼그레이 라떼

따라서 **그거[2]와 그거[3]**이 같은 대상을 가리킵니다."
Pragmatics,Deixis & Reference,3,I,I,"정답은 **I: (‘여긴’, ‘거기(1)’, ‘거기(3)’) **입니다.

- **여긴**: 갑이 현재 있는 곳을 가리킵니다.
- **거기(1)**: 을이 갑의 현재 위치를 가리키므로 **여긴**과 같은 곳입니다.
- 갑이 가지를 찾은 뒤 을이 말한 **거기(3)**도 갑이 현재 있는 곳, 즉 **창고**를 가리킵니다.
- **거기(2)**는 앞에서 언급한 **마당**을 가리키고, **거기(4)**는 **다용도실**을 가리킵니다.

따라서 창고와 같은 대상을 가리키는 말은 **여긴, 거기(1), 거기(3)**입니다."
Pragmatics,Deixis & Reference,3,I,I,"정답은 **I: (‘그것’, ‘저 책’)**입니다.

- 을: “내 취향은 **저거**야.” → 연작 소설을 가리킴.
- 갑: “그럼 **그것**까지 읽어 볼게.” → 앞서 을이 가리킨 ‘저거’를 다시 가리킴.
- 갑: “네가 좋아한다는 **저 책**” → 을이 좋아한다고 한 연작 소설을 가리킴.

따라서 **‘그것’과 ‘저 책’은 같은 대상을 가리킵니다.**"
Phonetics/Phonology,Phonological Alternation,2,J,J,"정답은 **J. 싫증**입니다.

- **싫증** → **[실쯩]**
  - ‘ㅀ’의 **ㅎ이 발음되지 않고**, 뒤의 ‘ㅈ’이 된소리 **ㅉ**으로 발음됩니다.
  - 따라서 거센소리되기(ㅈ → ㅊ)가 일어나지 않습니다.

나머지는 다음과 같이 거센소리되기가 일어납니다.

- 좋다 → [조타]
- 밝히다 → [발키다]
- 싫고 → [실코]
- 좁히다 → [조피다]
- 솔직히 → [솔찌키]
- 닳지 → [달치]
- 맏형 → [마텽]
- 쌓지 → [싸치]
- 국화 → [구콰]"
Pragmatics,Deixis & Reference,3,D,D,"정답은 **D: ('이거[1]', '얘')**입니다.

- 을의 **‘저거’**: 을이 새로 가리킨 옷
- 을의 **‘이거[1]’**: 앞서 가리킨 ‘저거’를 다시 가리킴
- 갑의 **‘얘’**: 을이 보고 있던 바로 그 옷을 가리킴

따라서 ‘저거’와 같은 대상을 가리키는 표현은 **‘이거[1]’, ‘얘’**입니다."
