id,trial,answer,pred,response
KIIP_society_9,0,A,A,A
KIIP_society_10,0,B,B,B
KIIP_society_11,0,C,C,C
KIIP_society_12,0,C,C,C
KIIP_society_13,0,C,C,C
KIIP_society_14,0,B,B,B
KIIP_society_15,0,B,B,B
KIIP_society_16,0,B,B,B
KIIP_society_17,0,C,C,C
KIIP_society_18,0,A,A,A
KIIP_society_19,0,A,A,A
KIIP_society_20,0,A,A,A
KIIP_society_21,0,A,A,A
KIIP_society_22,0,A,A,A
KIIP_society_23,0,B,B,B
KIIP_society_24,0,C,C,C
KIIP_society_25,0,D,D,D
KIIP_society_26,0,D,D,D
KIIP_society_27,0,D,D,D
KIIP_society_28,0,C,C,C
KIIP_society_29,0,C,C,C
KIIP_society_30,0,A,B,B
KIIP_society_31,0,D,D,D
KIIP_society_32,0,C,B,B
KIIP_society_33,0,D,D,D
KIIP_society_34,0,B,B,B
KIIP_society_35,0,B,A,A
KIIP_society_36,0,C,C,C
KIIP_society_37,0,C,B,B
KIIP_society_38,0,B,B,B
KIIP_society_39,0,A,C,C
KIIP_society_40,0,A,A,A
KIIP_society_41,0,B,B,B
KIIP_society_42,0,A,A,A
KIIP_society_43,0,A,A,A
KIIP_society_44,0,C,C,C
KIIP_society_45,0,B,A,A
KIIP_society_46,0,A,A,A
KIIP_society_47,0,B,A,A
KIIP_society_48,0,A,A,A
KIIP_society_49,0,A,A,A
KIIP_society_50,0,B,B,B
KIIP_society_51,0,C,C,C
KIIP_society_52,0,A,A,A
KIIP_society_53,0,A,A,A
KIIP_society_54,0,C,C,C
KIIP_society_55,0,B,B,B
KIIP_society_56,0,B,A,A
KIIP_society_57,0,C,C,C
KIIP_society_58,0,D,D,D
KIIP_society_59,0,D,A,A
KIIP_society_60,0,A,A,A
KIIP_society_61,0,B,B,B
KIIP_society_62,0,B,C,C
KIIP_society_63,0,C,B,B
KIIP_society_64,0,C,C,C
KIIP_society_65,0,D,D,D
KIIP_society_66,0,A,A,A
KIIP_society_67,0,B,B,B
KIIP_society_68,0,C,A,A
KIIP_society_69,0,C,C,C
KIIP_society_70,0,A,A,A
KIIP_society_71,0,A,A,A
KIIP_society_72,0,C,B,B
KIIP_society_73,0,D,B,B
KIIP_society_74,0,B,B,B
KIIP_society_75,0,C,B,B
KIIP_society_76,0,B,B,B
KIIP_society_77,0,B,B,B
KIIP_society_78,0,C,C,C
KIIP_society_79,0,A,C,C
KIIP_society_80,0,A,A,A
KIIP_society_81,0,C,C,C
KIIP_society_82,0,B,B,B
KIIP_society_83,0,D,D,D
KIIP_society_84,0,A,A,A
KIIP_society_85,0,A,A,A
KIIP_society_86,0,A,A,A
KIIP_society_87,0,A,A,A
KIIP_society_88,0,B,B,B
KIIP_society_89,0,A,A,A
KIIP_society_90,0,B,B,B
KIIP_society_91,0,C,C,C
KIIP_society_92,0,A,A,A
KIIP_society_93,0,C,C,C
KIIP_society_94,0,B,B,B
KIIP_society_95,0,B,B,B
KIIP_society_96,0,B,B,B
KIIP_society_97,0,C,C,C
KIIP_society_98,0,C,C,C
KIIP_society_99,0,B,B,B
KIIP_society_100,0,A,A,A
KIIP_society_101,0,C,C,C
KIIP_society_102,0,A,A,A
KIIP_society_103,0,A,A,A
KIIP_society_104,0,A,A,A
KIIP_society_105,0,A,A,A
KIIP_society_106,0,C,C,C
KIIP_society_107,0,A,A,A
KIIP_society_108,0,A,A,A
KIIP_society_109,0,D,D,D
KIIP_society_110,0,A,D,D
KIIP_society_111,0,D,D,D
KIIP_society_112,0,B,B,B
KIIP_society_113,0,C,C,C
KIIP_society_114,0,B,B,B
KIIP_society_115,0,A,A,A
KIIP_society_116,0,B,B,B
KIIP_society_117,0,A,A,A
KIIP_society_118,0,A,A,A
KIIP_society_119,0,B,B,B
KIIP_society_120,0,A,A,A
KIIP_society_121,0,D,D,D
KIIP_society_122,0,B,B,B
KIIP_society_123,0,A,A,A
KIIP_society_124,0,A,A,A
KIIP_society_125,0,B,B,B
KIIP_society_126,0,D,A,A
KIIP_society_127,0,C,C,C
KIIP_society_128,0,A,A,A
KIIP_society_129,0,A,A,A
KIIP_society_130,0,C,C,C
KIIP_society_131,0,A,A,A
KIIP_society_132,0,C,C,C
KIIP_society_133,0,A,A,A
KIIP_society_134,0,D,D,D
KIIP_society_135,0,B,B,B
KIIP_society_136,0,A,A,A
KIIP_society_137,0,D,D,D
KIIP_society_138,0,A,A,A
KIIP_society_139,0,D,D,D
KIIP_society_140,0,A,A,A
KIIP_society_141,0,A,A,A
KIIP_society_142,0,A,A,A
KIIP_society_143,0,C,C,C
KIIP_society_144,0,A,A,A
KIIP_society_145,0,A,A,A
KIIP_society_146,0,A,A,A
KIIP_society_147,0,A,A,A
KIIP_society_148,0,A,A,A
KIIP_society_149,0,A,A,A
KIIP_society_150,0,A,A,A
KIIP_society_151,0,A,A,A
KIIP_society_152,0,A,A,A
KIIP_society_153,0,D,D,D
KIIP_society_154,0,A,A,A
KIIP_society_155,0,A,A,A
KIIP_society_156,0,B,A,A
KIIP_society_157,0,A,A,A
KIIP_society_158,0,D,D,D
KIIP_society_159,0,B,B,B
KIIP_society_160,0,A,A,A
KIIP_society_161,0,C,B,B
KIIP_society_162,0,A,A,A
KIIP_society_163,0,A,A,A
KIIP_society_164,0,B,B,B
KIIP_society_165,0,A,A,A
KIIP_society_166,0,B,B,B
KIIP_society_167,0,A,A,A
KIIP_society_168,0,A,A,A
KIIP_society_169,0,B,B,B
KIIP_society_170,0,A,A,A
KIIP_society_171,0,D,C,C
KIIP_society_172,0,B,B,B
KIIP_society_173,0,D,A,A
KIIP_society_174,0,A,A,A
KIIP_society_175,0,A,D,D
KIIP_society_176,0,D,C,C
KIIP_society_177,0,A,A,A
KIIP_society_178,0,A,A,A
KIIP_society_179,0,A,A,A
KIIP_society_180,0,A,A,A
KIIP_society_181,0,A,A,A
KIIP_society_182,0,A,C,C
KIIP_society_183,0,A,A,A
KIIP_society_184,0,A,A,A
KIIP_society_185,0,A,A,A
KIIP_society_186,0,A,D,D
KIIP_society_187,0,A,A,A
KIIP_society_188,0,A,A,A
KIIP_society_189,0,C,C,C
KIIP_society_190,0,A,A,A
KIIP_society_191,0,C,C,C
KIIP_society_192,0,C,C,C
KIIP_society_193,0,A,A,A
KIIP_society_194,0,D,D,D
KIIP_society_195,0,C,C,C
KIIP_society_196,0,A,A,A
KIIP_society_197,0,D,D,D
KIIP_society_198,0,B,D,D
KIIP_society_199,0,A,A,A
KIIP_society_200,0,A,A,A
KIIP_society_201,0,B,B,B
KIIP_society_202,0,A,A,A
KIIP_society_203,0,A,A,A
KIIP_society_204,0,C,C,C
KIIP_society_205,0,A,A,A
KIIP_society_206,0,A,A,A
KIIP_society_207,0,C,C,C
KIIP_society_208,0,B,B,B
KIIP_society_209,0,B,B,B
KIIP_society_210,0,B,B,B
KIIP_society_211,0,A,A,A
KIIP_society_212,0,C,C,C
KIIP_society_213,0,C,C,C
KIIP_society_214,0,A,A,A
KIIP_society_215,0,B,B,B
KIIP_society_216,0,A,A,A
KIIP_society_217,0,A,A,A
KIIP_society_218,0,C,C,C
KIIP_society_219,0,B,B,B
KIIP_society_220,0,A,A,A
KIIP_society_221,0,A,A,A
KIIP_society_222,0,A,A,A
KIIP_society_223,0,D,D,D
KIIP_society_224,0,B,B,B
KIIP_society_225,0,C,C,C
KIIP_society_226,0,B,B,B
KIIP_society_227,0,A,A,A
KIIP_society_228,0,B,B,B
KIIP_society_229,0,B,D,D
KIIP_society_230,0,B,D,D
KIIP_society_231,0,A,A,A
KIIP_society_232,0,C,C,C
KIIP_society_233,0,B,B,B
KIIP_society_234,0,D,D,D
KIIP_society_235,0,C,C,C
KIIP_society_236,0,B,B,B
KIIP_society_237,0,A,A,A
KIIP_society_238,0,D,D,D
KIIP_society_239,0,A,A,A
KIIP_society_240,0,A,A,A
KIIP_society_241,0,A,A,A
KIIP_society_242,0,B,B,B
KIIP_society_243,0,A,A,A
KIIP_society_244,0,A,A,A
KIIP_society_245,0,B,B,B
KIIP_society_246,0,A,A,A
KIIP_society_247,0,A,D,D
KIIP_society_248,0,A,A,A
KIIP_society_249,0,A,A,A
KIIP_society_250,0,C,C,C
KIIP_society_251,0,C,C,C
KIIP_society_252,0,B,B,B
KIIP_society_253,0,D,D,D
KIIP_society_254,0,A,A,A
KIIP_society_255,0,B,B,B
KIIP_society_256,0,D,D,D
KIIP_society_257,0,A,A,A
KIIP_society_258,0,A,A,A
KIIP_society_259,0,D,D,D
KIIP_society_260,0,A,A,A
KIIP_society_261,0,A,B,B
KIIP_society_262,0,A,A,A
KIIP_society_263,0,B,B,B
KIIP_society_264,0,B,B,B
KIIP_society_265,0,A,A,A
KIIP_society_266,0,D,D,D
KIIP_society_267,0,D,D,D
KIIP_society_268,0,D,D,D
KIIP_society_269,0,B,B,B
KIIP_society_270,0,B,B,B
KIIP_society_271,0,A,A,A
KIIP_society_272,0,A,A,A
KIIP_society_273,0,D,D,D
KIIP_society_274,0,B,B,B
KIIP_society_275,0,A,A,A
KIIP_society_276,0,A,A,A
KIIP_society_277,0,B,B,B
KIIP_society_278,0,C,C,C
KIIP_society_279,0,A,A,A
KIIP_society_280,0,B,B,B
KIIP_society_281,0,A,A,A
KIIP_society_282,0,B,B,B
KIIP_society_283,0,C,D,D
KIIP_society_284,0,A,A,A
Kedu_Society_1,0,B,C,C
Kedu_Society_2,0,D,B,B
Kedu_Society_3,0,A,C,C
Kedu_Society_4,0,D,C,C
Kedu_Society_5,0,B,B,B
Kedu_Society_6,0,A,A,A
Kedu_Society_7,0,B,B,B
Kedu_Society_8,0,D,B,B
Kedu_Society_9,0,A,A,A
Kedu_Society_10,0,C,A,A
Kedu_Society_11,0,D,D,D
Kedu_Society_12,0,D,D,D
Kedu_Society_13,0,A,A,A
Kedu_Society_14,0,D,D,D
Kedu_Society_15,0,B,C,C
Kedu_Society_16,0,B,B,B
Kedu_Society_17,0,A,A,A
Kedu_Society_18,0,B,,정답: D
Kedu_Society_19,0,C,C,C
Kedu_Society_20,0,D,D,D
Kedu_Society_21,0,C,C,C
Kedu_Society_22,0,D,A,A
Kedu_Society_23,0,B,B,B
Kedu_Society_24,0,C,C,C
Kedu_Society_25,0,C,C,C
KIIP_tradition_1,0,C,C,C
KIIP_tradition_2,0,C,C,C
KIIP_tradition_3,0,D,A,A
KIIP_tradition_4,0,C,C,C
KIIP_tradition_5,0,A,A,A
KIIP_tradition_6,0,B,B,B
KIIP_tradition_7,0,A,A,A
KIIP_tradition_8,0,A,A,A
KIIP_tradition_9,0,A,A,A
KIIP_tradition_10,0,A,A,A
KIIP_tradition_11,0,A,A,A
KIIP_tradition_12,0,C,C,C
KIIP_tradition_13,0,A,A,A
KIIP_tradition_14,0,A,A,A
KIIP_tradition_15,0,C,C,C
KIIP_tradition_16,0,A,D,D
KIIP_tradition_17,0,C,C,C
KIIP_tradition_18,0,D,D,D
KIIP_tradition_19,0,B,B,B
KIIP_tradition_20,0,C,B,B
KIIP_tradition_21,0,C,C,C
KIIP_tradition_22,0,C,A,A
KIIP_tradition_23,0,B,B,B
KIIP_tradition_24,0,A,A,A
KIIP_tradition_25,0,C,C,C
KIIP_tradition_26,0,C,C,C
KIIP_tradition_27,0,A,A,A
KIIP_tradition_28,0,C,C,C
KIIP_tradition_29,0,C,C,C
KIIP_tradition_30,0,D,D,D
KIIP_tradition_31,0,C,C,C
KIIP_tradition_32,0,B,B,B
KIIP_tradition_33,0,C,C,C
KIIP_tradition_34,0,D,A,A
KIIP_tradition_35,0,B,A,A
KIIP_tradition_36,0,C,B,B
KIIP_tradition_37,0,B,B,B
KIIP_tradition_38,0,A,C,C
KIIP_tradition_39,0,C,C,C
KIIP_tradition_40,0,C,C,C
KIIP_tradition_41,0,B,B,B
KIIP_tradition_42,0,B,B,B
KIIP_tradition_43,0,C,C,C
KIIP_tradition_44,0,A,A,A
KIIP_tradition_45,0,A,A,A
KIIP_tradition_46,0,B,B,B
KIIP_tradition_47,0,A,A,A
KIIP_tradition_48,0,A,A,A
KIIP_tradition_49,0,B,B,B
KIIP_tradition_50,0,B,C,C
KIIP_tradition_51,0,A,A,A
KIIP_tradition_52,0,A,A,A
KIIP_tradition_53,0,A,B,B
KIIP_tradition_54,0,B,B,B
KIIP_tradition_55,0,B,A,A
KIIP_tradition_56,0,C,C,C
KIIP_tradition_57,0,B,B,B
KIIP_tradition_58,0,B,B,B
KIIP_tradition_59,0,B,B,B
KIIP_tradition_60,0,C,B,B
KIIP_tradition_61,0,A,A,A
KIIP_tradition_62,0,C,C,C
KIIP_tradition_63,0,B,B,B
KIIP_tradition_64,0,A,A,A
KIIP_tradition_65,0,C,C,C
KIIP_tradition_66,0,B,B,B
KIIP_tradition_67,0,B,B,B
KIIP_tradition_68,0,C,C,C
KIIP_tradition_69,0,A,B,B
KIIP_tradition_70,0,C,B,B
KIIP_tradition_71,0,A,B,B
KIIP_tradition_72,0,A,A,A
KIIP_tradition_73,0,C,C,C
KIIP_tradition_74,0,A,A,A
KIIP_tradition_75,0,A,A,A
KIIP_tradition_76,0,C,C,C
KIIP_tradition_77,0,A,A,A
KIIP_tradition_78,0,B,A,A
KIIP_tradition_79,0,A,A,A
KIIP_tradition_80,0,A,A,A
KIIP_tradition_81,0,A,A,A
KIIP_tradition_82,0,C,C,C
KIIP_tradition_83,0,A,A,A
KIIP_tradition_84,0,C,C,C
KIIP_tradition_85,0,B,B,B
KIIP_tradition_86,0,A,A,A
KIIP_tradition_87,0,D,D,D
KIIP_tradition_88,0,B,A,A
KIIP_tradition_89,0,A,A,A
KIIP_tradition_90,0,A,A,A
KIIP_tradition_91,0,B,B,B
KIIP_tradition_92,0,A,A,A
KIIP_tradition_93,0,D,D,D
KIIP_tradition_94,0,B,B,B
KIIP_tradition_95,0,D,D,D
KIIP_tradition_96,0,D,D,D
KIIP_tradition_97,0,A,A,A
KIIP_tradition_98,0,A,A,A
KIIP_tradition_99,0,D,D,D
KIIP_tradition_100,0,C,C,C
KIIP_tradition_101,0,A,A,A
KIIP_tradition_102,0,D,B,B
KIIP_tradition_103,0,A,A,A
KIIP_tradition_104,0,A,B,B
KIIP_tradition_105,0,A,D,D
KIIP_tradition_106,0,B,C,C
KIIP_tradition_107,0,D,D,D
KIIP_tradition_108,0,C,C,C
KIIP_tradition_109,0,A,A,A
KIIP_tradition_110,0,A,A,A
KIIP_tradition_111,0,A,A,A
KIIP_tradition_112,0,A,A,A
KIIP_tradition_113,0,B,B,B
KIIP_tradition_114,0,D,D,D
KIIP_tradition_115,0,A,B,B
KIIP_tradition_116,0,A,A,A
KIIP_tradition_117,0,A,C,C
KIIP_tradition_118,0,C,D,D
KIIP_tradition_119,0,A,A,A
KIIP_tradition_120,0,B,B,B
KIIP_tradition_121,0,B,A,A
KIIP_tradition_122,0,A,A,A
KIIP_tradition_123,0,B,B,B
KIIP_tradition_124,0,B,A,A
KIIP_tradition_125,0,C,C,C
KIIP_tradition_126,0,C,C,C
KIIP_tradition_127,0,C,C,C
KIIP_tradition_128,0,B,B,B
KIIP_tradition_129,0,D,A,A
KIIP_tradition_130,0,B,A,A
KIIP_tradition_131,0,A,A,A
KIIP_tradition_132,0,C,C,C
KIIP_tradition_133,0,A,A,A
KIIP_tradition_134,0,B,B,B
KIIP_tradition_135,0,B,B,B
KIIP_tradition_136,0,C,C,C
KIIP_tradition_137,0,A,A,A
KIIP_tradition_138,0,D,B,B
KIIP_tradition_139,0,A,A,A
KIIP_tradition_140,0,A,A,A
KIIP_tradition_141,0,B,C,C
KIIP_tradition_142,0,D,D,D
KIIP_tradition_143,0,B,A,A
KIIP_tradition_144,0,C,C,C
KIIP_tradition_145,0,A,A,A
KIIP_tradition_146,0,A,A,A
KIIP_tradition_147,0,B,B,B
KIIP_tradition_148,0,B,A,A
KIIP_tradition_149,0,A,A,A
KIIP_tradition_150,0,A,A,A
KIIP_tradition_151,0,A,A,A
KIIP_tradition_152,0,A,A,A
KIIP_tradition_153,0,B,B,B
KIIP_tradition_154,0,A,A,A
KIIP_tradition_155,0,A,A,A
KIIP_tradition_156,0,A,A,A
KIIP_tradition_157,0,A,A,A
KIIP_tradition_158,0,A,B,B
KIIP_tradition_159,0,A,A,A
KIIP_tradition_160,0,C,C,C
KIIP_tradition_161,0,C,C,C
Kedu_tradition_1,0,D,D,D
Kedu_tradition_2,0,C,B,B
Kedu_tradition_3,0,C,C,C
Kedu_tradition_4,0,B,B,B
Kedu_tradition_5,0,A,B,B
Kedu_tradition_6,0,D,D,D
Kedu_tradition_7,0,C,C,C
Kedu_tradition_8,0,C,C,C
Kedu_tradition_9,0,A,D,D
Kedu_tradition_10,0,A,A,A
Kedu_tradition_11,0,D,D,D
Kedu_tradition_12,0,D,C,C
Kedu_tradition_13,0,B,B,B
Kedu_tradition_14,0,C,C,C
Kedu_tradition_15,0,A,B,B
Kedu_tradition_16,0,D,D,D
Kedu_tradition_17,0,C,B,B
Kedu_tradition_18,0,B,C,C
Kedu_tradition_19,0,D,D,D
Kedu_tradition_20,0,B,B,B
Kedu_tradition_21,0,D,A,A
Kedu_tradition_22,0,A,A,A
Kedu_tradition_23,0,C,D,D
Kedu_tradition_24,0,D,B,B
Kedu_tradition_25,0,C,D,D
Kedu_tradition_26,0,C,C,C
Kedu_tradition_27,0,D,B,B
Kedu_tradition_28,0,C,D,D
Kedu_tradition_29,0,D,D,D
Kedu_tradition_30,0,A,C,C
Kedu_tradition_31,0,C,B,B
Kedu_tradition_32,0,A,C,C
Kedu_tradition_33,0,B,C,C
Kedu_tradition_34,0,A,B,B
Kedu_tradition_35,0,A,A,A
Kedu_tradition_36,0,C,A,A
Kedu_tradition_37,0,A,C,C
Kedu_tradition_38,0,B,B,B
Kedu_tradition_39,0,D,B,B
Kedu_tradition_40,0,D,D,D
Kedu_tradition_41,0,A,A,A
Kedu_tradition_42,0,B,C,C
Kedu_tradition_43,0,A,B,B
Kedu_tradition_44,0,B,B,B
Kedu_tradition_45,0,D,C,C
Kedu_tradition_46,0,B,B,B
Kedu_tradition_47,0,C,C,C
Kedu_tradition_48,0,C,C,C
Kedu_tradition_49,0,D,D,D
Kedu_tradition_50,0,B,B,B
Kedu_tradition_51,0,D,D,D
Kedu_tradition_52,0,D,C,C
Kedu_tradition_53,0,A,D,D
Kedu_tradition_54,0,C,B,B
Kedu_tradition_55,0,D,B,B
Kedu_tradition_56,0,A,B,B
Kedu_tradition_57,0,D,D,D
Kedu_tradition_58,0,B,B,B
Kedu_tradition_59,0,B,B,B
Kedu_tradition_60,0,D,D,D
Kedu_tradition_61,0,A,B,B
CSAT_korean_07_6,0,C,C,C
CSAT_korean_07_7,0,C,C,C
CSAT_korean_07_8,0,D,C,C
CSAT_korean_07_9,0,B,B,B
CSAT_korean_07_10,0,B,D,D
CSAT_korean_06_6,0,A,A,A
CSAT_korean_06_7,0,B,B,B
CSAT_korean_06_8,0,C,C,C
CSAT_korean_09_6,0,B,C,C
CSAT_korean_09_7,0,D,D,D
CSAT_korean_09_8,0,D,D,D
CSAT_korean_09_9,0,E,B,B
CSAT_korean_09_10,0,C,B,B
CSAT_korean_08_6,0,C,C,C
CSAT_korean_08_8,0,D,C,C
CSAT_korean_08_9,0,D,B,B
CSAT_korean_08_10,0,E,E,E
CSAT_korean_10_6,0,A,A,A
CSAT_korean_10_7,0,D,D,D
CSAT_korean_10_8,0,D,C,C
CSAT_korean_10_9,0,C,B,B
CSAT_korean_10_10,0,A,A,A
CSAT_korean_11_6,0,C,C,C
CSAT_korean_11_8,0,D,A,A
CSAT_korean_11_9,0,C,D,D
CSAT_korean_11_10,0,A,C,C
CSAT_korean_12_6,0,E,E,E
CSAT_korean_12_7,0,D,D,D
CSAT_korean_12_8,0,B,C,C
CSAT_korean_12_9,0,C,D,D
CSAT_korean_12_10,0,E,C,C
CSAT_korean_14_7,0,B,D,D
CSAT_korean_13_7,0,D,A,A
CSAT_korean_17_6,0,E,C,C
CSAT_korean_14_1,0,A,D,D
CSAT_korean_14_2,0,B,C,C
CSAT_korean_14_3,0,E,E,E
CSAT_korean_14_4,0,C,C,C
CSAT_korean_14_5,0,D,D,D
CSAT_korean_14_6,0,A,A,A
CSAT_korean_14_8,0,C,D,D
CSAT_korean_14_9,0,E,C,C
CSAT_korean_14_10,0,D,D,D
CSAT_korean_18_1,0,A,A,A
CSAT_korean_18_2,0,C,C,C
CSAT_korean_18_3,0,C,A,A
CSAT_korean_18_4,0,D,C,C
CSAT_korean_18_5,0,D,E,E
CSAT_korean_18_6,0,E,E,E
CSAT_korean_18_7,0,C,C,C
CSAT_korean_18_8,0,B,E,E
CSAT_korean_18_9,0,B,C,C
CSAT_korean_18_10,0,B,B,B
CSAT_korean_13_1,0,D,D,D
CSAT_korean_13_2,0,C,C,C
CSAT_korean_13_4,0,D,C,C
CSAT_korean_13_5,0,A,A,A
CSAT_korean_13_6,0,C,D,D
CSAT_korean_13_8,0,E,C,C
CSAT_korean_13_9,0,B,D,D
CSAT_korean_13_10,0,E,C,C
CSAT_korean_15_2,0,B,B,B
CSAT_korean_15_3,0,E,E,E
CSAT_korean_15_6,0,A,C,C
CSAT_korean_15_7,0,B,B,B
CSAT_korean_15_8,0,E,E,E
CSAT_korean_15_9,0,D,D,D
CSAT_korean_15_10,0,C,C,C
CSAT_korean_16_1,0,B,B,B
CSAT_korean_16_2,0,D,D,D
CSAT_korean_16_3,0,D,D,D
CSAT_korean_16_4,0,D,D,D
CSAT_korean_16_5,0,E,E,E
CSAT_korean_16_6,0,D,C,C
CSAT_korean_16_7,0,B,B,B
CSAT_korean_16_8,0,E,E,E
CSAT_korean_16_9,0,E,E,E
CSAT_korean_16_10,0,C,C,C
CSAT_korean_19_1,0,D,D,D
CSAT_korean_19_2,0,C,C,C
CSAT_korean_19_3,0,A,A,A
CSAT_korean_19_4,0,E,C,C
CSAT_korean_13_11,0,B,C,C
CSAT_korean_19_5,0,B,B,B
CSAT_korean_19_7,0,D,B,B
CSAT_korean_19_8,0,C,C,C
CSAT_korean_19_9,0,D,D,D
CSAT_korean_20_1,0,B,B,B
CSAT_korean_20_2,0,D,C,C
CSAT_korean_20_3,0,A,A,A
CSAT_korean_20_4,0,E,D,D
CSAT_korean_20_5,0,B,B,B
CSAT_korean_20_6,0,C,C,C
CSAT_korean_20_7,0,C,C,C
CSAT_korean_20_8,0,A,A,A
CSAT_korean_20_9,0,E,E,E
CSAT_korean_20_10,0,E,D,D
CSAT_korean_13_3,0,A,A,A
CSAT_korean_15_4,0,D,D,D
CSAT_korean_15_5,0,C,C,C
CSAT_korean_17_1,0,B,C,C
CSAT_korean_17_2,0,B,B,B
CSAT_korean_17_3,0,D,D,D
CSAT_korean_17_4,0,C,C,C
CSAT_korean_17_5,0,D,D,D
CSAT_korean_17_7,0,C,C,C
CSAT_korean_17_8,0,A,A,A
CSAT_korean_17_9,0,D,D,D
CSAT_korean_17_10,0,B,B,B
CSAT_korean_23_35,0,A,A,A
CSAT_korean_23_38,0,D,A,A
CSAT_korean_23_43,0,E,E,E
Kedu_16_1,0,D,D,D
Kedu_16_2,0,C,C,C
Kedu_16_3,0,D,C,C
Kedu_16_4,0,A,B,B
Kedu_16_5,0,A,B,B
Kedu_16_6,0,B,B,B
Kedu_16_7,0,D,D,D
PSE_korean_1,0,C,C,C
PSE_korean_2,0,B,B,B
PSE_korean_3,0,D,D,D
PSE_korean_4,0,D,C,C
PSE_korean_5,0,C,C,C
PSE_korean_6,0,A,A,A
PSE_korean_7,0,B,C,C
PSE_korean_8,0,B,B,B
PSE_korean_9,0,C,C,C
PSE_korean_10,0,C,B,B
PSE_korean_11,0,D,D,D
PSE_korean_12,0,B,A,A
PSE_korean_13,0,C,C,C
PSE_korean_14,0,B,B,B
CSAT_korean_07_11,0,E,E,E
CSAT_korean_07_12,0,E,C,C
CSAT_korean_06_11,0,E,C,C
CSAT_korean_06_12,0,B,D,D
CSAT_korean_09_11,0,C,B,B
CSAT_korean_09_12,0,D,A,A
CSAT_korean_08_11,0,B,C,C
CSAT_korean_08_12,0,C,E,E
CSAT_korean_10_11,0,C,C,C
CSAT_korean_10_12,0,E,C,C
CSAT_korean_11_11,0,D,B,B
CSAT_korean_11_12,0,B,B,B
CSAT_korean_12_11,0,A,C,C
CSAT_korean_14_11,0,C,C,C
CSAT_korean_14_13,0,E,E,E
CSAT_korean_14_15,0,B,B,B
CSAT_korean_18_15,0,E,B,B
CSAT_korean_13_11,0,B,C,C
CSAT_korean_16_12,0,E,D,D
CSAT_korean_16_14,0,C,C,C
CSAT_korean_16_15,0,D,D,D
CSAT_korean_19_11,0,E,C,C
CSAT_korean_19_12,0,B,A,A
CSAT_korean_20_11,0,D,C,C
CSAT_korean_20_13,0,B,C,C
CSAT_korean_20_14,0,A,C,C
CSAT_korean_13_13,0,D,C,C
CSAT_korean_15_11,0,C,B,B
CSAT_korean_17_11,0,D,B,B
CSAT_korean_17_14,0,B,B,B
CSAT_korean_14_12,0,D,C,C
CSAT_korean_14_14,0,E,D,D
CSAT_korean_18_11,0,C,C,C
CSAT_korean_18_12,0,B,C,C
CSAT_korean_18_14,0,C,C,C
CSAT_korean_13_12,0,A,A,A
CSAT_korean_13_14,0,E,C,C
CSAT_korean_13_15,0,C,C,C
CSAT_korean_15_13,0,E,E,E
CSAT_korean_15_15,0,B,C,C
CSAT_korean_16_11,0,A,D,D
CSAT_korean_19_13,0,D,A,A
CSAT_korean_20_12,0,C,C,C
CSAT_korean_15_12,0,C,C,C
CSAT_korean_17_13,0,C,D,D
CSAT_korean_15_14,0,B,B,B
Kedu_14_1,0,C,C,C
Kedu_14_2,0,D,C,C
Kedu_14_3,0,B,D,D
Kedu_14_4,0,C,D,D
Kedu_14_5,0,A,C,C
Kedu_14_6,0,D,B,B
Kedu_14_7,0,B,B,B
Kedu_14_8,0,A,C,C
Kedu_14_9,0,A,C,C
Kedu_14_10,0,B,C,C
Kedu_14_11,0,A,C,C
Kedu_14_12,0,D,C,C
Kedu_14_13,0,B,B,B
Kedu_14_14,0,A,B,B
Kedu_14_15,0,C,B,B
Kedu_14_16,0,D,B,B
Kedu_14_17,0,B,B,B
Kedu_14_18,0,D,D,D
Kedu_14_19,0,C,B,B
Kedu_14_20,0,B,D,D
Kedu_14_21,0,C,C,C
Kedu_14_22,0,D,C,C
Kedu_14_23,0,A,B,B
Kedu_14_24,0,D,B,B
Kedu_14_25,0,A,D,D
Kedu_14_26,0,D,C,C
Kedu_14_27,0,C,D,D
Kedu_14_28,0,A,A,A
Kedu_14_29,0,C,C,C
Kedu_14_30,0,D,D,D
Kedu_14_31,0,C,C,C
Kedu_14_32,0,C,D,D
Kedu_14_33,0,D,C,C
Kedu_14_34,0,D,D,D
Kedu_14_35,0,C,B,B
Kedu_14_36,0,A,C,C
Kedu_14_37,0,D,C,C
Kedu_14_38,0,B,B,B
Kedu_14_39,0,B,C,C
Kedu_14_41,0,B,C,C
Kedu_14_42,0,A,B,B
Kedu_14_43,0,D,D,D
Kedu_14_44,0,C,B,B
Kedu_14_45,0,B,A,A
Kedu_14_46,0,C,C,C
Kedu_14_47,0,C,C,C
Kedu_14_48,0,B,B,B
Kedu_14_49,0,A,D,D
Kedu_14_50,0,D,D,D
Kedu_14_51,0,B,D,D
Kedu_14_52,0,A,D,D
Kedu_14_53,0,C,C,C
Kedu_14_54,0,B,B,B
Kedu_14_55,0,A,B,B
Kedu_14_56,0,D,D,D
Kedu_14_57,0,B,B,B
Kedu_15_1,0,B,B,B
Kedu_15_2,0,D,D,D
Kedu_15_3,0,D,D,D
Kedu_15_4,0,A,B,B
Kedu_15_5,0,A,B,B
Kedu_15_6,0,B,C,C
Kedu_15_7,0,D,B,B
Kedu_15_8,0,C,B,B
Kedu_15_9,0,C,A,A
