id,trial,answer,pred,response
PSE_history_20_6,0,B,D,D: 고려 태조가 북진 정책의 전진 기지로 삼았다.
PSE_history_20_7,0,A,D,D
PSE_history_20_8,0,D,,"정답은 D입니다. (라) - 신라가 매소성에서 당군을 격파하였다는 사실은 고구려 멸망 이후의 사건이 아니라, 고구려 멸망 이전에 발생한 사건입니다. 따라서 시대순으로 배열된 것 중 옳지 않은 사실입니다."
PSE_history_20_9,0,C,C,C
PSE_history_20_10,0,C,C,C: 최치원이 시무책 10여 조를 건의하였다.
PSE_history_20_11,0,A,,"정답은 A: ㄱ,ㄴ,ㄷ 입니다."
PSE_history_20_12,0,B,C,C
PSE_history_20_13,0,A,A,A: 황산벌에서 백제군을 물리쳤다.
PSE_history_20_14,0,C,D,D
PSE_history_20_15,0,B,A,A
PSE_history_20_16,0,B,B,"B: 저금리, 저유가, 저달러의 3저 호황을 경험하다."
PSE_history_20_17,0,D,B,B: 경성 제국 대학이 설립되었다.
PSE_history_20_18,0,C,C,C
PSE_history_20_19,0,D,D,D
PSE_history_21_1,0,C,,정답은 C입니다.
PSE_history_21_2,0,B,B,B
PSE_history_21_3,0,C,D,D
PSE_history_21_4,0,A,,정답: B
PSE_history_21_5,0,A,,"정답은 A입니다. ㄱ. 양양 오산리 유적에서는 덧무늬토기가 발견되었고, ㄴ. 서울 암사동 유적에서는 빗살무늬토기가 발견되었습니다. 이 두 유적지와 유물의 연결이 정확합니다."
PSE_history_21_6,0,D,D,D
PSE_history_21_7,0,D,D,D
PSE_history_21_8,0,C,,"정답은 B입니다. 

ㄱ. 공주 송산리 고분군에는 전축분인 6호분과 무령왕릉이 있다. - 이 설명은 정확합니다.
ㄴ. 양산 통도사는 금강계단 불사리탑이 있는 삼보 사찰이다. - 이 설명도 정확합니다.
ㄷ. 남한산성은 병자호란 때 인조가 피난했던 산성이다. - 이 설명도 정확합니다.
ㄹ. 승정원일기는 역대 왕의 훌륭한 언행을 실록에서 뽑아 만든 사서이다. - 이 설명은 잘못되었습니다. 승정원일기는 조선 시대의 국왕과 승정원(국무회의 기능을 했던 기관) 사이의 일상적"
PSE_history_21_9,0,A,B,B
PSE_history_21_10,0,D,D,D
PSE_history_21_11,0,C,C,C
PSE_history_21_12,0,B,,정답: A
PSE_history_21_13,0,D,,정답: D
PSE_history_21_14,0,B,,정답: B
PSE_history_21_15,0,A,A,A
PSE_history_21_16,0,D,C,C: 민족유일당운동 차원에서 조선혁명당이 참가하였다.
PSE_history_21_17,0,B,B,"B: 역둔토, 궁장토를 총독부 소유로 만들었다."
PSE_history_21_18,0,B,B,B
PSE_history_21_19,0,C,,정답: A
PSE_history_22_1,0,A,C,C
PSE_history_22_2,0,C,A,A
PSE_history_22_3,0,D,D,D
PSE_history_22_4,0,A,A,A
PSE_history_22_5,0,B,B,B
PSE_history_22_6,0,C,B,B: ‘해동성국’이라고 불릴 만큼 전성기를 이루었다.
PSE_history_22_7,0,D,,정답은 D입니다.
PSE_history_22_8,0,B,B,B: 기묘사화
PSE_history_22_9,0,C,,정답: D
PSE_history_22_10,0,C,,정답: B: 성호사설
PSE_history_22_11,0,A,A,A
PSE_history_22_12,0,D,A,A
PSE_history_22_13,0,A,A,A
PSE_history_22_14,0,B,,정답: D
PSE_history_22_15,0,A,C,C
PSE_history_22_16,0,B,B,B: 안동 봉정사 극락전
PSE_history_22_17,0,B,C,C: 개혁의 기본 강령인 ｢홍범 14조｣를 발표하였다.
PSE_history_22_18,0,C,B,B: 정동행성이 설치되었다.
PSE_history_22_19,0,B,A,A
PSE_history_22_20,0,D,C,C
KIIP_law_1,0,A,A,A: 영주권을 신청한 사람들
KIIP_law_2,0,B,B,B: 사증
KIIP_law_3,0,A,A,A
KIIP_law_4,0,B,B,B: 용산구 이태원동
KIIP_law_5,0,A,B,B
KIIP_law_6,0,C,,정답은 B: 서울 종로구입니다.
KIIP_law_7,0,A,,정답은 A: 한민족학교입니다.
KIIP_law_8,0,C,C,C
KIIP_law_9,0,C,C,C
KIIP_law_10,0,A,A,A
KIIP_law_11,0,B,B,B
KIIP_law_12,0,A,A,A
KIIP_law_13,0,B,B,B: 범죄자를 처벌해 달라고 법원에 재판을 신청한다
KIIP_law_14,0,C,C,C
KIIP_law_15,0,B,B,B
KIIP_law_16,0,A,A,A
KIIP_law_17,0,A,D,D
KIIP_law_18,0,A,A,A
KIIP_law_19,0,A,A,A
KIIP_law_20,0,C,C,C: 18세
KIIP_law_21,0,B,C,C
KIIP_law_22,0,A,A,A: 주택임대차 보호법
KIIP_law_23,0,B,B,B
KIIP_law_24,0,A,A,A
KIIP_law_25,0,A,A,A
KIIP_law_26,0,A,A,A: 주택임대차 보호법
KIIP_law_27,0,A,A,A
KIIP_law_28,0,A,A,A
KIIP_law_29,0,A,A,A: 함께 사는 것
KIIP_law_30,0,A,A,A
KIIP_law_31,0,A,C,C
KIIP_law_32,0,A,A,A
KIIP_law_33,0,A,A,A
KIIP_law_34,0,A,A,A
KIIP_law_35,0,A,A,A: 자녀 양육에 필요한 비용
KIIP_law_36,0,A,A,A
KIIP_law_37,0,C,C,C: 대한법률구조 공단
KIIP_law_38,0,D,D,D
KIIP_law_39,0,D,C,C: 한국어 교육
KIIP_law_40,0,C,C,C
KIIP_law_41,0,A,A,A
KIIP_law_42,0,C,C,C
KIIP_law_43,0,C,C,C
KIIP_law_44,0,A,A,A
KIIP_law_45,0,A,A,A: 한국소비자원
KIIP_law_46,0,B,B,B: 법무부
KIIP_law_47,0,A,A,A: 서울특별시 서초구 서초동 대법원
KIIP_law_48,0,A,A,A
KIIP_law_49,0,A,A,A
KIIP_law_50,0,A,A,A
KIIP_law_51,0,A,B,B
PSAT_17_1,0,A,D,D
PSAT_17_2,0,C,C,C
PSAT_17_3,0,A,A,A
PSAT_17_4,0,A,A,A
PSAT_17_5,0,B,B,B
PSAT_17_6,0,D,B,B
PSAT_17_7,0,B,C,C
PSAT_17_8,0,D,D,D
PSAT_17_9,0,A,D,D
PSAT_17_10,0,C,C,C
PSAT_17_11,0,D,A,A
PSAT_17_12,0,C,C,C: 국가안전보장회의
PSAT_17_13,0,D,C,C
PSAT_17_14,0,B,B,B
PSAT_17_15,0,D,A,A
PSAT_17_16,0,B,,정답은 B입니다.
PSAT_17_17,0,D,D,D
PSAT_17_18,0,B,B,B
PSAT_17_19,0,A,D,D
PSAT_17_20,0,A,,정답: B
PSAT_17_21,0,C,D,D
PSAT_17_22,0,D,D,D
PSAT_17_23,0,A,A,A
PSAT_17_24,0,D,D,D
PSAT_17_25,0,B,D,D
PSAT_18_1,0,C,C,C
PSAT_18_2,0,A,A,A
PSAT_18_3,0,B,,정답: D
PSAT_18_4,0,C,C,C
PSAT_18_5,0,B,B,B
PSAT_18_6,0,C,D,D
PSAT_18_7,0,B,,정답: B
PSAT_18_8,0,A,A,A
PSAT_18_10,0,D,D,D
PSAT_18_11,0,C,A,A
PSAT_18_12,0,B,B,B
PSAT_18_13,0,C,C,C
PSAT_18_14,0,A,C,C
PSAT_18_15,0,D,D,D
PSAT_18_16,0,A,A,A
PSAT_18_17,0,D,A,A
PSAT_18_18,0,C,A,A
PSAT_18_19,0,B,A,A
PSAT_18_20,0,C,C,C
PSAT_18_21,0,D,B,B
PSAT_18_22,0,C,B,B
PSAT_18_23,0,B,A,A
PSAT_18_24,0,A,,"정답: D

설명: 한국의 국회 본회의는 원칙적으로 공개되어야 하며, 비공개 회의를 하기 위해서는 재적의원 3분의 1 이상의 동의가 필요합니다. 보기 D에서는 국회의원 10인 이상의 연서에 의한 동의로 본회의를 비공개할 수 있다고 하였으나, 이는 잘못된 정보입니다. 따라서 D가 옳지 않은 설명입니다."
PSAT_18_25,0,B,D,D
PSAT_19_1,0,D,A,A
PSAT_19_2,0,C,,정답: A
PSAT_19_3,0,B,B,B
PSAT_19_4,0,B,D,D
PSAT_19_5,0,C,A,A
PSAT_19_6,0,D,,정답: A
PSAT_19_7,0,A,D,D
PSAT_19_8,0,B,A,A
PSAT_19_9,0,A,D,D
PSAT_19_10,0,D,C,C
PSAT_19_11,0,C,B,B
PSAT_19_12,0,C,C,C
PSAT_19_14,0,D,D,D
PSAT_19_15,0,D,D,D
PSAT_19_16,0,B,B,B
PSAT_19_17,0,B,B,B
PSAT_19_18,0,C,A,A
PSAT_19_19,0,C,D,D
PSAT_19_20,0,A,A,A
PSAT_19_21,0,B,C,C
PSAT_19_22,0,B,,정답: B
PSAT_19_23,0,D,C,C
PSAT_19_25,0,D,,"정답: D

설명: 행정안전부장관은 지방자치단체의 자치사무에 대해 직접적인 감사 권한을 가지지 않는다. 이는 지방자치의 원칙에 어긋난다. 지방자치단체의 자치사무는 해당 지방자치단체의 자율성을 보장하기 위해 중앙정부의 직접적인 간섭을 받지 않는다. 따라서, D 보기는 옳지 않은 설명이다."
PSAT_20_1,0,D,D,D
PSAT_20_2,0,B,A,A
PSAT_20_3,0,D,C,C
PSAT_20_4,0,C,D,D
PSAT_20_5,0,B,A,A
PSAT_20_6,0,A,A,A
PSAT_20_7,0,A,B,B
PSAT_20_8,0,D,B,B
PSAT_20_9,0,B,B,B
PSAT_20_10,0,C,C,C
PSAT_20_11,0,C,C,C
PSAT_20_12,0,B,C,C
PSAT_20_13,0,C,C,C
PSAT_20_14,0,D,D,D
PSAT_20_15,0,B,B,B
PSAT_20_16,0,D,D,D
PSAT_20_17,0,D,A,A
PSAT_20_18,0,B,B,B
PSAT_20_19,0,D,A,A
PSAT_20_20,0,A,A,A
PSAT_20_21,0,A,,정답: D
PSAT_20_22,0,C,C,C
PSAT_20_23,0,B,B,B
PSAT_20_24,0,A,A,A
PSAT_20_25,0,C,A,A
PSAT_21_1,0,C,A,A
PSAT_21_2,0,C,C,C
PSAT_21_3,0,C,C,C
PSAT_21_5,0,B,B,B
PSAT_21_6,0,C,A,A
PSAT_21_7,0,D,D,D
PSAT_21_8,0,D,A,A
PSAT_21_9,0,A,A,A
PSAT_21_10,0,B,,정답: A
PSAT_21_11,0,C,C,C
PSAT_21_12,0,B,B,B
PSAT_21_13,0,D,D,D
PSAT_21_14,0,A,D,D
PSAT_21_15,0,A,A,A
PSAT_21_16,0,D,B,B
PSAT_21_17,0,B,B,B
PSAT_21_18,0,A,,정답: B
PSAT_21_19,0,B,A,A
PSAT_21_20,0,A,A,A
PSAT_21_21,0,C,C,C
PSAT_21_22,0,D,C,C
PSAT_21_23,0,B,A,A
PSAT_21_24,0,C,C,C
PSAT_22_1,0,B,B,B
PSAT_22_2,0,A,B,B
PSAT_22_3,0,C,A,A
PSAT_22_4,0,D,B,B
PSAT_22_5,0,D,B,B
PSAT_22_6,0,A,A,A
PSAT_22_7,0,B,B,B
PSAT_22_8,0,B,B,B
PSAT_22_9,0,C,C,C
PSAT_22_10,0,C,C,C
PSAT_22_11,0,B,C,C
PSAT_22_12,0,D,,정답: D
PSAT_22_13,0,A,A,A
PSAT_22_14,0,A,A,A
PSAT_22_15,0,C,B,B
PSAT_22_16,0,D,D,D
PSAT_22_18,0,C,A,A
PSAT_22_20,0,D,,"정답: C

설명: 국회의 탄핵소추 절차에 대한 설명인 C번이 옳지 않습니다. 실제로는 국회의 탄핵소추를 위해서는 국회재적의원 과반수의 발의와 재적의원 3분의 2 이상의 찬성이 필요합니다. 따라서 C번의 내용은 잘못된 정보를 담고 있습니다."
PSAT_22_21,0,C,C,C
PSAT_22_22,0,D,A,A
PSAT_22_23,0,B,C,C
PSAT_22_24,0,A,B,B
PSAT_22_25,0,C,C,C
PSAT_23_1,0,A,A,A
PSAT_23_2,0,B,D,D
PSAT_23_3,0,C,B,B
PSAT_23_4,0,B,B,B
PSAT_23_5,0,D,D,D
PSAT_23_6,0,A,C,C
PSAT_23_7,0,A,A,A
PSAT_23_8,0,D,B,B
PSAT_23_9,0,B,B,B
PSAT_23_10,0,A,,정답: C
PSAT_23_11,0,B,C,C
PSAT_23_12,0,C,C,C
PSAT_23_13,0,B,B,B
PSAT_23_14,0,B,C,C
PSAT_23_15,0,A,C,C
PSAT_23_16,0,D,D,D
PSAT_23_17,0,A,,정답: C
PSAT_23_18,0,D,D,D
PSAT_23_19,0,C,C,C
PSAT_23_20,0,B,B,B
PSAT_23_21,0,A,A,A
PSAT_23_22,0,C,C,C
PSAT_23_23,0,C,C,C
PSAT_23_24,0,D,D,D
PSAT_23_25,0,C,A,A
KIIP_politics_1,0,A,A,A
KIIP_politics_2,0,A,A,A
KIIP_politics_3,0,B,B,B
KIIP_politics_4,0,B,B,B: 1980년대 이후
KIIP_politics_5,0,B,B,B
KIIP_politics_6,0,B,B,B
KIIP_politics_7,0,A,A,A
KIIP_politics_8,0,C,C,C
KIIP_politics_9,0,A,A,A
KIIP_politics_10,0,C,C,C
KIIP_politics_11,0,C,C,C: 국민
KIIP_politics_12,0,B,B,B
KIIP_politics_13,0,B,B,B: 1948년 7월 17일
KIIP_politics_14,0,A,A,A
KIIP_politics_15,0,A,A,A
KIIP_politics_16,0,C,C,C
KIIP_politics_17,0,C,C,C: 정부의 민주화 요구 불충족
KIIP_politics_18,0,A,A,A
KIIP_politics_19,0,A,A,A
KIIP_politics_20,0,A,A,A: 대통령 직선제 개헌
KIIP_politics_21,0,C,C,C: 행정부와 국회의 권력 균형
KIIP_politics_22,0,B,B,B
KIIP_politics_23,0,A,A,A: 대통령 직선제
KIIP_politics_24,0,A,A,A: 대통령 직선제
KIIP_politics_25,0,A,A,A
KIIP_politics_26,0,B,B,"B: 시와 군, 구"
KIIP_politics_27,0,A,A,A
KIIP_politics_28,0,B,A,A
KIIP_politics_29,0,A,A,A
KIIP_politics_30,0,A,A,A
KIIP_politics_31,0,A,B,B
KIIP_politics_32,0,A,A,A
KIIP_politics_33,0,A,A,A
KIIP_politics_34,0,A,C,C: 3개
KIIP_politics_35,0,D,B,B
KIIP_politics_36,0,B,B,B
KIIP_politics_37,0,A,D,D: 주민등록증
KIIP_politics_38,0,A,A,A
KIIP_politics_39,0,C,C,C
KIIP_politics_40,0,B,B,B
KIIP_politics_41,0,B,B,B
KIIP_politics_42,0,B,B,B
KIIP_politics_43,0,D,A,A
KIIP_politics_44,0,B,B,B
KIIP_politics_45,0,C,C,C
KIIP_politics_46,0,C,C,C
KIIP_politics_47,0,A,A,A
KIIP_politics_48,0,B,C,C: 헌법
KIIP_politics_49,0,A,A,A
KIIP_politics_50,0,C,C,C
KIIP_politics_51,0,A,A,A
KIIP_politics_52,0,C,C,C
KIIP_politics_53,0,D,D,D
KIIP_politics_54,0,C,C,C
KIIP_politics_55,0,A,A,A
KIIP_politics_56,0,A,A,A
KIIP_politics_57,0,A,A,A: 층간소음 중재 서비스
KIIP_politics_58,0,D,D,D
KIIP_politics_59,0,A,A,A
KIIP_politics_60,0,B,B,B
KIIP_politics_61,0,A,A,A
KIIP_politics_62,0,B,B,B
KIIP_politics_63,0,D,D,D
KIIP_politics_64,0,B,B,B
KIIP_politics_65,0,C,C,C
KIIP_politics_66,0,C,C,C
KIIP_politics_67,0,A,A,A
KIIP_politics_68,0,B,C,C
KIIP_politics_69,0,B,B,B
KIIP_politics_70,0,D,D,D
KIIP_politics_71,0,A,A,A: 한반도의 평화 통일
KIIP_politics_72,0,A,A,A
KIIP_politics_73,0,D,D,D
KIIP_politics_74,0,C,C,C
KIIP_politics_75,0,C,C,C
KIIP_politics_76,0,B,B,B
KIIP_politics_77,0,C,D,D: 조선 시대
KIIP_politics_78,0,B,B,B
KIIP_politics_79,0,C,C,C: 독도경비대
Kedu_politics_1,0,B,,"한국에서 개최된 국제회의의 연도를 확인해보면 다음과 같습니다:
ㄱ. 핵안보정상회의 - 2012년
ㄴ. ASEM회의 - 2000년
ㄷ. G20정상회의 - 2010년
ㄹ. APEC정상회담 - 2005년

이를 연도순으로 나열하면:
2000년 ASEM회의 (ㄴ), 2005년 APEC정상회담 (ㄹ), 2010년 G20정상회의 (ㄷ), 2012년 핵안보정상회의 (ㄱ)

따라서 올바른 순서는 ㄴ - ㄹ - ㄷ - ㄱ 입니다.

정답은 A: ㄴ - ㄱ - ㄹ - ㄷ 입니다."
Kedu_politics_2,0,A,A,A
Kedu_politics_3,0,C,C,C
Kedu_politics_4,0,D,D,D: 이스라엘
Kedu_politics_5,0,B,B,B
KIIP_popular_1,0,A,A,A
KIIP_popular_2,0,A,A,A
KIIP_popular_3,0,A,A,A
KIIP_popular_4,0,A,A,A
KIIP_popular_5,0,C,C,C: 국민 드라마
KIIP_popular_6,0,A,A,A
KIIP_popular_7,0,A,A,A
KIIP_popular_8,0,B,B,B
KIIP_popular_9,0,A,A,A
KIIP_popular_10,0,B,B,B
KIIP_popular_11,0,D,D,D: 예능 프로그램
KIIP_popular_12,0,A,A,A
KIIP_popular_13,0,B,B,B
KIIP_popular_14,0,C,C,C: 축구
KIIP_popular_15,0,A,A,A
KIIP_popular_16,0,B,B,B
KIIP_popular_17,0,A,A,A
KIIP_popular_18,0,A,A,A
KIIP_popular_19,0,A,A,A
KIIP_popular_20,0,A,A,A
KIIP_popular_21,0,B,B,B: 1990년대 말
KIIP_popular_22,0,C,C,C
KIIP_popular_23,0,B,B,B
KIIP_popular_24,0,B,B,B: 따라 부르기 어려운 멜로디
KIIP_popular_25,0,B,B,B
KIIP_popular_26,0,A,A,A: 겨울연가
Kedu_popular_1,0,A,C,C: 이창동의 <밀양> - 칸영화제 여우주연상
Kedu_popular_2,0,C,C,C
Kedu_popular_3,0,B,B,B
Kedu_popular_4,0,B,,"한국전쟁이나 남북분단을 주된 배경으로 하는 영화를 확인해보면:
ㄱ. 태극기 휘날리며 - 한국전쟁을 배경으로 함
ㄴ. 공동경비구역 JSA - 남북분단, 특히 판문점을 배경으로 함
ㄷ. 해운대 - 자연재해인 쓰나미를 배경으로 하며, 한국전쟁이나 남북분단과 관련 없음
ㄹ. 박하사탕 - 시간을 거슬러 올라가는 구조이지만, 주된 배경은 개인의 삶과 역사적 사건들이지만 한국전쟁이나 남북분단을 직접적인 주제로 다루지는 않음
ㅁ. 웰컴 투 동막"
Kedu_popular_5,0,B,B,B
Kedu_popular_6,0,B,B,B: 암살
Kedu_popular_7,0,A,D,D
Kedu_popular_8,0,D,,정답: C
Kedu_popular_9,0,B,,"각 영화의 역사적 배경을 시대순으로 나열하면 다음과 같습니다:

ㄱ. <왕의 남자> - 조선 중기 (광해군 시대)
ㄴ. <천문> - 조선 후기 (세종대왕 시대)
ㄷ. <명량> - 조선 중기 (임진왜란 시대)
ㄹ. <사도> - 조선 후기 (영조 시대)

시대순으로 나열하면:
1. <천문> (세종대왕 시대)
2. <왕의 남자> (광해군 시대)
3. <명량> (임진왜란 시대)
4. <사도> (영조 시대)

따라서 올바른 답은 B: ㄴ - ㄱ - ㄷ - ㄹ 입니다."
Kedu_popular_10,0,D,D,D: <해를 품은 달>
Kedu_popular_11,0,C,C,C
Kedu_popular_12,0,C,C,C
Kedu_popular_13,0,D,D,D
Kedu_popular_14,0,D,D,D
Kedu_popular_15,0,D,D,D
KIIP_society_1,0,A,A,A
KIIP_society_2,0,B,B,B: 1948년
KIIP_society_3,0,B,B,B
KIIP_society_4,0,D,D,D
KIIP_society_5,0,A,A,A
KIIP_society_6,0,A,A,A
KIIP_society_7,0,A,A,A
KIIP_society_8,0,A,A,A: 평화와 화합
KIIP_society_9,0,A,A,A
KIIP_society_10,0,B,B,B
KIIP_society_11,0,C,D,D
KIIP_society_12,0,C,C,C: 태극기
KIIP_society_13,0,C,C,C: 태극기에 대한 맹세
KIIP_society_14,0,B,B,B
KIIP_society_15,0,B,C,C
KIIP_society_16,0,B,B,B
KIIP_society_17,0,C,C,C: 경례
KIIP_society_18,0,A,A,A
KIIP_society_19,0,A,A,A
KIIP_society_20,0,A,A,A
KIIP_society_21,0,A,A,A
KIIP_society_22,0,A,A,A
KIIP_society_23,0,B,B,B
KIIP_society_24,0,C,C,C
KIIP_society_25,0,D,D,D
KIIP_society_26,0,D,D,D
KIIP_society_27,0,D,D,D
KIIP_society_28,0,C,C,C
KIIP_society_29,0,C,C,C
KIIP_society_30,0,A,A,A
KIIP_society_31,0,D,D,D
KIIP_society_32,0,C,C,C
KIIP_society_33,0,D,D,D
KIIP_society_34,0,B,B,B: 600년 전
KIIP_society_35,0,B,B,"B: 14개의 자음, 10개의 모음"
KIIP_society_36,0,C,C,"C: 하늘, 땅, 사람"
KIIP_society_37,0,C,C,C: 24개
KIIP_society_38,0,B,B,B
KIIP_society_39,0,A,C,C: 세종상
KIIP_society_40,0,A,A,A
KIIP_society_41,0,B,B,B
KIIP_society_42,0,A,A,A
KIIP_society_43,0,A,A,A
KIIP_society_44,0,C,C,C
KIIP_society_45,0,B,A,A
KIIP_society_46,0,A,A,A
KIIP_society_47,0,B,A,A
KIIP_society_48,0,A,A,A
KIIP_society_49,0,A,A,A
KIIP_society_50,0,B,B,B
KIIP_society_51,0,C,C,C: 1인 가구
KIIP_society_52,0,A,A,A
KIIP_society_53,0,A,A,A
KIIP_society_54,0,C,C,C
KIIP_society_55,0,B,B,B
KIIP_society_56,0,B,D,D: 삼촌
KIIP_society_57,0,C,C,C: 고모
KIIP_society_58,0,D,D,D: 삼촌
KIIP_society_59,0,D,A,A
KIIP_society_60,0,A,A,A
KIIP_society_61,0,B,B,"B: 장인어른, 장모님"
KIIP_society_62,0,B,C,C: 며느리
KIIP_society_63,0,C,B,B: (새)아가
KIIP_society_64,0,C,C,C: 김서방
KIIP_society_65,0,D,,정답: D
KIIP_society_66,0,A,B,B
KIIP_society_67,0,B,B,B: 형님
KIIP_society_68,0,C,A,A
KIIP_society_69,0,C,C,C: 형님
KIIP_society_70,0,A,A,A
KIIP_society_71,0,A,B,B
KIIP_society_72,0,C,C,C: 3촌
KIIP_society_73,0,D,C,C: 3촌
KIIP_society_74,0,B,B,B: 사촌
KIIP_society_75,0,C,B,B: 고종사촌
KIIP_society_76,0,B,C,C: 외사촌
KIIP_society_77,0,B,B,B
KIIP_society_78,0,C,C,C
KIIP_society_79,0,A,C,C
KIIP_society_80,0,A,A,A
KIIP_society_81,0,C,C,C: 대기업
KIIP_society_82,0,B,B,B
KIIP_society_83,0,D,D,D: 대학 진학률
KIIP_society_84,0,A,A,A: 맞벌이 부부
KIIP_society_85,0,A,A,A
KIIP_society_86,0,A,A,A
KIIP_society_87,0,A,A,A
KIIP_society_88,0,B,B,B: 동료와 상사 모두에게
KIIP_society_89,0,A,A,A
KIIP_society_90,0,B,B,B: 직급
KIIP_society_91,0,C,C,C
KIIP_society_92,0,A,A,A: 취미생활
KIIP_society_93,0,C,C,C
KIIP_society_94,0,B,B,B
KIIP_society_95,0,B,B,B
KIIP_society_96,0,B,B,B
KIIP_society_97,0,C,D,D
KIIP_society_98,0,C,C,C
KIIP_society_99,0,B,B,B: 회식
KIIP_society_100,0,A,A,A
KIIP_society_101,0,C,C,C
KIIP_society_102,0,A,A,A
KIIP_society_103,0,A,A,A
KIIP_society_104,0,A,A,A
KIIP_society_105,0,A,A,A
KIIP_society_106,0,C,C,C
KIIP_society_107,0,A,A,A
KIIP_society_108,0,A,A,A
KIIP_society_109,0,D,C,C
KIIP_society_110,0,A,A,A
KIIP_society_111,0,D,D,D: 신분증
KIIP_society_112,0,B,B,B
KIIP_society_113,0,C,C,C
KIIP_society_114,0,B,B,B
KIIP_society_115,0,A,A,A
KIIP_society_116,0,B,B,B
KIIP_society_117,0,A,A,A
KIIP_society_118,0,A,A,A
KIIP_society_119,0,B,B,B
KIIP_society_120,0,A,A,A
KIIP_society_121,0,D,D,D
KIIP_society_122,0,B,B,B
KIIP_society_123,0,A,A,A
KIIP_society_124,0,A,A,A
KIIP_society_125,0,B,B,B
KIIP_society_126,0,D,B,B: 버스 정류장
KIIP_society_127,0,C,C,C
KIIP_society_128,0,A,A,A
KIIP_society_129,0,A,A,A
KIIP_society_130,0,C,C,C
KIIP_society_131,0,A,A,A
KIIP_society_132,0,C,C,C
KIIP_society_133,0,A,A,A
KIIP_society_134,0,D,D,D
KIIP_society_135,0,B,B,B
KIIP_society_136,0,A,A,A
KIIP_society_137,0,D,D,D
KIIP_society_138,0,A,A,A
KIIP_society_139,0,D,D,D
KIIP_society_140,0,A,A,A
KIIP_society_141,0,A,A,A
KIIP_society_142,0,A,A,A
KIIP_society_143,0,C,C,C
KIIP_society_144,0,A,A,A
KIIP_society_145,0,A,A,A
KIIP_society_146,0,A,A,A
KIIP_society_147,0,A,A,A
KIIP_society_148,0,A,A,A
KIIP_society_149,0,A,A,A
KIIP_society_150,0,A,A,A
KIIP_society_151,0,A,A,A
KIIP_society_152,0,A,A,A
KIIP_society_153,0,D,D,D: 보건복지부
KIIP_society_154,0,A,A,A: 주택 부족 및 집값 상승
KIIP_society_155,0,A,A,A
KIIP_society_156,0,B,A,A
KIIP_society_157,0,A,A,A
KIIP_society_158,0,D,D,D
KIIP_society_159,0,B,B,B: 1960년대
KIIP_society_160,0,A,A,A
KIIP_society_161,0,C,C,C
KIIP_society_162,0,A,A,A
KIIP_society_163,0,A,A,A
KIIP_society_164,0,B,B,B
KIIP_society_165,0,A,A,A
KIIP_society_166,0,B,B,B
KIIP_society_167,0,A,A,A
KIIP_society_168,0,A,A,A
KIIP_society_169,0,B,B,B
KIIP_society_170,0,A,A,A
KIIP_society_171,0,D,D,D
KIIP_society_172,0,B,C,C: 2006년
KIIP_society_173,0,D,,정답은 C: 3일입니다.
KIIP_society_174,0,A,A,A
KIIP_society_175,0,A,D,D: 임신진단서
KIIP_society_176,0,D,D,D
KIIP_society_177,0,A,A,A
KIIP_society_178,0,A,A,A
KIIP_society_179,0,A,A,A
KIIP_society_180,0,A,A,A
KIIP_society_181,0,A,A,A
KIIP_society_182,0,A,A,A
KIIP_society_183,0,A,A,A
KIIP_society_184,0,A,A,A
KIIP_society_185,0,A,A,A
KIIP_society_186,0,A,D,D
KIIP_society_187,0,A,A,A
KIIP_society_188,0,A,A,A
KIIP_society_189,0,C,C,C
KIIP_society_190,0,A,A,A
KIIP_society_191,0,C,C,C
KIIP_society_192,0,C,C,C: 사립 교육기관의 보육료보다 싸다
KIIP_society_193,0,A,A,A
KIIP_society_194,0,D,D,D
KIIP_society_195,0,C,,정답: C
KIIP_society_196,0,A,A,A
KIIP_society_197,0,D,D,D
KIIP_society_198,0,B,D,D
KIIP_society_199,0,A,A,A
KIIP_society_200,0,A,A,A
KIIP_society_201,0,B,B,B
KIIP_society_202,0,A,A,A: 알림장
KIIP_society_203,0,A,A,A
KIIP_society_204,0,C,C,C: 4년제 대학
KIIP_society_205,0,A,A,A
KIIP_society_206,0,A,A,A
KIIP_society_207,0,C,C,C
KIIP_society_208,0,B,B,B
KIIP_society_209,0,B,B,B: 9년
KIIP_society_210,0,B,B,B
KIIP_society_211,0,A,A,A
KIIP_society_212,0,C,C,C
KIIP_society_213,0,C,C,C
KIIP_society_214,0,A,A,A
KIIP_society_215,0,B,B,B: 담임 선생님
KIIP_society_216,0,A,A,A
KIIP_society_217,0,A,A,A
KIIP_society_218,0,C,C,C: 79%
KIIP_society_219,0,B,B,B
KIIP_society_220,0,A,A,A
KIIP_society_221,0,A,A,A
KIIP_society_222,0,A,A,A
KIIP_society_223,0,D,D,D: 과학중점고등학교
KIIP_society_224,0,B,B,B
KIIP_society_225,0,C,C,C
KIIP_society_226,0,B,B,B
KIIP_society_227,0,A,A,A
KIIP_society_228,0,B,C,C: 약 80%
KIIP_society_229,0,B,A,A
KIIP_society_230,0,B,B,B
KIIP_society_231,0,A,A,A
KIIP_society_232,0,C,C,C: 최고 수준
KIIP_society_233,0,B,B,B
KIIP_society_234,0,D,D,D
KIIP_society_235,0,C,C,C
KIIP_society_236,0,B,B,B
KIIP_society_237,0,A,A,A
KIIP_society_238,0,D,D,D: 고소득층학생
KIIP_society_239,0,A,A,A
