qid,license_name,subject,answer,pred,response
1820,한의사,보건의약관계법규,C,C,"### ANSWER
C"
738,관세사,내국소비세법,E,E,"### ANSWER
E"
739,관세사,내국소비세법,D,D,"### ANSWER
D"
740,관세사,내국소비세법,C,C,"### ANSWER
C"
741,관세사,내국소비세법,D,D,"### ANSWER
D"
742,관세사,내국소비세법,E,E,"### ANSWER
E"
743,관세사,내국소비세법,B,D,"### ANSWER
D"
744,관세사,내국소비세법,A,A,"### ANSWER
A"
745,관세사,내국소비세법,A,A,"### ANSWER
A"
2551,약사,임상실무약학,E,E,"감가상각은 유형자산(기계장치 등)의 취득원가를 내용연수에 걸쳐 비용으로 배분하는 회계처리이다. 자동정제포장기는 약국이 보유한 유형자산이므로 감가상각 대상이다.

### ANSWER
E"
2552,약사,임상실무약학,D,D,"### ANSWER
D"
2553,약사,임상실무약학,C,C,"### ANSWER
C"
2554,약사,임상실무약학,D,D,"### ANSWER
D"
2555,약사,임상실무약학,C,C,"### ANSWER
C"
2556,약사,임상실무약학,A,A,"### ANSWER
A"
2557,약사,임상실무약학,E,E,"### ANSWER
E"
2558,약사,임상실무약학,A,A,"### ANSWER
A"
1123,의사,의학각론,B,B,"The patient has no awareness but preserved sleep-wake cycles and brainstem reflexes, consistent with a vegetative state.

### ANSWER
B"
1124,의사,의학각론,A,A,"### ANSWER
A"
1125,의사,의학각론,E,E,"### ANSWER
E"
1126,의사,의학각론,A,A,"High TSH with low free T4 indicates primary hypothyroidism; symptoms and goiter support it.

### ANSWER
A"
1127,의사,의학각론,D,D,"### ANSWER
D"
1128,의사,의학각론,A,A,"### ANSWER
A"
1129,의사,의학각론,A,A,"만성콩팥병과 단백뇨, 혈뇨가 동반된 고혈압으로, 신보호 효과가 있는 ARB인 로살탄이 가장 적절하다.

### ANSWER
A"
1130,의사,의학각론,E,E,"### ANSWER
E"
24,감정평가사,민법,B,C,"### ANSWER
C"
25,감정평가사,민법,A,A,"### ANSWER
A"
26,감정평가사,민법,B,B,"저당권은 점유를 내용으로 하지 않는 비점유 담보권이므로 시효취득의 대상이 될 수 없다. 나머지 권리들은 시효취득이 가능하다.

### ANSWER
B"
27,감정평가사,민법,C,C,"### ANSWER
C"
28,감정평가사,민법,B,B,"### ANSWER
B"
29,감정평가사,민법,E,B,"### ANSWER
B"
30,감정평가사,민법,D,A,"### ANSWER
A"
31,감정평가사,민법,E,D,"### ANSWER
D"
1436,변호사,민사법,B,B,"### ANSWER
B"
1437,변호사,민사법,C,A,"### ANSWER
A"
1438,변호사,민사법,C,C,"가등기담보법은 금전소비대차 등 금전채무를 담보하기 위한 가등기에 적용되며, 여러 채무를 함께 담보하다가 그중 일부가 소멸하여 금전소비대차 채무만 남은 경우에도 여전히 가등기담보법이 적용된다. 따라서 C는 옳지 않다.

### ANSWER
C"
1439,변호사,민사법,B,D,"### ANSWER
D"
1440,변호사,민사법,A,A,"### ANSWER
A"
1441,변호사,민사법,B,B,"### ANSWER
B"
1442,변호사,민사법,D,D,"### ANSWER
D"
1443,변호사,민사법,A,A,"### ANSWER
A"
2559,약사,임상실무약학,D,D,"### ANSWER
D"
2560,약사,임상실무약학,A,A,"### ANSWER
A"
2561,약사,임상실무약학,D,D,"### ANSWER
D"
2562,약사,임상실무약학,D,D,"정의의 원칙은 한정된 의료자원을 환자 간에 공정하게 분배하는 것과 관련됩니다.

### ANSWER
D"
2563,약사,임상실무약학,C,C,"### ANSWER
C"
2564,약사,보건의약관계법규,A,C,"### ANSWER
C"
2565,약사,보건의약관계법규,B,B,"### ANSWER
B"
2566,약사,보건의약관계법규,D,D,"D는 처방전 소지자의 요구에 따라 특정 약국개설자에게 처방전을 전송하는 행위로, 약사법상 허용되는 예외에 해당하므로 금지되는 담합행위가 아니다.

### ANSWER
D"
441,공인회계사,경영학,D,D,"### ANSWER
D"
442,공인회계사,경영학,E,E,"### ANSWER
E"
443,공인회계사,경영학,D,D,"유사실험설계는 무작위 배정을 하지 않으며, 시계열설계가 대표적인 유사실험설계에 해당한다.

### ANSWER
D"
444,공인회계사,경영학,C,C,"### ANSWER
C"
445,공인회계사,경영학,A,A,"### ANSWER
A"
446,공인회계사,경영학,B,B,"### ANSWER
B"
447,공인회계사,경영학,D,D,"### ANSWER
D"
448,공인회계사,경영학,C,C,"### ANSWER
C"
1131,의사,의학각론,B,B,"The boy has birch pollen-induced seasonal allergic rhinitis with elevated eosinophils, total IgE, and birch-specific IgE. He developed a rash to levocetirizine, so pharmacotherapy is limited. Allergen-specific immunotherapy is the appropriate disease-modifying treatment.

### ANSWER
B"
1132,의사,의학각론,B,B,"### ANSWER
B"
1133,의사,의학각론,A,A,"### ANSWER
A"
1134,의사,의학각론,B,B,"The presentation is consistent with cough-variant asthma: chronic cough, nocturnal/exercise-induced symptoms, normal spirometry, and positive methacholine challenge (PC20 1.2 mg/mL). Inhaled corticosteroids are the preferred controller therapy.

### ANSWER
B"
1135,의사,의학각론,A,A,"### ANSWER
A"
1136,의사,의학각론,A,A,"This is thyrotoxic periodic paralysis from Graves’ disease, with hypokalemia and acute weakness. Definitive treatment is antithyroid medication (methimazole).

### ANSWER
A"
1137,의사,의학각론,C,C,"### ANSWER
C"
1138,의사,의학각론,B,B,"The patient developed psychotic symptoms (bizarre delusions, possible hallucinations) shortly after a severe stressor and fully recovered within days. There is no evidence of active lupus (normal complements, negative anti-dsDNA, normal ESR, normal MRI) or recent glucocorticoid change. This fits brief psychotic disorder with marked stressor, not acute stress disorder (which lacks prominent psychosis) or organic causes.

### ANSWER
B"
2214,변리사,산업재산권법,C,E,"### ANSWER
E"
2215,변리사,산업재산권법,D,D,"### ANSWER
D"
2216,변리사,산업재산권법,B,B,"B는 특허법상 심판청구 취하에 관한 규정과 다르다. 심판청구는 심결 확정 전까지 취하할 수 있으나, 상대방이 답변서를 제출한 후에는 상대방의 동의를 받아야 한다. 따라서 “상대방의 동의 없이 취하할 수 있다”는 내용은 옳지 않다.

### ANSWER
B"
2217,변리사,산업재산권법,C,E,"### ANSWER
E"
2218,변리사,산업재산권법,E,B,"### ANSWER
B"
2219,변리사,산업재산권법,A,A,"### ANSWER
A"
2220,변리사,산업재산권법,C,C,"### ANSWER
C"
2221,변리사,산업재산권법,D,D,"### ANSWER
D"
1821,한의사,보건의약관계법규,E,E,"### ANSWER
E"
1822,한의사,보건의약관계법규,B,B,"### ANSWER
B"
1823,한의사,보건의약관계법규,D,E,"### ANSWER
E"
1824,한의사,보건의약관계법규,D,A,"### ANSWER
A"
1825,한의사,보건의약관계법규,D,B,"### ANSWER
B"
1826,한의사,보건의약관계법규,C,A,"### ANSWER
A"
1827,한의사,보건의약관계법규,B,B,"### ANSWER
B"
1828,한의사,보건의약관계법규,E,B,"### ANSWER
B"
746,관세사,내국소비세법,B,B,"### ANSWER
B"
747,관세사,내국소비세법,A,A,"### ANSWER
A"
748,관세사,내국소비세법,B,B,"### ANSWER
B"
749,관세사,내국소비세법,D,D,"### ANSWER
D"
750,관세사,내국소비세법,C,,"간이과세 기준은 직전 연도 공급대가 합계액이며, 법정 기준금액은 8천만원부터 8천만원의 130퍼센트 범위에서 대통령령으로 정한다. 부동산임대업은"
751,관세사,내국소비세법,E,E,"부가가치세법 제57조(질문·조사)에 따라 납세지 관할 세무서장은 납세보전 또는 조사를 위하여 세금계산서 발급, 신용카드 조회기 설치·사용, 현금영수증 발급장치 설치·사용, 표찰 게시를 모두 명할 수 있습니다.

### ANSWER
E"
752,관세사,내국소비세법,C,C,"### ANSWER
C"
753,관세사,내국소비세법,C,E,"### ANSWER
E"
1139,의사,의학각론,D,D,"임신 중 CIN3는 침윤암이 아니므로 즉각적인 자궁경부원뿔절제나 자궁경관긁어냄은 금기이며, 치료유산이나 자궁절제도 필요 없다. 임신 중에는 질확대경검사로 3개월 간격 추적관찰하며 분만 후 재평가한다.

### ANSWER
D"
1140,의사,의학각론,C,C,"### ANSWER
C"
1141,의사,의학각론,A,A,"### ANSWER
A"
1142,의사,의학각론,B,B,"2주 전 응급피임약(고용량 프로게스토젠)을 복용했고, 현재 월경이 늦어진 상태이므로 임신 여부를 먼저 확인해야 한다. 응급피임 후 임신 가능성을 배제하기 위해 임신반응검사가 필요하다.

### ANSWER
B"
1143,의사,의학각론,A,A,"### ANSWER
A"
1144,의사,의학각론,C,C,"The child has symptomatic hypoglycemia (glucose 43 mg/dL) with ketonuria after poor oral intake and vomiting, consistent with ketotic hypoglycemia of fasting. Immediate treatment is intravenous glucose.

### ANSWER
C"
1145,의사,의학각론,B,B,"Marked hyperprolactinemia with galactorrhea and amenorrhea warrants pituitary MRI to evaluate for prolactinoma.

### ANSWER
B"
1146,의사,의학각론,A,A,"The presentation is acute hepatocellular injury with markedly elevated transaminases and jaundice. Viral hepatitis serologies are negative for acute A, B, and C. Autoimmune markers are negative with normal IgG. Alcohol history is minimal and AST/ALT ratio is not typical for alcoholic hepatitis. The recent use of a weight-loss supplement strongly suggests drug/toxin-induced liver injury.

### ANSWER
A"
32,감정평가사,민법,C,D,"### ANSWER
D"
33,감정평가사,민법,B,C,"### ANSWER
C"
34,감정평가사,민법,C,C,"### ANSWER
C"
35,감정평가사,민법,A,A,"### ANSWER
A"
36,감정평가사,민법,A,A,"### ANSWER
A"
37,감정평가사,민법,B,D,"### ANSWER
D"
38,감정평가사,민법,B,D,"### ANSWER
D"
39,감정평가사,민법,A,B,"### ANSWER
B"
1444,변호사,민사법,A,D,"### ANSWER
D"
1445,변호사,민사법,D,C,"### ANSWER
C"
1446,변호사,민사법,E,E,"### ANSWER
E"
1447,변호사,민사법,C,C,"### ANSWER
C"
1448,변호사,민사법,C,D,"### ANSWER
D"
1449,변호사,민사법,C,A,"### ANSWER
A"
1450,변호사,민사법,D,D,"### ANSWER
D"
1451,변호사,민사법,D,D,"### ANSWER
D"
449,공인회계사,경영학,E,B,"### ANSWER
B"
450,공인회계사,경영학,A,A,"### ANSWER
A"
451,공인회계사,경영학,A,A,"### ANSWER
A"
452,공인회계사,경영학,C,C,"C는 단순지수평활법의 예측치가 직전 실적과 직전 예측치의 가중평균으로 산출된다는 설명으로 적절하다. 나머지는 수요예측 개념상 틀렸다.

### ANSWER
C"
453,공인회계사,경영학,D,D,"### ANSWER
D"
454,공인회계사,경영학,E,E,"### ANSWER
E"
455,공인회계사,경영학,E,E,"### ANSWER
E"
456,공인회계사,경영학,B,B,"### ANSWER
B"
1829,한의사,보건의약관계법규,E,E,"응급의료법상 응급의료종사자는 응급환자가 2명 이상인 경우 중증도 등 응급의료에 필요한 정도가 높은 환자를 우선하여 응급의료를 해야 하며, 의료기관의 장이 정하는 순서에 따르는 것은 아니다. 따라서 옳지 않은 것은 E이다.

### ANSWER
E"
1830,한의사,보건의약관계법규,C,C,"### ANSWER
C"
1831,한의사,보건의약관계법규,A,A,"The National Health Promotion Fund is used for domestic health promotion projects such as physical activity, smoking victim support, health education materials, and disease prevention/screening/management. Official Development Assistance (ODA) is foreign aid and is not a project funded by this fund.

### ANSWER
A"
1832,한의사,보건의약관계법규,D,E,"### ANSWER
E"
1833,한의사,보건의약관계법규,E,D,"### ANSWER
D"
1834,한의사,외과학,E,E,"The condition is 홍사창 (red-thread furuncle/acute lymphangitis), where a red line spreads from a limb toward the trunk. The indicated external treatment is 폄렴법(砭鐮法), which uses a stone/sickle blade to cut or prick along the red line to drain toxic blood.

### ANSWER
E"
1835,한의사,외과학,B,B,"10일 전 손상 후 입을 벌리기 어렵고 표정을 짓기 힘든 증상은 파상풍의 전형적인 임상 양상이다.

### ANSWER
B"
1836,한의사,외과학,E,E,"### ANSWER
E"
1147,의사,의학각론,C,C,### ANSWER C
1148,의사,의학각론,C,C,"Nephrotic syndrome with severe hypoalbuminemia causing intravascular volume depletion and shock; 20% albumin is indicated to restore circulating volume.

### ANSWER
C"
1149,의사,의학각론,D,D,"### ANSWER
D"
1150,의사,의학각론,A,A,"### ANSWER
A"
1151,의사,의학각론,C,C,"### ANSWER
C"
1152,의사,의학각론,D,D,"### ANSWER
D"
1153,의사,의학각론,D,D,"양쪽 귀쪽 시야 협착은 시각교차 압박, 다음/야뇨는 중추성 요붕증, 낮은 free T4·정상 TSH와 낮은 코티솔·정상 ACTH는 뇌하수체/시상하부 기능 저하를 시사합니다. 따라서 병변 위치는 뇌하수체입니다.

### ANSWER
D"
1154,의사,의학각론,A,A,"### ANSWER
A"
2567,약사,보건의약관계법규,C,D,"### ANSWER
D"
2568,약사,보건의약관계법규,A,A,"### ANSWER
A"
2569,약사,보건의약관계법규,D,B,"### ANSWER
B"
2570,약사,보건의약관계법규,D,A,"### ANSWER
A"
2571,약사,보건의약관계법규,A,A,"### ANSWER
A"
2572,약사,보건의약관계법규,B,B,"### ANSWER
B"
2573,약사,보건의약관계법규,E,D,"### ANSWER
D"
2574,약사,보건의약관계법규,D,E,"### ANSWER
E"
40,감정평가사,경제학원론,E,E,"사치재는 소득탄력성이 1보다 큰 재화이고, 열등재는 소득이 증가할 때 수요가 감소하는 재화입니다. 기펜재는 소득효과가 대체효과보다 큰 열등재이며, 완전 대체재의 무차별곡선은 직선입니다. 가격탄력적 수요에서는 가격 인하 시 수요량 증가 폭이 커 총수입이 증가하므로 E가 옳습니다.

### ANSWER
E"
41,감정평가사,경제학원론,D,D,"### ANSWER
D"
42,감정평가사,경제학원론,D,D,"### ANSWER
D"
43,감정평가사,경제학원론,C,C,"### ANSWER
C"
44,감정평가사,경제학원론,D,D,"### ANSWER
D"
45,감정평가사,경제학원론,B,B,"### ANSWER
B"
46,감정평가사,경제학원론,A,A,"### ANSWER
A"
47,감정평가사,경제학원론,E,E,"러너 지수는 이윤극대화에서 수요탄력성의 역수와 같고, 한계비용가격설정은 자연독점에 손실을 초래하며, 평균비용가격설정은 손실 없이 공급을 늘릴 수 있다. 이중가격설정은 한계비용가격설정의 장점을 살리면서 손실을 줄이는 정책이다. 그런데 E는 낮은 가격과 높은 가격의 기준을 반대로 서술했으므로 옳지 않다.

### ANSWER
E"
1837,한의사,외과학,E,E,"### ANSWER
E"
1838,한의사,신경정신과학,A,A,"### ANSWER
A"
1839,한의사,신경정신과학,A,A,"### ANSWER
A"
1840,한의사,신경정신과학,B,B,"The man’s pervasive distrust, suspicion of hidden malice in kind words, and long-held grudges are classic features of paranoid personality disorder.

### ANSWER
B"
1841,한의사,신경정신과학,C,C,"Hwabyung’s core physical symptom is the sensation of something rising up in the chest, described as “치밀어 오름.”

### ANSWER
C"
1842,한의사,신경정신과학,E,E,"### ANSWER
E"
1843,한의사,신경정신과학,E,E,"### ANSWER
E"
1844,한의사,신경정신과학,A,A,"The patient has a chronic psychotic illness with persecutory delusions, auditory hallucinations, and negative symptoms such as social withdrawal and flat affect, which is most consistent with schizophrenia.

### ANSWER
A"
2222,변리사,산업재산권법,B,B,"### ANSWER
B"
2223,변리사,산업재산권법,E,E,"### ANSWER
E"
2224,변리사,산업재산권법,E,C,"### ANSWER
C"
2225,변리사,산업재산권법,E,B,"### ANSWER
B"
2226,변리사,산업재산권법,E,B,"B는 소리·냄새 상표의 유사 판단 기준을 “시각적 표현”으로 본 점에서 옳지 않다. 소리 상표는 청각적, 냄새 상표는 후각적 인식을 기준으로 비교해야 한다. 나머지 보기는 판례에 부합한다.

### ANSWER
B"
2227,변리사,산업재산권법,C,C,"C가 옳지 않다. 상표법 제33조 제1항 제1호 내지 제3호의 거절이유가 지정상품 중 일부에만 존재하는 경우에는 그 일부에 대해서만 거절결정을 할 수 있으며, 반드시 지정상품"
2228,변리사,산업재산권법,B,B,"### ANSWER
B"
2229,변리사,산업재산권법,D,E,"### ANSWER
E"
457,공인회계사,경영학,B,B,"### ANSWER
B"
458,공인회계사,경영학,A,A,"A는 규모의 경제가 먼저 나타난 후 규모의 비경제가 나타난다고 보는 것이 일반적이므로, 설명이 반대로 되어 있어 가장 적절하지 않다.

### ANSWER
A"
459,공인회계사,경영학,B,B,"### ANSWER
B"
460,공인회계사,경영학,B,B,"### ANSWER
B"
461,공인회계사,경영학,A,A,"### ANSWER
A"
462,공인회계사,경영학,D,D,"### ANSWER
D"
463,공인회계사,경영학,B,B,"### ANSWER
B"
464,공인회계사,경영학,A,A,"### ANSWER
A"
754,관세사,내국소비세법,E,E,"개별소비세법상 과세영업장소에서의 영업행위는 그 영업행위를 하는 때가 과세시기이며, 매분기 말일은 과세시기가 아니다. 따라서 옳지 않은 것은 E이다.

### ANSWER
E"
755,관세사,내국소비세법,D,D,"### ANSWER
D"
756,관세사,내국소비세법,D,E,"### ANSWER
E"
757,관세사,내국소비세법,D,D,"### ANSWER
D"
758,관세사,내국소비세법,B,B,"### ANSWER
B"
759,관세사,내국소비세법,D,C,"### ANSWER
C"
760,관세사,내국소비세법,E,E,"### ANSWER
E"
761,관세사,내국소비세법,B,B,"### ANSWER
B"
1155,의사,의학각론,B,B,"The patient has menopausal vasomotor symptoms with elevated FSH, low estradiol, and undetectable AMH. She already has a levonorgestrel intrauterine device, providing endometrial protection, so estrogen alone is appropriate. Given elevated liver enzymes and hypertriglyceridemia, transdermal estrogen is preferred because it avoids first-pass hepatic metabolism and does not worsen triglycerides.

### ANSWER
B"
1156,의사,의학각론,A,A,"### ANSWER
A"
1157,의사,의학각론,B,B,"The patient has obscure gastrointestinal bleeding with negative upper and lower endoscopy. Capsule endoscopy is the preferred next step to evaluate the small bowel.

### ANSWER
B"
1158,의사,의학각론,A,A,"The presentation suggests possible pulmonary embolism in a young woman on oral contraceptives with dyspnea and unilateral leg swelling. D-dimer is the appropriate initial screening test.

### ANSWER
A"
1159,의사,의학각론,D,D,"### ANSWER
D"
1160,의사,의학각론,C,A,"### ANSWER
A"
1161,의사,의학각론,C,C,"### ANSWER
C"
1162,의사,의학각론,A,C,"### ANSWER
C"
48,감정평가사,경제학원론,C,C,"### ANSWER
C"
49,감정평가사,경제학원론,E,E,"### ANSWER
E"
50,감정평가사,경제학원론,A,A,"### ANSWER
A"
51,감정평가사,경제학원론,C,C,"### ANSWER
C"
52,감정평가사,경제학원론,A,A,"### ANSWER
A"
53,감정평가사,경제학원론,E,E,"MC = 5. Setting P = MC gives 140 - Q = 5, so Q = 135.  
Profit = 5×135 - (750 + 5×135) = 675 - 1425 = -750, so loss is 750.

### ANSWER
E"
54,감정평가사,경제학원론,E,E,"### ANSWER
E"
55,감정평가사,경제학원론,A,A,"### ANSWER
A"
1845,한의사,신경정신과학,E,D,"### ANSWER
D"
1846,한의사,신경정신과학,E,E,"### ANSWER
E"
1847,한의사,신경정신과학,D,D,"### ANSWER
D"
1848,한의사,신경정신과학,B,B,"### ANSWER
B"
1849,한의사,신경정신과학,D,D,"### ANSWER
D"
1850,한의사,신경정신과학,B,B,"70세 남성의 기억력 저하, 지남력 상실, 무기력, 어지럼, 이명, 무릎 시림 등은 신정(腎精) 부족으로 뇌수(腦髓)가 영양되지 못하는 치매 양상이다. 환소단(還少丹)은 신기를 보하고 정수를 채워 건망·치매를 치료하는 대표 처방이다.

### ANSWER
B"
1851,한의사,신경정신과학,D,D,"### ANSWER
D"
1852,한의사,안이비인후과학,D,D,"### ANSWER
D"
2575,약사,보건의약관계법규,A,E,"### ANSWER
E"
2576,약사,보건의약관계법규,E,E,"### ANSWER
E"
2577,약사,보건의약관계법규,A,A,"마약류 관리에 관한 법률은 마약류를 다른 의약품과 구분하여 저장하도록 규정하므로, 업무시간 후 프로포폴을 다른 전문의약품과 함께 저장한 A가 위반이다.

### ANSWER
A"
2578,약사,보건의약관계법규,E,E,"### ANSWER
E"
2579,약사,보건의약관계법규,C,C,"### ANSWER
C"
2580,약사,보건의약관계법규,B,B,"### ANSWER
B"
2581,약사,보건의약관계법규,B,B,"### ANSWER
B"
2582,약사,보건의약관계법규,D,D,"### ANSWER
D"
1452,변호사,민사법,A,A,"### ANSWER
A"
1453,변호사,민사법,E,D,"### ANSWER
D"
1454,변호사,민사법,C,C,"### ANSWER
C"
1455,변호사,민사법,C,A,"### ANSWER
A"
1456,변호사,민사법,A,A,"### ANSWER
A"
1457,변호사,민사법,B,B,"### ANSWER
B"
1458,변호사,민사법,A,D,"### ANSWER
D"
1459,변호사,민사법,E,D,"### ANSWER
D"
465,공인회계사,경영학,A,A,"### ANSWER
A"
466,공인회계사,경영학,E,E,"### ANSWER
E"
467,공인회계사,경영학,C,C,"CML은 효율적 포트폴리오에, SML은 모든 자산·포트폴리오에 적용됩니다. SML의 균형 기대수익률보다 낮은 기대수익률을 가진 자산은 과대평가된 것이지 과소평가된 것이 아닙니다. 따라서 C가 옳지 않습니다.

### ANSWER
C"
468,공인회계사,경영학,D,D,"### ANSWER
D"
469,공인회계사,경영학,E,E,"Rozeff의 최적배당이론은 배당 증가 시 외부자금 조달비용(거래비용)은 증가하고 대리인 비용은 감소한다고 보므로, E의 설명은 반대이다.

### ANSWER
E"
470,공인회계사,경영학,B,B,"### ANSWER
B"
471,공인회계사,경영학,D,D,"### ANSWER
D"
472,공인회계사,경영학,B,B,"### ANSWER
B"
56,감정평가사,경제학원론,B,B,"### ANSWER
B"
57,감정평가사,경제학원론,A,A,"### ANSWER
A"
58,감정평가사,경제학원론,D,D,"### ANSWER
D"
59,감정평가사,경제학원론,C,C,"### ANSWER
C"
60,감정평가사,경제학원론,D,D,"### ANSWER
D"
61,감정평가사,경제학원론,C,C,"### ANSWER
C"
62,감정평가사,경제학원론,B,B,"주어진 기대인플레이션율 \(\pi_t^e=0\)을 손실함수에 대입하면  
\(L(\pi_t) = -0.5\pi_t + 0.5\pi_t^2\)입니다.  
1계 조건: \(\frac{dL}{d\pi_t} = -0.5 + \pi_t = 0\) → \(\pi_t = 0.5\)  
2계 조건도 양수이므로 최소점입니다.

### ANSWER
B"
63,감정평가사,경제학원론,E,E,"E는 옳지 않다. 이자율이 상승하면 일반적으로 자국통화가치가 상승(절상)하며, 환율경로에서 자국통화가치 하락(절하)이 순수출을 증가시킨다.

### ANSWER
E"
1163,의사,의학각론,E,E,### ANSWER E
1164,의사,의학각론,A,A,"### ANSWER
A"
1165,의사,의학각론,A,A,"### ANSWER
A"
1166,의사,의학각론,D,D,"Postpartum screening for prior gestational diabetes is done with a 75g oral glucose tolerance test.

### ANSWER
D"
1167,의사,의학각론,E,C,"### ANSWER
C"
1168,의사,의학각론,B,B,"Postpartum onset, diffuse soft goiter, hyperthyroidism with negative TSH receptor antibodies and positive anti-TPO point to postpartum thyroiditis, not Graves disease.

### ANSWER
B"
1169,의사,의학각론,D,D,"### ANSWER
D"
1170,의사,의학각론,E,E,"Bright red blood per rectum in a young, stable patient suggests a distal colorectal source, so sigmoidoscopy is the appropriate initial test.

### ANSWER
E"
762,관세사,내국소비세법,A,A,"### ANSWER
A"
763,관세사,회계학,A,A,"### ANSWER
A"
764,관세사,회계학,E,E,"### ANSWER
E"
765,관세사,회계학,D,B,"### ANSWER
B"
766,관세사,회계학,A,B,"### ANSWER
B"
767,관세사,회계학,A,A,"A는 공정가치를 ""정상적 미래 수익창출활동을 통해 받게 될 유입가격""으로 정의하였으나, K-IFRS에서 공정가치는 측정일에 시장참여자 사이의 정상거래에서 자산을 매도할 때 받거나 부채를 이전할 때 지급하게 될 가격(출구가격)이다. 따라서 A가 옳지 않다.

### ANSWER
A"
768,관세사,회계학,C,C,"### ANSWER
C"
769,관세사,회계학,E,E,"### ANSWER
E"
1171,의사,의학각론,E,E,"### ANSWER
E"
1172,의사,의학각론,B,B,"Wide pulse pressure and a diastolic murmur at the left sternal border, louder with forward leaning and expiration, are classic findings of aortic regurgitation.

### ANSWER
B"
1173,의사,의학각론,A,A,"### ANSWER
A"
1174,의사,의학각론,E,E,"건강검진에서 우연히 발견된 무증상 단백뇨로, 혈압·신기능·알부민이 정상이고 부종도 없다. 소아청소년에서는 일시적 또는 기립성 단백뇨가 흔하므로, 먼저 단회뇨 단백질/크레아티닌 비율로 단백뇨를 정량화하여 지속성과 의미를 평가하는 것이 가장 적절하다.

### ANSWER
E"
1175,의사,의학각론,C,C,"Aspirin overdose causes mixed respiratory alkalosis and high anion gap metabolic acidosis, with severe acidemia (pH 7.15), CNS symptoms (seizure), and hemodynamic instability. Severe salicylate toxicity with acidemia and altered mental status is an indication for hemodialysis.

### ANSWER
C"
1176,의사,의학각론,B,B,"Gross hematuria with clots, no pain, and only 10% dysmorphic RBCs suggests urological (non-glomerular) bleeding, most concerning for bladder cancer in an elderly male. Cystoscopy is the appropriate next test.

### ANSWER
B"
1177,의사,의학각론,A,A,"### ANSWER
A"
1178,의사,의학각론,A,A,"Chronic rheumatoid arthritis with heavy proteinuria, edema, renal insufficiency, and normal-sized kidneys without hematuria points to secondary amyloidosis (AA type) complicating RA.

### ANSWER
A"
2230,변리사,산업재산권법,D,D,"### ANSWER
D"
2231,변리사,산업재산권법,A,E,"### ANSWER
E"
2232,변리사,산업재산권법,C,B,"### ANSWER
B"
2233,변리사,산업재산권법,A,C,"### ANSWER
C"
2234,변리사,산업재산권법,A,E,"### ANSWER
E"
2235,변리사,산업재산권법,C,B,"### ANSWER
B"
2236,변리사,산업재산권법,B,B,"### ANSWER
B"
2237,변리사,산업재산권법,E,E,"### ANSWER
E"
64,감정평가사,경제학원론,A,A,"### ANSWER
A"
65,감정평가사,경제학원론,B,B,"케인즈 소비이론은 가처분소득이 주요 결정요인이며, 생애주기가설은 기대수명 증가 시 은퇴기간이 길어져 소비를 줄여야 한다. 따라서 옳은 것은 B이다.

### ANSWER
B"
66,감정평가사,경제학원론,C,C,"정부지출 승수는 \( \frac{1}{1-0.5(1-0.2)} = \frac{1}{0.6} = \frac{5}{3} \) 이므로, 정부지출 1 증가 시 균형 국민소득은 \( \frac{5}{3} \)만큼 증가한다.

### ANSWER
C"
67,감정평가사,경제학원론,B,B,"### ANSWER
B"
68,감정평가사,경제학원론,D,D,"### ANSWER
D"
69,감정평가사,경제학원론,C,C,"### ANSWER
C"
70,감정평가사,경제학원론,E,E,"### ANSWER
E"
71,감정평가사,경제학원론,D,D,"### ANSWER
D"
473,공인회계사,경영학,C,C,"### ANSWER
C"
474,공인회계사,경영학,C,C,"### ANSWER
C"
475,공인회계사,경제원론,A,A,"### ANSWER
A"
476,공인회계사,경제원론,A,A,"전년 균형: \(120-P=P\) → \(P=60,\ Q=60\), 생산자잉여 \(= \frac{1}{2}\times 60\times 60=1800\).

올해 공급: \(Q_S=\frac{P}{2}\), 균형: \(120-P=\frac{P}{2}\) → \(P=80,\ Q=40\), 생산자잉여 \(= \frac{1}{2}\times 80\times 40=1600\).

감소분: \(1800-1600=200\).

### ANSWER
A"
477,공인회계사,경제원론,D,D,"### ANSWER
D"
478,공인회계사,경제원론,B,B,"### ANSWER
B"
479,공인회계사,경제원론,E,E,"### ANSWER
E"
480,공인회계사,경제원론,C,C,"### ANSWER
C"
1853,한의사,안이비인후과학,C,C,"The child's symptoms—esotropia, night waking, enuresis, dry skin, hard stool, and growth retardation—point to liver-kidney yin deficiency. The liver opens to the eyes, the kidney governs growth and urinary control, and yin deficiency causes dryness and internal heat. 杞菊地黃丸 (Qiju Dihuang Wan) nourishes liver-kidney yin and is specifically used for eye disorders from this pattern.

### ANSWER
C"
1854,한의사,안이비인후과학,B,B,"The recurrent episodes of vertigo lasting 20–30 minutes, fluctuating low-frequency hearing loss, tinnitus, and drop attacks are classic for Ménière's disease.

### ANSWER
B"
1855,한의사,안이비인후과학,A,A,"Acute peripheral facial palsy with retroauricular pain, headache, and chills but no CNS signs points to wind-cold attacking the facial channels. 이기거풍탕 is the appropriate formula for this pattern.

### ANSWER
A"
1856,한의사,안이비인후과학,C,C,"비갑개 위축, 건조감, 녹색 가피, 출혈, 오후 열감, 잔기침 등은 폐음 부족과 허열에 의한 증상으로, 폐신음허를 치료하는 백합고금탕이 적합하다.

### ANSWER
C"
