id,category,trial,answer,pred,response
doctor_155,doctor,0,B,B,B
nurse_339,nurse,0,D,D,D
nurse_340,nurse,0,B,B,B
nurse_341,nurse,0,D,D,D
nurse_342,nurse,0,E,E,E
dentist_302,dentist,0,E,E,E
dentist_303,dentist,0,C,C,C
dentist_304,dentist,0,C,C,C
dentist_305,dentist,0,A,A,A
pharm_633,pharm,0,A,A,A
pharm_634,pharm,0,D,D,D
pharm_635,pharm,0,E,E,E
pharm_636,pharm,0,C,C,C
pharm_47,pharm,0,E,E,E
pharm_48,pharm,0,E,E,E
pharm_49,pharm,0,C,C,C
pharm_50,pharm,0,C,C,C
nurse_343,nurse,0,E,E,E
nurse_344,nurse,0,C,C,C
nurse_345,nurse,0,A,A,A
nurse_346,nurse,0,D,D,D
pharm_637,pharm,0,B,B,B
pharm_638,pharm,0,E,E,E
pharm_639,pharm,0,B,B,B
pharm_640,pharm,0,E,E,E
doctor_156,doctor,0,D,D,D
doctor_157,doctor,0,C,C,C
doctor_158,doctor,0,E,E,E
doctor_159,doctor,0,C,C,C
dentist_306,dentist,0,A,B,B
dentist_307,dentist,0,E,E,E
dentist_308,dentist,0,D,D,D
dentist_309,dentist,0,D,D,D
nurse_347,nurse,0,A,A,A
nurse_348,nurse,0,C,C,C
nurse_349,nurse,0,D,D,D
nurse_350,nurse,0,A,A,A
pharm_51,pharm,0,B,B,B
pharm_52,pharm,0,B,B,B
pharm_53,pharm,0,A,A,A
pharm_54,pharm,0,B,B,B
pharm_641,pharm,0,D,D,D
pharm_642,pharm,0,A,A,A
pharm_643,pharm,0,E,E,E
pharm_644,pharm,0,B,B,B
nurse_351,nurse,0,B,B,B
nurse_352,nurse,0,B,B,B
nurse_353,nurse,0,D,D,D
nurse_354,nurse,0,E,E,E
nurse_355,nurse,0,E,E,E
nurse_356,nurse,0,D,D,D
nurse_357,nurse,0,E,E,E
nurse_358,nurse,0,C,C,C
pharm_645,pharm,0,D,D,D
pharm_646,pharm,0,C,C,C
pharm_647,pharm,0,C,C,C
pharm_648,pharm,0,A,A,A
pharm_55,pharm,0,B,B,B
pharm_56,pharm,0,C,C,C
pharm_57,pharm,0,C,C,C
pharm_58,pharm,0,A,A,A
pharm_649,pharm,0,C,C,C
pharm_650,pharm,0,C,C,C
pharm_651,pharm,0,A,A,A
pharm_652,pharm,0,E,E,E
nurse_359,nurse,0,D,D,D
nurse_360,nurse,0,B,B,B
nurse_361,nurse,0,A,A,A
nurse_362,nurse,0,B,E,E
pharm_59,pharm,0,D,C,C
pharm_60,pharm,0,C,B,B
pharm_61,pharm,0,A,A,A
pharm_62,pharm,0,A,A,A
pharm_653,pharm,0,B,B,B
pharm_654,pharm,0,E,E,E
pharm_655,pharm,0,C,C,C
pharm_656,pharm,0,C,C,C
pharm_63,pharm,0,A,A,A
pharm_64,pharm,0,E,E,E
pharm_65,pharm,0,A,A,A
pharm_66,pharm,0,A,A,A
nurse_363,nurse,0,C,C,C
nurse_364,nurse,0,A,A,A
nurse_365,nurse,0,B,B,B
nurse_366,nurse,0,D,D,D
pharm_657,pharm,0,E,E,E
pharm_658,pharm,0,C,C,C
pharm_659,pharm,0,D,D,D
pharm_660,pharm,0,C,C,C
nurse_367,nurse,0,B,B,B
nurse_368,nurse,0,D,D,D
nurse_369,nurse,0,D,D,D
nurse_370,nurse,0,A,A,A
pharm_661,pharm,0,A,A,A
pharm_662,pharm,0,A,A,A
pharm_663,pharm,0,D,D,D
pharm_664,pharm,0,D,D,D
pharm_67,pharm,0,A,A,A
pharm_68,pharm,0,A,A,A
pharm_69,pharm,0,B,B,B
pharm_70,pharm,0,E,E,E
nurse_371,nurse,0,E,E,E
nurse_372,nurse,0,D,D,D
nurse_373,nurse,0,C,C,C
nurse_374,nurse,0,E,E,E
nurse_375,nurse,0,D,D,D
nurse_376,nurse,0,A,D,D
nurse_377,nurse,0,C,B,B
nurse_378,nurse,0,C,C,C
pharm_71,pharm,0,A,A,A
pharm_72,pharm,0,E,E,E
pharm_73,pharm,0,E,E,E
pharm_74,pharm,0,C,C,C
pharm_665,pharm,0,D,D,D
pharm_666,pharm,0,A,A,A
pharm_667,pharm,0,A,A,A
pharm_668,pharm,0,B,B,B
nurse_379,nurse,0,B,B,B
nurse_380,nurse,0,A,A,A
nurse_381,nurse,0,E,A,A
nurse_382,nurse,0,B,B,B
pharm_669,pharm,0,A,A,A
pharm_670,pharm,0,E,E,E
pharm_671,pharm,0,B,B,B
pharm_672,pharm,0,C,C,C
pharm_75,pharm,0,A,A,A
pharm_76,pharm,0,E,E,E
pharm_77,pharm,0,A,A,A
pharm_78,pharm,0,E,E,E
pharm_673,pharm,0,A,A,A
pharm_674,pharm,0,D,D,D
pharm_675,pharm,0,D,D,D
pharm_676,pharm,0,E,E,E
nurse_383,nurse,0,B,B,B
nurse_384,nurse,0,C,C,C
nurse_385,nurse,0,D,D,D
nurse_386,nurse,0,B,B,B
pharm_677,pharm,0,A,A,A
pharm_678,pharm,0,D,D,D
pharm_679,pharm,0,A,A,A
pharm_680,pharm,0,D,D,D
pharm_79,pharm,0,E,E,E
pharm_80,pharm,0,E,E,E
pharm_81,pharm,0,C,C,C
pharm_82,pharm,0,C,C,C
pharm_681,pharm,0,E,E,E
pharm_682,pharm,0,D,D,D
pharm_683,pharm,0,C,C,C
pharm_684,pharm,0,B,B,B
nurse_387,nurse,0,D,E,E
nurse_388,nurse,0,E,E,E
nurse_389,nurse,0,B,B,B
nurse_390,nurse,0,B,B,B
nurse_391,nurse,0,A,A,A
nurse_392,nurse,0,A,A,A
nurse_393,nurse,0,C,C,C
nurse_394,nurse,0,A,A,A
pharm_83,pharm,0,B,B,B
pharm_84,pharm,0,C,C,C
pharm_85,pharm,0,E,E,E
pharm_86,pharm,0,B,B,B
pharm_685,pharm,0,B,B,B
pharm_686,pharm,0,A,A,A
pharm_687,pharm,0,B,B,B
pharm_688,pharm,0,C,C,C
pharm_87,pharm,0,C,C,C
pharm_88,pharm,0,A,A,A
pharm_89,pharm,0,E,E,E
pharm_90,pharm,0,E,B,B
nurse_395,nurse,0,E,E,E
nurse_396,nurse,0,E,E,E
nurse_397,nurse,0,D,D,D
nurse_398,nurse,0,C,C,C
nurse_399,nurse,0,C,C,C
nurse_400,nurse,0,D,D,D
nurse_401,nurse,0,C,C,C
nurse_402,nurse,0,C,C,C
doctor_160,doctor,0,D,D,D
doctor_161,doctor,0,A,A,A
doctor_162,doctor,0,D,A,A
doctor_163,doctor,0,C,E,E
pharm_91,pharm,0,A,A,A
pharm_92,pharm,0,A,,G
pharm_93,pharm,0,B,B,B
pharm_94,pharm,0,A,A,A
nurse_403,nurse,0,E,E,E
nurse_404,nurse,0,A,A,A
nurse_405,nurse,0,C,C,C
nurse_406,nurse,0,A,A,A
dentist_310,dentist,0,B,B,B
dentist_311,dentist,0,A,A,A
dentist_312,dentist,0,A,C,C
dentist_313,dentist,0,C,D,D
pharm_95,pharm,0,C,C,C
pharm_96,pharm,0,D,D,D
pharm_97,pharm,0,C,C,C
pharm_98,pharm,0,B,B,B
doctor_164,doctor,0,C,C,C
doctor_165,doctor,0,E,E,E
doctor_166,doctor,0,A,A,A
doctor_167,doctor,0,B,B,B
dentist_314,dentist,0,C,C,C
dentist_315,dentist,0,A,A,A
dentist_316,dentist,0,A,A,A
dentist_317,dentist,0,B,B,B
pharm_99,pharm,0,E,E,E
pharm_100,pharm,0,B,D,"삼투압 공식: π = MRT

여기서:
- π = 0.5 기압
- M = 용질의 몰농도 (mol/L)
- R = 기체상수
- T = 절대온도

0.5 = M × R × T

M = 0.5/(RT)

약물의 분자량을 구하려면:
- 약물 a g이 1 L에 녹아있음
- 몰농도 M = (a/분자량)/1 = a/분자량

따라서:
a/분자량 = 0.5/(RT)

분자량 = a × RT/0.5 = 2aRT

D"
pharm_101,pharm,0,E,D,D
pharm_102,pharm,0,C,C,C
pharm_689,pharm,0,D,D,D
pharm_690,pharm,0,E,D,D
pharm_691,pharm,0,B,B,B
pharm_692,pharm,0,A,A,A
doctor_168,doctor,0,E,E,E
doctor_169,doctor,0,B,E,E
doctor_170,doctor,0,D,B,B
doctor_171,doctor,0,E,E,E
dentist_318,dentist,0,C,E,E
dentist_319,dentist,0,E,E,E
dentist_320,dentist,0,D,A,A
dentist_321,dentist,0,D,E,E
dentist_322,dentist,0,E,E,E
dentist_323,dentist,0,B,B,B
dentist_324,dentist,0,D,E,E
dentist_325,dentist,0,D,C,C
pharm_693,pharm,0,A,A,A
pharm_694,pharm,0,A,A,A
pharm_695,pharm,0,D,D,D
pharm_696,pharm,0,B,B,B
nurse_407,nurse,0,C,C,C
nurse_408,nurse,0,D,D,D
nurse_409,nurse,0,A,A,A
nurse_410,nurse,0,B,B,B
dentist_326,dentist,0,D,D,D
dentist_327,dentist,0,A,E,E
dentist_328,dentist,0,E,E,E
dentist_329,dentist,0,D,D,D
doctor_172,doctor,0,A,A,A
doctor_173,doctor,0,B,B,B
doctor_174,doctor,0,B,B,B
doctor_175,doctor,0,D,D,D
dentist_330,dentist,0,E,E,E
dentist_331,dentist,0,D,B,B
dentist_332,dentist,0,B,B,B
dentist_333,dentist,0,E,E,E
pharm_103,pharm,0,C,A,A
pharm_104,pharm,0,D,C,C
pharm_105,pharm,0,A,A,A
pharm_106,pharm,0,E,E,E
pharm_697,pharm,0,C,C,C
pharm_698,pharm,0,E,E,E
pharm_699,pharm,0,D,D,D
pharm_700,pharm,0,C,C,C
nurse_411,nurse,0,E,E,E
nurse_412,nurse,0,C,C,C
nurse_413,nurse,0,A,C,C
nurse_414,nurse,0,B,B,B
doctor_176,doctor,0,A,A,A
doctor_177,doctor,0,C,C,C
doctor_178,doctor,0,E,E,E
doctor_179,doctor,0,C,C,C
pharm_107,pharm,0,E,E,E
pharm_108,pharm,0,D,D,D
pharm_109,pharm,0,C,C,C
pharm_110,pharm,0,C,C,C
pharm_701,pharm,0,E,E,E
pharm_702,pharm,0,A,A,A
pharm_703,pharm,0,C,C,C
pharm_704,pharm,0,D,D,D
doctor_180,doctor,0,D,D,D
doctor_181,doctor,0,A,A,A
doctor_182,doctor,0,C,C,C
doctor_183,doctor,0,C,C,C
nurse_415,nurse,0,C,C,C
nurse_416,nurse,0,D,D,D
nurse_417,nurse,0,E,C,C
nurse_418,nurse,0,A,A,A
doctor_184,doctor,0,C,C,C
doctor_185,doctor,0,A,A,A
doctor_186,doctor,0,D,D,D
doctor_187,doctor,0,C,C,C
dentist_334,dentist,0,E,C,C
dentist_335,dentist,0,A,B,B
dentist_336,dentist,0,D,D,D
dentist_337,dentist,0,B,B,B
nurse_419,nurse,0,D,D,D
nurse_420,nurse,0,D,D,D
nurse_421,nurse,0,E,E,E
nurse_422,nurse,0,C,C,C
pharm_111,pharm,0,B,B,B
pharm_112,pharm,0,D,B,"이 문제를 단계별로 풀어보겠습니다.

**1단계: NH4OH의 이온화로 인한 [OH⁻] 계산**

NH4OH ⇌ NH4⁺ + OH⁻

Kb = [NH4⁺][OH⁻]/[NH4OH] = 1.0×10⁻⁵

[NH4OH] = 0.1 mol/L에서:
1.0×10⁻⁵ = [OH⁻]²/0.1
[OH⁻]² = 1.0×10⁻⁶
[OH⁻] = 1.0×10⁻³ mol/L

**2단계: Mg(OH)₂ 침전이 생기지 않기 위한 조건**

Ksp = [Mg²⁺][OH⁻]² = 1.0×10⁻¹³

침전이 생기지 않으려면:
[Mg²⁺][OH⁻]² ≤ Ksp

현재 [OH⁻] = 1.0×10⁻³ mol/L이므로:
(1.0×10⁻³) × (1.0×10⁻³)² = 1.0×10⁻⁹ > 1.0×10⁻¹³

침전이 생기므로 [OH⁻]를 감소시켜야 합니다.

**3단계: NH4Cl 추가로 [OH⁻] 감소**

NH4Cl을 추가하면 NH4⁺이 증가하고, 르샤틀리에 원리에 의해:
NH4OH ⇌ NH4⁺ + OH⁻

[NH4⁺]이 증가하면 [OH⁻]는 감소합니다.

Kb = [NH4⁺][OH⁻]/[NH4OH]

NH4Cl의 농도를 x라 하면:
[NH4⁺] ≈ 0.1 + x ≈ x (x가 충분히 크면)

1.0×10⁻⁵ = x × [OH⁻]/0.1

**4단계: 침전이 생기지 않는 최소 [OH⁻] 계산**

[Mg²⁺][OH⁻]² = Ksp
(1.0×10⁻³)[OH⁻]² = 1.0×10⁻¹³
[OH⁻]² = 1.0×10⁻¹⁰
[OH⁻] = 1.0×10⁻⁵ mol/L

**5단계: 필요한 NH4Cl 농도**

1.0×10⁻⁵ = x × (1.0×10⁻⁵)/0.1
1.0×10⁻⁵ = x × 1.0×10⁻⁴
x = 0.1 mol/L

그러나 더 정확히 계산하면, NH4⁺의 초기 농도도 고려해야 합니다.
[NH4⁺] = 0.1 + x에서:

1.0×10⁻⁵ = (0.1 + x) × 1.0×10⁻⁵/0.1
0.1 = 0.1 + x
x ≈ 0.1

재계산하면 x = 0.1 mol/L

**E**"
pharm_113,pharm,0,A,C,C
pharm_114,pharm,0,C,D,D
dentist_338,dentist,0,A,A,A
dentist_339,dentist,0,E,E,E
dentist_340,dentist,0,C,C,C
dentist_341,dentist,0,C,C,C
nurse_423,nurse,0,E,E,E
nurse_424,nurse,0,E,E,E
nurse_425,nurse,0,E,E,E
nurse_426,nurse,0,B,B,B
dentist_342,dentist,0,C,C,C
dentist_343,dentist,0,E,B,B
dentist_344,dentist,0,E,E,E
dentist_345,dentist,0,A,E,E
pharm_115,pharm,0,D,D,D
pharm_116,pharm,0,E,E,E
pharm_117,pharm,0,D,A,A
pharm_118,pharm,0,D,D,D
doctor_188,doctor,0,B,B,B
doctor_189,doctor,0,C,C,C
doctor_190,doctor,0,D,D,D
doctor_191,doctor,0,E,E,E
nurse_427,nurse,0,D,D,D
nurse_428,nurse,0,D,D,D
nurse_429,nurse,0,D,D,D
nurse_430,nurse,0,E,E,E
dentist_346,dentist,0,D,D,D
dentist_347,dentist,0,E,C,C
dentist_348,dentist,0,B,E,E
dentist_349,dentist,0,B,B,B
doctor_192,doctor,0,D,D,D
doctor_193,doctor,0,A,A,A
doctor_194,doctor,0,B,B,B
doctor_195,doctor,0,E,E,E
pharm_705,pharm,0,B,B,B
pharm_706,pharm,0,A,A,A
pharm_707,pharm,0,B,C,"이온강도(I) = (1/2)Σ(ci × zi²)

**아트로핀황산염(C₁₇H₂₆NO₃)₂·H₂SO₄:**
- 분자식에서 황산염이므로 SO₄²⁻ 포함
- 아트로핀황산염은 (C₁₇H₂₆NO₃)₂SO₄로 해석
- 0.005 mol/L에서: 아트로핀 양이온 2개 + SO₄²⁻ 1개
- 이온강도 = (1/2)[2(0.01)(1)² + 1(0.005)(2)²]
- = (1/2)[0.01 + 0.02] = 0.015 mol/L

**염화나트륨(NaCl):**
- 0.005 mol/L에서: Na⁺ 0.005 mol/L, Cl⁻ 0.005 mol/L
- 이온강도 = (1/2)[0.005(1)² + 0.005(1)²]
- = (1/2)[0.005 + 0.005] = 0.005 mol/L

**비율 = 0.015 / 0.005 = 3**

C"
pharm_708,pharm,0,D,D,D
doctor_196,doctor,0,E,E,E
doctor_197,doctor,0,E,E,E
doctor_198,doctor,0,C,C,C
doctor_199,doctor,0,C,C,C
nurse_431,nurse,0,B,B,B
nurse_432,nurse,0,A,A,A
nurse_433,nurse,0,E,E,E
nurse_434,nurse,0,B,B,B
pharm_119,pharm,0,E,E,E
pharm_120,pharm,0,E,E,E
pharm_121,pharm,0,A,A,A
pharm_122,pharm,0,B,D,D
dentist_350,dentist,0,B,A,A
dentist_351,dentist,0,C,B,B
dentist_352,dentist,0,A,A,A
dentist_353,dentist,0,D,D,D
doctor_200,doctor,0,C,C,C
doctor_201,doctor,0,C,C,C
doctor_202,doctor,0,B,B,B
doctor_203,doctor,0,D,C,C
dentist_354,dentist,0,B,E,E
dentist_355,dentist,0,A,B,B
dentist_356,dentist,0,B,B,B
dentist_357,dentist,0,A,E,E
pharm_709,pharm,0,D,B,B
pharm_710,pharm,0,B,B,"이 문제는 삼투압 등가성(isotonic equivalence)을 이용하는 문제입니다.

**주어진 정보:**
- 프로카인염산염: 1.0g, 분자량 273, L_iso = 3.4
- 염화나트륨: 분자량 58, L_iso = 3.4

**삼투압 등가 공식:**
$$\frac{W_1}{M_1 \times L_{iso1}} = \frac{W_2}{M_2 \times L_{iso2}}$$

여기서:
- W₁ = 프로카인염산염의 질량 = 1.0g
- M₁ = 프로카인염산염의 분자량 = 273
- L_iso1 = 3.4
- W₂ = 염화나트륨의 질량 = ?
- M₂ = 염화나트륨의 분자량 = 58
- L_iso2 = 3.4

**계산:**
$$\frac{1.0}{273 \times 3.4} = \frac{W_2}{58 \times 3.4}$$

$$\frac{1.0}{273} = \frac{W_2}{58}$$

$$W_2 = \frac{1.0 \times 58}{273} = \frac{58}{273} = 0.212... \approx 0.21$$

**답: B**

B"
pharm_711,pharm,0,E,D,D
pharm_712,pharm,0,C,A,"1차 반응의 속도식:

ln([A]₀/[A]ₜ) = kt

주어진 정보:
- k = 1.05×10⁻⁵ h⁻¹
- [A]₀ = 200 unit/mL
- [A]ₜ = 180 unit/mL
- ln(200/180) = 0.105

계산:
0.105 = 1.05×10⁻⁵ × t

t = 0.105 / (1.05×10⁻⁵)
t = 0.105 / 0.0000105
t = 10,000 h

C"
nurse_435,nurse,0,B,B,B
nurse_436,nurse,0,E,E,E
nurse_437,nurse,0,A,A,A
nurse_438,nurse,0,C,C,C
pharm_123,pharm,0,C,C,C
pharm_124,pharm,0,E,E,E
pharm_125,pharm,0,D,D,"주어진 정보:
- 티아민염산염 337 mg
- 분자량 337
- 증류수 100 mL에 용해
- 셀 길이(층장) 1 cm
- 239 nm에서 흡광도 0.230

Beer-Lambert 법칙: A = ε × b × c

여기서:
- A = 흡광도 = 0.230
- ε = 몰흡광계수 (구하는 값)
- b = 셀 길이 = 1 cm
- c = 농도 (mol/L)

먼저 농도를 구합니다:
- 몰수 = 337 mg ÷ 337 g/mol = 0.337 g ÷ 337 g/mol = 0.001 mol = 1 mmol
- 부피 = 100 mL = 0.1 L
- 농도 c = 0.001 mol ÷ 0.1 L = 0.01 mol/L

Beer-Lambert 법칙에서:
ε = A ÷ (b × c)
ε = 0.230 ÷ (1 × 0.01)
ε = 0.230 ÷ 0.01
ε = 23.0 M⁻¹·cm⁻¹

D"
pharm_126,pharm,0,B,B,B
dentist_358,dentist,0,E,C,C
dentist_359,dentist,0,D,C,C
dentist_360,dentist,0,C,C,C
dentist_361,dentist,0,B,A,A
doctor_204,doctor,0,D,D,D
doctor_205,doctor,0,A,A,A
doctor_206,doctor,0,D,D,D
doctor_207,doctor,0,B,B,B
pharm_127,pharm,0,A,A,A
pharm_128,pharm,0,E,B,B
pharm_129,pharm,0,C,C,C
pharm_130,pharm,0,B,B,B
pharm_713,pharm,0,C,E,E
pharm_714,pharm,0,B,A,A
pharm_715,pharm,0,B,B,B
pharm_716,pharm,0,E,D,D
dentist_362,dentist,0,D,E,E
dentist_363,dentist,0,E,C,C
dentist_364,dentist,0,D,A,A
dentist_365,dentist,0,E,E,E
nurse_439,nurse,0,A,A,A
nurse_440,nurse,0,C,B,B
nurse_441,nurse,0,A,A,A
nurse_442,nurse,0,C,C,C
doctor_208,doctor,0,E,C,C
doctor_209,doctor,0,D,D,D
doctor_210,doctor,0,A,A,A
doctor_211,doctor,0,D,D,D
pharm_131,pharm,0,E,B,B
pharm_132,pharm,0,B,C,C
pharm_133,pharm,0,B,B,B
pharm_134,pharm,0,E,E,E
nurse_443,nurse,0,E,E,E
nurse_444,nurse,0,D,D,D
nurse_445,nurse,0,C,C,C
nurse_446,nurse,0,E,B,B
doctor_212,doctor,0,E,B,B
doctor_213,doctor,0,A,A,A
doctor_214,doctor,0,A,A,A
doctor_215,doctor,0,D,E,E
pharm_135,pharm,0,C,C,C
pharm_136,pharm,0,C,C,C
pharm_137,pharm,0,C,C,"신 클리어런스(Renal Clearance)를 구하는 문제입니다.

**주어진 정보:**
- 24시간 요의 부피 = 1.2 L = 1,200 mL
- 요중 약물농도 = 4 mg/mL
- AUC = 24 mg·h/mL

**신 클리어런스 공식:**
$$CL_R = \frac{U_e \times V_u}{AUC}$$

여기서:
- U_e = 요중 약물농도 = 4 mg/mL
- V_u = 24시간 요의 부피 = 1,200 mL
- AUC = 24 mg·h/mL

**계산:**
$$CL_R = \frac{4 \times 1,200}{24} = \frac{4,800}{24} = 200 \text{ mL/h}$$

C"
pharm_138,pharm,0,D,D,D
pharm_717,pharm,0,D,A,A
pharm_718,pharm,0,D,B,B
pharm_719,pharm,0,C,B,B
pharm_720,pharm,0,D,B,B
nurse_447,nurse,0,C,C,C
nurse_448,nurse,0,B,B,B
nurse_449,nurse,0,D,D,D
nurse_450,nurse,0,E,E,E
doctor_216,doctor,0,D,D,D
doctor_217,doctor,0,A,A,A
doctor_218,doctor,0,D,C,C
doctor_219,doctor,0,B,B,B
pharm_139,pharm,0,E,D,D
pharm_140,pharm,0,A,A,A
pharm_141,pharm,0,E,E,E
pharm_142,pharm,0,B,B,B
dentist_366,dentist,0,A,B,B
dentist_367,dentist,0,D,C,C
dentist_368,dentist,0,A,E,E
dentist_369,dentist,0,B,B,B
nurse_451,nurse,0,B,B,B
nurse_452,nurse,0,C,C,C
nurse_453,nurse,0,D,D,D
nurse_454,nurse,0,D,D,D
pharm_721,pharm,0,E,E,E
pharm_722,pharm,0,B,C,C
pharm_723,pharm,0,B,B,B
pharm_724,pharm,0,A,A,A
pharm_725,pharm,0,C,C,C
pharm_726,pharm,0,A,A,A
pharm_727,pharm,0,C,C,C
pharm_728,pharm,0,A,A,A
doctor_220,doctor,0,A,A,A
doctor_221,doctor,0,E,E,E
doctor_222,doctor,0,C,C,C
doctor_223,doctor,0,E,C,C
nurse_455,nurse,0,D,D,D
nurse_456,nurse,0,E,E,E
nurse_457,nurse,0,B,B,B
nurse_458,nurse,0,A,A,A
dentist_370,dentist,0,A,D,D
dentist_371,dentist,0,D,D,D
dentist_372,dentist,0,D,D,D
dentist_373,dentist,0,D,D,D
pharm_143,pharm,0,A,A,A
pharm_144,pharm,0,D,D,D
pharm_145,pharm,0,B,B,B
pharm_146,pharm,0,D,D,D
pharm_729,pharm,0,B,B,B
pharm_730,pharm,0,E,E,E
pharm_731,pharm,0,D,D,D
pharm_732,pharm,0,C,C,C
dentist_374,dentist,0,C,C,C
dentist_375,dentist,0,E,E,E
dentist_376,dentist,0,D,D,D
dentist_377,dentist,0,A,A,A
doctor_224,doctor,0,A,A,A
doctor_225,doctor,0,E,E,E
doctor_226,doctor,0,C,C,C
doctor_227,doctor,0,D,D,D
nurse_459,nurse,0,E,E,E
nurse_460,nurse,0,A,A,A
nurse_461,nurse,0,B,B,B
nurse_462,nurse,0,A,A,A
pharm_147,pharm,0,C,C,C
pharm_148,pharm,0,B,B,B
pharm_149,pharm,0,D,D,D
pharm_150,pharm,0,D,D,D
pharm_733,pharm,0,B,B,B
pharm_734,pharm,0,A,A,A
pharm_735,pharm,0,C,C,C
pharm_736,pharm,0,C,B,B
doctor_228,doctor,0,D,D,D
doctor_229,doctor,0,D,D,D
doctor_230,doctor,0,B,B,B
doctor_231,doctor,0,C,C,C
dentist_378,dentist,0,C,C,C
dentist_379,dentist,0,E,E,E
dentist_380,dentist,0,A,A,A
dentist_381,dentist,0,D,D,D
nurse_463,nurse,0,C,C,C
nurse_464,nurse,0,A,A,A
nurse_465,nurse,0,D,D,D
nurse_466,nurse,0,B,B,B
pharm_737,pharm,0,C,C,C
pharm_738,pharm,0,B,B,B
pharm_739,pharm,0,D,B,B
pharm_740,pharm,0,C,C,C
doctor_232,doctor,0,A,A,A
doctor_233,doctor,0,B,B,B
doctor_234,doctor,0,B,C,C
doctor_235,doctor,0,C,B,B
pharm_151,pharm,0,E,E,E
pharm_152,pharm,0,B,B,B
pharm_153,pharm,0,E,E,E
pharm_154,pharm,0,C,C,C
dentist_382,dentist,0,A,D,D
dentist_383,dentist,0,C,C,C
dentist_384,dentist,0,D,B,B
dentist_385,dentist,0,C,C,C
pharm_741,pharm,0,A,A,A
pharm_742,pharm,0,D,D,D
pharm_743,pharm,0,D,D,D
pharm_744,pharm,0,E,D,D
nurse_467,nurse,0,B,B,B
nurse_468,nurse,0,A,A,A
nurse_469,nurse,0,A,A,A
nurse_470,nurse,0,C,C,C
pharm_155,pharm,0,C,C,C
pharm_156,pharm,0,D,D,D
pharm_157,pharm,0,E,E,E
pharm_158,pharm,0,A,A,A
dentist_386,dentist,0,B,B,B
dentist_387,dentist,0,B,A,A
dentist_388,dentist,0,D,C,C
dentist_389,dentist,0,C,C,C
doctor_236,doctor,0,E,A,A
doctor_237,doctor,0,E,B,B
doctor_238,doctor,0,A,A,A
doctor_239,doctor,0,A,A,A
nurse_471,nurse,0,A,A,A
nurse_472,nurse,0,D,D,D
nurse_473,nurse,0,E,E,E
nurse_474,nurse,0,C,C,C
pharm_745,pharm,0,E,E,E
pharm_746,pharm,0,A,A,A
pharm_747,pharm,0,E,E,E
pharm_748,pharm,0,B,B,B
dentist_390,dentist,0,C,D,D
dentist_391,dentist,0,D,D,D
dentist_392,dentist,0,E,E,E
dentist_393,dentist,0,E,E,E
pharm_159,pharm,0,E,E,E
pharm_160,pharm,0,A,E,E
pharm_161,pharm,0,C,C,C
pharm_162,pharm,0,D,D,D
pharm_749,pharm,0,E,E,E
pharm_750,pharm,0,D,D,D
pharm_751,pharm,0,A,A,A
pharm_752,pharm,0,E,C,C
nurse_475,nurse,0,B,B,B
nurse_476,nurse,0,A,A,A
nurse_477,nurse,0,E,E,E
nurse_478,nurse,0,B,B,B
doctor_240,doctor,0,C,C,C
doctor_241,doctor,0,E,E,E
doctor_242,doctor,0,B,B,B
doctor_243,doctor,0,D,D,D
nurse_479,nurse,0,A,A,A
nurse_480,nurse,0,D,D,D
nurse_481,nurse,0,B,B,B
nurse_482,nurse,0,D,D,D
pharm_753,pharm,0,D,D,D
pharm_754,pharm,0,A,A,A
pharm_755,pharm,0,E,E,E
pharm_756,pharm,0,E,E,E
pharm_163,pharm,0,A,A,A
pharm_164,pharm,0,A,A,A
pharm_165,pharm,0,C,C,C
pharm_166,pharm,0,A,D,D
dentist_394,dentist,0,B,B,B
dentist_395,dentist,0,C,B,B
dentist_396,dentist,0,B,B,B
dentist_397,dentist,0,A,A,A
doctor_244,doctor,0,B,B,B
doctor_245,doctor,0,A,A,A
doctor_246,doctor,0,E,E,E
doctor_247,doctor,0,E,E,E
pharm_167,pharm,0,E,D,D
pharm_168,pharm,0,D,D,D
pharm_169,pharm,0,E,E,E
pharm_170,pharm,0,A,A,A
pharm_757,pharm,0,B,B,B
pharm_758,pharm,0,A,A,A
pharm_759,pharm,0,A,A,A
pharm_760,pharm,0,D,D,D
pharm_171,pharm,0,E,E,E
pharm_172,pharm,0,A,A,A
pharm_173,pharm,0,D,D,D
pharm_174,pharm,0,E,E,E
nurse_483,nurse,0,E,E,E
nurse_484,nurse,0,D,D,D
nurse_485,nurse,0,E,E,E
nurse_486,nurse,0,D,D,D
doctor_248,doctor,0,B,B,B
doctor_249,doctor,0,A,A,A
doctor_250,doctor,0,A,E,E
doctor_251,doctor,0,B,B,B
dentist_398,dentist,0,A,C,C
dentist_399,dentist,0,A,A,A
dentist_400,dentist,0,E,E,E
dentist_401,dentist,0,A,A,A
pharm_761,pharm,0,E,E,E
pharm_762,pharm,0,E,D,D
pharm_763,pharm,0,D,D,D
pharm_764,pharm,0,E,E,E
dentist_402,dentist,0,E,E,E
dentist_403,dentist,0,D,D,D
dentist_404,dentist,0,E,E,E
dentist_405,dentist,0,C,C,C
doctor_252,doctor,0,E,E,E
doctor_253,doctor,0,C,C,C
doctor_254,doctor,0,C,E,E
doctor_255,doctor,0,B,B,B
dentist_406,dentist,0,A,A,A
dentist_407,dentist,0,C,C,C
