qid,category,answer,pred,response
industrial_engineer-63,industrial_engineer,D,D,"### ANSWER
D"
computer_science-44,computer_science,D,D,"### ANSWER
D"
computer_science-45,computer_science,B,C,"### ANSWER
C"
computer_science-46,computer_science,D,D,"### ANSWER
D"
computer_science-47,computer_science,D,C,"### ANSWER
C"
biology-44,biology,D,D,"### ANSWER
D"
biology-45,biology,D,D,"### ANSWER
D"
biology-46,biology,C,C,"### ANSWER
C"
biology-47,biology,C,D,"### ANSWER
D"
food_processing-70,food_processing,C,C,"### ANSWER
C"
food_processing-71,food_processing,C,C,"### ANSWER
C"
food_processing-72,food_processing,A,B,"### ANSWER
B"
food_processing-73,food_processing,A,A,"### ANSWER
A"
computer_science-48,computer_science,C,D,"### ANSWER
D"
computer_science-49,computer_science,C,B,"### ANSWER
B"
computer_science-50,computer_science,D,D,"### ANSWER
D"
computer_science-51,computer_science,B,B,"### ANSWER
B"
biology-48,biology,B,C,"### ANSWER
C"
biology-49,biology,B,B,"### ANSWER
B"
biology-50,biology,D,D,"### ANSWER
D"
biology-51,biology,A,A,"### ANSWER
A"
food_processing-74,food_processing,B,B,"### ANSWER
B"
food_processing-75,food_processing,B,C,"### ANSWER
C"
food_processing-76,food_processing,B,D,"### ANSWER
D"
food_processing-77,food_processing,A,A,"### ANSWER
A"
industrial_engineer-64,industrial_engineer,B,B,"### ANSWER
B"
industrial_engineer-65,industrial_engineer,B,D,"### ANSWER
D"
industrial_engineer-66,industrial_engineer,C,D,"### ANSWER
D"
industrial_engineer-67,industrial_engineer,D,C,"### ANSWER
C"
computer_science-52,computer_science,C,C,"### ANSWER
C"
computer_science-53,computer_science,D,B,"### ANSWER
B"
computer_science-54,computer_science,B,B,"### ANSWER
B"
computer_science-55,computer_science,C,C,"### ANSWER
C"
biology-52,biology,C,D,"### ANSWER
D"
biology-53,biology,C,C,"### ANSWER
C"
biology-54,biology,A,C,"### ANSWER
C"
biology-55,biology,B,B,"### ANSWER
B"
industrial_engineer-68,industrial_engineer,D,D,"### ANSWER
D"
industrial_engineer-69,industrial_engineer,C,C,"### ANSWER
C"
industrial_engineer-70,industrial_engineer,B,C,"### ANSWER
C"
industrial_engineer-71,industrial_engineer,C,B,"### ANSWER
B"
food_processing-78,food_processing,D,D,"### ANSWER
D"
food_processing-79,food_processing,C,D,"### ANSWER
D"
food_processing-80,food_processing,D,D,"### ANSWER
D"
food_processing-81,food_processing,D,B,"### ANSWER
B"
biology-56,biology,A,B,"### ANSWER
B"
biology-57,biology,C,D,"### ANSWER
D"
biology-58,biology,A,B,"### ANSWER
B"
biology-59,biology,A,A,"### ANSWER
A"
industrial_engineer-72,industrial_engineer,C,A,"### ANSWER
A"
industrial_engineer-73,industrial_engineer,D,D,"### ANSWER
D"
industrial_engineer-74,industrial_engineer,D,B,"### ANSWER
B"
industrial_engineer-75,industrial_engineer,C,C,"### ANSWER
C"
food_processing-82,food_processing,B,B,"### ANSWER
B"
food_processing-83,food_processing,B,B,"Rancidity indicators for fats/oils include acid value, peroxide value, and carbonyl value, while iodine value measures unsaturation degree, not rancidity. Acetyl value relates to hydroxyl content but iodine value is more clearly unrelated to rancidity assessment.

### ANSWER
B"
food_processing-84,food_processing,C,D,"### ANSWER
D"
food_processing-85,food_processing,C,A,"### ANSWER
A"
industrial_engineer-76,industrial_engineer,D,D,"### ANSWER
D"
industrial_engineer-77,industrial_engineer,D,A,"### ANSWER
A"
industrial_engineer-78,industrial_engineer,D,D,"### ANSWER
D"
industrial_engineer-79,industrial_engineer,A,C,"### ANSWER
C"
biology-60,biology,D,D,"Potato is well known to require particularly high potassium absorption relative to nitrogen and phosphorus compared to other crops.

### ANSWER
D"
biology-61,biology,C,C,"### ANSWER
C"
biology-62,biology,B,B,"### ANSWER
B"
biology-63,biology,D,D,"### ANSWER
D"
computer_science-56,computer_science,B,D,"### ANSWER
D"
computer_science-57,computer_science,B,B,"A-B 연산에서 최상위비트 캐리가 발생하면 A≥B임을 의미합니다. 이 경우 B-A를 수행하면 결과가 0 이하가 되어 캐리가 발생하지 않습니다(오히려 보로우가 발생).

### ANSWER
B"
computer_science-58,computer_science,B,B,"### ANSWER
B"
computer_science-59,computer_science,D,D,"### ANSWER
D"
food_processing-86,food_processing,D,D,"### ANSWER
D"
food_processing-87,food_processing,B,B,"### ANSWER
B"
food_processing-88,food_processing,C,D,"### ANSWER
D"
food_processing-89,food_processing,C,C,"### ANSWER
C"
computer_science-60,computer_science,D,D,"D (dibit means 2 bits per symbol, 1200 baud × 2 = 2400 bps)

### ANSWER
D"
computer_science-61,computer_science,B,D,"### ANSWER
D"
computer_science-62,computer_science,D,D,"### ANSWER
D"
computer_science-63,computer_science,B,B,"### ANSWER
B"
food_processing-90,food_processing,D,B,"### ANSWER
B"
food_processing-91,food_processing,D,D,"### ANSWER
D"
food_processing-92,food_processing,D,D,"### ANSWER
D"
food_processing-93,food_processing,B,B,"### ANSWER
B"
biology-64,biology,B,B,"### ANSWER
B"
biology-65,biology,A,D,"### ANSWER
D"
biology-66,biology,D,B,"### ANSWER
B"
biology-67,biology,D,D,"### ANSWER
D"
computer_science-64,computer_science,D,D,"### ANSWER
D"
computer_science-65,computer_science,B,B,"### ANSWER
B"
computer_science-66,computer_science,D,D,"### ANSWER
D"
computer_science-67,computer_science,B,B,"### ANSWER
B"
food_processing-94,food_processing,B,B,"### ANSWER
B"
food_processing-95,food_processing,A,B,"### ANSWER
B"
food_processing-96,food_processing,B,B,"### ANSWER
B"
food_processing-97,food_processing,D,D,"### ANSWER
D"
biology-68,biology,A,A,"### ANSWER
A"
biology-69,biology,A,D,"### ANSWER
D"
biology-70,biology,A,A,"### ANSWER
A"
biology-71,biology,A,A,"### ANSWER
A"
food_processing-98,food_processing,A,A,"### ANSWER
A"
food_processing-99,food_processing,D,D,"### ANSWER
D"
social_welfare-0,social_welfare,B,B,"### ANSWER
B"
social_welfare-1,social_welfare,C,C,"### ANSWER
C"
biology-72,biology,C,C,"C

### ANSWER
C"
biology-73,biology,D,D,"### ANSWER
D"
biology-74,biology,C,C,"### ANSWER
C"
biology-75,biology,D,D,"### ANSWER
D"
computer_science-68,computer_science,C,C,"### ANSWER
C"
computer_science-69,computer_science,C,D,"### ANSWER
D"
computer_science-70,computer_science,C,C,"논리적 응집도는 유사한 기능(입력, 에러 처리 등)을 수행하는 요소들을 하나로 묶는 것을 의미합니다.

### ANSWER
C"
computer_science-71,computer_science,B,D,"관계 인스턴스는 동일한 개체 타입 내에서도 존재할 수 있는 재귀적 관계(recursive relationship)를 가질 수 있는데, D는 이를 ""다른 엔티티 타입""으로 한정하여 설명하고 있어 옳지 않다.

### ANSWER
D"
industrial_engineer-80,industrial_engineer,D,C,"이 문제는 에스컬레이터의 디딤판체인 하중을 계산하고, 스프로켓 반지름 비율을 이용해 구동체인의 장력으로 환산한 후, 체인의 보정파단하중과의 비율로 안전율을 구하는 표준 계산 문제입니다. 경사각 30°, 층고 4.5m 조건에서 경사거리 및 디딤판 하중을 산출하고, 반지름 비(462/540)를 적용하여 구동체인 장력을 구하면 안전율이 약 9.2로 계산됩니다.

### ANSWER
C"
industrial_engineer-81,industrial_engineer,B,B,"### ANSWER
B"
industrial_engineer-82,industrial_engineer,B,B,"### ANSWER
B"
industrial_engineer-83,industrial_engineer,C,A,"### ANSWER
A"
computer_science-72,computer_science,D,D,"### ANSWER
D"
computer_science-73,computer_science,D,D,"### ANSWER
D"
computer_science-74,computer_science,C,C,"### ANSWER
C"
computer_science-75,computer_science,B,D,"### ANSWER
D"
social_welfare-2,social_welfare,A,A,"### ANSWER
A"
social_welfare-3,social_welfare,A,A,"### ANSWER
A"
social_welfare-4,social_welfare,D,D,"### ANSWER
D"
social_welfare-5,social_welfare,D,D,"### ANSWER
D"
industrial_engineer-84,industrial_engineer,B,A,"### ANSWER
A"
industrial_engineer-85,industrial_engineer,D,C,"### ANSWER
C"
industrial_engineer-86,industrial_engineer,B,A,"### ANSWER
A"
industrial_engineer-87,industrial_engineer,C,D,"### ANSWER
D"
computer_science-76,computer_science,C,B,"### ANSWER
B"
computer_science-77,computer_science,D,D,"### ANSWER
D"
computer_science-78,computer_science,B,B,"### ANSWER
B"
computer_science-79,computer_science,C,C,"### ANSWER
C"
biology-76,biology,A,A,"### ANSWER
A"
biology-77,biology,C,C,"### ANSWER
C"
biology-78,biology,D,B,"### ANSWER
B"
biology-79,biology,A,A,"### ANSWER
A"
industrial_engineer-88,industrial_engineer,C,C,"### ANSWER
C"
industrial_engineer-89,industrial_engineer,B,B,"### ANSWER
B"
industrial_engineer-90,industrial_engineer,C,C,"### ANSWER
C"
industrial_engineer-91,industrial_engineer,C,B,"### ANSWER
B"
biology-80,biology,B,B,"### ANSWER
B"
biology-81,biology,B,B,"### ANSWER
B"
biology-82,biology,A,A,"### ANSWER
A"
biology-83,biology,C,A,"### ANSWER
A"
computer_science-80,computer_science,C,C,"### ANSWER
C"
computer_science-81,computer_science,D,D,"### ANSWER
D"
computer_science-82,computer_science,C,C,"### ANSWER
C"
computer_science-83,computer_science,D,D,"### ANSWER
D"
social_welfare-6,social_welfare,D,A,"### ANSWER
A"
social_welfare-7,social_welfare,A,A,"사회보험료는 소득 상한선이 있어 고소득층에게는 일정 소득 이상 부과되지 않으므로 소득세에 비해 역진적 성격을 가집니다. 반면 D는 사회보험료가 오히려 급여와의 연계성(반대급부)이 명확한 반면 조세는 그렇지 않으므로 옳지 않습니다. B, C는 사회보험료의 상한선 및 인적공제 부재가 저소득층에 불리하게 작용하므로 옳지 않습니다.

### ANSWER
A"
social_welfare-8,social_welfare,D,D,"**Step-by-step solution:**

1. Each coin independently shows heads with probability 1/2.
2. For the 500-won coins (3 coins): Expected value = 3 × 500 × (1/2) = 750
3. For the 100-won coins (2 coins): Expected value = 2 × 100 × (1/2) = 100
4. Total expected value = 750 + 100 = 850

### ANSWER
D"
social_welfare-9,social_welfare,D,D,"### ANSWER
D"
industrial_engineer-92,industrial_engineer,B,B,"### ANSWER
B"
industrial_engineer-93,industrial_engineer,B,A,"### ANSWER
A"
industrial_engineer-94,industrial_engineer,D,C,"### ANSWER
C"
industrial_engineer-95,industrial_engineer,D,D,"### ANSWER
D"
computer_science-84,computer_science,D,D,"### ANSWER
D"
computer_science-85,computer_science,B,B,"### ANSWER
B"
computer_science-86,computer_science,C,C,"### ANSWER
C"
computer_science-87,computer_science,D,D,"### ANSWER
D"
social_welfare-10,social_welfare,B,C,"p-value(0.55) > 0.05이므로 독립성 가정을 기각할 수 없다. 이는 두 변수가 관계가 없다는 것을 증명하는 것이 아니라, 단지 통계적으로 유의한 연관성을 발견하지 못했다는 의미이므로 관계에 대해 확정적으로 말할 수 없다.

### ANSWER
C"
social_welfare-11,social_welfare,D,D,"### ANSWER
D"
social_welfare-12,social_welfare,B,D,"### ANSWER
D"
social_welfare-13,social_welfare,D,D,"### ANSWER
D"
biology-84,biology,B,C,"### ANSWER
C"
biology-85,biology,D,C,"### ANSWER
C"
biology-86,biology,C,C,"### ANSWER
C"
biology-87,biology,B,B,"### ANSWER
B"
computer_science-88,computer_science,C,C,"### ANSWER
C"
computer_science-89,computer_science,C,C,"### ANSWER
C"
computer_science-90,computer_science,B,B,"### ANSWER
B"
computer_science-91,computer_science,C,C,"### ANSWER
C"
social_welfare-14,social_welfare,D,D,"### ANSWER
D"
social_welfare-15,social_welfare,B,A,"### ANSWER
A"
social_welfare-16,social_welfare,A,C,"### ANSWER
C"
social_welfare-17,social_welfare,B,B,"### ANSWER
B"
computer_science-92,computer_science,D,D,"### ANSWER
D"
computer_science-93,computer_science,B,B,"### ANSWER
B"
computer_science-94,computer_science,D,D,"### ANSWER
D"
computer_science-95,computer_science,C,B,"### ANSWER
B"
biology-88,biology,A,A,"### ANSWER
A"
biology-89,biology,B,B,"### ANSWER
B"
biology-90,biology,D,D,"### ANSWER
D"
biology-91,biology,A,A,"### ANSWER
A"
social_welfare-18,social_welfare,B,B,"### ANSWER
B"
social_welfare-19,social_welfare,B,B,"### ANSWER
B"
social_welfare-20,social_welfare,D,D,"### ANSWER
D"
social_welfare-21,social_welfare,D,D,"### ANSWER
D"
biology-92,biology,B,B,"### ANSWER
B"
biology-93,biology,D,D,"### ANSWER
D"
biology-94,biology,D,D,"### ANSWER
D"
biology-95,biology,B,B,"### ANSWER
B"
social_welfare-22,social_welfare,D,D,"### ANSWER
D"
social_welfare-23,social_welfare,D,D,"### ANSWER
D"
social_welfare-24,social_welfare,B,A,"### ANSWER
A"
social_welfare-25,social_welfare,B,B,"### ANSWER
B"
computer_science-96,computer_science,B,B,"### ANSWER
B"
computer_science-97,computer_science,C,C,"### ANSWER
C"
computer_science-98,computer_science,D,D,"### ANSWER
D"
computer_science-99,computer_science,B,B,"RAID-5 uses (n-1) disks worth of capacity, so with 7 disks of 10GB each, usable capacity is (7-1)×10GB = 60GB.

### ANSWER
B"
industrial_engineer-96,industrial_engineer,D,C,"### ANSWER
C"
industrial_engineer-97,industrial_engineer,D,D,"### ANSWER
D"
industrial_engineer-98,industrial_engineer,D,D,"### ANSWER
D"
industrial_engineer-99,industrial_engineer,D,D,"### ANSWER
D"
biology-96,biology,B,B,"### ANSWER
B"
biology-97,biology,A,A,"### ANSWER
A"
biology-98,biology,D,D,"### ANSWER
D"
biology-99,biology,D,D,"### ANSWER
D"
social_welfare-26,social_welfare,D,D,"### ANSWER
D"
social_welfare-27,social_welfare,C,C,"### ANSWER
C"
social_welfare-28,social_welfare,D,D,"### ANSWER
D"
social_welfare-29,social_welfare,B,B,"### ANSWER
B"
ecology-0,ecology,A,D,"### ANSWER
D"
ecology-1,ecology,C,B,"### ANSWER
B"
ecology-2,ecology,C,C,"### ANSWER
C"
ecology-3,ecology,B,B,"### ANSWER
B"
civil_engineering-0,civil_engineering,B,B,"### ANSWER
B"
civil_engineering-1,civil_engineering,B,B,"### ANSWER
B"
civil_engineering-2,civil_engineering,D,C,"### ANSWER
C"
civil_engineering-3,civil_engineering,D,A,"### ANSWER
A"
public_safety-0,public_safety,C,C,"### ANSWER
C"
public_safety-1,public_safety,D,D,"### ANSWER
D"
public_safety-2,public_safety,B,A,"### ANSWER
A"
public_safety-3,public_safety,D,D,"### ANSWER
D"
ecology-4,ecology,C,C,"### ANSWER
C"
ecology-5,ecology,B,B,"### ANSWER
B"
ecology-6,ecology,B,D,"### ANSWER
D"
ecology-7,ecology,B,B,"### ANSWER
B"
social_welfare-30,social_welfare,C,C,"### ANSWER
C"
social_welfare-31,social_welfare,D,D,"### ANSWER
D"
social_welfare-32,social_welfare,C,C,"### ANSWER
C"
social_welfare-33,social_welfare,D,D,"### ANSWER
D"
public_safety-4,public_safety,D,D,"D

### ANSWER
D"
public_safety-5,public_safety,B,C,"### ANSWER
C"
public_safety-6,public_safety,D,D,"### ANSWER
D"
public_safety-7,public_safety,A,B,"### ANSWER
B"
social_welfare-34,social_welfare,B,B,"### ANSWER
B"
social_welfare-35,social_welfare,B,B,"### ANSWER
B"
social_welfare-36,social_welfare,A,A,"A는 비례적 평등을 능력, 업적, 공헌에 따른 분배로 정확히 설명하고 있다. B는 소극적 자유의 정의이며, C는 재분배가 소극적 자유를 침해한다는 점에서 틀렸고, D는 기회의 평등이 아닌 다른 개념을 설명한다.

### ANSWER
A"
social_welfare-37,social_welfare,C,C,"### ANSWER
C"
civil_engineering-4,civil_engineering,C,C,"### ANSWER
C"
civil_engineering-5,civil_engineering,C,D,"### ANSWER
D"
civil_engineering-6,civil_engineering,C,C,"### ANSWER
C"
civil_engineering-7,civil_engineering,C,C,"Using Manning's formula for pipe flow: V = (1/n)R^(2/3)I^(1/2), where R = D/4 = 1.27m.

Calculating: R^(2/3) ≈ 1.173, so V = (1/0.01)×1.173×√0.001 ≈ 3.71 m/s

Area A = π/4×D² = π/4×5.08² ≈ 20.27 m²

Q = V×A ≈ 3.71×20.27 ≈ 75 m³/sec

### ANSWER
C"
ecology-8,ecology,B,B,"### ANSWER
B"
ecology-9,ecology,C,D,"D는 물의 순환이 바다와 대기권 사이에서만 일어나는 것으로 설명하고 있으나, 실제로 수분 순환은 육지, 바다, 대기권 사이에서 증발산·강우·유수를 통해 이루어지므로 육지가 빠진 설명은 잘못되었다.

### ANSWER
D"
ecology-10,ecology,D,A,"### ANSWER
A"
ecology-11,ecology,B,C,"### ANSWER
C"
social_welfare-38,social_welfare,B,A,"### ANSWER
A"
social_welfare-39,social_welfare,D,D,"### ANSWER
D"
social_welfare-40,social_welfare,B,B,"### ANSWER
B"
social_welfare-41,social_welfare,B,B,"Degrees of freedom = (5-1)(4-1) = 12, and independence test uses chi-square distribution.

### ANSWER
B"
public_safety-8,public_safety,B,B,"### ANSWER
B"
public_safety-9,public_safety,B,B,"### ANSWER
B"
public_safety-10,public_safety,B,C,"### ANSWER
C"
public_safety-11,public_safety,B,B,"과산화수소는 분해 시 발생하는 산소로 인해 용기 내압이 상승할 수 있으므로 마개를 꼭 막지 않고 작은 구멍을 뚫어 보관해야 합니다.

### ANSWER
B"
ecology-12,ecology,A,C,"### ANSWER
C"
ecology-13,ecology,D,D,"### ANSWER
D"
ecology-14,ecology,B,B,"### ANSWER
B"
ecology-15,ecology,B,D,"### ANSWER
D"
public_safety-12,public_safety,C,C,"C (247-20=227)

### ANSWER
C"
public_safety-13,public_safety,D,D,"### ANSWER
D"
public_safety-14,public_safety,D,A,"### ANSWER
A"
public_safety-15,public_safety,C,D,"### ANSWER
D"
civil_engineering-8,civil_engineering,D,C,"유입시간(6분)과 관내 유하시간(720m÷1.2m/s=600s=10분)을 더하면 총 유달시간 t=16분이 됩니다. 강우강도공식(I=6000/(t+35))에 대입하면 I≈117.6mm/hr이 되고, Q=1/360×C×I×A(ha) 공식을 적용하면 Q=1/360×0.75×117.6×200≈49m³/s로 근사값인 48이 됩니다.

### ANSWER
C"
civil_engineering-9,civil_engineering,C,C,"### ANSWER
C"
civil_engineering-10,civil_engineering,B,B,"### ANSWER
B"
civil_engineering-11,civil_engineering,D,D,"### ANSWER
D"
social_welfare-42,social_welfare,B,B,"### ANSWER
B"
social_welfare-43,social_welfare,C,C,"### ANSWER
C"
social_welfare-44,social_welfare,A,A,"### ANSWER
A"
social_welfare-45,social_welfare,C,C,"### ANSWER
C"
public_safety-16,public_safety,D,D,"### ANSWER
D"
public_safety-17,public_safety,D,D,"### ANSWER
D"
public_safety-18,public_safety,B,B,"### ANSWER
B"
public_safety-19,public_safety,B,D,"### ANSWER
D"
social_welfare-46,social_welfare,C,C,"### ANSWER
C"
social_welfare-47,social_welfare,C,C,"### ANSWER
C"
social_welfare-48,social_welfare,A,A,"### ANSWER
A"
social_welfare-49,social_welfare,B,B,"### ANSWER
B"
public_safety-20,public_safety,B,B,"### ANSWER
B"
public_safety-21,public_safety,D,A,"### ANSWER
A"
public_safety-22,public_safety,B,B,"### ANSWER
B"
public_safety-23,public_safety,C,A,"### ANSWER
A"
social_welfare-50,social_welfare,A,B,"0.4 × 0.1 = 0.04

### ANSWER
B"
social_welfare-51,social_welfare,C,C,"### ANSWER
C"
social_welfare-52,social_welfare,C,C,"### ANSWER
C"
social_welfare-53,social_welfare,B,B,"### ANSWER
B"
public_safety-24,public_safety,A,C,"### ANSWER
C"
public_safety-25,public_safety,B,B,"### ANSWER
B"
public_safety-26,public_safety,C,B,"### ANSWER
B"
public_safety-27,public_safety,D,D,"### ANSWER
D"
ecology-16,ecology,C,C,"### ANSWER
C"
ecology-17,ecology,D,D,"### ANSWER
D"
ecology-18,ecology,D,C,"### ANSWER
C"
ecology-19,ecology,B,C,"### ANSWER
C"
social_welfare-54,social_welfare,C,C,"### ANSWER
C"
social_welfare-55,social_welfare,D,D,"### ANSWER
D"
social_welfare-56,social_welfare,A,A,"### ANSWER
A"
social_welfare-57,social_welfare,C,D,"### ANSWER
D"
public_safety-28,public_safety,C,C,"### ANSWER
C"
public_safety-29,public_safety,B,D,"### ANSWER
D"
public_safety-30,public_safety,B,B,"### ANSWER
B"
public_safety-31,public_safety,D,D,"### ANSWER
D"
social_welfare-58,social_welfare,B,B,"### ANSWER
B"
social_welfare-59,social_welfare,A,A,"### ANSWER
A"
social_welfare-60,social_welfare,B,D,"### ANSWER
D"
social_welfare-61,social_welfare,C,C,"### ANSWER
C"
public_safety-32,public_safety,C,C,"### ANSWER
C"
public_safety-33,public_safety,C,C,"### ANSWER
C"
public_safety-34,public_safety,D,D,"### ANSWER
D"
public_safety-35,public_safety,B,B,"### ANSWER
B"
ecology-20,ecology,B,D,"### ANSWER
D"
ecology-21,ecology,D,D,"### ANSWER
D"
ecology-22,ecology,C,C,"### ANSWER
C"
ecology-23,ecology,B,B,"### ANSWER
B"
public_safety-36,public_safety,D,D,"### ANSWER
D"
public_safety-37,public_safety,D,D,"### ANSWER
D"
public_safety-38,public_safety,D,D,"### ANSWER
D"
public_safety-39,public_safety,B,B,"### ANSWER
B"
ecology-24,ecology,D,D,"### ANSWER
D"
ecology-25,ecology,A,C,"### ANSWER
C"
ecology-26,ecology,C,C,"### ANSWER
C"
ecology-27,ecology,B,B,"### ANSWER
B"
social_welfare-62,social_welfare,D,D,"D는 두 변수 간의 관계를 묻는 것으로 기술적 조사가 아닌 상관관계(설명적) 조사에 해당한다. 기술적 조사는 현상의 분포나 비율, 빈도 등을 단순히 기술하는 것이 목적이므로 A, B, C는 적합하지만 D는 변수 간 관계를 다루므로 적합하지 않다.

### ANSWER
D"
social_welfare-63,social_welfare,C,C,"### ANSWER
C"
social_welfare-64,social_welfare,B,B,"### ANSWER
B"
social_welfare-65,social_welfare,D,B,"### ANSWER
B"
ecology-28,ecology,B,A,"### ANSWER
A"
ecology-29,ecology,D,D,"### ANSWER
D"
ecology-30,ecology,B,B,"### ANSWER
B"
ecology-31,ecology,B,B,"### ANSWER
B"
public_safety-40,public_safety,C,C,"### ANSWER
C"
public_safety-41,public_safety,D,D,"### ANSWER
D"
public_safety-42,public_safety,B,A,"### ANSWER
A"
public_safety-43,public_safety,B,C,"### ANSWER
C"
social_welfare-66,social_welfare,B,A,"### ANSWER
A"
social_welfare-67,social_welfare,A,A,"### ANSWER
A"
social_welfare-68,social_welfare,D,D,"### ANSWER
D"
social_welfare-69,social_welfare,A,A,"### ANSWER
A"
ecology-32,ecology,C,C,"### ANSWER
C"
ecology-33,ecology,D,D,"### ANSWER
D"
ecology-34,ecology,C,C,"### ANSWER
C"
ecology-35,ecology,B,C,"### ANSWER
C"
social_welfare-70,social_welfare,B,D,"### ANSWER
D"
social_welfare-71,social_welfare,B,B,"### ANSWER
B"
social_welfare-72,social_welfare,C,C,"Correlation coefficient of 0 means no linear relationship, not ""no relationship at all"" - there could be nonlinear relationships. This makes C incorrect.

### ANSWER
C"
social_welfare-73,social_welfare,A,A,"### ANSWER
A"
public_safety-44,public_safety,D,D,"### ANSWER
D"
public_safety-45,public_safety,C,C,"### ANSWER
C"
public_safety-46,public_safety,D,D,"### ANSWER
D"
public_safety-47,public_safety,D,C,"### ANSWER
C"
ecology-36,ecology,B,B,"### ANSWER
B"
ecology-37,ecology,D,D,"### ANSWER
D"
ecology-38,ecology,B,B,"### ANSWER
B"
ecology-39,ecology,B,C,"### ANSWER
C"
social_welfare-74,social_welfare,B,B,"### ANSWER
B"
social_welfare-75,social_welfare,C,C,"### ANSWER
C"
social_welfare-76,social_welfare,D,D,"### ANSWER
D"
social_welfare-77,social_welfare,A,B,"Construct validity concerns whether a test truly measures the underlying trait it's meant to measure. The claim implies TOEFL scores don't accurately reflect actual English ability, questioning whether it measures the right construct.

### ANSWER
B"
public_safety-48,public_safety,D,D,"### ANSWER
D"
public_safety-49,public_safety,B,B,"### ANSWER
B"
public_safety-50,public_safety,B,B,"### ANSWER
B"
public_safety-51,public_safety,D,D,"### ANSWER
D"
ecology-40,ecology,C,C,"### ANSWER
C"
ecology-41,ecology,B,B,"### ANSWER
B"
ecology-42,ecology,D,D,"### ANSWER
D"
ecology-43,ecology,A,A,"### ANSWER
A"
public_safety-52,public_safety,C,C,"### ANSWER
C"
public_safety-53,public_safety,D,D,"### ANSWER
D"
public_safety-54,public_safety,B,B,"### ANSWER
B"
public_safety-55,public_safety,C,B,"### ANSWER
B"
social_welfare-78,social_welfare,D,D,"### ANSWER
D"
social_welfare-79,social_welfare,D,C,"### ANSWER
C"
social_welfare-80,social_welfare,D,A,"### ANSWER
A"
social_welfare-81,social_welfare,C,C,"### ANSWER
C"
ecology-44,ecology,B,B,"솔나방과 독나방은 유충으로 월동하나, 특히 군집(집단)으로 월동하는 대표적 해충은 독나방입니다.

### ANSWER
B"
ecology-45,ecology,B,A,"### ANSWER
A"
ecology-46,ecology,C,C,"### ANSWER
C"
ecology-47,ecology,D,D,"### ANSWER
D"
public_safety-56,public_safety,D,D,"### ANSWER
D"
public_safety-57,public_safety,B,C,"### ANSWER
C"
public_safety-58,public_safety,D,C,"### ANSWER
C"
public_safety-59,public_safety,C,D,"### ANSWER
D"
ecology-48,ecology,D,D,"### ANSWER
D"
ecology-49,ecology,C,C,"### ANSWER
C"
ecology-50,ecology,D,C,"### ANSWER
C"
ecology-51,ecology,B,B,"### ANSWER
B"
social_welfare-82,social_welfare,B,B,"### ANSWER
B"
social_welfare-83,social_welfare,D,D,"### ANSWER
D"
social_welfare-84,social_welfare,D,D,"### ANSWER
D"
social_welfare-85,social_welfare,A,C,"### ANSWER
C"
public_safety-60,public_safety,C,C,"### ANSWER
C"
public_safety-61,public_safety,C,D,"### ANSWER
D"
public_safety-62,public_safety,C,B,"### ANSWER
B"
public_safety-63,public_safety,B,B,"### ANSWER
B"
ecology-52,ecology,D,D,"### ANSWER
D"
ecology-53,ecology,B,B,"### ANSWER
B"
ecology-54,ecology,D,D,"### ANSWER
D"
ecology-55,ecology,B,B,"### ANSWER
B"
social_welfare-86,social_welfare,A,A,"### ANSWER
A"
social_welfare-87,social_welfare,B,B,"### ANSWER
B"
social_welfare-88,social_welfare,D,D,"### ANSWER
D"
social_welfare-89,social_welfare,A,A,"### ANSWER
A"
civil_engineering-12,civil_engineering,D,D,"### ANSWER
D"
civil_engineering-13,civil_engineering,B,,[EMPTY_RESPONSE]
civil_engineering-14,civil_engineering,D,D,"### ANSWER
D"
civil_engineering-15,civil_engineering,D,B,"### ANSWER
B"
public_safety-64,public_safety,D,D,"### ANSWER
D"
public_safety-65,public_safety,A,A,"### ANSWER
A"
public_safety-66,public_safety,B,B,"### ANSWER
B"
public_safety-67,public_safety,D,C,"C

### ANSWER
C"
ecology-56,ecology,A,B,"### ANSWER
B"
ecology-57,ecology,B,B,"### ANSWER
B"
ecology-58,ecology,B,B,"### ANSWER
B"
ecology-59,ecology,C,C,"### ANSWER
C"
social_welfare-90,social_welfare,D,D,"### ANSWER
D"
social_welfare-91,social_welfare,B,B,"Standard deviation scales by absolute value of the multiplier: |−3|×3 = 9.

### ANSWER
B"
social_welfare-92,social_welfare,D,D,"### ANSWER
D"
social_welfare-93,social_welfare,C,C,"### ANSWER
C"
ecology-60,ecology,D,D,"### ANSWER
D"
ecology-61,ecology,D,D,"### ANSWER
D"
ecology-62,ecology,B,A,"### ANSWER
A"
ecology-63,ecology,B,C,"### ANSWER
C"
public_safety-68,public_safety,B,A,"### ANSWER
A"
public_safety-69,public_safety,A,A,"### ANSWER
A"
public_safety-70,public_safety,D,D,"### ANSWER
D"
public_safety-71,public_safety,D,C,"### ANSWER
C"
ecology-64,ecology,D,D,"### ANSWER
D"
ecology-65,ecology,C,A,"### ANSWER
A"
ecology-66,ecology,C,B,"### ANSWER
B"
ecology-67,ecology,B,A,"### ANSWER
A"
civil_engineering-16,civil_engineering,C,D,"### ANSWER
D"
civil_engineering-17,civil_engineering,B,D,"### ANSWER
D"
civil_engineering-18,civil_engineering,C,C,"### ANSWER
C"
