qid,id,category,trial,answer,pred,response
TK_2016_36,TK_2016_36,Textual,0,C,C,"The passage focuses on developing 고독력 by learning to accept and face loneliness rather than fearing it. While it mentions negative outcomes like depression or hostility, these support the main idea that accepting loneliness is essential.

### ANSWER
C"
TK_2016_37,TK_2016_37,Textual,0,B,B,"글은 무료 경품이 소비자 구매를 유도하기도 하지만, 오히려 소비자들이 경품의 가치를 낮게 평가하여 판매에 부정적 영향을 줄 수 있다고 설명한다. 따라서 주제는 무료 경품이 제품 판매에 나쁜 영향을 줄 수 있다는 것이다. A와 D는 세부 내용이고, C는 글의 내용과 반대이다.

### ANSWER
B"
TK_2016_38,TK_2016_38,Textual,0,B,C,"보기는 과거의 순차적 독서 방식이 바뀌고 있다는 내용을 추가로 제시한다. 앞에서 소리 내어 읽던 방식이 혼자 읽는 방식으로 바뀌었다는 내용이 나온 뒤에, 이어서 순차적 읽기 방식도 바뀐다는 내용이 연결되어야 자연스럽다. 따라서 첫 번째 변화가 제시된 ㉢ 뒤에 오는 것이 가장 적절하다.

### ANSWER
C"
TK_2016_39,TK_2016_39,Textual,0,B,C,"이 문장은 ‘그리고’로 시작하므로 앞의 내용과 자연스럽게 이어져야 합니다. 앞부분에서 길을 따라 사람들의 일상을 보며 포기하고 좌절했던 자신의 모습이 부끄러워진다는 내용이 나오므로, 그 뒤에 이어져 다시 일어나 걸을 용기를 얻는다는 표현이 자연스럽습니다. 따라서 ㉢에 들어가는 것이 가장 적절합니다.

### ANSWER
C"
TK_2016_40,TK_2016_40,Textual,0,B,B,"The sentence explains why combining history with fiction became popular: it makes rigid history easy and enjoyable for the public. This directly supports the statement in ㉡ that the method has spread across popular culture and gained great popularity.

### ANSWER
B"
KIIP_society_17,KIIP_society_17,Society,0,C,C,"한국의 중요한 국가 행사에서는 국기나 국가에 대한 예를 표하기 위해 경례를 하는 것이 일반적입니다. 다른 보기들은 일반적인 인사나 축하, 박수에 해당하므로 국가 행사의 공식적인 행동으로는 경례가 가장 적절합니다.

### ANSWER
C"
KIIP_society_18,KIIP_society_18,Society,0,A,A,"The official pledge to the Taegeukgi includes the phrase ""조국과 민족의 무궁한 영광을 위하여,"" meaning loyalty is pledged for the eternal glory of the Republic of Korea. This matches choice A directly. The other options are not part of the pledge text.

### ANSWER
A"
KIIP_society_19,KIIP_society_19,Society,0,A,A,"### ANSWER
A"
KIIP_society_20,KIIP_society_20,Society,0,A,A,"### ANSWER
A"
KIIP_society_21,KIIP_society_21,Society,0,A,A,"### ANSWER
A"
KIIP_society_22,KIIP_society_22,Society,0,A,A,"삼일절은 1919년 3월 1일에 일제의 식민 통치에 맞서 전국적으로 일어난 독립만세운동을 기념하는 날입니다. 이는 한국의 대표적인 국경일 중 하나로, 민족의 독립 의지를 드높인 역사적 사건을 기리고 있습니다. 따라서 보기 중에서 이를 정확히 설명한 것은 A입니다.

### ANSWER
A"
KIIP_society_23,KIIP_society_23,Society,0,B,B,"현충일은 나라를 위해 목숨을 바친 순국선열과 호국영령을 기리는 날입니다. 보기 중 A는 삼일절, C는 제헌절, D는 광복절을 나타내므로 정답은 B입니다.

### ANSWER
B"
KIIP_society_24,KIIP_society_24,Society,0,C,C,"제헌절은 대한민국 헌법이 제정된 것을 기념하는 국경일이다. 1948년 7월 17일에 대한민국 최초의 헌법이 공포되었다. 따라서 제헌절은 헌법 제정을 기념하는 날이다. 다른 보기는 삼일절, 현충일, 광복절에 해당한다.

### ANSWER
C"
Kedu_tradition_31,Kedu_tradition_31,Tradition,0,C,C,"절기의 순서는 입춘, 우수, 경칩, 춘분, 청명, 곡우, 입하, 소만, 망종, 하지, 소서, 대서, 입추, 처서, 백로, 추분, 한로, 상강 순입니다.  
보기 C는 백로 → 추분 → 한로 → 상강 순서로 올바르게 배열되어 있습니다.  
나머지 보기는 순서가 뒤바뀌어 있습니다.

### ANSWER
C"
Kedu_tradition_32,Kedu_tradition_32,Tradition,0,A,C,"### ANSWER
C"
Kedu_tradition_33,Kedu_tradition_33,Tradition,0,B,A,"놋다리밟기는 공민왕이 소야천을 건널 때 여성들이 몸으로 다리를 만들어 도왔다는 전설에서 유래한 여성 중심의 민속놀이이다.

### ANSWER
A"
Kedu_tradition_34,Kedu_tradition_34,Tradition,0,A,B,"오행에서 수(水)는 북(北)과 흑(黑)에 해당한다. 화(火)는 남(南)과 적(赤), 목(木)은 동(東)과 청(靑), 금(金)은 서(西)와 백(白)이다. 따라서 바르게 연결된 것은 B이다.

### ANSWER
B"
Kedu_tradition_35,Kedu_tradition_35,Tradition,0,A,C,"The given lyrics describe clouds drifting in a blue sky and pearls shining after harsh storms, which are distinctive images from the Korean art song ""꽃구름 속에."" This song is known for its poetic nature imagery and emotional resilience. The other options do not match these specific lyrics. Therefore, the correct choice is C.

### ANSWER
C"
Kedu_tradition_36,Kedu_tradition_36,Tradition,0,C,C,"성복제는 장례 초기에 상복을 입는 의식이고, 반혼제는 장사 후 신주를 집으로 모셔오는 제사이며, 삼우제는 장사 후 지내는 우제 중 세 번째 제사, 졸곡제는 그 이후에 지내는 제사이다. 따라서 순서는 성복제 → 반혼제 → 삼우제 → 졸곡제이다.

### ANSWER
C"
Kedu_tradition_37,Kedu_tradition_37,Tradition,0,A,A,"누마루는 다락처럼 높게 만들어 습기를 피하고 통풍이 잘 되도록 한 마루로, 사랑채 가장자리에 위치하는 특징이 있다.

### ANSWER
A"
Kedu_tradition_38,Kedu_tradition_38,Tradition,0,B,B,"민간신앙에서 가신은 집안에 모셔지는 신을 의미한다. 성주는 집터와 집안을 지키는 신이고, 조왕은 부엌을 관장하는 신으로 모두 가신에 해당한다. 반면 장승은 마을 입구에 세워 마을을 지키는 신이고, 당신은 마을의 당에 모셔지는 신이므로 가신이 아니다. 따라서 정답은 ㄱ과 ㄷ을 포함한 B이다.

### ANSWER
B"
PSE_history_14_7,PSE_history_14_7,History,0,B,B,"‘이것’은 신문왕 때 폐지되었다가 경덕왕 때 부활한 통일신라의 녹읍이다. 녹읍은 수급자가 토지에서 조(租)를 받을 뿐 아니라 그 지역의 백성까지 지배할 수 있는 토지였다. 따라서 이를 설명한 것은 B이다.

### ANSWER
B"
PSE_history_14_8,PSE_history_14_8,History,0,D,B,"### ANSWER
B"
PSE_history_14_9,PSE_history_14_9,History,0,A,A,"고려의 형률 제도는 기본적으로 당률을 수용하되, 고려의 사회 실정과 풍속에 맞게 수정·보완하여 시행하였다. 행정과 사법이 명확히 분리·독립된 것은 아니었고, 실형보다 배상제를 우위에 두었다는 설명도 적절하지 않다. 형벌 체계는 태형·장형·도형·유형·사형의 오형을 기본으로 하였다. 따라서 옳은 것은 A이다.

### ANSWER
A"
PSE_history_14_10,PSE_history_14_10,History,0,D,D,"향리(鄕吏)는 고려시대 중간 계층에 속했지만, 과거 응시나 공을 세우는 등의 방법으로 양반 신분으로 상승할 수 있는 길이 완전히 차단되지는 않았다. 따라서 “향리에게는 양반으로 신분을 상승시킬 수 있는 길을 열어 놓지 않았다”는 설명은 옳지 않다. 남반, 하급 장교, 서리에 대한 설명은 모두 중간 계층의 특징으로 적절하다.

### ANSWER
D"
PSE_history_14_11,PSE_history_14_11,History,0,C,D,"이 국왕은 영조이다. 영조는 탕평책을 실시하고 척신 세력을 제거하였으며, 백성들의 의견을 듣기 위해 신문고를 부활하였다. 금위영 설치는 숙종 때, 북벌 추진은 효종 때, 시전 상인 특권 폐지는 정조 때의 정책이다.

### ANSWER
D"
PSE_history_14_12,PSE_history_14_12,History,0,B,A,"### ANSWER
A"
PSE_history_14_13,PSE_history_14_13,History,0,A,A,"『농사직설』은 세종 때 조선의 풍토에 맞게 편찬된 농서이다. 세종 대에는 안견이 몽유도원도를 그렸다. 조계종 성립은 고려 시대, 윤휴의 사문난적 논쟁은 17세기, 진경산수화와 풍속화 유행은 18세기의 일이다. 따라서 이 시기의 문화로 옳은 것은 몽유도원도 제작이다.

### ANSWER
A"
PSE_history_14_14,PSE_history_14_14,History,0,A,A,"The document is the Goryeo cheopjang sent by the Sambyeolcho after they moved their base to Jindo to continue resisting the Mongols. The Sambyeolcho originated from the Yabyeolcho, which was organized by Choi Woo to guard against thieves and later expanded into the Left, Right, and Sinui units. Therefore, the correct description is that it originated from an organization Choi Woo created to deal with thieves.

### ANSWER
A"
CSAT_geography_07_6,CSAT_geography_07_6,Geography,0,E,E,"E는 교외화의 개념을 “중심 도시의 인구와 기능이 주변 지역으로 확산되는 과정”으로 정확히 정의하였고, 수도권의 경지 면적 변화는 교외화로 인한 농지 감소를 뒷받침하는 적절한 조사 내용이다. A는 다핵화와 녹지 공간이 관련성이 낮고, B는 침상도시의 개념이 자족적 도시로 잘못 정의되었다. C는 탈공업화의 개념이 제조업 중심으로 변화한다고 반대로 서술되었으며, D는 열섬현상의 개념과 조사 내용이 모두 부적절하다.

### ANSWER
E"
CSAT_geography_09_2,CSAT_geography_09_2,Geography,0,D,D,"제주도의 세계 자연 유산에는 한라산, 성산 일출봉, 거문오름 용암동굴계가 포함된다. 한라산은 순상화산체로 점성이 낮은 용암에 의해 형성되었으며, 성산 일출봉은 화산 쇄설물이 쌓여 만들어진 오름이다. 거문오름 용암동굴은 용암이 흘러 만들어진 동굴이므로 지하수의 용식 작용과는 관계가 없다. 따라서 ᄅ에 해당하는 오름에 대한 설명인 D가 옳다.

### ANSWER
D"
CSAT_geography_09_3,CSAT_geography_09_3,Geography,0,B,B,"(가)는 산업 단지의 집적으로 환경 문제가 발생한 사례, (나)는 수도권으로의 공업 집중에 따른 규제 사례로, 둘 다 공업의 과도한 집적으로 인한 부정적 영향을 다루고 있다.

### ANSWER
B"
CSAT_geography_09_4,CSAT_geography_09_4,Geography,0,D,D,"ᄀ은 해식애로 파랑의 차별 침식으로 시스택이 형성될 수 있고, ᄂ은 해안단구로 지반 융기와 해수면 변동의 영향을 받아 형성된다. ᄃ은 해빈으로 양식장이나 염전 이용은 주로 갯벌에 해당하므로 옳지 않다. ᄅ은 석호로 하천 퇴적과 매립으로 규모가 작아지는 것이 맞다. 따라서 옳은 것은 ᄀ, ᄂ, ᄅ이다.

### ANSWER
D"
CSAT_geography_09_5,CSAT_geography_09_5,Geography,0,D,D,"### ANSWER
D"
CSAT_geography_10_2,CSAT_geography_10_2,Geography,0,A,A,"ᄀ은 원생대 말~고생대 전기에 형성된 퇴적층(조선 누층군)이고, 무연탄이 매장된 층은 고생대 후기의 평안 누층군이므로 ᄀ이 더 먼저 형성되었다. 따라서 “나중에 형성되었다”는 옳지 않다. 나머지 보기는 대보 조산 운동, 대보 화강암, 오랜 침식에 의한 평탄화, 경동 지괴 운동에 의한 감입 곡류와 관련된 타당한 설명이다.

### ANSWER
A"
CSAT_geography_10_3,CSAT_geography_10_3,Geography,0,B,B,"(가)는 석회암 동굴, (나)는 용암 동굴이다. 석회암 지역에서는 용식 와지가 나타나므로 ᄀ은 옳다. 석회암 지역 토양은 적색, 현무암 지역 토양은 흑갈색이므로 ᄂ은 틀렸다. 석회암과 현무암 지역 모두 물이 잘 스며들어 건천이 나타나므로 ᄃ은 옳고, 석회암 동굴은 외인적 작용, 용암 동굴은 내인적 작용에 의해 생성되므로 ᄅ은 틀렸다.

### ANSWER
B"
CSAT_geography_10_4,CSAT_geography_10_4,Geography,0,D,D,"자료에서 평균 기온이 평년보다 높았으므로 열대야 발생 일수가 증가했을 것이라는 을의 답변은 적절하다. 또한 강수량은 비슷하지만 강수 일수와 시간당 30mm 이상 강수일수가 증가했으므로 집중호우성 강수의 발생 횟수가 증가했다는 정의 답변도 적절하다. 일조 시간은 강수 일수 증가로 감소했을 것이므로 갑은 부적절하고, 고온 다습한 날씨는 북태평양 기단의 세력이 강했음을 의미하므로 병도 부적절하다.

### ANSWER
D"
PSAT_18_3,PSAT_18_3,Law,0,B,B,B
PSAT_18_4,PSAT_18_4,Law,0,C,C,"대통령은 법률안의 일부를 수정하여 재의를 요구할 수 없으며, 법률안 전체에 대해서만 이의서를 붙여 국회로 환부할 수 있다. 따라서 C의 설명은 헌법 제53조에 위배된다. A, B, D는 각각 법률안 제출 주체, 본회의 상정 시기, 정부 법률안의 국무회의 심의에 관한 올바른 설명이다.

### ANSWER
C"
PSAT_18_5,PSAT_18_5,Law,0,B,D,"### ANSWER
D"
PSAT_18_6,PSAT_18_6,Law,0,C,C,"### ANSWER
C"
PSAT_18_7,PSAT_18_7,Law,0,B,A,"### ANSWER
A"
PSAT_18_8,PSAT_18_8,Law,0,A,A,"### ANSWER
A"
PSAT_18_10,PSAT_18_10,Law,0,D,D,"The correct statement is D. Under the Korean Constitution, the National Assembly cannot increase any item of expenditure or create new items in the government-submitted budget without the government's consent. A is wrong because reserve funds are approved as a lump sum and require post-hoc approval, not prior consent. B is wrong because only the government submits the budget bill, not lawmakers. C is wrong because expenditures before budget passage are limited to the previous year's budget, not the unpassed budget bill.

### ANSWER
D"
PSAT_18_11,PSAT_18_11,Law,0,C,C,"A는 국적법상 부모가 모두 분명하지 않은 상태에서 대한민국에서 출생한 자가 국적을 취득한다는 내용으로 옳다. B는 외국인의 국적 선택권이 자연권이나 헌법상 권리로 인정되지 않는다는 판례의 입장으로 옳다. D는 자진하여 외국 국적을 취득한 경우 국적 상실이 거주·이전의 자유나 행복추구권을 침해하지 않는다는 판례의 입장으로 옳다. 그러나 C는 국적이 국가의 생성과 더불어 발생하지만 국가의 소멸은 국적 상실 사유가 아니라는 주장인데, 국적은 국가와 국민 사이의 법률관계이므로 국가가 소멸하면 국적도 소멸한다는 점에서 옳지 않다.

### ANSWER
C"
KIIP_society_259,KIIP_society_259,Society,0,D,D,"월세 거주에서는 보증금, 월세, 관리비가 일반적으로 발생합니다. 전세금은 전세 계약 시 거주자가 임대인에게 맡기는 보증금으로, 월세 거주와는 관련이 없습니다. 따라서 월세 거주의 비용이 아닌 것은 전세금입니다.

### ANSWER
D"
KIIP_society_260,KIIP_society_260,Society,0,A,A,"### ANSWER
A"
KIIP_society_261,KIIP_society_261,Society,0,A,A,"반전세는 전세와 월세의 중간 형태로, 보증금은 전세보다 적고 일반 월세보다 많은 수준에서 결정됩니다. 따라서 정답은 A입니다.

### ANSWER
A"
KIIP_society_262,KIIP_society_262,Society,0,A,A,A
KIIP_society_263,KIIP_society_263,Society,0,B,B,"전세는 월세와 달리 매달 내는 월세가 없고, 그 대신 큰 금액의 보증금을 맡기는 주거 형태입니다. 따라서 일반적으로 전세의 보증금이 월세의 보증금보다 더 많습니다.

### ANSWER
B"
KIIP_society_264,KIIP_society_264,Society,0,B,B,"Using a licensed real estate agent (공인중개사) is the safest method because they are legally required to verify property ownership, check for restrictions, and explain contract terms. This reduces the risk of fraud, contract errors, or hidden problems. Direct, internet-based, or friend-mediated contracts lack these professional safeguards and legal accountability.

### ANSWER
B"
KIIP_society_265,KIIP_society_265,Society,0,A,A,"한국의 주택 유형은 크게 단독주택과 공동주택으로 나눌 수 있으며, 공동주택에는 아파트, 빌라, 연립주택 등이 포함됩니다. 따라서 가장 포괄적이고 정확한 분류는 A입니다.

### ANSWER
A"
KIIP_society_266,KIIP_society_266,Society,0,D,B,"2000년대 중반 이후 1인 가구가 증가하면서 소규모 주거 수요가 늘었고, 이에 따라 다가구주택에 거주하는 가구 수가 증가하였다. 단독주택은 감소 추세이며, 아파트는 지속적 증가였지만 이 시기의 특징적 변화는 다가구주택 증가이다.

### ANSWER
B"
KIIP_society_25,KIIP_society_25,Society,0,D,D,"광복절은 1945년 일본의 지배에서 벗어나 독립을 맞이한 날을 기념하는 국경일입니다. 1919년 독립만세운동은 3·1절, 순국선열 기념은 현충일, 헌법 제정은 제헌절에 해당합니다.

### ANSWER
D"
KIIP_society_26,KIIP_society_26,Society,0,D,D,"개천절은 단군이 고조선을 세운 것을 기념하는 날로, 한반도에 최초의 국가가 건국된 것을 기념하는 국경일입니다. 따라서 보기 중 정답은 D입니다.

### ANSWER
D"
KIIP_society_27,KIIP_society_27,Society,0,D,D,"한글날은 세종대왕이 한글을 창제하고 반포한 것을 기념하는 날이다. 다른 보기들은 독립운동, 순국선열, 헌법 제정과 관련된 날들이다.

### ANSWER
D"
KIIP_society_28,KIIP_society_28,Society,0,C,C,"무궁화는 대한민국의 나라꽃으로, 예로부터 한민족의 상징으로 여겨져 왔습니다. 다른 보기인 장미, 튤립, 벚꽃은 한국의 국화가 아닙니다. 따라서 정답은 무궁화입니다.

### ANSWER
C"
KIIP_society_29,KIIP_society_29,Society,0,C,C,"무궁화는 대한민국의 국화로, 나라를 상징하는 꽃입니다. 따라서 정답은 C입니다.

### ANSWER
C"
KIIP_society_30,KIIP_society_30,Society,0,A,A,"무궁화는 대한민국의 국화로, 국가를 상징하는 문장에 활짝 핀 모양이 표현되어 있습니다. 대한민국 국가 문장은 무궁화 꽃잎 모양을 기본 디자인으로 하고 있습니다. 국기에는 태극과 사괘가 들어가며, 국가와 헌법은 문장과 관련이 없습니다. 따라서 정답은 A입니다.

### ANSWER
A"
KIIP_society_31,KIIP_society_31,Society,0,D,D,"무궁화는 한국의 국화로, 한국을 상징하는 꽃으로 널리 알려져 있다. 따라서 정답은 한국이다.

### ANSWER
D"
KIIP_society_32,KIIP_society_32,Society,0,C,C,"The fully bloomed mugunghwa flower shape is used as the official symbol of the South Korean government. It is distinct from the national flag, which is the Taegeukgi, and the national anthem, which is the Aegukga. The national emblem includes a taegeuk surrounded by mugunghwa petals, whereas the government emblem is a full mugunghwa flower. Therefore, the correct answer is the government.

### ANSWER
C"
TK_2016_41,TK_2016_41,Textual,0,A,A,"아버지는 아들이 장례식에 오지 못하겠다는 뜻을 알게 되자 목소리에 힘이 빠진 채 “못 오겠냐아?”라고 되묻습니다. 이는 아들이 오지 않을 것에 대해 섭섭하고 서운한 마음을 드러내는 표현입니다. 아버지가 탓하거나 화내지 않고 약한 목소리로 받아들이려는 태도를 보이는 점에서 서운함이 가장 적절합니다.

### ANSWER
A"
TK_2016_42,TK_2016_42,Textual,0,B,B,"아버지는 낙천이 아저씨의 부고를 알리고 장례에 올 테냐고 물었지만, 화자는 오늘 점심 약속, 회의, 간담회, 인터뷰 등 바쁜 일정을 떠올리며 시골집에 가는 것을 망설이고 있다. 화자가 “눈이 많이 오네요”라고 말을 돌리자 아버지는 “못 오겠냐아?”라고 물었고, 화자는 몸에 힘이 빠진다. 따라서 “나는 오늘 일이 많아서 시골집에 가는 것이 망설여진다”가 글의 내용과 일치한다.

### ANSWER
B"
TK_2016_43,TK_2016_43,Textual,0,A,A,"이 글은 추상 활동이 대상의 특성을 뽑아내어 파악하는 활동임을 정의하고, 피카소의 황소 연작 과정을 예로 들어 설명한다. 피카소는 황소를 관찰하고 사실적으로 묘사한 뒤, 특징을 살린 단순한 선과 강조를 통해 ‘황소다움’의 본질을 드러냈다. 따라서 글의 주제는 추상 활동이 관찰을 바탕으로 대상을 이해하는 것이라는 점이다. C는 창작 과정의 예시적 역할을 말할 뿐 핵심 주제가 아니고, B와 D는 부분적인 내용에 불과하다.

### ANSWER
A"
TK_2016_44,TK_2016_44,Textual,0,C,C,"The passage explains that abstraction involves simplifying forms while still capturing the essential characteristics of the object, as seen in Picasso’s bull series. The final result comes from reducing and simplifying the form rather than distorting or realistically depicting it.

### ANSWER
C"
TK_2016_45,TK_2016_45,Textual,0,C,B,"### ANSWER
B"
TK_2016_46,TK_2016_46,Textual,0,B,D,"본문은 정부의 드론 산업 투자 결정으로 드론 산업이 본격화되고 대중화 시기가 앞당겨질 것이라고 하였다. 이는 정부가 드론 기술에 관심을 보임에 따라 드론 산업이 가속화되었다는 내용과 일치한다.

### ANSWER
D"
TK_2016_47,TK_2016_47,Textual,0,D,D,"이 글은 실리콘밸리 모델을 한국 도시에 적용한 인주시의 사례를 소개하면서, 각 도시가 자신의 여건에 맞는 창의적 기업 지원책을 마련해야 한다는 점을 강조하고 있습니다. 따라서 글의 목적은 단순히 사례 소개나 방안 제시가 아니라, 지역 여건에 맞는 경제 환경 조성의 중요성을 드러내는 것입니다.

### ANSWER
D"
TK_2016_48,TK_2016_48,Textual,0,D,D,"이 문장은 실리콘밸리가 젊은 인재들의 아이디어와 기술 혁신을 바탕으로 성공한 사례를 설명하고 있습니다. 따라서 빈칸에는 창의적인 환경을 강조하는 표현이 가장 자연스럽습니다. ‘창의성이 발휘될 수 있는’은 앞서 언급된 혁신과 아이디어의 흐름과 잘 연결됩니다.

### ANSWER
D"
KIIP_society_267,KIIP_society_267,Society,0,D,D,"도시화로 인해 인구가 도시에 집중되면서 좁은 토지에 많은 인구를 수용할 수 있는 대규모 고층 아파트가 크게 증가하였다.

### ANSWER
D"
KIIP_society_268,KIIP_society_268,Society,0,D,D,"In contemporary South Korea, apartments are the most common and preferred housing type due to their modern amenities, security, and convenient urban locations. The majority of Korean households reside in apartment complexes, especially in cities. Other housing types such as single-family homes, multi-family houses, and row houses are less prevalent and less preferred. Therefore, the correct choice is apartments.

### ANSWER
D"
KIIP_society_269,KIIP_society_269,Society,0,B,B,"한국인들이 아파트를 선호하는 가장 대표적인 이유는 교통이 편리하고 다양한 편의시설이 제공되기 때문입니다. 아파트 단지는 대중교통 접근성이 좋고, 주차장, 상가, 공원 등 생활 인프라가 잘 갖춰져 있습니다. 가격이 저렴하거나 크기 때문이라는 설명은 일반적인 현실과 맞지 않습니다. 안전성도 중요하지만, 아파트 선호의 핵심 요인은 주거 편의성이라고 볼 수 있습니다.

### ANSWER
B"
KIIP_society_270,KIIP_society_270,Society,0,B,B,"한국의 대도시에서 서민들이 집을 구하기 어려운 가장 직접적인 이유는 주택 가격이 높기 때문이다. 임대료 상승도 원인이지만, 집값 자체가 비싼 것이 더 포괄적이고 일반적인 설명이다.

### ANSWER
B"
KIIP_society_271,KIIP_society_271,Society,0,A,A,"한국 정부는 서민 주거 안정을 위해 다양한 주택 정책을 종합적으로 추진해 왔으며, 임대료 인하나 주택 공급 확대 등은 그 정책들의 일부 수단에 해당한다. 따라서 가장 포괄적인 답은 다양한 주택 정책 마련이다.

### ANSWER
A"
KIIP_society_272,KIIP_society_272,Society,0,A,B,"경제적으로 어려운 사람들을 위한 주택 정책은 주거비 부담을 줄이는 데 초점을 두므로, 시세보다 낮은 임대료로 공급하는 정책이 핵심이다. 따라서 보기 중 저소득층의 주거 안정을 직접 지원하는 것은 임대료 인하에 해당한다.

### ANSWER
B"
KIIP_society_273,KIIP_society_273,Society,0,D,D,"국민임대주택, 공공임대주택, 보금자리주택은 모두 한국 정부의 공공 주택 정책이다. 단기경매주택은 정부의 주택 정책이 아니라 경매 물건 유형에 해당하므로 정답은 D이다.

### ANSWER
D"
KIIP_society_274,KIIP_society_274,Society,0,B,B,"한국 정부의 주택공급 정책은 주로 주거 취약계층인 저소득층과 무주택 서민들의 주거 안정을 목표로 합니다. 다주택자나 고소득층은 규제 대상이거나 시장에서 해결할 수 있는 계층으로 보며, 외국인은 정책의 주된 대상이 아닙니다. 따라서 정책의 핵심 수혜 대상은 집이 없는 서민들입니다.

### ANSWER
B"
Kedu_tradition_39,Kedu_tradition_39,Tradition,0,D,D,"꼭두각시놀음은 남사당패가 공연한 전통 인형극으로, 고정된 대본이 아닌 즉흥적 연행에 가깝다. 유네스코 세계기록유산이 아니라 남사당놀이가 무형문화유산으로 등재되었다. 대잡이는 반주자가 아니라 인형을 조종하는 인형극 연기자를 가리킨다. 꼭두각시놀음에는 여인을 희롱하는 승려가 등장하여 파계승을 풍자하는 장면이 포함된다.

### ANSWER
D"
Kedu_tradition_40,Kedu_tradition_40,Tradition,0,D,D,"하례(賀禮)는 축하하는 예절로, 죽음과 관련된 부의·근조·추모와 다르다.

### ANSWER
D"
Kedu_tradition_41,Kedu_tradition_41,Tradition,0,A,A,"판소리 장단은 진양조, 중모리, 중중모리, 자진모리, 휘모리 순으로 점점 빨라지므로 A가 옳다. B의 목풀기 노래는 단가이며, C의 발림은 창자가 한다. D의 12마당에는 <콩쥐팥쥐>가 포함되지 않는다.

### ANSWER
A"
Kedu_tradition_42,Kedu_tradition_42,Tradition,0,B,B,"전통 통과의례에서 출산 후 금줄을 치는 것, 혼례 때 신랑이 신부 집에 가는 초행, 명절 차례는 모두 맞는 설명이다. 그러나 조선시대 성인 의례는 남자의 관례와 여자의 계례를 말하며, '진새례'라는 표현은 옳지 않다. 따라서 정답은 B이다.

### ANSWER
B"
Kedu_tradition_43,Kedu_tradition_43,Tradition,0,A,A,"### ANSWER
A"
Kedu_tradition_44,Kedu_tradition_44,Tradition,0,B,B,"Yeongsan Hoesang is a traditional Korean instrumental suite that includes movements such as 가락덜이 and 염불도드리. 대취타 is a separate military music piece, and 산조 is an independent solo genre, so they are not part of the suite. Thus the correct combination is ㄱ and ㄹ.

### ANSWER
B"
Kedu_tradition_45,Kedu_tradition_45,Tradition,0,D,D,"Geumjul is a traditional Korean custom involving a straw rope hung to ward off evil spirits and mark taboos, especially during childbirth, ancestral rites, and when making jang or liquor. It is also called injul, so A, B, and C are correct. However, similar customs exist in other cultures, such as Japan's shimenawa, so the claim that it appears only on the Korean Peninsula is false.

### ANSWER
D"
Kedu_tradition_46,Kedu_tradition_46,Tradition,0,B,B,"산대놀이는 서울과 경기 지역에서 전승된 가면극으로, 중국 사신 영접 시 공연되기도 하였고 시간 제한 없이 새벽까지 이어지기도 하였다. 해서탈춤과 유사하지만 산대놀이에는 노장과장이 포함되어 있으므로, 노장과장이 빠져 있다는 설명은 옳지 않다.

### ANSWER
B"
Kedu_14_17,Kedu_14_17,Grammar,0,B,B,"'-겠-'은 여러 용법이 있는데, '이제 들어가도 좋겠습니까'는 상대방에게 허락을 구하는 표현으로, 직접적인 질문을 부드럽게 완곡하게 말하는 태도를 나타낸다. A는 감탄이나 놀라움을 나타내는 경우이고, C는 의지를 전달하는 인용문이며, D는 추측이나 당연함을 나타내는 경우이다. 따라서 '-겠-'의 용법이 올바르게 연결된 것은 B이다.

### ANSWER
B"
Kedu_14_18,Kedu_14_18,Grammar,0,D,D,"The predicate ""움직인다"" is an intransitive verb that requires only a subject, making it a one-place predicate. ""거북이처럼"" is an adverbial phrase using the particle ""처럼"", not an adverbial clause. No transitive verb or connective ending appears in the sentence. Therefore, the correct structural description is that a one-place predicate is used.

### ANSWER
D"
Kedu_14_19,Kedu_14_19,Grammar,0,C,C,"마개는 동사 ‘막다’에 접미사 ‘-개’가, 우레는 동사 ‘울다’에 ‘-에’가, 검댕은 형용사 ‘검다’에 ‘-댕’이 결합한 파생어입니다. 반면 톱질은 명사 ‘톱’에 접미사 ‘-질’이 결합한 파생어로, 어기의 품사가 다릅니다.

### ANSWER
C"
Kedu_14_20,Kedu_14_20,Grammar,0,B,B,"### ANSWER
B"
Kedu_14_21,Kedu_14_21,Grammar,0,C,C,"The bracketed expressions are all honorific verb forms, but A, B, and D are object-honorific humble forms used to elevate the person receiving the action. In contrast, C uses subject honorification with “-시-” to elevate the subject, 할아버지.

### ANSWER
C"
Kedu_14_22,Kedu_14_22,Grammar,0,D,D,"### ANSWER
D"
Kedu_14_23,Kedu_14_23,Grammar,0,A,B,"합성어는 형성 절차에 따라 통사적 합성어와 비통사적 합성어로 나뉜다.  
B의 ‘늦더위’는 어간 ‘늦-’과 명사 ‘더위’가 직접 결합한 비통사적 합성어이고, ‘고무신’도 명사 ‘고무’와 ‘신’이 직접 결합한 비통사적 합성어이다.  
나머지 보기들은 관형사형이나 연결어미 등이 개입한 통사적 합성어가 섞여 있어 형성 절차가 같지 않다.

### ANSWER
B"
Kedu_14_24,Kedu_14_24,Grammar,0,D,D,"A, B, C에서 ‘와’는 격조사로 각각 동반이나 비교의 대상을 나타내지만, D의 ‘와’는 두 명사를 대등하게 연결하는 접속조사이다. 따라서 A, B, C와 달리 기능이 다른 것은 D이다.

### ANSWER
D"
