qid,category,subcategory,level,answer,pred,response
537,Syntax,Embedded Clauses,3,C,C,"C는 단문으로, 안긴절(명사절·관형사절·부사절·서술절·인용절)이 없습니다. I는 “필력이 매우 좋다”가 서술절로 안긴 안은문장입니다.

### ANSWER
C"
538,Syntax,Embedded Clauses,3,J,C,"### ANSWER
C"
539,Syntax,Embedded Clauses,2,E,E,"'안은문장'은 절(내포절)이 문장 성분으로 들어가 있는 문장이다. E는 ""흑사병이 완치될 수 없음""이라는 명사절이 목적어로 안겨 있다. 따라서 정답은 E이다.

### ANSWER
E"
540,Syntax,Embedded Clauses,2,E,E,"### ANSWER
E"
541,Syntax,Embedded Clauses,1,E,E,"'안은문장'은 절(주어+서술어)이 다른 문장 성분으로 안겨 있는 문장이다. 보기 중 E는 ""그 배우는 뭔가 어설프다""라는 절이 '고 하더라'에 안겨 전체 문장의 목적어 역할을 하는 안은문장이다. 나머지는 단순문이거나 대등하게 이어진 문장이다.

### ANSWER
E"
542,Syntax,Embedded Clauses,2,C,J,"### ANSWER
J"
543,Syntax,Embedded Clauses,2,D,D,"### ANSWER
D"
632,Semantics,Conjunctions,1,H,H,"H는 배터리가 다 닳은 것과 충전 단자 고장 사이에 인과 관계가 성립하지 않는데, “그러므로”로 연결하여 원인과 결과를 잘못 표현했다.

### ANSWER
H"
633,Semantics,Ambiguity,2,I,I,"""깔끔한 안방과 부엌이 좋다""는 ‘깔끔한 안방’과 ‘부엌’이 좋다는 뜻으로도, ‘깔끔한 안방과 깔끔한 부엌’이 좋다는 뜻으로도 해석될 수 있다. 따라서 부엌이 항상 깔끔한 속성을 갖는다는 진술은 옳지 않다.

### ANSWER
I"
634,Semantics,Ambiguity,3,I,D,"### ANSWER
D"
635,Semantics,Word Relationships,1,I,I,"<보기 1>의 ‘보다’와 ‘전망하다’는 서로 의미가 통하는 유의어 관계입니다.  
<보기 2>의 ‘고장난 컴퓨터를 고치다’에서 ‘고치다’는 ‘수리하다’와 같은 뜻으로 쓰였습니다.  
‘수정하다’는 글이나 계획을 고칠 때, ‘치료하다’는 병이나 상처를 고칠 때 쓰이므로 이 문맥에는 맞지 않습니다.

### ANSWER
I"
636,Semantics,Word Relationships,1,A,A,"“질문하세요”는 궁금한 것을 선생님에게 물어보라는 뜻입니다. 문맥상 가장 가까운 표현은 “물어보세요”입니다.

### ANSWER
A"
637,Semantics,Ambiguity,2,D,D,"“저 배 좀 봐”는 ‘배’가 과일, 배(boat), 신체 부위 등으로 해석될 수 있어 중의적이다. 그런데 “저 아름다운 배 좀 봐”로 바꾸면 ‘아름다운’이 과일 배와 배(boat) 모두를 꾸밀 수 있으므로 여전히 중의적이다. 따라서 중의성이 사라진다는 설명은 옳지 않다.

### ANSWER
D"
638,Semantics,Ambiguity,2,A,A,"“말이 많다”는 ‘이야기/말이 많다(수다스럽다)’와 ‘동물 말(馬)이 많다’로 해석될 수 있어 중의적이다. 따라서 “중의적이지 않아”라고 한 A가 적절하지 않다.

### ANSWER
A"
639,Syntax,Agreement,2,A,A,"'별로'는 부정어와 함께 쓰여야 하는 부정 극어이므로, 긍정 서술어인 ‘따르고 싶다’와는 호응할 수 없다. 따라서 A의 설명이 올바르다.

### ANSWER
A"
360,Semantics,Conjunctions,1,F,A,"### ANSWER
A"
361,Syntax,Agreement,3,C,F,"### ANSWER
F"
362,Syntax,Argument Structure & Valency,3,F,B,"### ANSWER
B"
363,Syntax,Agreement,2,A,D,"### ANSWER
D"
364,Syntax,Agreement,1,G,G,"<보기>의 절은 “내가 친구와 가까워지고 싶었던 것은”으로, 뒤에 ‘~때문이다’, ‘~덕분이다’, ‘~서였다’처럼 이유나 원인을 나타내는 서술어가 와야 자연스럽다.  
G는 “인형이 자그마했던 것 같다”로, 이는 이유나 원인을 설명하는 표현이 아니라 단순히 인형의 상태를 추측하는 내용이다. 따라서 앞의 ‘것은’과 호응이 어색하다.

### ANSWER
G"
365,Syntax,Argument Structure & Valency,2,D,D,"### ANSWER
D"
366,Semantics,Inter-sentence Relations,1,F,F,"회의가 일찍 끝나 평소보다 퇴근이 빨라졌으므로, 빈칸에는 일찍 집에 가서 할 수 있었던 일이 들어가야 합니다. A~E, G~J는 모두 일찍 퇴근했기 때문에 가능해진 행동들입니다. 그러나 F는 “좋아하는 프로그램의 생방송을 놓쳤다”는 것으로, 오히려 일찍 귀가하면 생방송을 놓치지 않을 가능성이 높아지므로 맥락에 가장 부적절합니다.

### ANSWER
F"
367,Semantics,Inter-sentence Relations,1,E,E,"### ANSWER
E"
104,Pragmatics,Speech Acts,3,B,B,"'불 좀 빌립시다.'는 겉으로는 청유형이지만 실제로는 상대방에게 '불을 빌려 달라'는 요청을 간접적으로 수행하는 표현이다. 즉 같은 기능은 '요청하기'이다.

보기 중 B는 '내일부터 같이 운동할래요?'로, 함께 운동하자는 제안·권유에 가깝다. 상대에게 어떤 행동을 요청하는 것이 아니라 공동 행동을 제안하는 것이므로 '요청'의 기능과 같지 않다. 나머지 보기들은 상대방에게 어떤 행동을 하도록 간접적으로 요청하는 표현들이다.

### ANSWER
B"
105,Syntax,Argument Structure & Valency,1,F,F,"'반짝거리다'는 주어(바닷물이) 하나만 필수적으로 요구하는 한 자리 서술어이다. 나머지는 목적어나 다른 성분을 추가로 요구한다.

### ANSWER
F"
106,Syntax,Agreement,3,I,I,"'씻기다'는 '씻다'의 피동형으로, '때가 씻겼다'는 묵은 때가 씻겨 나갔다는 피동의 의미이다. 나머지는 모두 사동형(-이-, -히-, -리-, -우-, -추- 등)이 쓰인 사동문이다.

### ANSWER
I"
107,Syntax,Agreement,2,F,J,"### ANSWER
J"
108,Syntax,Agreement,2,A,A,"A는 “업히다”가 사동으로 쓰인 경우입니다. “환자를 업혔다”에서 환자가 행위를 당하는 대상이 아니라, 등에 업히도록 한 대상이므로 피동문이 아닙니다. 나머지 보기들은 피동 접미사(-이-, -히-, -리-, -기-)가 쓰인 피동문입니다.

### ANSWER
A"
109,Syntax,Agreement,3,I,I,"각 문장에서 피동 표현을 찾아보면, A는 ‘쫓기고’, B는 ‘풀렸다’, D는 ‘찢겼다’, E는 ‘파묻혔을까’, F는 ‘차였다’, G는 ‘찍혔다’, H는 ‘흔들린다’, J는 ‘팔리고’ 모두 피동사입니다. C의 ‘휘말렸다’도 ‘휘말다’의 피동형으로 볼 수 있습니다. 그러나 I의 ‘불렸다’는 ‘악장이 그에게 튜바를 불게 하였다’라는 뜻의 사동 표현이므로 피동 표현이 아닙니다.

### ANSWER
I"
110,Syntax,Agreement,1,G,G,"### ANSWER
G"
111,Syntax,Agreement,1,G,F,"### ANSWER
F"
16,Pragmatics,Discourse Principles,2,D,D,"### ANSWER
D"
17,Pragmatics,Social Relationship Marking,2,G,G,"G는 교사가 학생에게 “상담 주간이니까 부모님 모시고 와라”라고 말하고, 학생이 “엄마 바쁜데요”라고 응답하는 전형적인 교사-학생 대화입니다. 다른 보기들은 선생님을 부르는 표현이 나오거나 수업 언급이 있어도 사제 관계가 명확하지 않습니다.

### ANSWER
G"
18,Pragmatics,Speech Acts,2,C,C,C는 “어디 있
19,Pragmatics,Speech Acts,3,F,J,"'이제 그만 나가 주셔야겠습니다.'는 직접 명령을 피해 '~주셔야겠다'는 표현으로 나가기를 요청하는 간접 화행이다. A~I는 의문문, 조건문, 완곡한 표현 등을 통해 요청·명령·금지·제안 등의 간접적 지시 화행을 수행한다. 그러나 J는 '집어넣자'라는 청유형 종결 어미를 사용해 행위를 직접적으로 제안·지시하므로 간접적으로 수행한 예가 아니다.

### ANSWER
J"
20,Pragmatics,Speech Acts,2,A,A,"### ANSWER
A"
21,Syntax,Embedded Clauses,2,G,G,"### ANSWER
G"
22,Syntax,Embedded Clauses,1,C,C,"'숨이 차도록'은 안긴문장이 ‘달렸다’를 수식하는 부사어 역할을 한다. 나머지는 명사절, 관형절, 서술절 등이다.

### ANSWER
C"
23,Syntax,Embedded Clauses,2,H,H,"안긴문장이 전체 문장의 서술어 역할을 하는 것은 ‘서술절’이다.  
H의 “밀렵꾼이 말버릇이 참 고약하다.”는 전체 주어 ‘밀렵꾼이’를 ‘말버릇이 참 고약하다’라는 절이 서술하고 있으므로, 안긴문장이 서술어 역할을 한다.

### ANSWER
H"
544,Syntax,Argument Structure & Valency,2,C,C,"꺽쉬 안의 말이 서술어의 목적어인지 확인하면, 대부분은 ‘듣다, 발라 주다, 제공하다, 삐죽이다, 사수하다, 보다, 신고하다, 지참하다, 손세탁하다’ 등의 타동사가 요구하는 목적어입니다. 그러나 C의 ‘비수기까진’은 ‘아니다’의 보어로 쓰였습니다. ‘아니다’는 목적어를 취하지 않고 주격 보어를 취하는 서술어이므로, ‘비수기까진’은 목적어가 아닙니다.

### ANSWER
C"
545,Syntax,Agreement,2,F,F,"### ANSWER
F"
546,Syntax,Argument Structure & Valency,2,H,H,"H는 “너만 오면”에서 ‘너’가 ‘오다’의 주어이고, ‘만’은 보조사일 뿐 목적어가 아니다. 나머지는 모두 ‘을/를’ 또는 그에 준하는 조사가 붙어 동사의 목적어로 쓰였다.

### ANSWER
H"
547,Syntax,Agreement,1,E,E,"‘-겠’과 ‘-을 것’은 주로 추측을 나타내지만, 화자의 의지나 계획을 나타낼 때도 있습니다. 이때 주어는 대개 1인칭이며, 행동을 스스로 하겠다는 결심이 드러납니다.

E는 “거짓말투성이인 사람과는 이제 작별하겠습니다”로, 화자가 스스로 관계를 끊겠다는 계획·의지를 표현한 것입니다. 나머지 보기는 대부분 상황이나 사실에 대한 추측입니다.

### ANSWER
E"
548,Syntax,Argument Structure & Valency,2,G,G,"'사람도'는 '있다'의 주어로 쓰였으므로 목적어가 아니다. 나머지는 모두 동작의 대상인 목적어이다.

### ANSWER
G"
549,Syntax,Argument Structure & Valency,2,H,H,"H는 “습관은 참으로 무서운 거야”에서 ‘습관은’이 주어로 쓰였고, 나머지는 모두 동작의 대상인 목적어입니다. C의 ‘벽돌은’은 목적격 조사 대신 보조사 ‘은’이 쓰였지만 의미상 ‘색칠하다’의 목적어입니다.

### ANSWER
H"
550,Syntax,Argument Structure & Valency,3,A,A,"A의 문장에서 주어는 ‘영미의 오 점 슛이’이고, ‘물꼬가’는 ‘되다’의 보어에 해당한다. 나머지는 꺽쇠 안의 말이 주어로 쓰였다.

### ANSWER
A"
551,Syntax,Agreement,1,E,E,"선어말어미 ‘-겠-’은 추측, 가능성, 의지 등을 나타낸다. 그중에서 아직 일어나지 않은 일을 반드시 이루고자 하는 주체의 의도가 드러나는 것은 주어가 1인칭이고 ‘~고 말겠다’처럼 강한 의지를 나타내는 경우이다. E는 “범죄자는 모조리 검거하고 말겠다”에서 화자가 범죄자 검거라는 미래의 일을 완성시키려는 의도를 직접 드러내고 있다. 나머지는 대부분 추측이나 가능성, 상대방의 행동을 이끄는 표현이다.

### ANSWER
E"
368,Syntax,Argument Structure & Valency,3,J,B,"### ANSWER
B"
369,Semantics,Inter-sentence Relations,3,C,C,"지문에서 제시된 항목들의 관계를 보면, 대부분은 ‘일반적인 개념 – 구체적인 예나 방법’의 관계입니다. 예를 들어 ‘대비’와 ‘덮개’, ‘예방’과 ‘자동 전원 차단 기능이 있는 멀티탭으로 교체하는 것’, ‘위험 요소’와 ‘먼지가 많이 낀 멀티탭’ 등은 모두 일반적인 개념을 구체적인 사례나 수단으로 나타낸 것입니다.

그런데 C의 ‘안전사고’와 ‘먼지가 많이 낀 멀티탭’은 일반 개념과 구체적 사례의 관계가 아니라, ‘사고’와 그 사고를 유발할 수 있는 ‘위험 요소’의 관계입니다. 즉, 먼지가 많이 낀 멀티탭은 안전사고의 한 종류가 아니라 안전사고를 일으킬 수 있는 원인입니다. 따라서 다른 항목들과 관계가 다릅니다.

### ANSWER
C"
370,Semantics,Inter-sentence Relations,1,D,D,"파스타를 만들려고 했는데 재료가 없어서(2) 대형마트에 갔다(4). 그런데 늦은 시간이라 문이 닫혀 있었고(1), 결국 편의점에서 인스턴트 파스타를 샀다(3)는 흐름이 가장 자연스럽다.

### ANSWER
D"
371,Semantics,Inter-sentence Relations,1,H,H,"지문에서 반복적으로 등장하는 대상은 기본적으로 ‘수달’입니다.  
‘이 동물’, ‘이들’, ‘그들’, ‘구조 대상’, ‘새끼’, ‘어미’, ‘성체’, ‘개체’는 모두 수달 또는 수달 개체를 가리킵니다.  
반면 ‘구조자’는 수달을 구조하는 사람을 뜻하므로, 나머지 선지들과 가리키는 대상이 다릅니다.

### ANSWER
H"
372,Semantics,Inter-sentence Relations,1,F,F,"첫 번째 빈칭은 “기기 자체의 사양에 비해 … 지나치게 높다”는 지적이므로 ‘제품 출시 가격이’가 자연스럽다. 두 번째 빈칭은 초기 물량이 제한되어 사전 예약자가 아니면 ‘구매가’ 어렵다는 의미가 되어야 한다. 따라서 두 빈칭을 모두 충족하는 것은 F이다.

### ANSWER
F"
373,Semantics,Conjunctions,3,A,A,"대부분의 액체와 달리 물은 얼면 부피가 증가한다는 대조 관계이므로 첫 번째 빈칸에는 ‘반면’이 자연스럽습니다. 그리고 물이 얼 때 부피가 증가하기 때문에 수도관이 동파되거나 물병이 깨진다는 결과를 나타내므로 두 번째 빈칸에는 ‘그래서’가 적절합니다.

### ANSWER
A"
374,Semantics,Inter-sentence Relations,1,G,G,"어제 회의가 일찍 끝나 퇴근 시각이 앞당겨진 덕분에 생긴 여유 시간을 활용한 내용이 와야 합니다. A~F, H~J는 모두 일찍 퇴근한 덕분에 가능해진 일이나 이득입니다. 그러나 G는 “좋아하는 프로그램의 생방송을 놓쳤다”는 부정적 결과로, 오히려 일찍 귀가했으면 생방송을 볼 가능성이 높아지므로 맥락에 맞지 않습니다.

### ANSWER
G"
375,Syntax,Argument Structure & Valency,2,D,D,"""다운되다""는 주어 하나만 필수적으로 요구하는 한 자리 서술어(자동사)입니다. ""익명의 해커에 의해""는 부가어일 뿐 필수 논항이 아닙니다. 나머지 보기들은 목적어나 필수 부사어를 추가로 요구하는 두 자리 이상의 서술어입니다.

### ANSWER
D"
456,Syntax,Argument Structure & Valency,1,I,I,"<보기>의 서술어 ‘맵다’는 주어 ‘장아찌가’ 하나만 필수적으로 요구하는 한 자리 서술어이다. ‘생각보다’는 비교를 나타내는 부사어일 뿐 필수 성분이 아니다. 따라서 한 자리 서술어를 가진 문장을 골라야 한다. ‘이번 달 물품 재고가 과잉되었다’에서 ‘과잉되었다’는 주어 ‘재고가’만 요구하며, ‘이번 달’은 필수 성분이 아니다. 나머지 보기들은 목적어나 필수 부사어를 추가로 요구한다.

### ANSWER
I"
457,Syntax,Argument Structure & Valency,1,A,A,"### ANSWER
A"
458,Syntax,Embedded Clauses,2,I,I,"‘농도가 높은 식염수’에서 ‘농도가 높은’이 체언 ‘식염수’를 수식하는 관형절로, 안긴 문장의 역할이 관형어입니다.

### ANSWER
I"
459,Syntax,Embedded Clauses,3,E,G,"### ANSWER
G"
460,Syntax,Embedded Clauses,3,C,B,"### ANSWER
B"
461,Syntax,Embedded Clauses,3,C,J,"### ANSWER
J"
462,Syntax,Embedded Clauses,3,E,E,"### ANSWER
E"
463,Pragmatics,Discourse Principles,2,A,A,"A는 “밥도 좋고 면도 좋고 빵도 괜찮고…”라고 여러 음식을 늘어놓다가 “아무거나 먹자”로 마무리한다. 이는 선택지를 명확히 정하지 않고 장황하게 둘러대는 동시에, 정작 결정은 회피하는 태도를 드러낸다. 따라서 불명확하고 장황한 발화를 통해 화자의 태도를 보여 주는 가장 적절한 응답이다.

### ANSWER
A"
192,Syntax,Argument Structure & Valency,3,H,H,"### ANSWER
H"
193,Syntax,Argument Structure & Valency,2,D,D,"비능격동사는 주어가 행위의 주체(행위자)로, 능동적이고 의도적인 동작을 나타냅니다.  
D의 “농부가 … 뽐내고 있다”에서 주어 ‘농부’는 ‘뽐내다’라는 행위를 스스로 수행하는 행위자이므로 비능격동사와 짝지어진 주어입니다.  
나머지 문장들은 주어가 상태 변화를 겪거나 드러나고 보이는 대상, 즉 피동적·주제적 성격을 띠므로 비대격동사에 해당합니다.

### ANSWER
D"
194,Syntax,Argument Structure & Valency,3,C,J,"### ANSWER
J"
195,Syntax,Argument Structure & Valency,3,B,I,"### ANSWER
I"
196,Syntax,Argument Structure & Valency,3,G,E,"### ANSWER
E"
197,Syntax,Argument Structure & Valency,3,A,G,"### ANSWER
G"
198,Pragmatics,Implicature,3,E,D,"을은 자신에게 생긴 일을 말했고, 갑은 그 일이 축하할 만한 일이라며 “나한테도 한 잔 사야지”라고 받아쳤습니다. 생일은 대표적으로 술을 사거나 축하할 만한 개인적인 일이므로 가장 자연스럽습니다. 복권 당첨도 가능하지만 ‘천 원’이라는 금액이 너무 작아 ‘한 잔’을 사기에는 어색합니다. 다른 보기들은 슬프거나 남의 일, 또는 아직 일어나지 않은 일이라 어울리지 않습니다.

### ANSWER
D"
199,Syntax,Agreement,2,J,G,"<보기>의 절은 ‘내가 친구와 가까워지고 싶었던 것은’으로, 뒤에 ‘~때문이었다’, ‘~였다’, ‘~아니었다’처럼 ‘것은’을 서술하는 표현이 와야 자연스럽다. 그런데 G는 ‘, 그것만은 진심이었다’로 이어져 ‘것은’이 받을 서술어 없이 다른 주제어 ‘그것만은’이 다시 등장하므로 호응이 어색하고 문법적으로 자연스럽지 않다.

### ANSWER
G"
552,Syntax,Argument Structure & Valency,1,E,E,"E의 “수술”은 목적어 역할을 한다. “오늘 수술 잘 마쳤니?”는 주어가 생략된 문장으로, “수술을 잘 마쳤니?”에서 ‘수술’은 ‘마치다’의 목적어이다. 나머지는 모두 문장에서 주어로 쓰였다.

### ANSWER
E"
553,Syntax,Argument Structure & Valency,1,I,I,"""널""은 ""너를""로, 동사 ""택하겠어""의 목적어입니다. 주어가 아닙니다.

### ANSWER
I"
554,Syntax,Argument Structure & Valency,3,I,I,"'아니다'는 주어를 필요로 하지만, '화분에 손댄 건'이 주어이고 '내가'는 '아니다'의 보어로 쓰였습니다. 따라서 꺾쇠 안의 '내가'는 주어가 아닙니다.

### ANSWER
I"
555,Syntax,Argument Structure & Valency,2,G,G,"""귀신""은 문장에서 '본 적 있니?'의 목적어이고, 주어는 생략된 '너'입니다. 나머지는 모두 문장의 주어로 쓰였습니다.

### ANSWER
G"
556,Syntax,Agreement,1,J,J,"‘-겠’과 ‘-을 것’이 미래 추측이나 상황 판단이 아니라 화자의 의지·결심을 나타내는 경우를 찾아야 한다. A~I는 대부분 추측, 예측, 일반적 판단을 나타내며 화자의 의지가 아니다. J는 “내가 이제 세면대에서 얼굴을 씻겠다”로, 화자가 앞으로 자신이 할 행동을 스스로 결심하며 말한 것이므로 ‘의지’의 의미로 쓰였다.

### ANSWER
J"
557,Syntax,Agreement,2,G,G,"주동 표현은 주어가 동작을 직접 행하는 능동 표현이고, 피동 표현은 ‘-이-, -히-, -리-, -기-’ 등의 피동 접사가 붙은 형태를 말한다.  
각 문장의 서술어를 보면 G의 ‘엿보이지 않았다’는 ‘엿보다’의 피동형 ‘엿보이다’가 쓰인 피동 표현이다. 나머지 문장들은 능동이나 형용사적 서술어로 주동 표현에 해당한다.

### ANSWER
G"
558,Semantics,Semantic Compatibility,1,C,C,"'배를 달래고자 허기를 먹었다'는 '허기'를 먹는다는 비문법적이고 의미적으로 어색한 표현이다. 허기를 달래기 위해 음식을 먹어야지 허기 자체를 먹을 수는 없다.

### ANSWER
C"
559,Semantics,Semantic Compatibility,1,E,E,"E는 “하늘엔 주식이 밝게 빛나고 있었다”에서 ‘주식’이 하늘에서 빛나는 대상이 될 수 없는 잘못된 어휘 사용이다. 다른 문장들은 자연스럽거나 관용적으로 이해할 수 있다.

### ANSWER
E"
24,Syntax,Embedded Clauses,2,E,E,"서술절은 문장 전체의 서술어 역할을 하면서 그 내부에 또 다른 주어와 서술어를 가진 절입니다. ""일본은 자판기가 유명하다""에서 전체 주어는 '일본은'이고, 서술어 부분인 '자판기가 유명하다'가 하나의 절로, 그 안에 주어 '자판기가'와 서술어 '유명하다'가 있습니다. 따라서 이 문장이 서술절을 안은 문장입니다. 다른 보기들은 명사절, 관형사절, 부사절을 안은 문장입니다.

### ANSWER
E"
25,Syntax,Embedded Clauses,3,J,J,"서술절은 문장 전체의 서술어 구실을 하는 절로, 주어와 서술어를 갖춘 절이 안긴문장으로 쓰인 경우입니다.  
J문장은 ‘이 휘발유는’이라는 큰 주어에 대해 ‘구린내가 심하다’라는 절이 전체 서술어로 기능합니다. 이때 ‘구린내가’는 안긴절의 주어이고 ‘심하다’는 안긴절의 서술어이므로 서술절을 안은 문장입니다.  
다른 보기들은 관형절, 명사절, 부사절 등이 쓰였거나 서술절이 아닙니다.

### ANSWER
J"
26,Syntax,Embedded Clauses,2,G,G,"‘이 통조림은 뚜껑이 꽤 작다’에서 ‘뚜껑이 꽤 작다’는 전체 문장의 서술어 구실을 하는 안긴문장, 즉 서술절입니다.

### ANSWER
G"
27,Syntax,Embedded Clauses,3,G,G,"""팀장님이 토론에 참석했음""은 명사절이며, 이 명사절이 '전해 듣지 못했다'의 목적어 역할을 한다. 다른 보기들은 명사절이 주어로 쓰이거나, 관형절이 명사를 수식하는 경우이다.

### ANSWER
G"
28,Syntax,Embedded Clauses,2,E,E,"‘토마토를 다 먹었음은 털어놓지 않았다’에서 ‘토마토를 다 먹었음’은 명사절로, ‘털어놓지 않았다’의 목적어 역할을 한다. 다른 선택지는 부사절, 관형절, 서술절, 주어 등으로 목적어가 아니다.

### ANSWER
E"
29,Pragmatics,Speech Acts,3,C,F,"### ANSWER
F"
30,Pragmatics,Speech Acts,2,J,J,"화자는 질문형식을 빌려 자신의 생각을 강하게 주장하고 있습니다. “걔라고 좋아서 이런 짓을 하겠어요?”는 실제로는 ‘좋아해서 그런 짓을 하지 않는다’는 사실이나 주장을 표현한 반어적 진술입니다. 다른 보기들은 요청, 제안, 지시, 약속, 단순 질문 등으로 사실이나 주장의 진술이 아닙니다.

### ANSWER
J"
31,Pragmatics,Speech Acts,2,E,E,"발화 의도와 문장 형식이 어긋나면서 간접적으로 의도를 드러내는 예를 찾는 문제입니다.  
E는 만원열차에서 앞을 막은 사람에게 “좀 내립시다.”라고 말하는데, 이는 청유형이지만 실제 의도는 상대방에게 비켜서 내리게 해 달라는 요청이나 명령입니다. 따라서 문장 형식과 실제 발화 의도가 일치하지 않아 간접 화행에 해당합니다. 다른 보기들은 질문, 제안, 요청 등이 문장 형식과 의도가 대체로 일치합니다.

### ANSWER
E"
376,Pragmatics,Discourse Principles,1,H,H,"H는 “현명한 결정”이라는 모호한 표현을 쓰면서, 직접 반대하지 않고 상대가 스스로 미술 전공을 포기하도록 유도하는 우회적 반대에 가장 적절하다.

### ANSWER
H"
377,Semantics,Conjunctions,1,B,B,"설명을 들은 뒤 궁금증이 해결되었다는 긍정적인 내용과, 마지막 답변 부분에는 동의하기 어렵다는 부정적인 내용이 이어지므로 앞뒤를 대조·제한하는 연결어가 필요합니다. 따라서 ‘다만’이 가장 적절합니다.

### ANSWER
B"
378,Syntax,Argument Structure & Valency,3,I,G,"### ANSWER
G"
379,Semantics,Conjunctions,1,A,A,"바람이 불어 테이블이 쓰러졌고, 그 결과 테이블 위에 있던 노트북이 떨어져 부서졌다는 인과 관계가 자연스럽습니다. 따라서 원인과 결과를 연결하는 ‘그래서’가 가장 적절합니다.

### ANSWER
A"
380,Semantics,Conjunctions,1,A,A,"첫 문장에서 청소당번이 언니라고 했지만, 막상 집에 가 보니 언니는 없고 동생이 청소하고 있었다는 내용은 기대와 다른 상황을 보여줍니다. 따라서 앞뒤 문장을 자연스럽게 연결하려면 반대나 예상 밖의 상황을 나타내는 ‘그런데’가 가장 적절합니다.

### ANSWER
A"
381,Semantics,Numeral Classifiers,1,E,E,"금의 무게를 나타낼 때 전통적으로 사용하는 단위는 ‘돈’입니다. 돌반지 한 개의 금 함량을 묻는 질문에 자연스러운 응답은 “한 돈 들어갑니다.”입니다.

### ANSWER
E"
382,Semantics,Numeral Classifiers,2,B,B,"돌반지는 돌잔치 때 아이에게 선물하는 금반지로, 시중에서 가장 흔한 중량 단위가 “1돈”(약 3.75g)입니다. 따라서 금의 양을 묻는 질문에 가장 적절한 답은 1돈입니다.

### ANSWER
B"
383,Semantics,Numeral Classifiers,2,B,B,"### ANSWER
B"
640,Syntax,Agreement,2,A,A,"'별로'는 부정적인 서술어와 호응해야 하는 부사인데, 긍정 표현인 '따라야 한다'와 결합하여 어색합니다. 따라서 A의 설명이 올바릅니다.

### ANSWER
A"
641,Syntax,Agreement,3,D,B,"### ANSWER
B"
642,Semantics,Ambiguity,3,G,G,"“저 배 좀 봐”는 ‘배’가 배(과일), 배(배), 배(신체 부위)로 해석될 수 있어 중의적이다. 그런데 “저 아름다운 배 좀 봐”로 바꾸어도 ‘아름다운 배(과일)’와 ‘아름다운 배(교통수단)’ 모두 자연스럽게 해석되므로 중의성이 사라지지 않는다. 따라서 G가 적절하지 않다.

### ANSWER
G"
643,Phonetics/Phonology,Phonological Alternation,3,F,B,"### ANSWER
B"
644,Phonetics/Phonology,Phonological Alternation,2,J,J,"### ANSWER
J"
645,Phonetics/Phonology,Phonological Alternation,2,E,E,"### ANSWER
E"
646,Syntax,Ellipsis,3,D,B,"### ANSWER
B"
647,Syntax,Argument Structure & Valency,2,G,G,"<보기>는 서술어의 자릿수가 한 단어 안에서도 쓰임에 따라 달라질 수 있음을 설명한다. 따라서 해당되는 예는 같은 동사가 문맥에 따라 필수 문장 성분의 수가 달라지는 경우이다.

‘거절하다’는 ‘그가 제안을 거절했다’처럼 주어와 목적어가 필수적으로 요구되는 두 자리 서술어로만 쓰인다. 다른 자릿수로 쓰이는 경우가 없으므로 보기의 내용에 해당되지 않는다.

### ANSWER
G"
384,Pragmatics,Discourse Principles,1,D,D,"질문은 지각한 이유를 묻고 있는데, D는 “다른 애들도 지각했는데 왜 저한테만 그러세요?”라고 반문하며 본인의 지각 사유를 전혀 설명하지 않습니다. 이는 질문의 관련성을 의도적으로 벗어난 반응입니다.

### ANSWER
D"
385,Semantics,Conjunctions,1,B,B,"커피 원두에 따라 맛과 향이 다르다는 예시를 나열하는 문장입니다. 앞에서는 한 원두의 특징을, 뒤에서는 다른 원두의 특징을 대조하고 있으므로 ‘반면’이 가장 자연스럽습니다.

### ANSWER
B"
386,Semantics,Conjunctions,2,A,A,"중간보고서 작성 중 수정할 부분을 발견한 것이 원인이 되어, 급하게 조원들에게 연락하고 회의를 잡는 결과 행동으로 이어졌다는 인과 관계를 나타내야 합니다. 따라서 ‘그래서’가 가장 자연스럽습니다.

### ANSWER
A"
387,Semantics,Conjunctions,1,F,F,"쉬고 있었는데 일에 문제가 생겨 다시 바빠졌다는 내용이므로, 앞뒤 상황이 대조되거나 예상과 다름을 나타내는 연결어가 적절하다. 따라서 ‘그런데’가 가장 자연스럽다.

### ANSWER
F"
388,Semantics,Conjunctions,1,F,F,"국어와 영어 영역은 답이 같았지만, 수학 영역에서는 의견이 갈린 문제가 많다는 내용이므로 앞뒤가 대조됩니다. 따라서 빈칸에는 역접 관계를 나타내는 ‘그러나’가 가장 적절합니다.

### ANSWER
F"
389,Semantics,Numeral Classifiers,3,E,E,"질문은 텃밭에 무엇을 심을지 묻는 것이므로, 식물이나 모종을 세는 데 적절한 단위를 쓴 답변이 자연스럽습니다. 보기 중 ‘꽃모종 스무 본’은 모종을 셀 때 쓰는 단위 ‘본’을 올바르게 사용했고, 질문에 대한 응답으로도 가장 적절합니다. 다른 보기들은 단위가 어울리지 않거나 의미가 자연스럽지 않습니다.

### ANSWER
E"
390,Semantics,Conjunctions,1,F,F,"앞 문장에서 청소당번이 언니라고 했지만, 막상 집에 가 보니 언니는 없고 동생만 있었다. 기대와 다른 상황이므로 반의/대조를 나타내는 접속어가 적절하다. 따라서 빈칸에는 ‘그런데’가 가장 자연스럽다.

### ANSWER
F"
