qid,id,category,trial,answer,pred,response
CSAT_korean_15_12,CSAT_korean_15_12,Grammar,0,C,C,"*로 구분된 말들은 모두 단독으로 쓰이지 못하고 다른 말과 결합하며, 음운 환경에 따라 형태가 달라진다. '듣/들'은 실질적 의미를 가지므로 문법적 의미는 공통점이 아니다.

### ANSWER
C"
CSAT_korean_17_13,CSAT_korean_17_13,Grammar,0,C,C,C의 ‘너무’는 ‘헌
CSAT_korean_15_14,CSAT_korean_15_14,Grammar,0,B,B,"### ANSWER
B"
KIIP_popular_26,KIIP_popular_26,Pop Culture,0,A,A,"겨울연가는 2000년대 초반 한류 열풍을 처음 이끈 드라마로, 특히 일본과 동아시아에서 큰 인기를 얻었습니다.

### ANSWER
A"
Kedu_popular_1,Kedu_popular_1,Pop Culture,0,A,A,"임권택은 《서편제》가 아니라 《춘향뎐》으로 베를린영화제 감독상을 받았으므로 A가 잘못 연결되었다.

### ANSWER
A"
Kedu_popular_2,Kedu_popular_2,Pop Culture,0,C,C,"세 노래 모두 연애 관계에서 여성의 당당하고 주체적인 태도를 보여준다. 따라서 정답은 C이다.

### ANSWER
C"
Kedu_popular_3,Kedu_popular_3,Pop Culture,0,B,B,"### ANSWER
B"
Kedu_popular_4,Kedu_popular_4,Pop Culture,0,B,B,"### ANSWER
B"
Kedu_popular_5,Kedu_popular_5,Pop Culture,0,B,B,"### ANSWER
B"
Kedu_popular_6,Kedu_popular_6,Pop Culture,0,B,B,"### ANSWER
B"
Kedu_popular_7,Kedu_popular_7,Pop Culture,0,A,A,"<쌍화점>은 고려 공민왕 시절을 배경으로 한 영화로, 신라 선덕여왕과는 관계가 없다. 나머지 작품들은 배경 시대가 모두 올바르게 연결되어 있다.

### ANSWER
A"
KIIP_economy_57,KIIP_economy_57,Economy,0,B,B,"### ANSWER
B"
Kedu_economy_1,Kedu_economy_1,Economy,0,C,C,"1960~70년대 한국 경제개발 정책은 수출 주도 공업화와 중화학공업 육성이 중심이었다. 1970년대에 수입대체산업을 집중 육성했다는 설명은 1950년대의 특징에 가깝다.

### ANSWER
C"
Kedu_economy_2,Kedu_economy_2,Economy,0,D,D,"### ANSWER
D"
CSAT_geography_06_2,CSAT_geography_06_2,Geography,0,E,E,"### ANSWER
E"
CSAT_geography_07_2,CSAT_geography_07_2,Geography,0,B,B,"### ANSWER
B"
CSAT_geography_07_3,CSAT_geography_07_3,Geography,0,E,E,"### ANSWER
E"
CSAT_geography_07_4,CSAT_geography_07_4,Geography,0,B,B,"협재굴은 용암동굴이므로 주변 기반암은 석회암이 아니라 현무암이다.

### ANSWER
B"
CSAT_geography_07_5,CSAT_geography_07_5,Geography,0,B,D,"### ANSWER
D"
KIIP_society_243,KIIP_society_243,Society,0,A,A,"In Korean society, students aiming for top universities typically attend private academies late at night or take online lectures to prepare for entrance exams. The other options are unrelated to this goal.

### ANSWER
A"
KIIP_society_244,KIIP_society_244,Society,0,A,A,"### ANSWER
A"
KIIP_society_245,KIIP_society_245,Society,0,B,B,"기러기 아빠 현상은 1997년 외환위기 이후 본격적으로 나타나기 시작하여 1990년대 말부터 증가한 것으로 본다.

### ANSWER
B"
KIIP_society_246,KIIP_society_246,Society,0,A,A,"평생교육이 필요한 이유는 학교 교육만으로는 급변하는 사회에서 필요한 모든 지식과 기술을 평생 동안 충분히 얻을 수 없기 때문이다.

### ANSWER
A"
KIIP_society_247,KIIP_society_247,Society,0,A,D,"평생교육은 학교 교육을 포함하면서도 학교 밖에서 평생에 걸쳐 이루어지는 교육으로, 학교 교육을 대체하거나 별도로 존재하는 것이 아니라 학교 교육의 한계를 보완하는 역할을 한다.

### ANSWER
D"
KIIP_society_248,KIIP_society_248,Society,0,A,A,"### ANSWER
A"
KIIP_society_249,KIIP_society_249,Society,0,A,A,"노년층을 위한 평생교육은 최근 디지털 격차 해소 차원에서 스마트폰 활용이나 SNS 교육이 대표적으로 실시되고 있다.

### ANSWER
A"
KIIP_society_250,KIIP_society_250,Society,0,C,C,"평생교육은 학교 교육의 연장이나 대체가 아니라, 개인이 관심과 필요에 따라 일생 동안 지속적으로 학습하는 것을 의미한다.

### ANSWER
C"
TK_2016_25,TK_2016_25,Textual,0,A,A,"### ANSWER
A"
TK_2016_26,TK_2016_26,Textual,0,D,D,"### ANSWER
D"
TK_2016_27,TK_2016_27,Textual,0,C,C,"### ANSWER
C"
TK_2016_28,TK_2016_28,Textual,0,A,A,"### ANSWER
A"
TK_2016_29,TK_2016_29,Textual,0,B,B,"### ANSWER
B"
TK_2016_30,TK_2016_30,Textual,0,A,A,"### ANSWER
A"
TK_2016_31,TK_2016_31,Textual,0,D,D,"### ANSWER
D"
TK_2016_32,TK_2016_32,Textual,0,D,D,"### ANSWER
D"
PSE_history_13_10,PSE_history_13_10,History,0,A,A,"### ANSWER
A"
PSE_history_13_11,PSE_history_13_11,History,0,B,B,"### ANSWER
B"
PSE_history_13_12,PSE_history_13_12,History,0,D,D,"㉣ 직지심체요절은 병인양요 때 약탈된 것이 아니라, 이후 콜랭 드 플랑시에 의해 프랑스로 반출되었다. 따라서 옳지 않은 것은 D이다.

### ANSWER
D"
PSE_history_13_13,PSE_history_13_13,History,0,C,C,"### ANSWER
C"
PSE_history_13_14,PSE_history_13_14,History,0,C,C,"조선 전기에는 조선통보가 발행되었지만 실제로는 곡물과 포목이 주로 유통되었고, 동전 화폐 유통이 활발하지 않았다. 따라서 C는 옳지 않다.

### ANSWER
C"
PSE_history_13_15,PSE_history_13_15,History,0,A,A,"### ANSWER
A"
PSE_history_13_16,PSE_history_13_16,History,0,D,D,"### ANSWER
D"
PSE_history_13_17,PSE_history_13_17,History,0,C,C,"### ANSWER
C"
Kedu_tradition_15,Kedu_tradition_15,Tradition,0,A,B,"### ANSWER
B"
Kedu_tradition_16,Kedu_tradition_16,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_17,Kedu_tradition_17,Tradition,0,C,C,"### ANSWER
C"
Kedu_tradition_18,Kedu_tradition_18,Tradition,0,B,B,"### ANSWER
B"
Kedu_tradition_19,Kedu_tradition_19,Tradition,0,D,D,"오신채는 파, 부추, 마늘, 달래 등을 말하며 고추는 포함되지 않는다.

### ANSWER
D"
Kedu_tradition_20,Kedu_tradition_20,Tradition,0,B,B,"삼짇날-화전, 정월 대보름-오곡밥, 동지-팥죽은 맞고, 귀밝이술은 단오가 아니라 정월 대보름 풍속이다.

### ANSWER
B"
Kedu_tradition_21,Kedu_tradition_21,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_22,Kedu_tradition_22,Tradition,0,A,A,"온돌은 한국 고유의 난방 방식으로, 고려시대 몽고 침략 때 처음 유입된 것이 아니라 이미 그 이전부터 사용되었다. 따라서 A가 옳지 않다. B, C, D는 온돌의 구조와 보급에 대한 올바른 설명이다.

### ANSWER
A"
TK_2016_33,TK_2016_33,Textual,0,C,C,"### ANSWER
C"
TK_2016_34,TK_2016_34,Textual,0,A,A,"### ANSWER
A"
TK_2016_35,TK_2016_35,Textual,0,D,D,"### ANSWER
D"
TK_2016_36,TK_2016_36,Textual,0,C,C,"### ANSWER
C"
TK_2016_37,TK_2016_37,Textual,0,B,B,"### ANSWER
B"
TK_2016_38,TK_2016_38,Textual,0,B,C,"### ANSWER
C"
TK_2016_39,TK_2016_39,Textual,0,B,C,### ANSWER C
TK_2016_40,TK_2016_40,Textual,0,B,B,"이 문장은 허구가 더해진 이야기가 대중에게 쉽고 재미있게 다가갈 수 있었던 이유를 설명하므로, 대중문화계로 확산되어 인기를 끌고 있다는 내용 뒤인 ㉡에 들어가는 것이 자연스럽습니다.

### ANSWER
B"
Kedu_popular_8,Kedu_popular_8,Pop Culture,0,D,D,"""오아시스""는 베를린 영화제가 아니라 베니스 영화제에서 감독상을 수상한 작품이다. 나머지 연결은 모두 맞다.

### ANSWER
D"
Kedu_popular_9,Kedu_popular_9,Pop Culture,0,B,B,"<천문>은 세종 때, <왕의 남자>는 연산군 때, <명량>은 1597년 임진왜란, <사도>는 영조 때이므로 시대순은 ㄴ-ㄱ-ㄷ-ㄹ이다.

### ANSWER
B"
Kedu_popular_10,Kedu_popular_10,Pop Culture,0,D,D,"### ANSWER
D"
Kedu_popular_11,Kedu_popular_11,Pop Culture,0,C,C,"인터넷은 쌍방향·다자간 소통이 가능한 공간이므로, 일방향 소통만 존재한다는 설명은 사실과 거리가 멀다. 나머지 보기는 인터넷 문화의 특징을 올바르게 설명한다.

### ANSWER
C"
Kedu_popular_12,Kedu_popular_12,Pop Culture,0,C,C,"브로커는 고레에다 히로카즈 감독의 작품으로, 이준익 감독과 연결이 옳지 않다.

### ANSWER
C"
Kedu_popular_13,Kedu_popular_13,Pop Culture,0,D,D,"### ANSWER
D"
Kedu_popular_14,Kedu_popular_14,Pop Culture,0,D,D,"### ANSWER
D"
Kedu_popular_15,Kedu_popular_15,Pop Culture,0,D,D,"### ANSWER
D"
KIIP_society_251,KIIP_society_251,Society,0,C,C,"### ANSWER
C"
KIIP_society_252,KIIP_society_252,Society,0,B,B,"인터넷을 활용한 평생교육이 증가하는 핵심 이유는 시간과 공간의 제약 없이 학습자가 원하는 시간에 수강할 수 있다는 점이다.

### ANSWER
B"
KIIP_society_253,KIIP_society_253,Society,0,D,D,"### ANSWER
D"
KIIP_society_254,KIIP_society_254,Society,0,A,A,"카카오톡은 한국에서 사용자 수가 가장 많은 소셜 플랫폼으로, 다른 SNS보다 보편적으로 사용됩니다.

### ANSWER
A"
KIIP_society_255,KIIP_society_255,Society,0,B,B,"한국 아파트 단지는 일반적으로 수백 가구에서 수천 가구 규모로 조성되는 경우가 많습니다.

### ANSWER
B"
KIIP_society_256,KIIP_society_256,Society,0,D,D,"### ANSWER
D"
KIIP_society_257,KIIP_society_257,Society,0,A,A,"자가 거주는 자신이 소유한 주택에 거주하는 것을 의미한다. 나머지 보기는 전세, 월세, 보증부 월세 등 임차 형태이다.

### ANSWER
A"
KIIP_society_258,KIIP_society_258,Society,0,A,A,"전세는 월세 없이 보증금만 맡기고 계약 기간 동안 거주하는 방식이므로 A가 맞다.

### ANSWER
A"
PSAT_17_20,PSAT_17_20,Law,0,A,A,"### ANSWER
A"
PSAT_17_21,PSAT_17_21,Law,0,C,D,"### ANSWER
D"
PSAT_17_22,PSAT_17_22,Law,0,D,D,"D는 헌법 제33조 제3항이 주요방위산업체 근로자의 **단체행동권**을 제한하거나 인정하지 않을 수 있다고 규정하는데, 이를 **단체교섭권**으로 표현한 것은 옳지 않다.

### ANSWER
D"
PSAT_17_23,PSAT_17_23,Law,0,A,A,"### ANSWER
A"
PSAT_17_24,PSAT_17_24,Law,0,D,D,"### ANSWER
D"
PSAT_17_25,PSAT_17_25,Law,0,B,A,"### ANSWER
A"
PSAT_18_1,PSAT_18_1,Law,0,C,C,"### ANSWER
C"
PSAT_18_2,PSAT_18_2,Law,0,A,A,"### ANSWER
A"
KIIP_society_1,KIIP_society_1,Society,0,A,A,"""남한""은 북한과 대비되는 개념으로, 남북한을 구별할 때 주로 사용된다. ""South Korea"" 역시 영어권에서 북한과 구별하기 위해 쓰이는 명칭이다.

### ANSWER
A"
KIIP_society_2,KIIP_society_2,Society,0,B,B,"대한민국이라는 공식 국가명은 1948년 대한민국 정부 수립과 함께 사용되었습니다.

### ANSWER
B"
KIIP_society_3,KIIP_society_3,Society,0,B,B,"### ANSWER
B"
KIIP_society_4,KIIP_society_4,Society,0,D,D,"### ANSWER
D"
KIIP_society_5,KIIP_society_5,Society,0,A,A,"### ANSWER
A"
KIIP_society_6,KIIP_society_6,Society,0,A,A,"태극기의 태극 문양은 음(파랑)과 양(빨강)의 조화로 우주의 조화로운 이치를 나타낸다.

### ANSWER
A"
KIIP_society_7,KIIP_society_7,Society,0,A,A,"### ANSWER
A"
KIIP_society_8,KIIP_society_8,Society,0,A,A,"### ANSWER
A"
Kedu_14_1,Kedu_14_1,Grammar,0,C,C,"### ANSWER
C"
Kedu_14_2,Kedu_14_2,Grammar,0,D,D,"### ANSWER
D"
Kedu_14_3,Kedu_14_3,Grammar,0,B,B,"### ANSWER
B"
Kedu_14_4,Kedu_14_4,Grammar,0,C,C,"### ANSWER
C"
Kedu_14_5,Kedu_14_5,Grammar,0,A,A,"### ANSWER
A"
Kedu_14_6,Kedu_14_6,Grammar,0,D,B,"### ANSWER
B"
Kedu_14_7,Kedu_14_7,Grammar,0,B,B,"### ANSWER
B"
Kedu_14_8,Kedu_14_8,Grammar,0,A,A,"### ANSWER
A"
Kedu_tradition_23,Kedu_tradition_23,Tradition,0,C,C,"### ANSWER
C"
Kedu_tradition_24,Kedu_tradition_24,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_25,Kedu_tradition_25,Tradition,0,C,D,"ㄱ, ㄴ, ㄷ은 모두 판소리의 장단, 아니리, 발림에 대한 옳은 설명이다. ㄹ도 신재효가 판소리 다섯 마당을 정리한 것으로, 박타령과 토별가는 각각 흥보가와 수궁가의 다른 이름이다.

### ANSWER
D"
Kedu_tradition_26,Kedu_tradition_26,Tradition,0,C,C,"### ANSWER
C"
Kedu_tradition_27,Kedu_tradition_27,Tradition,0,D,D,"당의는 여성의 예복으로 저고리 위에 입는 옷이지만, 외출용으로 얼굴을 가리는 옷이 아니며 저고리보다 짧게 입는 옷도 아니다. 따라서 옳지 않은 설명은 D이다.

### ANSWER
D"
Kedu_tradition_28,Kedu_tradition_28,Tradition,0,C,C,"The question asks which option is unrelated to Cheoyong (처용). Option A is from the Cheoyongga poem, Option B references the protective power of Cheoyong against calamities, and Option D describes the legend of King Heongang and the dragon leading to Cheoyong's birth. Option C is a general statement about benevolent governance, unrelated to Cheoyong.

### ANSWER
C"
Kedu_tradition_29,Kedu_tradition_29,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_30,Kedu_tradition_30,Tradition,0,A,A,"A는 틀렸다. 맥주는 해방 이전부터 국내에서 생산·유통되었으며, 미군정이 설립한 공장을 통해 처음 공급된 것이 아니다. 나머지 B, C, D는 한국 식생활사에서 사실에 부합한다.

### ANSWER
A"
PSE_history_13_18,PSE_history_13_18,History,0,B,B,"평량은 주인집에 살지 않고 양주에서 농사로 부를 쌓았으므로 ㄴ은 옳지 않다. 평량의 처는 사노비이므로 신공을 국가가 아닌 주인에게 바쳤고, 노비는 매매·증여·상속의 대상이 되므로 ㄹ은 옳다. 따라서 옳은 것은 ㄱ, ㄹ이다.

### ANSWER
B"
PSE_history_13_19,PSE_history_13_19,History,0,C,C,"이 조치는 구 백동화를 액면가가 아니라 개당 금 2전 5푼의 가격으로 새 화폐와 교환하도록 한 것이므로, “액면가대로 바꾸어 주었다”는 설명은 옳지 않다.

### ANSWER
C"
PSE_history_14_1,PSE_history_14_1,History,0,C,C,"중원고구려비는 고구려가 신라 왕을 ‘동이 매금’이라 부르고, 신라 왕과 신하에게 의복을 하사한 기록 및 고구려 군대의 신라 주둔 관련 내용을 담고 있다.

### ANSWER
C"
PSE_history_14_2,PSE_history_14_2,History,0,B,B,"### ANSWER
B"
PSE_history_14_3,PSE_history_14_3,History,0,B,B,"### ANSWER
B"
PSE_history_14_4,PSE_history_14_4,History,0,D,D,"### ANSWER
D"
PSE_history_14_5,PSE_history_14_5,History,0,D,D,"ㄱ은 여운형의 조선인민당, ㄴ은 송진우의 한국민주당, ㄷ은 안재홍의 국민당이다.

### ANSWER
D"
PSE_history_14_6,PSE_history_14_6,History,0,B,B,"1960년대 전반에 남한에서는 공주 석장리 유적, 북한에서는 웅기 굴포리 유적이 발굴되어 한반도 구석기 시대의 존재를 확인하였다.

### ANSWER
B"
CSAT_geography_07_6,CSAT_geography_07_6,Geography,0,E,E,"E는 교외화의 개념이 정확하고, 수도권의 경지 면적 변화는 교외화로 인한 농지의 도시적 토지 전환을 뒷받침하는 조사 내용으로 적절하다. 다른 보기는 개념 정의가 틀리거나 조사 내용이 주제어와 부합하지 않는다.

### ANSWER
E"
CSAT_geography_09_2,CSAT_geography_09_2,Geography,0,D,D,"### ANSWER
D"
CSAT_geography_09_3,CSAT_geography_09_3,Geography,0,B,B,"### ANSWER
B"
CSAT_geography_09_4,CSAT_geography_09_4,Geography,0,D,D,"### ANSWER
D"
CSAT_geography_09_5,CSAT_geography_09_5,Geography,0,D,D,"### ANSWER
D"
CSAT_geography_10_2,CSAT_geography_10_2,Geography,0,A,A,"### ANSWER
A"
CSAT_geography_10_3,CSAT_geography_10_3,Geography,0,B,B,"(가)는 석회암이 용식되어 형성된 석회동굴, (나)는 현무암 지역의 용암동굴이다. 석회암 지역에서는 용식 와지가 나타나므로 ᄀ은 옳고, 석회암 지역 토양은 적색토, 현무암 지역 토양은 흑갈색이므로 ᄂ은 틀리다. 두 지역 모두 물이 잘 스며들어 건천이 나타나므로 ᄃ은 옳고, 석회동굴은 외인적 작용, 용암동굴은 내인적 작용으로 생성되므로 ᄅ은 틀리다.

### ANSWER
B"
CSAT_geography_10_4,CSAT_geography_10_4,Geography,0,D,D,"올여름은 평균 기온이 높아 열대야 증가가 예상되고, 강수 일수와 시간당 30mm 이상 강수일이 늘어 집중호우성 강수 증가가 적절하다. 일조 시간 증가와 북태평양 기단 약화는 자료와 맞지 않다.

### ANSWER
D"
TK_2016_41,TK_2016_41,Textual,0,A,A,"### ANSWER
A"
TK_2016_42,TK_2016_42,Textual,0,B,B,"The narrator’s busy schedule and indirect response to his father’s request show he is hesitant to go to the countryside.

### ANSWER
B"
TK_2016_43,TK_2016_43,Textual,0,A,A,"이 글은 추상 활동이 대상의 특징을 관찰하고 추출하여 본질을 파악하는 활동임을 피카소의 예를 통해 설명하고 있습니다. 따라서 주제는 “추상 활동은 관찰을 바탕으로 대상을 이해하는 것”입니다.

### ANSWER
A"
TK_2016_44,TK_2016_44,Textual,0,C,C,"피카소는 황소의 외관을 단순한 외곽선으로 줄이고 몸의 요소를 제거하면서 머리의 특징을 강조했다. 이는 형태적 단순화를 통해 대상의 본질적 특징을 포착하는 추상 활동을 보여준다.

### ANSWER
C"
TK_2016_45,TK_2016_45,Textual,0,C,C,"### ANSWER
C"
TK_2016_46,TK_2016_46,Textual,0,B,D,"### ANSWER
D"
TK_2016_47,TK_2016_47,Textual,0,D,D,"글은 실리콘밸리와 인주시 사례를 들어 각 도시의 여건에 맞는 창의적 기업 활동 지원책의 필요성을 강조하고 있으므로, 목적은 여건에 맞는 경제 환경 조성의 중요성을 제기하는 것이다.

### ANSWER
D"
TK_2016_48,TK_2016_48,Textual,0,D,D,"### ANSWER
D"
KIIP_society_259,KIIP_society_259,Society,0,D,D,"월세 거주 시 보증금, 월세, 관리비가 발생하며, 전세금은 전세 거주 시 필요한 비용이다.

### ANSWER
D"
KIIP_society_260,KIIP_society_260,Society,0,A,A,"### ANSWER
A"
KIIP_society_261,KIIP_society_261,Society,0,A,A,"### ANSWER
A"
KIIP_society_262,KIIP_society_262,Society,0,A,A,"### ANSWER
A"
KIIP_society_263,KIIP_society_263,Society,0,B,B,"### ANSWER
B"
KIIP_society_264,KIIP_society_264,Society,0,B,B,"### ANSWER
B"
KIIP_society_265,KIIP_society_265,Society,0,A,A,"### ANSWER
A"
KIIP_society_266,KIIP_society_266,Society,0,D,D,"### ANSWER
D"
KIIP_society_9,KIIP_society_9,Society,0,A,A,"Taegeukgi is typically displayed on national holidays and national memorial days, not on personal or traditional holidays.

### ANSWER
A"
KIIP_society_10,KIIP_society_10,Society,0,B,B,### ANSWER B
KIIP_society_11,KIIP_society_11,Society,0,C,C,"애국가는 4절과 후렴으로 구성되어 있다.

### ANSWER
C"
KIIP_society_12,KIIP_society_12,Society,0,C,C,"한국에서 중요한 행사에서는 태극기를 향해 경례를 합니다.

### ANSWER
C"
KIIP_society_13,KIIP_society_13,Society,0,C,C,"### ANSWER
C"
KIIP_society_14,KIIP_society_14,Society,0,B,B,"### ANSWER
B"
KIIP_society_15,KIIP_society_15,Society,0,B,B,"### ANSWER
B"
KIIP_society_16,KIIP_society_16,Society,0,B,B,"### ANSWER
B"
TK_2016_49,TK_2016_49,Textual,0,A,A,"### ANSWER
A"
TK_2017_5,TK_2017_5,Textual,0,B,B,"### ANSWER
B"
TK_2017_6,TK_2017_6,Textual,0,B,B,"### ANSWER
B"
TK_2017_7,TK_2017_7,Textual,0,A,A,"푸른 숲과 맑은 강을 함께 지키자는 내용이므로 자연 보호에 관한 글입니다.

### ANSWER
A"
TK_2017_8,TK_2017_8,Textual,0,B,B,"### ANSWER
B"
TK_2017_9,TK_2017_9,Textual,0,A,A,"### ANSWER
A"
TK_2017_10,TK_2017_10,Textual,0,A,A,"### ANSWER
A"
TK_2017_11,TK_2017_11,Textual,0,B,B,"### ANSWER
B"
KIIP_society_17,KIIP_society_17,Society,0,C,C,"중요한 국가 행사에서는 국민의례의 일환으로 국기에 대한 경례를 하는 것이 일반적입니다.

### ANSWER
C"
KIIP_society_18,KIIP_society_18,Society,0,A,A,"태극기 앞의 맹세는 “조국과 민족의 무궁한 영광을 위하여” 충성을 다짐합니다.

### ANSWER
A"
KIIP_society_19,KIIP_society_19,Society,0,A,A,"애국가는 평소 행사에서 주로 1절만 부르며, 중요한 국가 행사에서 전체를 부릅니다.

### ANSWER
A"
KIIP_society_20,KIIP_society_20,Society,0,A,A,"애국가의 작곡가는 안익태이다.

### ANSWER
A"
KIIP_society_21,KIIP_society_21,Society,0,A,A,"### ANSWER
A"
KIIP_society_22,KIIP_society_22,Society,0,A,A,"### ANSWER
A"
KIIP_society_23,KIIP_society_23,Society,0,B,B,"현충일은 국가를 위해 목숨을 바친 순국선열과 호국영령을 기리는 날이다.

### ANSWER
B"
KIIP_society_24,KIIP_society_24,Society,0,C,C,"제헌절은 1948년 7월 17일 대한민국 최초의 헌법이 제정·공포된 것을 기념하는 날입니다.

### ANSWER
C"
TK_2017_12,TK_2017_12,Textual,0,A,A,"### ANSWER
A"
TK_2017_13,TK_2017_13,Textual,0,B,B,"### ANSWER
B"
TK_2017_14,TK_2017_14,Textual,0,C,C,"### ANSWER
C"
TK_2017_15,TK_2017_15,Textual,0,B,B,"쓴맛을 위험한 독성 식물과 연결 지어 거부하는 것은 몸을 보호하려는 본능 때문이다.

### ANSWER
B"
TK_2017_16,TK_2017_16,Textual,0,B,B,"### ANSWER
B"
TK_2017_17,TK_2017_17,Textual,0,C,C,"The blank refers to the behavior of being unable to throw away objects and storing them, which is best described as “물건들을 집에 쌓아 두는” (piling up objects at home).

### ANSWER
C"
TK_2017_18,TK_2017_18,Textual,0,B,B,"### ANSWER
B"
TK_2017_19,TK_2017_19,Textual,0,A,A,"### ANSWER
A"
Kedu_tradition_31,Kedu_tradition_31,Tradition,0,C,C,"### ANSWER
C"
Kedu_tradition_32,Kedu_tradition_32,Tradition,0,A,A,"### ANSWER
A"
Kedu_tradition_33,Kedu_tradition_33,Tradition,0,B,A,"놋다리밟기는 제주도에서 전해지는 여성들의 민속놀이로, 공민왕이 소야천 나루를 건넜다는 전설과 관련되어 있습니다.

### ANSWER
A"
Kedu_tradition_34,Kedu_tradition_34,Tradition,0,A,B,"### ANSWER
B"
Kedu_tradition_35,Kedu_tradition_35,Tradition,0,A,C,"The lyrics match the Korean art song ""꽃구름 속에,"" which describes a clear sky, drifting clouds, and pearls shining after hardships.

### ANSWER
C"
Kedu_tradition_36,Kedu_tradition_36,Tradition,0,C,C,"상례 순서는 성복제 → 반혼제 → 삼우제 → 졸곡제 순으로 진행된다.

### ANSWER
C"
Kedu_tradition_37,Kedu_tradition_37,Tradition,0,A,A,"설명은 다락처럼 높게 만들어 습기를 피하고 통풍이 잘 되도록 한 마루로, 사랑채 가장자리에 위치한 ‘누마루’를 가리킨다.

### ANSWER
A"
Kedu_tradition_38,Kedu_tradition_38,Tradition,0,B,B,"### ANSWER
B"
KIIP_society_25,KIIP_society_25,Society,0,D,D,"광복절은 1945년 8월 15일 일본의 식민 지배에서 벗어나 독립을 되찾은 날을 기념하는 국경일이다. 선택지 중 이를 정확히 설명한 것은 D이다.

### ANSWER
D"
KIIP_society_26,KIIP_society_26,Society,0,D,D,"### ANSWER
D"
KIIP_society_27,KIIP_society_27,Society,0,D,D,"### ANSWER
D"
KIIP_society_28,KIIP_society_28,Society,0,C,C,"### ANSWER
C"
KIIP_society_29,KIIP_society_29,Society,0,C,C,"### ANSWER
C"
KIIP_society_30,KIIP_society_30,Society,0,A,A,"### ANSWER
A"
KIIP_society_31,KIIP_society_31,Society,0,D,D,"### ANSWER
D"
KIIP_society_32,KIIP_society_32,Society,0,C,C,"무궁화는 대한민국의 국화로, 활짝 핀 무궁화 문양은 대한민국 정부의 상징으로 사용됩니다. 태극기, 애국가, 헌법과는 구별됩니다.

### ANSWER
C"
PSE_history_14_7,PSE_history_14_7,History,0,B,B,"녹읍은 관리에게 지급된 수조지로, 조세뿐 아니라 그 지역의 노동력도 지배할 수 있었다. 신문왕 때 폐지되었다가 경덕왕 때 부활된 ‘이것’은 녹읍이며, 이를 설명한 것은 B이다.

### ANSWER
B"
PSE_history_14_8,PSE_history_14_8,History,0,D,D,"### ANSWER
D"
PSE_history_14_9,PSE_history_14_9,History,0,A,A,"### ANSWER
A"
PSE_history_14_10,PSE_history_14_10,History,0,D,D,"고려시대 중간계층에는 향리, 서리, 남반, 잡류, 하급 장교 등이 포함된다. 남반은 궁중 잡일을 맡는 내료직이고, 서리는 중앙 관청의 문서 실무를 담당했으며, 하급 장교도 중간계층으로 분류된다. 그러나 향리는 과거 응시 등을 통해 양반으로 신분 상승이 가능한 길이 완전히 차단된 것은 아니었다. 따라서 “향리에게는 양반으로 신분을 상승시킬 수 있는 길을 열어 놓지 않았다”는 설명은 옳지 않다.

### ANSWER
D"
PSE_history_14_11,PSE_history_14_11,History,0,C,D,"The king described is Yeongjo, who pursued the Tangpyeong policy and revived the Sinmungo system to hear the people’s grievances. The other options correspond to different kings: Geumwiyeong was established under Sukjong, the northern expedition was pursued under Hyojong, and the abolition of merchant privileges except Yuk-uijeon was carried out under Jeongjo.

### ANSWER
D"
PSE_history_14_12,PSE_history_14_12,History,0,B,B,"### ANSWER
B"
PSE_history_14_13,PSE_history_14_13,History,0,A,A,"이 농서는 조선 세종 때 편찬된 『농사직설』이다. 세종 때 문화로는 안견이 『몽유도원도』를 그린 것이 해당한다. 조계종 성립은 고려, 윤휴의 사문난적 사건은 17세기, 진경산수화와 풍속화 유행은 18세기의 일이다.

### ANSWER
A"
PSE_history_14_14,PSE_history_14_14,History,0,A,A,"이 문서는 삼별초가 몽골에 항거하며 진도로 도읍을 옮긴 뒤 일본에 보낸 고려첩장이다. 삼별초는 최우가 도적을 막기 위해 만든 야별초에서 비롯되었다.

### ANSWER
A"
TK_2017_20,TK_2017_20,Textual,0,D,D,"""앞뒤를 가리지 않고""는 상황이나 결과를 생각하지 않고 무조건 행동한다는 뜻으로, 학교생활에 소홀하면서 연예인만 쫓아다니는 모습을 표현하는 데 알맞다.

### ANSWER
D"
TK_2017_21,TK_2017_21,Textual,0,D,D,"The passage argues that teenagers who admire celebrities should not be viewed negatively and that adults should try to understand them.

### ANSWER
D"
TK_2017_22,TK_2017_22,Textual,0,C,C,"### ANSWER
C"
TK_2017_23,TK_2017_23,Textual,0,B,B,"### ANSWER
B"
TK_2017_24,TK_2017_24,Textual,0,A,A,"### ANSWER
A"
TK_2017_25,TK_2017_25,Textual,0,C,C,"### ANSWER
C"
TK_2017_26,TK_2017_26,Textual,0,D,D,"### ANSWER
D"
TK_2017_27,TK_2017_27,Textual,0,C,C,"### ANSWER
C"
KIIP_society_267,KIIP_society_267,Society,0,D,D,"### ANSWER
D"
KIIP_society_268,KIIP_society_268,Society,0,D,D,"### ANSWER
D"
KIIP_society_269,KIIP_society_269,Society,0,B,B,"### ANSWER
B"
KIIP_society_270,KIIP_society_270,Society,0,B,B,"### ANSWER
B"
