qid,license_name,subject,answer,pred,response
129,감정평가사,감정평가관계법규,D,E,"### ANSWER
E"
130,감정평가사,감정평가관계법규,E,E,"### ANSWER
E"
131,감정평가사,감정평가관계법규,E,E,"### ANSWER
E"
826,치과의사,치과보철학,D,E,"### ANSWER
E"
827,치과의사,치과보철학,E,E,"### ANSWER
E"
828,치과의사,치과보철학,C,C,"### ANSWER
C"
829,치과의사,치과보철학,A,A,"### ANSWER
A"
830,치과의사,치과보철학,D,B,"### ANSWER
B"
831,치과의사,치과보철학,E,E,"### ANSWER
E"
832,치과의사,치과보철학,C,C,"### ANSWER
C"
833,치과의사,치과보철학,B,B,"### ANSWER
B"
834,치과의사,치과보철학,A,A,"### ANSWER
A"
835,치과의사,치과보철학,B,A,"### ANSWER
A"
836,치과의사,치과보철학,D,D,"### ANSWER
D"
837,치과의사,치과보철학,D,D,"### ANSWER
D"
132,감정평가사,감정평가관계법규,B,B,"### ANSWER
B"
133,감정평가사,감정평가관계법규,D,D,"### ANSWER
D"
134,감정평가사,감정평가관계법규,E,E,"### ANSWER
E"
135,감정평가사,감정평가관계법규,B,A,"### ANSWER
A"
838,치과의사,치과보철학,E,E,"### ANSWER
E"
839,치과의사,치과보철학,D,E,"### ANSWER
E"
840,치과의사,치과보철학,B,B,"### ANSWER
B"
841,치과의사,치과보철학,C,E,"### ANSWER
E"
2258,변리사,민법개론,D,D,"### ANSWER
D"
2259,변리사,민법개론,D,D,"### ANSWER
D"
2260,변리사,민법개론,A,A,"### ANSWER
A"
2261,변리사,민법개론,E,E,"민법 288조는 지상권을 목적으로 한 권리자가 있는 경우에만 통지의무가 적용되는데, 丙의 전세권은 Y건물에 대한 것이지 지상권 자체를 목적으로 한 권리가 아니므로 乙은 丙의 동의나 통지 없이도 지료 연체를 이유로 지상권소멸을 청구할 수 있다.

### ANSWER
E"
842,치과의사,치과보철학,D,D,"### ANSWER
D"
843,치과의사,치과보철학,B,B,"### ANSWER
B"
844,치과의사,소아치과학/치과교정학,C,C,"### ANSWER
C"
845,치과의사,소아치과학/치과교정학,B,C,"### ANSWER
C"
846,치과의사,소아치과학/치과교정학,D,D,"### ANSWER
D"
847,치과의사,소아치과학/치과교정학,D,D,"### ANSWER
D"
848,치과의사,소아치과학/치과교정학,E,E,"### ANSWER
E"
849,치과의사,소아치과학/치과교정학,E,E,"### ANSWER
E"
136,감정평가사,감정평가관계법규,B,C,"### ANSWER
C"
137,감정평가사,감정평가관계법규,C,C,"### ANSWER
C"
138,감정평가사,감정평가관계법규,A,B,"### ANSWER
B"
139,감정평가사,감정평가관계법규,C,C,"### ANSWER
C"
850,치과의사,소아치과학/치과교정학,D,D,"### ANSWER
D"
851,치과의사,소아치과학/치과교정학,B,A,"### ANSWER
A"
852,치과의사,소아치과학/치과교정학,D,D,"### ANSWER
D"
853,치과의사,소아치과학/치과교정학,E,E,"### ANSWER
E"
1436,변호사,민사법,B,E,"판례에 따르면 화물상환증의 운송물 기재에 관한 추정력은 선의의 제3자(수하인 등)에 대해서만 인정되고, 운송계약의 당사자인 송하인과 운송인 사이에서는 실제 체결된 운송계약의 내용이 우선합니다. 따라서 화물상환증에 '컴퓨터 100대'로 기재되어 있다 하더라도, 甲과 A회사 사이에서는 실제 계약 내용인 '컴퓨터 10대'가 기준이 되므로 E의 설명은 옳지 않습니다.

### ANSWER
E"
1437,변호사,민사법,C,D,"이 사안은 상법 제42조 제1항의 상호(영업표지) 속용에 따른 양수인의 책임에 관한 판례 법리를 다루고 있습니다. 판례에 따르면 채권자가 악의였다는 사정, 즉 채무인수사실이 없음을 알고 있었다는 점에 대한 주장·증명책임은 오히려 이를 주장하는 양수인(B회사)이 아니라 채권자 측이 부담하는 것이 아니라, 실제로는 양수인이 자신의 책임을 면하기 위해 채권자의 악의를 증명해야 한다는 것이 판례의 입장입니다. 그러나 이 부분이 문제에서 반대로 서술되어 있어 옳지 않은 설명에 해당합니다.

### ANSWER
D"
1438,변호사,민사법,C,C,"### ANSWER
C"
1439,변호사,민사법,B,E,"이 문제는 공동근저당권과 누적적 근저당권의 법적 효과 차이를 다루고 있습니다.

**ㄱ (공동근저당권):** 판례에 따르면 공동근저당권자가 먼저 경매된 부동산에서 배당받은 경우, 나중에 경매되는 부동산에 대한 채권최고액은 이미 배당받은 금액만큼 감축됩니다. 甲의 채권최고액 1억 원에서 Y건물 경매로 이미 배당받은 8,000만 원을 공제하면 X토지에 대한 채권최고액은 2,000만 원으로 제한되므로, 실제 잔존 채권(3,500만 원)보다 적은 2,000만 원만 배당받을 수 있습니다. (옳음)

**ㄴ, ㄷ (누적적 근저당권):** 누적적 근저당권의 경우 각 부동산의 채권최고액이 독립적으로 적용되므로, Y건물에서 이미 8,000만 원을 받았더라도 X토지에 대해서는 별도로 1억 원까지 담보됩니다. 따라서 甲의 잔존 채권 3,500만 원 전액을 X토지 매각대금에서 우선 배당받을 수 있습니다(ㄴ 옳음). 이후 남은 매각대금 7,500만 원 - 3,500만 원 = 4,000만 원이 2번 저당권자 丁에게 배당됩니다(ㄷ 옳음).

따라서 ㄱ, ㄴ, ㄷ 모두 옳은 설명입니다.

### ANSWER
E"
854,치과의사,소아치과학/치과교정학,E,E,"### ANSWER
E"
855,치과의사,소아치과학/치과교정학,C,C,"### ANSWER
C"
856,치과의사,소아치과학/치과교정학,A,A,"### ANSWER
A"
857,치과의사,소아치과학/치과교정학,A,A,"### ANSWER
A"
858,치과의사,소아치과학/치과교정학,E,E,"### ANSWER
E"
859,치과의사,소아치과학/치과교정학,C,E,"### ANSWER
E"
860,치과의사,소아치과학/치과교정학,B,B,"### ANSWER
B"
861,치과의사,소아치과학/치과교정학,D,D,"### ANSWER
D"
140,감정평가사,감정평가관계법규,A,A,"### ANSWER
A"
141,감정평가사,감정평가관계법규,E,E,"### ANSWER
E"
142,감정평가사,감정평가관계법규,C,C,"C의 장례시설은 문화집회시설군이 아니라 산업 등의 시설군에 속하므로 연결이 옳지 않습니다.

### ANSWER
C"
143,감정평가사,감정평가관계법규,B,B,"### ANSWER
B"
862,치과의사,소아치과학/치과교정학,D,D,"### ANSWER
D"
863,치과의사,소아치과학/치과교정학,C,C,"### ANSWER
C"
864,치과의사,소아치과학/치과교정학,A,E,"### ANSWER
E"
865,치과의사,소아치과학/치과교정학,A,E,"### ANSWER
E"
1440,변호사,민사법,A,A,"한국 민법상 유치권에 관한 판례에 따르면, ㄱ(불가분성은 목적물이 분할가능하거나 여러 개인 경우에도 적용), ㄴ(선관주의 위반 시 위반행위가 있었던 필지에 대해서만 소멸청구 가능), ㄹ(근저당권자는 유치권 부존재 확인의 소를 구할 법률상 이익 인정)은 모두 옳은 설명입니다. ㄷ은 점유침탈시 유치권 자체가 소멸하는 것이 아니라 점유회수의 소로 회복 가능하다는 점에서 틀렸고, ㅁ은 유치권 배제특약의 효력이 경매절차의 매수인에게도 미친다는 판례와 배치되어 틀렸습니다.

### ANSWER
A"
1441,변호사,민사법,B,B,"### ANSWER
B"
1442,변호사,민사법,D,D,"한국 상법상 고지의무 위반으로 인한 보험계약 해지권은 위반사실과 보험사고 발생 사이의 인과관계와 무관하게 인정됩니다. 인과관계는 보험자의 보험금 지급책임 유무를 판단할 때 문제되는 것이며, 계약해지 자체는 인과관계 존재 여부와 관계없이 가능합니다. 따라서 D는 옳지 않은 설명입니다.

### ANSWER
D"
1443,변호사,민사법,A,A,"### ANSWER
A"
144,감정평가사,감정평가관계법규,C,C,"### ANSWER
C"
145,감정평가사,감정평가관계법규,E,E,"### ANSWER
E"
146,감정평가사,감정평가관계법규,D,C,"### ANSWER
C"
147,감정평가사,감정평가관계법규,A,A,"### ANSWER
A"
866,치과의사,소아치과학/치과교정학,D,C,"### ANSWER
C"
867,치과의사,소아치과학/치과교정학,A,A,"### ANSWER
A"
868,치과의사,소아치과학/치과교정학,B,B,"### ANSWER
B"
869,치과의사,소아치과학/치과교정학,D,D,"### ANSWER
D"
148,감정평가사,감정평가관계법규,E,E,"### ANSWER
E"
149,감정평가사,감정평가관계법규,E,A,"### ANSWER
A"
150,감정평가사,감정평가관계법규,A,A,"### ANSWER
A"
151,감정평가사,감정평가관계법규,B,B,"### ANSWER
B"
2262,변리사,민법개론,E,E,"E는 유치권자가 소유자의 승낙 없이 유치물을 임대한 경우, 그 임차인의 점유는 소유자에게 대항할 수 있는 적법한 권원이 없다는 것이 판례의 입장입니다. 무단임대는 유치권자의 보존행위 범위를 벗어나므로 소유자는 임차인에게 반환을 청구할 수 있습니다.

### ANSWER
E"
2263,변리사,민법개론,D,E,"### ANSWER
E"
2264,변리사,민법개론,B,C,"민법 제367조는 저당물의 '제3취득자'(소유권을 취득한 자)가 필요비·유익비를 지출한 경우 우선상환을 인정하는데, 丁은 후순위 저당권자일 뿐 소유권을 취득한 제3취득자가 아니므로 이 조항이 적용되지 않습니다. 따라서 丁의 필요비 지출에 대해 우선상환을 인정하는 서술은 옳지 않습니다.

### ANSWER C"
2265,변리사,민법개론,A,A,"민법 368조에 따라 동시배당시 甲은 채권액을 X·Y 매각대가에 비례배당하여 X에서 2억, Y에서 1억을 받으므로 ㄱ은 옳다. 이시배당의 경우 X경매에서 甲이 3억 전부를 배당받으면 丙은 동시배당이었다면 Y에서 받을 수 있었던 1억의 범위에서 甲의 Y에 대한 1번 저당권에 대위할 수 있으므로 ㄴ도 옳다. 그러나 이러한 대위권은 부동산등기법상 대위등기를 하여야 제3자에게 대항할 수 있으므로, 대위등기를 하지 않은 채 甲이 저당권을 말소하고 丁이 소유권을 취득한 경우 丙은 丁에게 대항할 수 없어 ㄷ은 틀리다. 또한 甲이 Y에 대한 저당권을 포기한 경우, 후순위저당권자 丙의 이익을 해하지 않도록 甲의 X에 대한 배당액은 Y저당권이 존속했더라면 받았을 금액(2억)으로 제한되고 나머지는 丙에게 귀속되므로 甲이 3억을 모두 받는다는 ㄹ도 틀리다.

### ANSWER
A"
870,치과의사,소아치과학/치과교정학,E,A,"### ANSWER
A"
871,치과의사,소아치과학/치과교정학,A,A,"코발트 크롬 와이어는 열처리(에이징) 시 강도와 탄성률이 증가하여 동일한 활성화에서 더 큰 교정력을 발생시킵니다. 나머지 보기들은 루프 형성, 베타티타늄 사용, 작은 브라켓, 얇은 와이어 사용 모두 와이어의 유효 길이 증가나 탄성률 감소를 통해 교정력을 감소시키는 요인입니다.

### ANSWER
A"
872,치과의사,소아치과학/치과교정학,B,C,"### ANSWER
C"
873,치과의사,소아치과학/치과교정학,B,B,"### ANSWER
B"
874,치과의사,소아치과학/치과교정학,A,A,"### ANSWER
A"
875,치과의사,소아치과학/치과교정학,E,E,"### ANSWER
E"
876,치과의사,소아치과학/치과교정학,D,D,"### ANSWER
D"
877,치과의사,영상치의학/구강내과학/구강병리학,E,E,"E

### ANSWER
E"
2266,변리사,민법개론,B,B,"B는 가등기담보권 설정 시 피담보채권이 반드시 등기부에 기재될 필요는 없으므로 옳지 않은 설명입니다. 가등기는 소유권이전청구권을 보전하는 기능만 하며, 피담보채권의 등기는 요건이 아닙니다.

### ANSWER
B"
2267,변리사,민법개론,B,B,"민법 587조에 따르면 특정물매매에서 인도하지 않은 목적물로부터 생긴 과실은 매도인에게 귀속되고, 매수인은 인도받은 날부터 대금의 이자를 지급하면 됩니다. 따라서 과실수취권이 매수인에게 귀속된다는 B는 틀린 설명입니다.

### ANSWER
B"
2268,변리사,민법개론,B,B,"### ANSWER
B"
2269,변리사,민법개론,C,C,"### ANSWER
C"
878,치과의사,영상치의학/구강내과학/구강병리학,C,C,"### ANSWER
C"
879,치과의사,영상치의학/구강내과학/구강병리학,B,B,"### ANSWER
B"
880,치과의사,영상치의학/구강내과학/구강병리학,D,D,"### ANSWER
D"
881,치과의사,치과재료학/구강생물학,E,E,"### ANSWER
E"
882,치과의사,치과재료학/구강생물학,E,E,"### ANSWER
E"
883,치과의사,치과재료학/구강생물학,A,A,"### ANSWER
A"
884,치과의사,치과재료학/구강생물학,A,A,"### ANSWER
A"
885,치과의사,치과재료학/구강생물학,A,A,"### ANSWER
A"
152,감정평가사,감정평가관계법규,D,A,"구분건물 등기 시 도면번호는 1동 건물의 표제부에만 기록하며, 각 전유부분의 등기기록 표제부에는 도면번호를 기록하지 않는다. 따라서 ""건물 등기기록의 표제부에 도면의 번호를 기록하여야 한다""는 설명은 옳지 않다.

### ANSWER
A"
153,감정평가사,감정평가관계법규,B,B,"### ANSWER
B"
154,감정평가사,감정평가관계법규,D,D,"### ANSWER
D"
155,감정평가사,감정평가관계법규,D,D,"### ANSWER
D"
886,치과의사,치과재료학/구강생물학,A,A,"### ANSWER
A"
887,치과의사,치과재료학/구강생물학,A,A,"### ANSWER
A"
888,치과의사,치과재료학/구강생물학,B,B,"### ANSWER
B"
889,치과의사,치과재료학/구강생물학,C,C,"### ANSWER
C"
890,치과의사,치과재료학/구강생물학,D,D,"### ANSWER
D"
891,치과의사,치과재료학/구강생물학,D,D,"### ANSWER
D"
892,치과의사,치과재료학/구강생물학,E,E,"### ANSWER
E"
893,치과의사,치과재료학/구강생물학,E,E,"### ANSWER
E"
894,치과의사,치과재료학/구강생물학,B,B,"### ANSWER
B"
895,치과의사,치과재료학/구강생물학,A,A,"### ANSWER
A"
896,치과의사,치과재료학/구강생물학,B,B,"### ANSWER
B"
897,치과의사,치과재료학/구강생물학,D,D,"### ANSWER
D"
1444,변호사,민사법,A,A,"유한회사 이사의 보수에 관한 판례는, 사원총회 결의로 특정 이사의 보수액이 구체적으로 정해지면 이는 이사와 회사 사이의 계약(근로조건)의 내용이 되어, 그 후 사원총회에서 일방적으로 감액하는 결의를 하더라도 해당 이사의 동의가 없는 이상 원칙적으로 그 효력이 인정되지 않는다는 취지입니다. 따라서 ""특별한 사정이 없는 한 감액된다""는 A의 설명은 판례의 취지와 반대되어 옳지 않습니다.

### ANSWER
A"
1445,변호사,민사법,D,D,"### ANSWER
D"
1446,변호사,민사법,E,E,"### ANSWER
E"
1447,변호사,민사법,C,C,"### ANSWER
C"
898,치과의사,치과재료학/구강생물학,B,B,"### ANSWER
B"
899,치과의사,치과재료학/구강생물학,C,C,"### ANSWER
C"
900,치과의사,치과재료학/구강생물학,E,E,"### ANSWER
E"
901,치과의사,치과재료학/구강생물학,E,E,"### ANSWER
E"
156,감정평가사,감정평가관계법규,D,D,"### ANSWER
D"
157,감정평가사,감정평가관계법규,A,B,"### ANSWER
B"
158,감정평가사,회계학,B,B,"부채의 역사적원가는 수취한 대가에서 거래원가를 ""차감""해야 하는데, ""가산""한다고 되어 있어 옳지 않다.

### ANSWER
B"
159,감정평가사,회계학,B,B,"### ANSWER
B"
902,치과의사,치과재료학/구강생물학,C,C,"### ANSWER
C"
903,치과의사,치과재료학/구강생물학,B,B,"This describes tRNA (transfer RNA) - characteristic clover-leaf structure with arms, 5'-CCA-3' addition at 3' end, and partial double-helix formation. Its function is to carry amino acids for protein synthesis.

### ANSWER
B"
904,치과의사,치과재료학/구강생물학,D,D,"### ANSWER
D"
905,치과의사,치과재료학/구강생물학,A,A,"### ANSWER
A"
906,치과의사,치과재료학/구강생물학,D,D,"### ANSWER
D"
907,치과의사,치과재료학/구강생물학,D,D,"### ANSWER
D"
908,치과의사,치과재료학/구강생물학,C,C,"### ANSWER
C"
909,치과의사,치과재료학/구강생물학,C,C,"### ANSWER
C"
910,치과의사,치과재료학/구강생물학,E,E,"### ANSWER
E"
911,치과의사,치과재료학/구강생물학,C,C,"### ANSWER
C"
912,치과의사,치과재료학/구강생물학,D,D,"### ANSWER
D"
913,치과의사,치과재료학/구강생물학,D,D,"### ANSWER
D"
2270,변리사,민법개론,C,C,"### ANSWER
C"
2271,변리사,민법개론,D,D,"연대채무에서 채권자의 면제는 절대적 효력이 있지만 그 채무자의 부담부분에 한하여만 다른 연대채무자에게 효력이 미친다(민법 제419조). 따라서 甲에 대한 전부면제 시 乙·丙의 채무 전부가 소멸하는 것이 아니라 甲의 부담부분(1억원)에 한해서만 소멸하고, 乙·丙은 나머지 2억원에 대해 연대채무를 부담한다.

### ANSWER
D"
2272,변리사,민법개론,D,B,"판례상 소송행위를 하게 하는 것이 주된 목적으로 지명채권양도가 이루어진 경우라도, 신탁법상 소송신탁에 해당하지 않는다면 그 채권양도는 유효하다는 것이 확립된 판례의 입장입니다. 나머지 지문들은 각각 판례의 태도와 반대되는 내용(채무자 동의 필요, 별도 대항요건 불요, 통지절차 청구 가능, 후순위 근저당권자도 제3자에 포함)을 담고 있어 옳지 않습니다.

### ANSWER
B"
2273,변리사,민법개론,B,B,"### ANSWER
B"
914,치과의사,치과재료학/구강생물학,E,E,"### ANSWER
E"
915,치과의사,치과재료학/구강생물학,A,A,"### ANSWER
A"
916,치과의사,치과재료학/구강생물학,E,E,"### ANSWER
E"
917,치과의사,치과재료학/구강생물학,C,C,"### ANSWER
C"
918,치과의사,치과재료학/구강생물학,E,E,"### ANSWER
E"
919,치과의사,치과재료학/구강생물학,C,C,"### ANSWER
C"
920,치과의사,영상치의학/구강내과학/구강병리학,E,E,"mAs는 관전류(mA)와 노출시간(s)의 곱으로 정의되며, 상반법칙에 따라 mAs가 같으면 그 조합(예: 높은 mA와 짧은 시간, 또는 낮은 mA와 긴 시간)에 관계없이 발생하는 X선광자의 수는 동일합니다. 나머지 선택지들은 필터링 시 반가층 증가, 관전류는 광자수만 증가시키고 최대에너지는 불변, 노출시간은 광자수만 증가시키고 에너지 크기는 불변, 관전압을 높이면 오히려 노출시간을 줄여야 하는 등의 오류가 있습니다.

### ANSWER
E"
921,치과의사,영상치의학/구강내과학/구강병리학,C,C,"### ANSWER
C"
922,치과의사,영상치의학/구강내과학/구강병리학,A,A,"### ANSWER
A"
923,치과의사,영상치의학/구강내과학/구강병리학,E,E,"### ANSWER
E"
924,치과의사,영상치의학/구강내과학/구강병리학,E,E,"### ANSWER
E"
925,치과의사,치주과학/구강보건학,D,D,"### ANSWER
D"
926,치과의사,치주과학/구강보건학,A,A,"### ANSWER
A"
927,치과의사,치주과학/구강보건학,A,A,"### ANSWER
A"
928,치과의사,치주과학/구강보건학,C,C,"### ANSWER
C"
929,치과의사,치주과학/구강보건학,B,B,"### ANSWER
B"
930,치과의사,치주과학/구강보건학,D,D,"### ANSWER
D"
931,치과의사,치주과학/구강보건학,C,C,"### ANSWER
C"
932,치과의사,치주과학/구강보건학,E,E,"### ANSWER
E"
933,치과의사,치주과학/구강보건학,A,B,"### ANSWER
B"
934,치과의사,치주과학/구강보건학,D,D,"### ANSWER
D"
935,치과의사,치주과학/구강보건학,D,D,"### ANSWER
D"
936,치과의사,치주과학/구강보건학,E,E,"### ANSWER
E"
937,치과의사,치주과학/구강보건학,A,A,"### ANSWER
A"
938,치과의사,치주과학/구강보건학,B,B,"### ANSWER
B"
939,치과의사,치주과학/구강보건학,E,C,"### ANSWER
C"
940,치과의사,치주과학/구강보건학,E,E,"### ANSWER
E"
941,치과의사,치주과학/구강보건학,A,A,"### ANSWER
A"
942,치과의사,치주과학/구강보건학,B,B,"### ANSWER
B"
943,치과의사,치주과학/구강보건학,B,B,"### ANSWER
B"
944,치과의사,치주과학/구강보건학,E,E,"### ANSWER
E"
945,치과의사,치주과학/구강보건학,C,E,"### ANSWER
E"
1448,변호사,민사법,C,C,"상법 제360조의24에 따르면 ㄱ(○)은 지배주주가 주주총회 승인을 얻어 매도청구할 수 있다는 규정에 부합합니다. ㄴ(×)은 주식이 이전되는 시점이 주주총회 승인시가 아니라 매매대금 지급시이므로 옳지 않습니다. ㄷ(×)은 매도청구는 소수주주가 보유한 주식 전부에 대해서만 행사할 수 있고 일부에 대해서는 불가능하므로 옳지 않습니다. ㄹ(○)은 소수주주가 매도청구를 받은 날부터 2개월 내에 매도해야 한다는 규정에 부합하며, ㅁ(○)은 판례상 자기주식도 발행주식총수에 포함되어 계산된다는 점에서 옳습니다.

### ANSWER
C"
1449,변호사,민사법,C,C,"### ANSWER
C"
1450,변호사,민사법,D,D,"배당가능이익의 한도 내에서 이루어진 이익배당은 상법상 자본충실의 원칙에 반하지 않으므로, 그것이 주주평등원칙을 위반했다 하더라도 이는 주주 간의 문제이지 회사채권자 보호와는 무관합니다. 회사채권자의 배당금 반환청구권(상법 제462조 제3항)은 배당가능이익을 초과하여 배당한 경우에 인정되는 것이므로, D는 옳지 않은 설명입니다.

### ANSWER
D"
1451,변호사,민사법,D,D,"상법 제542조의9 제1항의 신용공여 금지는 이사회 승인으로도 치유될 수 없는 절대적 금지규정이므로 A, C는 옳지 않고, 이 규정 위반에 대해서는 상법 제624조의2에 형사처벌 조항이 존재하므로 B도 옳지 않습니다. 판례는 이러한 위반행위를 무효로 보면서도 거래 안전을 위해 그 무효를 선의이며 중과실 없는 제3자에게는 주장할 수 없다는 상대적 무효설의 입장을 취하므로 D가 타당하며, E는 상대방의 중과실이 있는 경우 이사회의 추인만으로 치유될 수 없다는 점에서 옳지 않습니다.

### ANSWER
D"
2274,변리사,민법개론,E,E,"### ANSWER
E"
2275,변리사,민법개론,A,A,"계약체결상의 과실책임(제535조)은 원칙적으로 계약목적이 원시적으로 불능인 경우에 한정하여 인정되며, 단순히 의사표시의 불일치로 계약이 성립하지 않은 경우에는 판례상 이러한 책임이 인정되지 않는다. 따라서 A는 옳지 않은 설명이다.

### ANSWER
A"
2276,변리사,민법개론,A,A,"민법 제538조 제2항에 따르면, 채권자의 과실로 이행이 불능이 된 경우 채무자가 자신의 채무를 면함으로써 얻은 이익이 있다면 이를 채권자에게 상환하여야 합니다. 따라서 乙의 과실로 도자기가 멸실되어 甲이 이전의무를 면하면서 이익을 얻었다면, 甲은 이를 乙에게 상환해야 하므로 A의 설명은 옳지 않습니다.

### ANSWER
A"
2277,변리사,민법개론,A,D,"D의 서면에 의하지 않은 증여계약 해제권(형성권)에 대해 판례는 별도의 존속기간이 없으므로 10년의 제척기간이 유추적용된다고 보는 것이 타당하며, 이는 제척기간의 적용을 받지 않는다는 D의 설명과 반대됩니다. 나머지 지문들은 판례의 태도와 일치합니다.

### ANSWER
D"
946,치과의사,구강악안면외과학,C,C,"### ANSWER
C"
947,치과의사,구강악안면외과학,E,E,"### ANSWER
E"
948,치과의사,구강악안면외과학,D,D,"### ANSWER
D"
949,치과의사,구강악안면외과학,E,E,"### ANSWER
E"
1452,변호사,민사법,A,A,"주식의 포괄적 교환은 회사의 자본금이나 재산에 변동을 초래하지 않으므로 원칙적으로 채권자보호절차(채권자 이의절차)가 필요하지 않습니다. 따라서 채권자에게는 주식교환무효의 소를 제기할 원고적격이 인정되지 않으므로, A의 설명은 옳지 않습니다.

### ANSWER
A"
1453,변호사,민사법,E,E,"한국 판례에 따르면, 신주인수권부사채 발행 후 신주인수권이 행사되어 신주가 발행된 경우, 사채발행의 무효는 독립하여 다툴 수 없고 신주발행무효의 소를 통해서만, 신주발행에 고유한 무효사유에 준하여 다툴 수 있습니다. 신주발행무효의 소는 신주발행일로부터 6개월 이내에 제기해야 하므로(상법 제429조), 2023. 8. 1. 신주가 발행되었다면 2024. 1. 31.까지 제소기간이 유지됩니다. 따라서 乙이 2023. 12. 1.에 신주인수권 행사나 신주 발행에 고유한 무효 사유를 이유로 신주발행무효의 소를 제기하는 것은 적법합니다.

### ANSWER
E"
1454,변호사,민사법,C,C,"### ANSWER
C"
1455,변호사,민사법,C,A,"### ANSWER
A"
950,치과의사,구강악안면외과학,E,E,"테리파라타이드는 뼈 형성을 촉진하는 부갑상선호르몬 유사체로, 비스포스포네이트나 데노수맙과 같은 항흡수제와는 작용 기전이 다르며 MRONJ 위험이 가장 낮은 것으로 알려져 있습니다.

### ANSWER
E"
951,치과의사,구강악안면외과학,A,A,"### ANSWER
A"
952,치과의사,구강악안면외과학,D,D,"### ANSWER
D"
953,치과의사,구강악안면외과학,C,C,"### ANSWER
C"
160,감정평가사,회계학,D,,[EMPTY_RESPONSE]
161,감정평가사,회계학,B,B,"FIFO 소매재고법(원가기준)에서는 원가율을 당기매입분에 대해서만 계산합니다.

원가율 = 당기매입원가 / (당기매입가+순인상-순인하) = 9,000 / (11,500+600-100) = 9,000/12,000 = 0.75

판매가능재고(판매가) = 1,500+11,500+600-100 = 13,500
기말재고(판매가) = 13,500-9,500 = 4,000
기말재고(원가) = 4,000×0.75 = 3,000

매출원가 = 1,000+9,000-3,000 = 7,000

### ANSWER
B"
162,감정평가사,회계학,A,B,"### ANSWER
B"
163,감정평가사,회계학,A,A,"### ANSWER
A"
954,치과의사,구강악안면외과학,C,C,"### ANSWER
C"
955,치과의사,구강악안면외과학,B,B,"### ANSWER
B"
956,치과의사,구강악안면외과학,D,D,"### ANSWER
D"
957,치과의사,구강악안면외과학,C,C,"단순골낭(단순성 골낭종)은 상피 내벽이 없는 진성 낭이 아닌 공동으로, 다른 낭들은 상피로 이장되어 있는 것과 구별됩니다.

### ANSWER
C"
958,치과의사,구강악안면외과학,C,C,"### ANSWER
C"
959,치과의사,구강악안면외과학,B,B,"### ANSWER
B"
960,치과의사,구강악안면외과학,D,D,"### ANSWER
D"
961,치과의사,구강악안면외과학,E,A,"### ANSWER
A"
962,치과의사,구강악안면외과학,A,E,"### ANSWER
E"
963,치과의사,구강악안면외과학,E,E,"### ANSWER
E"
964,치과의사,구강악안면외과학,A,A,"### ANSWER
A"
965,치과의사,구강악안면외과학,A,A,"### ANSWER
A"
966,치과의사,구강악안면외과학,B,B,"### ANSWER
B"
967,치과의사,구강악안면외과학,C,C,"이설골근(geniohyoid muscle)은 설골에 부착되어 원심골편(치아 부착 골편)을 하방으로 견인하는 힘을 발생시켜 전치부 개교합을 유발할 수 있습니다.

### ANSWER
C"
968,치과의사,구강악안면외과학,D,D,"### ANSWER
D"
969,치과의사,구강악안면외과학,A,C,"### ANSWER
C"
2278,변리사,민법개론,D,C,"판례에 따르면 도급인의 하자보수에 갈음한 손해배상청구 시 보수 전액이 아니라 손해배상액을 초과하는 부분에 대해서만 동시이행 항변으로 거절할 수 있으므로 ㄷ은 틀렸고, 하자보수비 산정 기준시점은 건물완성시가 아니라 실제 손해배상 산정 시(사실심 변론종결시)이므로 ㄹ도 틀렸다. ㄱ과 ㄴ은 판례에 부합하는 옳은 설명이다.

### ANSWER
C"
2279,변리사,민법개론,E,E,"### ANSWER
E"
2280,변리사,민법개론,E,E,"E

### ANSWER
E"
2281,변리사,민법개론,C,C,"### ANSWER
C"
164,감정평가사,회계학,E,E,"유상증자시 발행가격(₩2,000)이 공정가치(₩2,500)보다 낮으므로 무상증자 요소가 포함됩니다.

**보정비율 계산:**
이론적 주당가치 = (4,200주×₩2,500 + 1,000주×₩2,000) / 5,200주 = ₩2,403.85
보정비율 = ₩2,500 / ₩2,403.85 = 1.04

**월별 가중평균 계산:**
- 1~3월: 3,000주 × 1.10(무상증자) × 1.04(보정) × 3/12 = 858주
- 4~6월: 3,300주 × 1.04 × 3/12 = 858주
- 7~9월: 4,200주(전환사채 전환 포함) × 1.04 × 3/12 = 1,092주
- 10~12월: 5,200주(유상증자 포함, 보정 불필요) × 3/12 = 1,300주

**합계 = 858 + 858 + 1,092 + 1,300 = 4,108주**

### ANSWER
E"
165,감정평가사,회계학,B,B,"오류수정 전 20x3년도 순이익 250에서, 20x2년 기말재고 과소계상(10)의 반전 효과(20x3년 기초재고 과소 → 순이익 과대 +10)와 20x3년 기말재고 과대계상(20 → 순이익 과대 +20)의 영향을 제거해야 합니다. 따라서 250 - 30 = 220이 오류수정 후 순이익입니다.

### ANSWER
B"
166,감정평가사,회계학,D,D,"### ANSWER
D"
167,감정평가사,회계학,C,C,"### ANSWER
C"
1456,변호사,민사법,A,A,"### ANSWER
A"
1457,변호사,민사법,B,B,"### ANSWER
B"
1458,변호사,민사법,A,C,"### ANSWER
C"
