category,subcategory,level,answer,pred,response
Syntax,Embedded Clauses,3,E,E,"정답: **E**

**E: 학생회장은 학생들 앞에서 선서했다.**  
→ ‘선서하다’는 하나의 서술어로 쓰인 홑문장이므로 안은문장이 아닙니다.

다른 문장들은 관형절, 명사절, 부사절, 서술절, 인용절 등을 안고 있습니다.  
예를 들어 A의 ‘우리가 어제 본’, D의 ‘색안경을 끼지 않겠다고’, H의 ‘맛이 짜다’ 등은 안긴문장에 해당합니다."
Semantics,Semantic Compatibility,1,D,D,"가장 어색한 선지는 **D: 음악을 마시다 돌아왔다.** 입니다.

- **음악**은 보통 *듣다, 연주하다, 감상하다* 등과 결합합니다.
- **마시다**는 물·커피 같은 액체와 주로 결합하므로, 특별한 시적 비유가 아닌 일반적인 문장에서는 부자연스럽습니다.

따라서 정답은 **D**입니다."
Semantics,Semantic Compatibility,1,A,A,"가장 어색한 것은 **A: “급히 집을 들고 뛰었다.”**입니다.

- **집을 들고**: ‘집’을 손에 들어 들고 간다는 뜻이 되어 문맥상 매우 부자연스럽습니다.
- 자연스럽게 고치면: **“급히 집을 나서 뛰었다.”** 또는 **“급히 집에서 뛰어나왔다.”** 등이 됩니다."
Semantics,Semantic Compatibility,2,E,E,"가장 어색한 것은 **E: “설계는 고양이가 담당했다.”**입니다.

문법적으로는 성립하지만, 일반적인 의미 관계에서 **‘고양이’가 ‘설계’를 담당한다**는 내용이 매우 부자연스럽습니다. 의인화·동화·특수한 설정이 아니라면 자연스럽지 않습니다.

- 자연스러운 수정: **설계는 건축가가 담당했다.**
- 또는: **설계는 담당자가 맡았다.**

참고로 C의 “시드는게”는 표기상 **“시드는 게”**로 띄어 쓰는 것이 원칙이고, D도 **“가을밤, 비 오는 소리”**처럼 다듬을 여지는 있지만, E만큼 의미상 어색하지는 않습니다."
Semantics,Semantic Compatibility,1,I,I,"가장 어색한 것은 **I: “맥주가 주차를 했다.”**입니다.

‘주차하다’는 일반적으로 자동차나 운전자가 하는 행동인데, ‘맥주’는 주차할 수 없는 대상이므로 의미상 부자연스럽습니다.

※ 비유나 의인화 표현이라면 가능할 수 있지만, 일반적인 문장으로는 가장 어색합니다."
Syntax,Agreement,3,A,A,"정답: **A**

- **“모든 소지품을 털렸다”**의 ‘털렸다’는 동사 ‘털다’에 피동 접미사 **‘-리-’**가 붙은 피동 표현입니다.  
  → 소지품이 누군가에게 털림을 당한 것이므로 주동 표현이 아닙니다.

나머지는 주체가 직접 행동하는 주동 표현이거나, 피동 표현이 아닌 서술입니다."
Syntax,Agreement,2,C,C,"정답: **C**

- `<보기>`의 **모시고**는 ‘대표단’을 높이는 **객체 높임법(특수 어휘에 의한 높임)**입니다.
- C의 **말씀드려봐**도 ‘수행원’을 높여 말하는 **객체 높임법**입니다.

따라서 같은 종류의 높임법이 쓰인 문장은 **C**입니다."
Syntax,Agreement,2,G,G,"정답으로 의도된 것은 **G**입니다.

- **G: 실수로 망치에 손이 찍혔다.**
  - ‘찍혔다’는 동사 ‘찍다’에 피동 접사 **-히-**가 붙은 **피동 표현**입니다.
  - 능동형: *망치가 손을 찍었다.*

다만 엄밀히 말하면 **F(그리워진다)**와 **H(뚜렷하다)**도 전형적인 주동 표현이라고 하기는 어렵습니다.  
특히 H는 서술어가 형용사이므로 주동·피동의 구별 자체가 적용되기 어렵습니다. 따라서 시험 문제에서 하나만 고르라는 의도라면, 피동 표현이 명확한 **G**를 답으로 보는 것이 자연스럽습니다."
Syntax,Agreement,3,F,J,"정답: **J. 거리에 가로등이 가득하다.**

‘가득하다’는 상태나 성질을 나타내는 **형용사**이므로 주동 표현이 아닙니다.  
나머지는 주어가 어떤 동작을 하는 형태의 주동 표현입니다."
Pragmatics,Deixis & Reference,3,D,D,"정답: **D: ('요게', '저기')**

- **‘요게’**: 을이 특히 유명하다고 추천한 에스프레소 메뉴
- **‘저기’**: 갑이 그 에스프레소를 하나 주문하고, 다른 음료를 하나 더해 두 잔 마시겠다고 할 때 가리키는 대상

따라서 둘 다 을이 추천한 특정 에스프레소 메뉴를 가리킵니다."
Pragmatics,Deixis & Reference,3,I,I,"정답: **I: (‘여긴’, ‘거기(1)’, ‘거기(3)’)**
  
- **‘여긴’**: 갑이 화분을 찾고 있는 장소로, 이후의 대화상 **창고**이다.
- **‘거기(1)’**: 을이 “거기 말고 마당”이라고 한 곳으로, 갑이 있는 창고를 가리킨다.
- **‘거기(3)’**: 가지가 창고에 있다고 확인한 뒤 “거기 있는 게 다야”라고 했으므로 **창고**를 가리킨다.

반면,
- **거기(2)**는 마당,
- **거기(4)**는 다용도실,
- **고쪽**은 텃밭을 가리킨다."
Pragmatics,Deixis & Reference,3,I,I,"정답: **I. (‘그것’, ‘저 책’)**

- 을: “내 취향은 **저거**야.” → 을이 가장 좋아하는 책
- 갑: “그럼 **그것**까지 읽어 볼게.” → 을이 좋아한다고 한 ‘저거’
- 갑: “네가 좋아한다는 **저 책**” → 앞서 을이 좋아한다고 한 같은 책

따라서 **‘그것’과 ‘저 책’은 모두 을이 가장 좋아하는 연작 소설을 가리킨다.**"
Phonetics/Phonology,Phonological Alternation,2,J,J,"정답: **J. 싫증**

- **싫증** → \[실쯩\]  
  ‘ㅎ’이 뒤의 ‘ㅈ’을 거센소리 ‘ㅊ’으로 만들지 않고, ‘ㅈ’이 된소리 ‘ㅉ’으로 발음됩니다. 즉, **거센소리되기가 아니라 된소리되기**가 일어납니다.

다른 보기들은 ‘ㅎ’과 인접한 예사소리가 결합하여 거센소리로 발음됩니다.

- 좋다 → \[조타\]
- 밝히다 → \[발키다\]
- 싫고 → \[실코\]
- 좁히다 → \[조피다\]
- 닳지 → \[달치\]
- 맏형 → \[마텽\]
- 쌓지 → \[싸치\]
- 국화 → \[구콰\]"
Pragmatics,Deixis & Reference,3,D,J,"정답: **J: (‘그거[2]’)**

을이 말한 “저거는 어떤 것 같아?”에 대해 갑이 “너 이런 옷 이미 있잖아. **그거[2]** 기껏 사 줬더니…”라고 하므로, **그거[2]**는 앞의 ‘저거’와 같은 옷을 가리킨다."
Phonetics/Phonology,Phonological Alternation,3,A,A,"정답: **A 생산량**

- **생산량** → **[생산냥]**
- ‘ㄹ’이 앞의 비음 ‘ㄴ’의 영향을 받아 **ㄴ**으로 바뀌므로, 비강의 공명이 수반되는 **비음화**가 일어납니다.

참고로  
- 난로[날로], 신라[실라], 대관령[대괄령] 등은 ‘ㄴ’과 ‘ㄹ’이 만나 **유음화**가 일어난 예입니다."
Phonetics/Phonology,Phonological Constraints,3,G,G,"정답: **G. 결혼식 날 ‘연지’를 바르다.**

‘연지’의 **연-**은 어두의 ‘ㄹ’이나 ‘ㄴ’이 두음 법칙에 따라 변형된 형태가 아닙니다.

나머지는 대체로 두음 법칙이 적용된 예입니다.

- 육군 ← 륙군  
- 양심 ← 량심  
- 역사 ← 력사  
- 약탈 ← 략탈  
- 여자 ← 녀자  
- 연민 ← 련민  
- 노인 ← 로인  
- 유대 ← 뉴대  
- 예의 ← 례의"
Pragmatics,Social Relationship Marking,2,I,I,"정답: **I**

갑과 을은 함께 저녁을 먹자고 약속을 잡는 친구·지인 관계로 보입니다. 을이 “우리 언니 생일” 때문에 집에서 파티한다고 말할 뿐, 갑과 을 사이가 가족이라는 단서는 없습니다."
Syntax,Embedded Clauses,3,H,H,"정답은 **H**입니다.

- **H: “오늘 놓아 버린 이제 어두운 우리의 관계.”**
  - ‘오늘 놓아 버린’은 ‘관계’를 꾸미는 관형절(안긴문장)입니다.
  - 그러나 이 관형절이 **다른 안긴문장 내부의 문장성분을 꾸미는 구조**는 아닙니다. 즉, 중첩된 안긴문장 구조가 나타나지 않습니다.

반면 나머지는 ‘먹었다고’, ‘떴다고’, ‘말한다고’, ‘영원할 것이라고’ 등의 안긴문장 또는 더 큰 관형절 내부에서 다시 다른 문장성분을 꾸미는 관형절이 쓰인 경우입니다."
Syntax,Argument Structure & Valency,2,C,C,"정답은 **C의 ‘의자를’**입니다.

- **의자를 사서**: 가능  
- **의자를 앉아**: 불가능 → ‘앉다’는 보통 장소를 나타내는 **의자에 앉아**가 되어야 함  
- **의자를 먹었다**: 불가능  

따라서 ‘의자를’는 첫 번째 빈칸에만 들어갈 수 있어, 두 개 이상의 빈칸에 들어갈 수 있는 단어가 아닙니다.

반면 **딸기**는  
- 딸기 사서  
- 딸기 먹었다  

처럼 첫째와 셋째 빈칸에 모두 가능합니다."
Semantics,Rhetorical Expressions,2,J,J,"적절하지 않은 것은 **J**입니다.

- **“냉수를 끼얹다”**는 잘되려는 일이나 분위기에 방해가 되거나 의욕을 꺾는다는 뜻입니다.
- 그런데 보기에서는 신제품 개발이 회사에 **새로운 활로와 신성장 동력**을 제공하여 위기를 극복하게 한 긍정적인 요인입니다.

따라서 **“신제품이 회사의 성공에 냉수를 끼얹은 격”**이라는 J는 상황과 맞지 않습니다."
Semantics,Rhetorical Expressions,1,J,J,"정답: **J. 지현이는 발등에 불똥이 떨어졌다.**

‘발등에 불이 떨어지다’는 매우 급하고 다급한 상황에 처했음을 뜻합니다. 내일 시험인데 이제 공부를 시작해 시간이 부족하고 초조한 지현이의 상황과 가장 잘 어울립니다."
Syntax,Argument Structure & Valency,3,I,I,"정답은 **I**입니다.

- **달음질치다**는 본래 ‘누가 달려가다’의 뜻으로, **주어만 필수로 요구하는 한 자리 서술어**입니다.
- 문장의 **‘운동장을’**은 달음질의 대상이라기보다 이동한 **장소·경로를 나타내는 부사어**이고, **‘힘차게’**도 부사어입니다. 따라서 서술어의 필수 자릿수를 늘리지 않습니다.

> 나는 운동장을 힘차게 달음질쳤다.  
> → ‘나는’만 필수 성분인 한 자리 서술어

반면 다른 서술어들은 예를 들어 ‘불다(바람이 불다 / 피리를 불다)’, ‘되다(밥이 되다 / 의사가 되다)’처럼 문맥과 의미에 따라 한 자리·두 자리·세 자리 서술어로 달라질 수 있습니다."
Semantics,Semantic Compatibility,1,I,I,"정답: **I: 벽이 물감을 칠한다.**

서술어 **‘칠하다’**는 일반적으로 사람이 붓 등의 도구를 사용하여 물감을 바르는 행위를 뜻하므로, 행위 주체인 주어에는 사람이나 행위 가능한 존재가 와야 합니다. 그러나 **‘벽’**은 스스로 물감을 칠할 수 없으므로 의미적으로 호응하지 않습니다.

자연스럽게 고치면 다음과 같습니다.

- **사람이 벽에 물감을 칠한다.**
- **벽에 물감이 칠해져 있다.**"
Semantics,Semantic Compatibility,3,I,D,"적절한 것은 **D와 I**입니다.

- **D**: “미소를 띠다”, “일정한 간격을 띠다”는 모두 자연스럽습니다.
- **I**: “강아지가 달리다”도 가능하고, “댓글이 달리다”도 ‘댓글이 붙다/등록되다’라는 뜻으로 자연스럽습니다.

따라서 하나만 고르라는 문제라면 문항에 문제가 있습니다.  
다만 “달리다”를 ‘뛰다’라는 뜻으로만 한정한다면 **D**를 정답으로 볼 수 있습니다."
Semantics,Conjunctions,1,D,D,"정답: **D**

- (1)과 (2)는 기술 발전의 긍정적 상황과 모든 사람이 이를 체감하지 못하는 현실이 대비되므로 **‘하지만’**이 자연스럽습니다.
- (3)은 (2)의 “모든 사람이 체감하지는 못한다”는 내용을 구체적으로 보여 주는 사례이므로 **‘예컨대’**가 적절합니다.

> 인공지능 기술이 빠르게 발전하고 있다. **하지만** 모든 사람이 발전 양상을 체감하지는 못하는 실정이다. **예컨대** 소외계층은 이러한 변화를 따라잡는 데 정보격차 등의 난관을 겪는다."
Syntax,Argument Structure & Valency,2,B,B,"정답: **B**

- <보기>  
  - (누가) **피해자에게** **용서를** 빌어라.  
  - ‘빌다’는 **주어 + 부사어(누구에게) + 목적어(무엇을)**를 요구하는 **세 자리 서술어**이다.

- B  
  - (누가) **큰누나에게** **무어라고** 대꾸해서는 안 된다.  
  - ‘대꾸하다’는 **주어 + 부사어(누구에게) + 내용(무어라고)**를 요구하므로 **세 자리 서술어**이다.

따라서 <보기>와 서술어의 자릿수가 같은 것은 **B**이다."
Syntax,Argument Structure & Valency,1,D,D,"정답: **D**

- <보기>: **아버지가 김씨를 아들로 삼았다.**  
  → ‘삼다’는  
  **주어(아버지가) + 목적어(김씨를) + 필수 부사어/보어(아들로)**를 요구하는 **세 자리 서술어**이다.

- D: **(누가) 할아버지를 출입문으로 안내했다.**  
  → ‘안내하다’는  
  **주어 + 목적어(할아버지를) + 필수 부사어(출입문으로)**를 요구하는 **세 자리 서술어**이다.  
  (주어는 생략되어 있음)

따라서 <보기>와 서술어의 자릿수가 같은 것은 **D**이다."
Syntax,Argument Structure & Valency,2,I,I,"정답: **I**

- `<덧나다>`: **위염이 덧나다** → 주어만 요구하는 **한 자리 서술어**
- `<불타오르다>`: **집념이 불타오르다** → 주어만 요구하는 **한 자리 서술어**

따라서 <보기>와 같은 자릿수의 서술어는 **I의 ‘불타올랐다’**입니다."
Syntax,Argument Structure & Valency,3,G,A,"<보기>의 서술어 **‘승인했다’**는  
- 위원회가(주어)  
- 독립 연맹국을(목적어)  

요구하는 **2자리 서술어**입니다.

같은 2자리 서술어는 다음과 같습니다.

- **A**: 총장이 의과를 신설했다. → ‘신설하다’: 주어 + 목적어  
- **D**: 그가 두건을 내동댕이쳤다. → ‘내동댕이치다’: 주어 + 목적어  
- **G**: (그가) 목을 축였다. → ‘축이다’: 주어 + 목적어  

따라서 **A, D, G**입니다.  

‘대학원에’, ‘빙판에’, ‘장대비로’ 등은 서술어가 반드시 요구하는 성분이라기보다 부가적인 부사어입니다."
Pragmatics,Implicature,3,E,E,"정답: **E: 네가 꽃인데 굳이 꽃구경을 가야겠어?**

을이 갑을 “꽃”에 비유하며 칭찬하자, 갑이 “비행기 태워도 소용 없어”라고 받아친 것입니다. 여기서 “비행기 태우다”는 상대를 지나치게 칭찬하거나 추켜세운다는 뜻입니다."
Syntax,Argument Structure & Valency,1,F,F,"정답: **F**

- <보기>의 서술어 **‘버려지다’**는  
  → ‘누가’ + ‘누구에게’의 두 자리를 요구합니다.  
  → (나는) 친가에게 버려지고 싶지 않다.

- F의 서술어 **‘쏘이다’**도  
  → ‘누가’ + ‘누구에게’의 두 자리를 요구합니다.  
  → 그가 일개미에게 쏘였다.

따라서 서술어의 자릿수가 같은 것은 **F**입니다."
Syntax,Argument Structure & Valency,2,H,G,"정답: **G, H, J**

<보기>의 서술어 **‘흘려보내다’**는  
- 주어(생략됨)  
- 목적어(애정과 열정과 증오를)  

를 요구하는 **두 자리 서술어**이다.

- **G**: 여러 가지가 / 밑그림의 종류에는 **있다** → 주어+부사어, 2자리  
- **H**: (나는) / 소아 비만을 **탐구하다** → 주어+목적어, 2자리  
- **J**: 북극곰은 / 야생 동물**이다** → 주어+보어, 2자리"
Syntax,Argument Structure & Valency,3,J,J,"정답으로는 **J**가 가장 적절합니다.

- `<보기>`: **(누가) 목숨을 건지다**  
  → 주어 + 목적어를 요구하는 **두 자리 서술어**입니다.

- **J. 행운이 그대와 함께하기를.**  
  → **행운이 그대와 함께하다**  
  → 주어(행운이) + 필수적인 상대 부사어(그대와)를 요구하는 **두 자리 서술어**로 볼 수 있습니다.

따라서 **J**입니다.

※ 다만 `발사하다`의 ‘나뭇잎에’를 필수 성분이 아닌 선택적 부사어로 처리하면 I도 두 자리로 볼 여지가 있습니다. 문제의 일반적인 출제 의도에서는 ‘함께하다’의 상대인 `그대와`를 필수 성분으로 보아 **J**를 답으로 삼습니다."
Syntax,Embedded Clauses,2,B,B,"정답: **B**

- **B: 사서님, 이 서점의 베스트셀러는 무엇인가요?**
  - ‘이 서점의 베스트셀러는 무엇인가요’는 하나의 홑문장입니다.
  - ‘이 서점의’는 관형어일 뿐, 안긴 문장이 아닙니다.

다른 문장에는 관형절, 명사절, 인용절, 부사절, 서술절 등의 안긴 문장이 있습니다. 예를 들어:

- A: **준비해온** 독립운동 → 관형절
- C: 멸망했**음** → 명사절
- E: 발휘하지 못했**다고** → 인용절
- J: 발이 부르트**도록** → 부사절

따라서 **안긴 문장이 없는 것은 B**입니다."
Syntax,Embedded Clauses,3,H,H,"정답: **H**

**엄마는 제주도에서 생각에 잠기곤 한다.**는 주어 ‘엄마는’과 서술어 ‘생각에 잠기곤 한다’로 이루어진 홑문장입니다. ‘제주도에서’는 장소를 나타내는 부사어일 뿐, 안은 문장이 아닙니다.

참고로 C의 **“이 소설가는 필력이 매우 좋다.”**는 ‘필력이 매우 좋다’가 ‘이 소설가는’의 성질을 서술하는 **서술절을 안은 문장**으로 볼 수 있습니다."
Syntax,Embedded Clauses,3,D,H,"정답: **H: 반장은 말도 없이 자리를 비웠다.**

- **‘말도 없이’**는 체언 ‘말’에 조사와 부사격 조사(없이)가 붙은 **부사어**일 뿐, 주어와 서술어를 갖춘 안은 문장이 아닙니다.
- 나머지는 관형절, 명사절, 부사절, 서술절, 인용절 등을 안은 문장입니다.

예를 들어  
- A: *폭죽 터지는* 소리 → 관형절  
- E: *과학이 쉽다고* 말했다 → 인용절  
- G: *지나갔음을* 믿을 수 없다 → 명사절  
- I: *연을 날리던* 아이 → 관형절"
Syntax,Embedded Clauses,3,G,G,"정답: **G**

**“아주버니는 [사람 보는] 안목이 대단하시다.”**에서  
‘사람 보는’은 ‘안목’을 꾸며 주는 **관형절**이므로, 이 문장은 **안은문장**입니다.  

- 안긴문장: 사람을 보다  
- 전체 문장: 아주버니는 사람 보는 안목이 대단하시다."
Syntax,Embedded Clauses,3,A,A,"정답: **A**

**관희는 [인상이 좋다].**

‘인상이 좋다’라는 서술절을 안고 있으므로 **서술절을 안은 문장**입니다.  
나머지는 모두 안은절 없이 하나의 서술어를 중심으로 이루어진 홑문장입니다."
Syntax,Embedded Clauses,2,H,H,"정답: **H. 팥빙수가 이가 시리게 차갑다.**

- ‘이가 시리게’는 **‘이가 시리다’**라는 문장이 부사절로 안긴 부분입니다.
- 즉, **[이가 시리게] 차갑다**의 구조이므로 안은문장입니다.

※ J의 ‘해줬으면 좋겠어’는 ‘-면’으로 이어진 **이어진문장**으로 보는 것이 일반적입니다."
Syntax,Argument Structure & Valency,3,A,A,"정답: **A**

- **접목하다**:  
  **(주체가) + (어떤 대상에) + (무엇을) 접목하다**  
  → ‘우리 계열사(가) / 생산 라인에 / AI를 / 접목했다’  
  → 주어·부사어·목적어의 **세 자리 서술어**입니다.

다른 보기의 서술어들은 대체로 주어와 목적어만 요구하거나, 주어 하나만 요구하는 두 자리 또는 한 자리 서술어입니다."
Syntax,Argument Structure & Valency,1,J,J,"정답: **J**

- **제안하다**는  
  **제안하는 주체** + **제안 내용** + **제안받는 대상**의 세 자리를 요구합니다.

> 중국의 한 팀에서 / 100억의 연봉을 / 그 프로게이머에게 / 제안했다.

즉, ‘팀(주체)’, ‘연봉(내용)’, ‘프로게이머(대상)’의 세 성분이 필요하므로 **세 자리 서술어**입니다."
Semantics,Conjunctions,1,F,F,"적절하지 않은 것은 **F**입니다.

두 번째 문장은 첫 번째 문장의 내용을 **구체적으로 예시**한 것이 아니라, 물병을 넘어뜨린 **결과**를 말하고 있습니다.

- 물병을 넘어뜨림 → 물이 쏟아짐 → 바닥이 젖음

따라서 빈칸에는 원인·결과를 나타내는 **“그래서”, “그러므로”, “이로 인해서”, “고로”** 등이 자연스럽습니다.

반면 **“가령”, “예컨대”**는 앞 내용을 예로 들 때 쓰는 말이므로 여기에는 어울리지 않습니다."
Syntax,Agreement,3,C,F,"정답: **F**

- **그는 권위 있는 한 관공서의 직원이 누락한 정보를 재촉했다.**
- ‘재촉하다’는 보통 사람이나 행동·처리·제출 등을 대상으로 합니다.  
  → *직원에게 정보를 재촉했다*, *정보 제출을 재촉했다*처럼 써야 자연스럽습니다.
- 따라서 ‘누락한 정보’를 직접 ‘재촉했다’고 하는 것은 호응이 어색합니다."
Syntax,Argument Structure & Valency,3,F,C,"정답은 **C**입니다.

- **밀봉되다**: ‘무엇이 무엇으로 밀봉되다’의 구조이므로  
  - 편지들이(주어)  
  - 실링 왁스로(필수 부사어)  
  → **두 자리 서술어**로 볼 수 있습니다.

> 편지들이 실링 왁스로 밀봉되었다.

반면 B·D·E·J 등은 주어 외에 목적어와 필수 부사어 등을 더 요구하는 세 자리 서술어에 해당합니다."
Syntax,Agreement,2,A,A,"가장 자연스럽지 않은 것은 **A**입니다.

- **A: 장모님이 원장이 기어오른다고 꺼려하시는 것을 보셨다.**
  - ‘장모님이 … 꺼려하시는 것을 보셨다’는 장모님이 **자신이 꺼리는 모습·상태를 보셨다**는 식으로 해석되기 쉬워 어색합니다.
  - 자연스럽게 하려면  
    - “장모님은 원장이 기어오른다고 꺼려하셨다.”  
    - “장모님은 원장이 기어오르는 것을 보셨다.”  
    처럼 고치는 편이 좋습니다.

나머지는 ‘장모님이’가 뒤의 높임 서술어의 주어가 되고, ‘원장이’는 인용절·관형절 등의 내부 주어가 되어 비교적 자연스럽게 연결됩니다."
Syntax,Agreement,1,G,G,"정답: **G**

> 내가 친구와 가까워지고 싶었던 것은 **인형이 자그마했던 것 같다.**

‘~고 싶었던 것은’ 뒤에는 그 이유나 원인을 나타내는 말이 자연스럽게 이어져야 합니다.  
G는 ‘인형이 자그마했던 것 같다’라는 추측의 서술이 이어져 호응이 어색합니다.

자연스럽게 고치면 예를 들어:

- 내가 친구와 가까워지고 싶었던 것은 **인형이 자그마했기 때문인 것 같다.**
- 내가 친구와 가까워지고 싶었던 것은 **인형이 자그마했던 것 때문이었다.**"
Syntax,Argument Structure & Valency,2,D,D,"정답은 **D**입니다.

- **입수하다**: ‘누가 무엇을 입수하다’의 두 자리 서술어입니다.  
  - (누가) 첩보를 입수했다.
  - ‘경쟁사에서’는 입수한 장소·출처를 나타내는 부사어로, 필수 성분이 아닙니다.

다른 선택지들은 대체로 다음과 같습니다.

- A 분할하다: 누가 무엇을 몇/어떻게 나누다 → 세 자리
- B 녹아내리다 → 한 자리
- C 납부하다: 누가 무엇을 누구에게 납부하다 → 세 자리
- E 추정하다: 누가 무엇을 무엇으로 추정하다 → 세 자리
- F 용솟음치다 → 한 자리
- G 투자하다: 누가 무엇을 어디에 투자하다 → 세 자리
- H 상승하다 → 한 자리
- I 지연되다 → 한 자리
- J 해소되다 → 한 자리"
Semantics,Inter-sentence Relations,1,F,F,"정답: **F. 좋아하는 프로그램의 생방송을 놓쳤다.**

회의가 일찍 끝나 퇴근 시각이 앞당겨졌으므로, 평소보다 시간이 생겨 여러 일을 할 수 있었다는 흐름입니다.  
그런데 좋아하는 프로그램 생방송을 “놓쳤다”는 것은 일찍 퇴근한 덕분에 가능해진 일이라기보다 오히려 불리한 결과이므로 가장 부적절합니다."
Semantics,Inter-sentence Relations,1,E,E,"정답: **E**

자연스러운 순서는  
**(라) → (가) → (마) → (나) → (다) → (바)** 입니다.

- **(라)**: 카페 선택 문화가 확산했다는 전체적인 화제 제시
- **(가)**: 대형 프랜차이즈 카페의 특징 설명
- **(마)**: “따라서”를 통해 대형 체인점을 선호하는 경우로 연결
- **(나)**: “한편”을 통해 소규모 동네 카페와 대비
- **(다)**: “그래도”를 통해 동네 카페의 단점을 보완하는 장점 제시
- **(바)**: “또한”을 통해 조용한 카페를 찾는 손님들의 선택으로 마무리"
Syntax,Agreement,2,J,J,"정답: **J**

<보기>의 **‘교원님께’**는 감사의 대상인 ‘교원’을 높이는 **객체 높임법**이다.  
조사 **‘께’**를 사용하여 높임의 대상인 객체를 높였다.

- J: **국가대표께** 너무 무례한 것 아니니?  
  → ‘국가대표’를 높이며 조사 ‘께’를 사용한 **객체 높임법**이다.

참고로 H의 ‘선교사님’은 문장의 주어를 높인 **주체 높임법**이므로 <보기>와 다르다."
Syntax,Agreement,2,H,H,"정답: **H**

- <보기>의 **고객님께**, **여쭤봐**는 ‘고객님’을 높이는 **객체 높임법**이다.  
  - ‘여쭈다’는 ‘묻다’의 객체 높임 표현이다.

- H의 **교수님께**도 ‘교수님’을 높이는 **객체 높임법**이 사용되었다.

따라서 같은 종류의 높임법이 있는 문장은 **H**이다."
Syntax,Agreement,2,G,G,"정답: **G**

- <보기>의 **모셨다**는 ‘어머니’라는 객체를 높이는 **객체 높임법**입니다.
- G의 **인사드려**도 ‘간호사님’에게 인사를 한다는 뜻으로, ‘드리다’를 사용하여 상대(객체)를 높였습니다.

따라서 동일한 종류의 높임법이 쓰인 문장은 **G. 친구야, 간호사님한테 인사드려.** 입니다."
Syntax,Agreement,2,G,G,"정답: **G. 공연을 보기 위해 군중이 잔뜩 엉겨들었다.**

- **엉겨들다**는 ‘사람들이 한곳에 잔뜩 모여들다’라는 뜻의 자동사로, 다른 대상에게 어떤 행동을 하게 하는 **사동 표현이 아닙니다.**
- 나머지는 `누이다, 물먹이다, 곯리다, 늘어세우다, 앞장세우다, 꿇리다, 덥히다, 빨리다, 띄우다` 등처럼 사동의 뜻을 지닌 표현입니다."
Syntax,Agreement,2,J,J,"정답: **J**

**J: 내 사촌의 이름이 합격자 명단에 기재되었다.**  
→ ‘기재되었다’는 누군가가 이름을 기재한 **피동 표현**입니다.

나머지는 모두 ‘~하게 하다’의 뜻을 지닌 사동 표현입니다.  
예: 곧추세우다, 누이다, 곤두세우다, 드높이다, 썩이다, 삭이다, 돋우다, 그을리다, 굶기다."
Syntax,Agreement,1,G,G,"정답: **G**

**G: 나무를 받침대가 단단하게 지탱했다.**

‘지탱하다’는 원래 목적어를 직접 받는 타동사로, 별도의 사동 표현이 아닙니다.

나머지는 모두 ‘-이-, -히-, -우-, -기-’ 등의 사동 접사가 쓰였거나 사동의 뜻을 가진 표현입니다.

- 물렸다 ← 물다  
- 물렸다 ← 물다  
- 살찌웠다 ← 살찌다  
- 묵힌다 ← 묵다  
- 잠재웠다 ← 잠자다/잠들다  
- 익혔다 ← 익다  
- 썩히고 ← 썩다  
- 빗긴다 ← 빗다  
- 애태웠다 ← 애타다"
Syntax,Agreement,2,F,F,"정답은 **F: 소행성에서 새로운 생명체가 발견되었다.**

- **발견되었다**는 ‘발견하다’의 **피동 표현**으로, 사동 표현이 아닙니다.
- 나머지는 ‘신기다, 건네다, 늦추다, 업히다, 읽히다, 가라앉히다’ 등처럼 어떤 대상에게 행동을 하게 하거나 상태를 변화시키는 **사동 표현**이 포함되어 있습니다."
Syntax,Agreement,2,I,I,"정답은 **I**입니다.

- **꿇리다**는 ‘무릎을 꿇게 하다’라는 뜻의 **사동 표현**입니다.  
  즉, 왕이 신하에게 무릎을 꿇도록 만든 것이므로 피동이 아닙니다.

나머지는 모두 ‘-이-, -히-, -리-, -기-, -어지다/보이다’ 등을 통한 피동 표현이거나 피동의 의미를 지닙니다."
Syntax,Argument Structure & Valency,3,J,B,"정답: **B**

- **단정하다**: ‘누가 무엇을 단정하다’로,  
  **주어 + 목적어**의 두 자리를 요구합니다.  
  → (너는) **타인의 성격을** 단정하지 말아라.

다른 선택지들은 대체로 주어·목적어 외에 부사어(방향, 장소, 대상 등)를 더 요구하거나, 주어만으로 성립하는 한 자리 서술어입니다."
Semantics,Inter-sentence Relations,3,C,C,"정답: **C**

대부분의 항목은 첫 번째 말이 더 넓은 개념이고, 두 번째 말이 그에 해당하는 구체적인 사례·방법·하위 개념입니다.

- 대비 → 덮개, 청소, 교체, 먼지가 쌓이지 않게 하기
- 위험 요소 → 먼지 낀 멀티탭, 먼지 낀 채 방치하기
- 안전사고 → 화재, 이러한 일

하지만 **C의 ‘안전사고 - 먼지가 많이 낀 멀티탭’**에서 ‘먼지가 많이 낀 멀티탭’은 안전사고의 종류가 아니라 **안전사고를 일으킬 수 있는 위험 요소**입니다. 따라서 관계가 다릅니다."
