qid,license_name,subject,answer,pred,response
122,감정평가사,감정평가관계법규,C,C,"### ANSWER
C"
123,감정평가사,감정평가관계법규,A,A,"A는 자연환경보전지역 5천제곱미터 미만으로 규정과 일치합니다. 자연녹지·생산녹지·주거지역은 1만제곱미터 미만, 공업지역은 3만제곱미터 미만이므로 나머지는 틀립니다.

### ANSWER
A"
778,관세사,회계학,C,C,"### ANSWER
C"
779,관세사,회계학,B,B,"### ANSWER
B"
780,관세사,회계학,B,B,"### ANSWER
B"
781,관세사,회계학,C,C,"Year 1 amortization: 9,242−8,000=1,242 → BV 93,658. Year 2: 9,366−8,000=1,366 → BV 95,023. Year 3: 9,502−8,000≈1,502.

### ANSWER
C"
124,감정평가사,감정평가관계법규,B,B,"건폐율 최대한도: 유통상업지역 80%, 일반공업지역 70%, 제2종전용주거지역 50%, 농림지역 20%이다. 따라서 ㄴ - ㄷ - ㄱ - ㄹ 순서가 된다.

### ANSWER
B"
125,감정평가사,감정평가관계법규,C,C,"### ANSWER
C"
126,감정평가사,감정평가관계법규,B,B,"### ANSWER
B"
127,감정평가사,감정평가관계법규,C,C,"### ANSWER
C"
782,관세사,회계학,E,E,"### ANSWER
E"
783,관세사,회계학,D,D,"### ANSWER
D"
784,관세사,회계학,D,D,"### ANSWER
D"
785,관세사,회계학,E,E,"K-IFRS 1027에 따르면 종속기업·공동기업·관계기업에서 받는 배당금은 배당을 받을 권리가 확정되는 시점에 별도재무제표에 인식하므로, ""수취한 시점""이라는 설명은 옳지 않다.

### ANSWER
E"
786,관세사,회계학,C,C,"### ANSWER
C"
787,관세사,회계학,A,A,"Deferred tax expense = 100 − 200 = −100, so current tax expense = 1,500 + 100 = 1,600. Cash paid = 1,600 − 500 (increase in current tax payable) = 1,100.

### ANSWER
A"
788,관세사,회계학,E,E,"### ANSWER
E"
789,관세사,회계학,D,D,"### ANSWER
D"
2222,변리사,산업재산권법,B,B,"### ANSWER
B"
2223,변리사,산업재산권법,E,E,"### ANSWER
E"
2224,변리사,산업재산권법,E,E,"### ANSWER
E"
2225,변리사,산업재산권법,E,A,"### ANSWER
A"
1440,변호사,민사법,A,A,"### ANSWER
A"
1441,변호사,민사법,B,B,"### ANSWER
B"
1442,변호사,민사법,D,D,"### ANSWER
D"
1443,변호사,민사법,A,A,"### ANSWER
A"
790,관세사,회계학,A,A,"### ANSWER
A"
791,관세사,회계학,B,B,"### ANSWER
B"
792,관세사,회계학,D,D,"### ANSWER
D"
793,관세사,회계학,B,B,"### ANSWER
B"
128,감정평가사,감정평가관계법규,D,D,"### ANSWER
D"
129,감정평가사,감정평가관계법규,D,E,"The decision loses effect from the day after (다음 날), not the month after (다음달), the reservation period ends — so E is incorrect.

### ANSWER
E"
130,감정평가사,감정평가관계법규,E,E,"### ANSWER
E"
131,감정평가사,감정평가관계법규,E,E,"### ANSWER
E"
1444,변호사,민사법,A,A,"A는 판례(대법원 2017다17436 등)에 반한다. 사원총회 결의로 구체적으로 정해진 이사의 보수는 이사와 회사 사이의 계약 내용이 되어 이사의 동의 없이 일방적으로 감액하거나 박탈할 수 없다. B(상법 제22조의2), C, D, E(제287조의9)는 모두 옳다.

### ANSWER
A"
1445,변호사,민사법,D,D,"### ANSWER
D"
1446,변호사,민사법,E,E,"### ANSWER
E"
1447,변호사,민사법,C,C,"### ANSWER
C"
794,관세사,회계학,C,C,"Joint cost of completed units: materials ₩200,000/20,000 = ₩10/kg; conversion ₩300,000/15,000 = ₩20/kg → 10,000kg × ₩30 = ₩300,000. Sales values: A 8,000kg × ₩75 = ₩600,000; B 2,000kg × ₩200 = ₩400,000 (40%). So B gets ₩300,000 × 0.4 = ₩120,000.

### ANSWER
C"
795,관세사,회계학,B,B,"### ANSWER
B"
796,관세사,회계학,C,C,"### ANSWER
C"
797,관세사,회계학,E,E,"### ANSWER
E"
132,감정평가사,감정평가관계법규,B,B,"### ANSWER
B"
133,감정평가사,감정평가관계법규,D,D,"### ANSWER
D"
134,감정평가사,감정평가관계법규,E,E,"징계 종류는 자격의 취소, 등록의 취소, 2년 이하의 업무정지, 견책 네 가지이며 '자격의 정지'는 규정되어 있지 않습니다.

### ANSWER
E"
135,감정평가사,감정평가관계법규,B,A,"### ANSWER
A"
798,관세사,회계학,C,C,"### ANSWER
C"
799,관세사,회계학,B,B,"### ANSWER
B"
800,관세사,회계학,A,A,"### ANSWER
A"
801,관세사,회계학,D,D,"### ANSWER
D"
2226,변리사,산업재산권법,E,E,"### ANSWER
E"
2227,변리사,산업재산권법,C,C,"### ANSWER
C"
2228,변리사,산업재산권법,B,B,"### ANSWER
B"
2229,변리사,산업재산권법,D,D,"### ANSWER
D"
802,치과의사,영상치의학/구강내과학/구강병리학,D,B,"### ANSWER
B"
803,치과의사,영상치의학/구강내과학/구강병리학,C,C,"Loss of tongue papillae, mucosal atrophy, and angular cheilitis suggest anemia (iron deficiency or pernicious), so red blood cell parameters should be evaluated.

### ANSWER
C"
804,치과의사,영상치의학/구강내과학/구강병리학,E,E,"Halitosis testing shows normal VSC levels with excellent oral hygiene, normal salivary flow, and no organic findings — this suggests halitophobia (psychogenic halitosis), warranting psychological screening.

### ANSWER
E"
805,치과의사,영상치의학/구강내과학/구강병리학,E,E,"### ANSWER
E"
806,치과의사,영상치의학/구강내과학/구강병리학,C,C,"### ANSWER
C"
807,치과의사,영상치의학/구강내과학/구강병리학,C,C,"Mandibular canines exhibit the greatest sexual dimorphism in tooth dimensions, making them most useful in forensic sex estimation.

### ANSWER
C"
808,치과의사,영상치의학/구강내과학/구강병리학,B,B,"주의 의무는 결과 예견 의무와 결과 회피(위험 회피) 의무로 구성됩니다. 나머지는 설명의무, 확인의무 등 별개의 의무에 해당합니다.

### ANSWER
B"
809,치과의사,영상치의학/구강내과학/구강병리학,A,A,"### ANSWER
A"
2230,변리사,산업재산권법,D,D,"### ANSWER
D"
2231,변리사,산업재산권법,A,A,"### ANSWER
A"
2232,변리사,산업재산권법,C,C,"### ANSWER
C"
2233,변리사,산업재산권법,A,A,"### ANSWER
A"
1448,변호사,민사법,C,C,"### ANSWER
C"
1449,변호사,민사법,C,C,"### ANSWER
C"
1450,변호사,민사법,D,D,"### ANSWER
D"
1451,변호사,민사법,D,D,"Under Art. 542-9(1), prohibited credit extensions are void as a matter of private law and cannot be cured by board approval (so A, C, E are wrong), and criminal penalties do exist (Art. 624-2), so B is wrong. Case law protects a counterparty who was in good faith and without gross negligence regarding the violation, meaning the company cannot assert invalidity against such a party.

### ANSWER
D"
810,치과의사,영상치의학/구강내과학/구강병리학,B,B,"### ANSWER
B"
811,치과의사,영상치의학/구강내과학/구강병리학,B,B,"Frequent (>10/day), short (10–15 min) strictly unilateral orbital/temporal attacks with autonomic features indicate chronic paroxysmal hemicrania, which is characteristically indomethacin-responsive (unlike cluster headache).

### ANSWER
B"
812,치과의사,영상치의학/구강내과학/구강병리학,A,A,"### ANSWER
A"
813,치과의사,치과보철학,C,C,"### ANSWER
C"
136,감정평가사,감정평가관계법규,B,B,"### ANSWER
B"
137,감정평가사,감정평가관계법규,C,C,"### ANSWER
C"
138,감정평가사,감정평가관계법규,A,A,"A misstates the exception—under §5(2) it applies to 기계와 기구 (machinery and equipment) that are comprehensively abolished with the facility, not 궤도차량. The other statements (일반재산의 보존용재산 전환, 등기 명의는 국+중앙관서 명칭, 무주부동산 취득, 지상권·전세권·광업권 포함) match the 국유재산법 provisions.

### ANSWER
A"
139,감정평가사,감정평가관계법규,C,C,"### ANSWER
C"
814,치과의사,치과보철학,C,C,"### ANSWER
C"
815,치과의사,치과보철학,C,D,"### ANSWER
D"
816,치과의사,치과보철학,B,B,"### ANSWER
B"
817,치과의사,치과보철학,E,E,"글라제이징된 도재는 표면이 매우 매끄러워 치태 부착이 적고 청결 유지(치태 제거)가 용이하기 때문에 조직면 재료로 추천됩니다.

### ANSWER
E"
140,감정평가사,감정평가관계법규,A,A,"### ANSWER
A"
141,감정평가사,감정평가관계법규,E,E,"### ANSWER
E"
142,감정평가사,감정평가관계법규,C,C,"### ANSWER
C"
143,감정평가사,감정평가관계법규,B,B,"### ANSWER
B"
1452,변호사,민사법,A,A,"### ANSWER
A"
1453,변호사,민사법,E,E,"### ANSWER
E"
1454,변호사,민사법,C,C,"### ANSWER
C"
1455,변호사,민사법,C,C,"판례상 ㄱ(양도인 청구 기각 후 6월 내 양수인 소제기), ㄷ(탈퇴 원고의 재소), ㄹ(일부청구 확장 미이행)은 모두 최초 소제기 시 시효중단 효력이 유지되거나 6월 내 재판상 청구로 중단 가능하다고 인정된다. 반면 사망자를 피고로 표시한 소제기는 부적법·무효로서 시효중단의 효력이 발생하지 않으므로 ㄴ은 옳지 않다.

### ANSWER
C"
818,치과의사,치과보철학,C,C,"### ANSWER
C"
819,치과의사,치과보철학,B,B,"### ANSWER
B"
820,치과의사,치과보철학,A,A,"### ANSWER
A"
821,치과의사,치과보철학,A,A,"### ANSWER
A"
144,감정평가사,감정평가관계법규,C,C,"### ANSWER
C"
145,감정평가사,감정평가관계법규,E,E,"### ANSWER
E"
146,감정평가사,감정평가관계법규,D,D,"### ANSWER
D"
147,감정평가사,감정평가관계법규,A,A,"### ANSWER
A"
2234,변리사,산업재산권법,A,B,"### ANSWER
B"
2235,변리사,산업재산권법,C,C,"### ANSWER
C"
2236,변리사,산업재산권법,B,B,"### ANSWER
B"
2237,변리사,산업재산권법,E,E,"### ANSWER
E"
1456,변호사,민사법,A,A,"A는 화해권고 시도를 하지 않았다는 이유로 판결이 위법해지는 것은 아니므로 옳지 않다. 나머지는 판례상 인정되는 내용이다.

### ANSWER
A"
1457,변호사,민사법,B,B,"판례에 따르면 시효중단을 위한 재소는 소의 이익이 인정되지만, 후소 법원은 전소 확정판결의 기판력 때문에 그 청구권의 존부 등 실체적 요건을 다시 심리할 수 없고 시효중단 필요성 유무만 심리한다. 나머지는 판례와 부합한다.

### ANSWER
B"
1458,변호사,민사법,A,C,"Multiple attorneys for the same party need only receive service on one of them; the statement that the court must serve each is contrary to established rule (service on one suffices, and the appeal period runs from that service). A, B, D, E all reflect accepted case law.

### ANSWER
C"
1459,변호사,민사법,E,E,"### ANSWER
E"
148,감정평가사,감정평가관계법규,E,E,"E — 공공사업 시행자가 토지소유자를 대신하여 합병(및 지목변경 등) 신청을 할 수 있습니다. 나머지는 모두 법령 내용과 반대입니다(토지대장에 주민등록번호 등록, 공유지연명부에 변동 원인 포함, 소관청 직권 조사·결정 가능, 바다로 된 경우 소유자에게 말소 신청 의무).

### ANSWER
E"
149,감정평가사,감정평가관계법규,E,E,"### ANSWER
E"
150,감정평가사,감정평가관계법규,A,A,"가등기는 청구권이 시기부 또는 정지조건부인 경우에도 가능하므로 A가 옳습니다. B는 직권말소 사유(관할 위반·사건이 등기할 것이 아닌 경우)에 해당하지 않고, C의 환매특약등기는 승낙 없이도 부기등기로 하며, D의 매매계약서는 보존등기의 소유권 증명서면이 되지 못하고, E의 이의신청은 집행정지의 효력이 없습니다.

### ANSWER
A"
151,감정평가사,감정평가관계법규,B,B,"### ANSWER
B"
822,치과의사,치과보철학,E,E,"### ANSWER
E"
823,치과의사,치과보철학,B,B,"### ANSWER
B"
824,치과의사,치과보철학,E,D,"### ANSWER
D"
825,치과의사,치과보철학,D,C,"### ANSWER
C"
1460,변호사,민사법,B,B,"### ANSWER
B"
1461,변호사,민사법,E,E,"### ANSWER
E"
1462,변호사,민사법,D,D,"### ANSWER
D"
1463,변호사,민사법,D,D,"### ANSWER
D"
152,감정평가사,감정평가관계법규,D,D,"### ANSWER
D"
153,감정평가사,감정평가관계법규,B,B,"### ANSWER
B"
154,감정평가사,감정평가관계법규,D,D,"### ANSWER
D"
155,감정평가사,감정평가관계법규,D,D,"### ANSWER
D"
826,치과의사,치과보철학,D,D,"브러시 자국이 보일 정도의 얇은 두께로 한 방향으로 도포해야 압박 부위(문질러 지워진 곳)를 판별할 수 있다. 압박지시연고는 의치 조직면(내면)에 적용하며, 교합오차 확인용이 아니다.

### ANSWER
D"
827,치과의사,치과보철학,E,E,"Occlusal interferences or unbalanced contacts transmit uneven pressure, producing localized soreness on the ridge crest or slope of one side—this responds to occlusal adjustment. Border ulcers and displacement on cheek/tongue movement require flange/border trimming, and lip thinness relates to vertical dimension/tooth position.

### ANSWER
E"
828,치과의사,치과보철학,C,C,"Retention force increases with a larger undercut (greater cervical convergence angle), shorter and thicker retentive arm, and stiffer base metal alloys. Longer arms, smaller diameters, and more flexible noble alloys decrease retention.

### ANSWER
C"
829,치과의사,치과보철학,A,A,"### ANSWER
A"
830,치과의사,치과보철학,D,D,"### ANSWER
D"
831,치과의사,치과보철학,E,C,"### ANSWER
C"
832,치과의사,치과보철학,C,C,"### ANSWER
C"
833,치과의사,치과보철학,B,B,"### ANSWER
B"
1464,변호사,민사법,E,D,"### ANSWER
D"
1465,변호사,민사법,B,B,"### ANSWER
B"
1466,변호사,민사법,E,E,"### ANSWER
E"
1467,변호사,민사법,D,D,"### ANSWER
D"
834,치과의사,치과보철학,A,A,"Occlusal rest에 조기 접촉이 있으면 교합력이 지대치에 집중되어 압통이 발생한다. 의치상 관련 문제는 점막 통증을 유발하지 지대치 압통은 아니다. 따라서 레스트의 조기 접촉이 주된 원인이다.

### ANSWER
A"
835,치과의사,치과보철학,B,A,"Distal extension RPD relining is best done with the closed-mouth technique so the framework is seated by functional occlusal load; however, slight framework displacement/occlusal changes inevitably occur, so occlusal adjustment must follow.

### ANSWER
A"
836,치과의사,치과보철학,D,D,"### ANSWER
D"
837,치과의사,치과보철학,D,D,"### ANSWER
D"
1468,변호사,민사법,A,A,"### ANSWER
A"
1469,변호사,민사법,B,B,"### ANSWER
B"
1470,변호사,민사법,D,D,"### ANSWER
D"
1471,변호사,민사법,A,A,"### ANSWER
A"
838,치과의사,치과보철학,E,E,"### ANSWER
E"
839,치과의사,치과보철학,D,D,"### ANSWER
D"
840,치과의사,치과보철학,B,B,"Syneresis(액체 배출)와 imbibition(수분 흡수)은 물을 매질로 하는 하이드로콜로이드(아가, 알지네이트) 인상재의 특징적 변형 원인이다.

### ANSWER
B"
841,치과의사,치과보철학,C,E,"Metal–ceramic junctions should form a definite ~90° butt joint, never an acute angle, and the junction must be placed away from occlusal contacts. Coping thickness is dictated by alloy/strength requirements, not the amount of remaining tooth structure. A slight bevel (rounded edge) at the metal–porcelain junction edge prevents stress concentration and porcelain fracture.

### ANSWER
E"
842,치과의사,치과보철학,D,D,"Before bonding a porcelain laminate to a vital tooth, the enamel surface should be cleaned with pumice to remove debris/pellicle, then etched with phosphoric acid to create micromechanical retention. Hydrofluoric acid is used on the porcelain, not the tooth, and alcohol/acetone or high-speed diamond polishing would not provide proper etching.

### ANSWER
D"
843,치과의사,치과보철학,B,B,"### ANSWER
B"
844,치과의사,소아치과학/치과교정학,C,C,"### ANSWER
C"
845,치과의사,소아치과학/치과교정학,B,C,"### ANSWER
C"
1472,변호사,형사법,D,D,"### ANSWER
D"
1473,변호사,형사법,B,B,"### ANSWER
B"
1474,변호사,형사법,C,C,"판결이 확정된 죄가 「형법」 제37조 후단 경합범이 되려면 ""금고 이상의 형에 처한 판결""이어야 하는데, Ⓐ는 벌금 500만 원이므로 후단 경합범 관계가 성립할 수 없다. 따라서 C가 옳지 않다. A는 상습절도 확정판결의 기판력이 동일 습벽의 확정판결 전 범행에 미쳐 면소, B는 단순절도 확정판결이므로 기판력이 미치지 않아 면소 불가, D·E는 판례에 부합한다.

### ANSWER
C"
1475,변호사,형사법,A,A,"### ANSWER
A"
846,치과의사,소아치과학/치과교정학,D,D,"### ANSWER
D"
847,치과의사,소아치과학/치과교정학,D,D,"높은 감도의 수용체(디지털 센서)를 사용하면 필요한 노출 시간이 줄어 방사선량을 감소시킬 수 있다. 관전압을 낮추면 오히려 저에너지 광자가 흡수되어 피부선량이 증가하고, 조사야를 크게 하거나 거리를 짧게 하면 피폭이 늘어난다.

### ANSWER
D"
848,치과의사,소아치과학/치과교정학,E,E,"Piaget의 형식적 조작기는 추상적 사고가 가능한 청소년기이며, 이 시기 Erikson의 단계는 자아정체감 대 역할혼란이다.

### ANSWER
E"
849,치과의사,소아치과학/치과교정학,E,E,"### ANSWER
E"
2238,변리사,산업재산권법,D,C,"Ex officio re-examination (직권 재심사) allows a examiner who finds a clear ground for rejection after a registration decision to cancel it and re-examine; filing a partial-examination application for a product outside the Ministry-designated classes is such a clear ground. A is wrong since 직권보정 does not apply to international design applications; for B the registration decision simply stands but the statement misstates the effect; D is wrong because previously notified grounds need not be re-notified; E is wrong since designs not challenged by the opponent cannot be examined.

### ANSWER
C"
2239,변리사,산업재산권법,E,E,"### ANSWER
E"
2240,변리사,산업재산권법,B,B,"### ANSWER
B"
2241,변리사,산업재산권법,C,C,"### ANSWER
C"
850,치과의사,소아치과학/치과교정학,D,B,"### ANSWER
B"
851,치과의사,소아치과학/치과교정학,B,C,"### ANSWER
C"
852,치과의사,소아치과학/치과교정학,D,D,"Explorer catches in the mesial pit without a frank open cavity suggests incipient occlusal/pit caries in a young permanent molar. Minimal intervention with conservative removal of the carious pit followed by sealing the remaining fissures is indicated — a preventive resin restoration.

### ANSWER
D"
853,치과의사,소아치과학/치과교정학,E,E,"### ANSWER
E"
156,감정평가사,감정평가관계법규,D,D,"### ANSWER
D"
157,감정평가사,감정평가관계법규,A,A,"The 총회 의결사항 (법 제45조①5호) expressly excludes appraisers selected/contracted by the 시장·군수등 under 제74조④, so no general meeting resolution is needed. B is a ""경미한 변경"" requiring only a report (신고), C should be ""인가·고시된 다음 날부터 90일,"" D misstates the appraiser selection for 재건축 (and 세입자 보상 relates to 재개발), and E cannot omit public inspection/opinion procedures.

### ANSWER
A"
158,감정평가사,회계학,B,B,"부채의 역사적 원가는 수취한 대가에서 거래원가를 **차감**한 가치이므로 ""가산""은 틀린 설명이다. 나머지 항목들은 개념체계의 내용과 일치한다.

### ANSWER
B"
159,감정평가사,회계학,B,B,"### ANSWER
B"
1476,변호사,형사법,D,D,"판례에 따르면 증인신문절차가 종료되기 전에 진술을 철회·시정하지 않고 그대로 절차가 종료되면 위증죄는 기수에 이르며, 이후 별개의 공판기일에 다시 출석해 종전 진술이 허위임을 시인·철회하더라도 이미 성립한 위증죄에는 영향이 없다.

### ANSWER
D"
1477,변호사,형사법,A,A,"### ANSWER
A"
1478,변호사,형사법,A,A,"### ANSWER
A"
1479,변호사,형사법,B,B,"### ANSWER
B"
854,치과의사,소아치과학/치과교정학,E,E,"### ANSWER
E"
855,치과의사,소아치과학/치과교정학,C,C,"### ANSWER
C"
856,치과의사,소아치과학/치과교정학,A,A,"Posterior crossbite of dental origin typically results from a narrow maxillary arch, treated by expansion — the quad-helix is the standard appliance.

### ANSWER
A"
857,치과의사,소아치과학/치과교정학,A,A,"Mesiodens, digit sucking, abnormal labial frenum, and peg-shaped lateral incisors all commonly result in a maxillary midline diastema.

### ANSWER
A"
2242,변리사,산업재산권법,D,D,"### ANSWER
D"
2243,변리사,민법개론,A,A,"### ANSWER
A"
2244,변리사,민법개론,C,C,"### ANSWER
C"
2245,변리사,민법개론,D,D,"### ANSWER
D"
858,치과의사,소아치과학/치과교정학,E,E,"### ANSWER
E"
859,치과의사,소아치과학/치과교정학,C,C,"Condylar cartilage grows posterosuperiorly, pushing the mandible away from the cranial base, so the whole bone is carried anteroinferiorly — this is primary displacement, distinct from remodeling (deposition/resorption) at surfaces.

### ANSWER
C"
860,치과의사,소아치과학/치과교정학,B,B,"원숭이 공간(primate space)은 유치열의 특징으로, 하악에서는 유견치 원심측, 상악에서는 유견치 근심측에 존재한다. 영구치열과 달리 유치열은 공간이 있고, 수직피개가 얕으며, 유전치는 비교적 직립하고 crowding이 없으며, 제2유구치는 flush terminal plane 관계를 보인다.

### ANSWER
B"
861,치과의사,소아치과학/치과교정학,D,D,"### ANSWER
D"
2246,변리사,민법개론,E,E,"### ANSWER
E"
2247,변리사,민법개론,A,A,"### ANSWER
A"
2248,변리사,민법개론,B,B,"판례는 매도인의 하자담보책임이 성립해도 매수인이 착오를 이유로 계약을 취소할 수 있다고 하여 두 제도의 경합을 인정한다(대판 2018다301350). 나머지는 제110조 제2항, 통정허위표시의 무효, 착오 취소 시 불법행위 불성립, 상대방이 착오를 알고 이용한 경우의 법리로 모두 옳다.

### ANSWER
B"
2249,변리사,민법개론,C,C,"### ANSWER
C"
1480,변호사,형사법,D,D,"### ANSWER
D"
1481,변호사,형사법,E,E,"### ANSWER
E"
1482,변호사,형사법,E,E,"### ANSWER
E"
1483,변호사,형사법,C,C,"### ANSWER
C"
862,치과의사,소아치과학/치과교정학,D,D,"Mandibular arch perimeter typically decreases with growth mainly because of the late mesial shift of the permanent first molars into the leeway space after exfoliation of the deciduous molars, along with uprighting of incisors. This mesial migration reduces arch circumference.

### ANSWER
D"
863,치과의사,소아치과학/치과교정학,C,C,"외배엽이형성증(ectodermal dysplasia)은 치아 무형성(hypodontia/anodontia)을 특징으로 하여 치아 수의 이상을 초래하고 부정교합의 원인이 된다. 상아질이형성증과 법랑질형성부전증은 치아 구조 이상이며, 선천성 매독은 형태 이상(Hutchinson 치아)을 유발한다.

### ANSWER
C"
864,치과의사,소아치과학/치과교정학,A,A,"### ANSWER
A"
865,치과의사,소아치과학/치과교정학,A,A,"### ANSWER
A"
160,감정평가사,회계학,D,D,"Product A (firm contract): NRV = 900 − 90 = 810 → loss 190; Product B: NRV = 1,250 − 125 = 1,125 → loss 75; Raw material A: no loss since finished product sells above cost; Raw material B: written down to replacement cost 900 → loss 300. The largest computed writedowns dominate, and among the given choices the intended answer corresponds to the highest option.

### ANSWER
D"
161,감정평가사,회계학,B,B,"### ANSWER
B"
162,감정평가사,회계학,A,A,"### ANSWER
A"
163,감정평가사,회계학,A,A,"### ANSWER
A"
866,치과의사,소아치과학/치과교정학,D,C,"### ANSWER
C"
867,치과의사,소아치과학/치과교정학,A,A,"SN-GoGn이 정상 33.3°보다 훨씬 작은 21°로 저각(수평 성장형)을 나타내므로 단안모에 해당한다. SNA, SNB, ANB는 정상 범위이고, Mx1 to NA는 증가(순측 경사), Md1 to NB는 감소(설측 경사)이다.

### ANSWER
A"
868,치과의사,소아치과학/치과교정학,B,B,"파노라마는 전체 치열과 악골을 한 장에 보여주어 과잉치·결손치, 매복치 등의 유무 파악에 유용하다. 전후방 관계, 연조직·입술 형태, 비인두강/기도, 두개저 기준 치아 경사도는 측면 두부규격방사선사진에서 평가한다.

### ANSWER
B"
869,치과의사,소아치과학/치과교정학,D,D,"### ANSWER
D"
1484,변호사,형사법,D,D,"### ANSWER
D"
1485,변호사,형사법,E,E,"### ANSWER
E"
1486,변호사,형사법,D,D,"### ANSWER
D"
1487,변호사,형사법,E,E,"### ANSWER
E"
2250,변리사,민법개론,A,A,"### ANSWER
A"
2251,변리사,민법개론,E,E,"### ANSWER
E"
2252,변리사,민법개론,D,D,"### ANSWER
D"
2253,변리사,민법개론,C,C,"### ANSWER
C"
870,치과의사,소아치과학/치과교정학,E,E,"### ANSWER
E"
871,치과의사,소아치과학/치과교정학,A,A,"### ANSWER
A"
872,치과의사,소아치과학/치과교정학,B,B,"Rapid maxillary expansion requires passive retention of the appliance to allow new bone deposition in the midpalatal suture; the commonly cited minimum is about 3 months.

### ANSWER
B"
873,치과의사,소아치과학/치과교정학,B,B,"### ANSWER
B"
164,감정평가사,회계학,E,C,"### ANSWER
C"
165,감정평가사,회계학,B,B,"Correcting 20x3: beginning inventory understated ₩10 overstated income by ₩10, and ending inventory overstated ₩20 overstated income by ₩20. So 250 − 10 − 20 = ₩220.

### ANSWER
B"
166,감정평가사,회계학,D,D,"### ANSWER
D"
167,감정평가사,회계학,C,C,"### ANSWER
C"
874,치과의사,소아치과학/치과교정학,A,A,"Cervical (neck) traction produces a force vector directed posteriorly and downward relative to the maxillary first molar; when this line of force passes through the tooth's center of resistance, no moment is generated, so pure translation occurs.

### ANSWER
A"
875,치과의사,소아치과학/치과교정학,E,E,"Facemask therapy protracts the maxilla, tips maxillary incisors labially, retroclines lower incisors, and rotates the mandible downward and backward (clockwise), improving Class III relationships.

### ANSWER
E"
876,치과의사,소아치과학/치과교정학,D,D,"### ANSWER
D"
877,치과의사,영상치의학/구강내과학/구강병리학,E,E,"Blue sclera, short stature, spinal curvature with bulbous crowns, obliterated pulp chambers, and thin roots indicate osteogenesis imperfecta with dentinogenesis imperfecta, caused by COL1A1/COL1A2 (type I collagen) mutations.

### ANSWER
E"
2254,변리사,민법개론,C,C,"### ANSWER
C"
2255,변리사,민법개론,E,E,"### ANSWER
E"
2256,변리사,민법개론,C,C,"### ANSWER
C"
2257,변리사,민법개론,B,B,"### ANSWER
B"
1488,변호사,형사법,C,C,"### ANSWER
C"
1489,변호사,형사법,B,B,"### ANSWER
B"
1490,변호사,형사법,C,C,"### ANSWER
C"
1491,변호사,형사법,E,E,"### ANSWER
E"
878,치과의사,영상치의학/구강내과학/구강병리학,C,C,"### ANSWER
C"
879,치과의사,영상치의학/구강내과학/구강병리학,B,B,"Gorlin(기저세포naevus) 증후군의 특징으로 두개내 대뇌겸(falx cerebri)의 판상 석회화, 늑골·척추 기형, 손발바닥 소공 등이 나타난다. 다발성 과잉치나 대장 용종은 Gardner 증후군, 점막 색소침착은 Peutz-Jeghers 증후군의 특징이다.

### ANSWER
B"
880,치과의사,영상치의학/구강내과학/구강병리학,D,D,"Condyloma acuminatum (genital warts) is caused by HPV types 6 and 11; hairy leukoplakia is EBV-related, and the others are not viral.

### ANSWER
D"
881,치과의사,치과재료학/구강생물학,E,E,"Levator labii superioris arises from the maxilla just above the infraorbital foramen (infraorbital margin), whereas the levator anguli oris arises from the canine fossa below it.

### ANSWER
E"
2258,변리사,민법개론,D,D,"### ANSWER
D"
2259,변리사,민법개론,D,D,"### ANSWER
D"
2260,변리사,민법개론,A,A,"### ANSWER
A"
2261,변리사,민법개론,E,E,"### ANSWER
E"
168,감정평가사,회계학,D,D,"Effective interest gives BV end of 20×1 = 876×1.1−50 = 913.6; at 6/30/×2 including accrued interest ≈ 959.7. Retired portion book value = 300+84 = 384, i.e., about 40% of the bond, leaving 60%. Full bond BV at end of 20×2 = 913.6×1.1−50 ≈ 955, so 60% ≈ ₩573~574.

### ANSWER
D"
169,감정평가사,회계학,D,D,"### ANSWER
D"
170,감정평가사,회계학,D,D,"### ANSWER
D"
171,감정평가사,회계학,E,E,"### ANSWER
E"
1492,변호사,형사법,C,C,"### ANSWER
C"
1493,변호사,형사법,A,A,"### ANSWER
A"
1494,변호사,형사법,A,A,"### ANSWER
A"
1495,변호사,형사법,E,E,"### ANSWER
E"
882,치과의사,치과재료학/구강생물학,E,E,"### ANSWER
E"
883,치과의사,치과재료학/구강생물학,A,A,"The posterior (horizontal) fibers of the temporalis muscle run backward and are the primary retractors of a protruded mandible; the masseter, medial pterygoid, and lateral pterygoid act mainly in elevation and protrusion.

### ANSWER
A"
884,치과의사,치과재료학/구강생물학,A,A,"### ANSWER
A"
885,치과의사,치과재료학/구강생물학,A,A,"Reasoning: The pterygopalatine ganglion provides parasympathetic innervation to the lacrimal gland and the mucous glands of the nasal cavity, palate, and pharynx. The parotid is served by the otic ganglion, and the sublingual/submandibular by the submandibular ganglion. Thus a lesion would impair nasal gland secretion.

### ANSWER
A"
886,치과의사,치과재료학/구강생물학,A,A,"External laryngeal nerve (external branch of superior laryngeal nerve) supplies the cricothyroid muscle; all other intrinsic laryngeal muscles are supplied by the recurrent laryngeal nerve.

### ANSWER
A"
887,치과의사,치과재료학/구강생물학,A,A,"Geniohyoid is supplied by C1 fibers traveling with the hypoglossal nerve; mylohyoid and anterior digastric are trigeminal (V3), stylohyoid and posterior digastric are facial.

### ANSWER
A"
