id,category,trial,answer,pred,response
nurse_364,nurse,0,A,A,A
nurse_365,nurse,0,B,B,B
nurse_366,nurse,0,D,D,D
pharm_11,pharm,0,D,D,D
pharm_12,pharm,0,D,D,D
pharm_13,pharm,0,B,B,B
pharm_14,pharm,0,D,D,D
nurse_367,nurse,0,B,B,B
nurse_368,nurse,0,D,D,D
nurse_369,nurse,0,D,D,D
nurse_370,nurse,0,A,A,A
dentist_338,dentist,0,A,A,A
dentist_339,dentist,0,E,E,E
dentist_340,dentist,0,C,C,C
dentist_341,dentist,0,C,C,C
doctor_112,doctor,0,C,C,C
doctor_113,doctor,0,D,D,D
doctor_114,doctor,0,D,D,D
doctor_115,doctor,0,D,D,D
nurse_371,nurse,0,E,E,E
nurse_372,nurse,0,D,D,D
nurse_373,nurse,0,C,C,C
nurse_374,nurse,0,E,E,E
pharm_15,pharm,0,C,C,C
pharm_16,pharm,0,C,C,C
pharm_17,pharm,0,D,D,D
pharm_18,pharm,0,A,A,A
dentist_342,dentist,0,C,C,C
dentist_343,dentist,0,E,E,E
dentist_344,dentist,0,E,E,E
dentist_345,dentist,0,A,A,A
pharm_629,pharm,0,E,E,E
pharm_630,pharm,0,E,E,E
pharm_631,pharm,0,B,B,B
pharm_632,pharm,0,B,B,B
doctor_116,doctor,0,C,C,C
doctor_117,doctor,0,D,D,D
doctor_118,doctor,0,B,B,B
doctor_119,doctor,0,C,C,C
pharm_19,pharm,0,A,A,A
pharm_20,pharm,0,E,E,E
pharm_21,pharm,0,E,E,E
pharm_22,pharm,0,D,D,D
dentist_346,dentist,0,D,D,D
dentist_347,dentist,0,E,E,E
dentist_348,dentist,0,B,B,B
dentist_349,dentist,0,B,B,B
pharm_633,pharm,0,A,A,A
pharm_634,pharm,0,D,D,D
pharm_635,pharm,0,E,E,E
pharm_636,pharm,0,C,C,C
doctor_120,doctor,0,C,C,C
doctor_121,doctor,0,D,D,D
doctor_122,doctor,0,B,B,B
doctor_123,doctor,0,C,C,C
pharm_23,pharm,0,E,E,E
pharm_24,pharm,0,E,E,E
pharm_25,pharm,0,A,A,A
pharm_26,pharm,0,D,D,D
dentist_350,dentist,0,B,B,B
dentist_351,dentist,0,C,C,C
dentist_352,dentist,0,A,A,A
dentist_353,dentist,0,D,D,D
pharm_637,pharm,0,B,B,B
pharm_638,pharm,0,E,E,E
pharm_639,pharm,0,B,B,B
pharm_640,pharm,0,E,E,E
pharm_641,pharm,0,D,D,D
pharm_642,pharm,0,A,A,A
pharm_643,pharm,0,E,E,E
pharm_644,pharm,0,B,B,B
dentist_354,dentist,0,B,B,B
dentist_355,dentist,0,A,A,A
dentist_356,dentist,0,B,D,D
dentist_357,dentist,0,A,E,E
pharm_27,pharm,0,C,C,C
pharm_28,pharm,0,D,D,D
pharm_29,pharm,0,C,C,C
pharm_30,pharm,0,D,D,D
doctor_124,doctor,0,A,C,C
doctor_125,doctor,0,A,A,A
doctor_126,doctor,0,A,A,A
doctor_127,doctor,0,B,B,B
pharm_645,pharm,0,D,D,D
pharm_646,pharm,0,C,C,C
pharm_647,pharm,0,C,C,C
pharm_648,pharm,0,A,A,A
dentist_358,dentist,0,E,E,E
dentist_359,dentist,0,D,D,D
dentist_360,dentist,0,C,C,C
dentist_361,dentist,0,B,B,B
doctor_128,doctor,0,A,A,A
doctor_129,doctor,0,D,D,D
doctor_130,doctor,0,E,E,E
doctor_131,doctor,0,E,E,E
dentist_362,dentist,0,D,D,D
dentist_363,dentist,0,E,E,E
dentist_364,dentist,0,D,D,D
dentist_365,dentist,0,E,E,E
doctor_132,doctor,0,C,C,C
doctor_133,doctor,0,B,B,B
doctor_134,doctor,0,B,B,B
doctor_135,doctor,0,B,C,C
pharm_649,pharm,0,C,C,C
pharm_650,pharm,0,C,C,C
pharm_651,pharm,0,A,A,A
pharm_652,pharm,0,E,E,E
dentist_366,dentist,0,A,A,A
dentist_367,dentist,0,D,C,C
dentist_368,dentist,0,A,E,E
dentist_369,dentist,0,B,B,B
doctor_136,doctor,0,D,D,D
doctor_137,doctor,0,C,C,C
doctor_138,doctor,0,D,B,B
doctor_139,doctor,0,A,A,A
pharm_31,pharm,0,A,A,A
pharm_32,pharm,0,A,A,A
pharm_33,pharm,0,A,A,A
pharm_34,pharm,0,E,E,E
pharm_653,pharm,0,B,B,B
pharm_654,pharm,0,E,E,E
pharm_655,pharm,0,C,C,C
pharm_656,pharm,0,C,C,C
dentist_370,dentist,0,A,C,C
dentist_371,dentist,0,D,D,D
dentist_372,dentist,0,D,D,D
dentist_373,dentist,0,D,C,C
pharm_657,pharm,0,E,E,E
pharm_658,pharm,0,C,C,C
pharm_659,pharm,0,D,D,D
pharm_660,pharm,0,C,C,C
doctor_140,doctor,0,E,E,E
doctor_141,doctor,0,A,A,A
doctor_142,doctor,0,D,A,A
doctor_143,doctor,0,C,C,C
doctor_144,doctor,0,E,E,E
doctor_145,doctor,0,B,B,B
doctor_146,doctor,0,E,E,E
doctor_147,doctor,0,D,D,D
doctor_148,doctor,0,E,E,E
doctor_149,doctor,0,A,A,A
doctor_150,doctor,0,C,C,C
doctor_151,doctor,0,A,C,C
dentist_374,dentist,0,C,B,B
dentist_375,dentist,0,E,E,E
dentist_376,dentist,0,D,D,D
dentist_377,dentist,0,A,A,A
pharm_661,pharm,0,A,A,A
pharm_662,pharm,0,A,A,A
pharm_663,pharm,0,D,D,D
pharm_664,pharm,0,D,D,D
doctor_152,doctor,0,C,C,C
doctor_153,doctor,0,C,C,C
doctor_154,doctor,0,E,E,E
doctor_155,doctor,0,B,B,B
dentist_378,dentist,0,C,C,C
dentist_379,dentist,0,E,D,D
dentist_380,dentist,0,A,A,A
dentist_381,dentist,0,D,D,D
dentist_382,dentist,0,A,D,D
dentist_383,dentist,0,C,C,C
dentist_384,dentist,0,D,D,D
dentist_385,dentist,0,C,C,C
doctor_156,doctor,0,D,D,D
doctor_157,doctor,0,C,C,C
doctor_158,doctor,0,E,E,E
doctor_159,doctor,0,C,C,C
nurse_375,nurse,0,D,D,D
nurse_376,nurse,0,A,A,A
nurse_377,nurse,0,C,C,C
nurse_378,nurse,0,C,C,C
dentist_386,dentist,0,B,B,B
dentist_387,dentist,0,B,B,B
dentist_388,dentist,0,D,D,D
dentist_389,dentist,0,C,C,C
pharm_665,pharm,0,D,D,D
pharm_666,pharm,0,A,A,A
pharm_667,pharm,0,A,A,A
pharm_668,pharm,0,B,B,B
pharm_669,pharm,0,A,A,A
pharm_670,pharm,0,E,E,E
pharm_671,pharm,0,B,B,B
pharm_672,pharm,0,C,C,C
nurse_379,nurse,0,B,B,B
nurse_380,nurse,0,A,A,A
nurse_381,nurse,0,E,E,E
nurse_382,nurse,0,B,B,B
doctor_160,doctor,0,D,E,E
doctor_161,doctor,0,A,A,A
doctor_162,doctor,0,D,D,D
doctor_163,doctor,0,C,E,E
pharm_673,pharm,0,A,A,A
pharm_674,pharm,0,D,D,D
pharm_675,pharm,0,D,D,D
pharm_676,pharm,0,E,E,E
nurse_383,nurse,0,B,B,B
nurse_384,nurse,0,C,C,C
nurse_385,nurse,0,D,D,D
nurse_386,nurse,0,B,B,B
doctor_164,doctor,0,C,C,C
doctor_165,doctor,0,E,E,E
doctor_166,doctor,0,A,A,A
doctor_167,doctor,0,B,B,B
nurse_387,nurse,0,D,D,D
nurse_388,nurse,0,E,E,E
nurse_389,nurse,0,B,B,B
nurse_390,nurse,0,B,B,B
pharm_677,pharm,0,A,A,A
pharm_678,pharm,0,D,D,D
pharm_679,pharm,0,A,A,A
pharm_680,pharm,0,D,D,D
doctor_168,doctor,0,E,E,E
doctor_169,doctor,0,B,E,E
doctor_170,doctor,0,D,D,D
doctor_171,doctor,0,E,E,E
nurse_391,nurse,0,A,A,A
nurse_392,nurse,0,A,A,A
nurse_393,nurse,0,C,C,C
nurse_394,nurse,0,A,A,A
pharm_681,pharm,0,E,E,E
pharm_682,pharm,0,D,D,D
pharm_683,pharm,0,C,C,C
pharm_684,pharm,0,B,B,B
doctor_172,doctor,0,A,A,A
doctor_173,doctor,0,B,B,B
doctor_174,doctor,0,B,B,B
doctor_175,doctor,0,D,D,D
nurse_395,nurse,0,E,E,E
nurse_396,nurse,0,E,E,E
nurse_397,nurse,0,D,D,D
nurse_398,nurse,0,C,C,C
doctor_176,doctor,0,A,A,A
doctor_177,doctor,0,C,C,C
doctor_178,doctor,0,E,E,E
doctor_179,doctor,0,C,C,C
pharm_685,pharm,0,B,B,B
pharm_686,pharm,0,A,A,A
pharm_687,pharm,0,B,B,B
pharm_688,pharm,0,C,C,C
nurse_399,nurse,0,C,C,C
nurse_400,nurse,0,D,D,D
nurse_401,nurse,0,C,C,C
nurse_402,nurse,0,C,C,C
doctor_180,doctor,0,D,D,D
doctor_181,doctor,0,A,A,A
doctor_182,doctor,0,C,C,C
doctor_183,doctor,0,C,C,C
pharm_35,pharm,0,A,A,A
pharm_36,pharm,0,D,D,D
pharm_37,pharm,0,C,C,C
pharm_38,pharm,0,D,D,D
pharm_689,pharm,0,D,D,D
pharm_690,pharm,0,E,E,E
pharm_691,pharm,0,B,B,B
pharm_692,pharm,0,A,A,A
nurse_403,nurse,0,E,E,E
nurse_404,nurse,0,A,A,A
nurse_405,nurse,0,C,C,C
nurse_406,nurse,0,A,A,A
doctor_184,doctor,0,C,C,C
doctor_185,doctor,0,A,A,A
doctor_186,doctor,0,D,D,D
doctor_187,doctor,0,C,C,C
pharm_39,pharm,0,A,A,A
pharm_40,pharm,0,E,E,E
pharm_41,pharm,0,D,D,D
pharm_42,pharm,0,E,E,E
nurse_407,nurse,0,C,C,C
nurse_408,nurse,0,D,D,D
nurse_409,nurse,0,A,A,A
nurse_410,nurse,0,B,B,B
nurse_411,nurse,0,E,E,E
nurse_412,nurse,0,C,C,C
nurse_413,nurse,0,A,B,B
nurse_414,nurse,0,B,B,B
doctor_188,doctor,0,B,B,B
doctor_189,doctor,0,C,C,C
doctor_190,doctor,0,D,D,D
doctor_191,doctor,0,E,E,E
pharm_693,pharm,0,A,A,A
pharm_694,pharm,0,A,A,A
pharm_695,pharm,0,D,D,D
pharm_696,pharm,0,B,B,B
pharm_43,pharm,0,A,A,A
pharm_44,pharm,0,D,D,D
pharm_45,pharm,0,E,E,E
pharm_46,pharm,0,B,B,B
doctor_192,doctor,0,D,D,D
doctor_193,doctor,0,A,A,A
doctor_194,doctor,0,B,B,B
doctor_195,doctor,0,E,E,E
nurse_415,nurse,0,C,C,C
nurse_416,nurse,0,D,D,D
nurse_417,nurse,0,E,E,E
nurse_418,nurse,0,A,A,A
pharm_697,pharm,0,C,C,C
pharm_698,pharm,0,E,E,E
pharm_699,pharm,0,D,D,D
pharm_700,pharm,0,C,C,C
pharm_47,pharm,0,E,E,E
pharm_48,pharm,0,E,E,E
pharm_49,pharm,0,C,C,C
pharm_50,pharm,0,C,C,C
nurse_419,nurse,0,D,D,D
nurse_420,nurse,0,D,D,D
nurse_421,nurse,0,E,E,E
nurse_422,nurse,0,C,C,C
dentist_390,dentist,0,C,C,C
dentist_391,dentist,0,D,D,D
dentist_392,dentist,0,E,E,E
dentist_393,dentist,0,E,E,E
pharm_51,pharm,0,B,B,B
pharm_52,pharm,0,B,B,B
pharm_53,pharm,0,A,A,A
pharm_54,pharm,0,B,B,B
nurse_423,nurse,0,E,E,E
nurse_424,nurse,0,E,E,E
nurse_425,nurse,0,E,E,E
nurse_426,nurse,0,B,B,B
pharm_701,pharm,0,E,E,E
pharm_702,pharm,0,A,A,A
pharm_703,pharm,0,C,C,C
pharm_704,pharm,0,D,D,D
nurse_427,nurse,0,D,D,D
nurse_428,nurse,0,D,D,D
nurse_429,nurse,0,D,D,D
nurse_430,nurse,0,E,E,E
pharm_55,pharm,0,B,B,B
pharm_56,pharm,0,C,C,C
pharm_57,pharm,0,C,C,C
pharm_58,pharm,0,A,A,A
nurse_431,nurse,0,B,B,B
nurse_432,nurse,0,A,A,A
nurse_433,nurse,0,E,E,E
nurse_434,nurse,0,B,B,B
pharm_705,pharm,0,B,B,B
pharm_706,pharm,0,A,A,A
pharm_707,pharm,0,B,B,"I need to calculate the ionic strength of both solutions and find their ratio.

Ionic strength formula: I = ½Σ(ci × zi²)

For atropine sulfate (atropine)₂SO₄:
- Dissociates into: 2 atropine⁺ + SO₄²⁻
- From 0.005 mol/L: [atropine⁺] = 0.010 mol/L, [SO₄²⁻] = 0.005 mol/L
- I₁ = ½[(0.010 × 1²) + (0.005 × 2²)]
- I₁ = ½[0.010 + 0.020]
- I₁ = ½[0.030]
- I₁ = 0.015 mol/L

For NaCl:
- Dissociates into: Na⁺ + Cl⁻
- From 0.005 mol/L: [Na⁺] = 0.005 mol/L, [Cl⁻] = 0.005 mol/L
- I₂ = ½[(0.005 × 1²) + (0.005 × 1²)]
- I₂ = ½[0.010]
- I₂ = 0.005 mol/L

Ratio: I₁/I₂ = 0.015/0.005 = 3

B"
pharm_708,pharm,0,D,D,D
nurse_435,nurse,0,B,B,B
nurse_436,nurse,0,E,E,E
nurse_437,nurse,0,A,A,A
nurse_438,nurse,0,C,C,C
pharm_59,pharm,0,D,C,"Looking at this problem, I need to calculate the BIP (Biological Index of Pollution) using the given organism counts.

The organisms listed are:
- Cyanobacteria (남조류): 200
- Diatoms (규조류): 300
- Ciliates (섬모충류): 300
- Zooglea: 200

The BIP formula typically uses:
BIP = (Group III organisms / Total organisms) × 100

Where:
- Group I (clean water): Diatoms, green algae
- Group II (moderately polluted): Ciliates, rotifers
- Group III (heavily polluted): Cyanobacteria, Zooglea, Sphaerotilus

Group III organisms = 200 + 200 = 400
Total organisms = 200 + 300 + 300 + 200 = 1000

BIP = (400/1000) × 100 = 40

C"
pharm_60,pharm,0,C,C,C
pharm_61,pharm,0,A,A,A
pharm_62,pharm,0,A,A,A
nurse_439,nurse,0,A,A,A
nurse_440,nurse,0,C,C,C
nurse_441,nurse,0,A,A,A
nurse_442,nurse,0,C,C,C
pharm_63,pharm,0,A,A,A
pharm_64,pharm,0,E,E,E
pharm_65,pharm,0,A,A,A
pharm_66,pharm,0,A,A,A
nurse_443,nurse,0,E,E,E
nurse_444,nurse,0,D,D,D
nurse_445,nurse,0,C,C,C
nurse_446,nurse,0,E,E,E
pharm_709,pharm,0,D,D,"Looking at this problem, I need to find the molarity of a cocaine hydrochloride solution with a freezing point depression of 0.52°C.

Given:
- ΔTf = 0.52°C
- L_iso = 3.4
- Kf for water = 1.86 °C·kg/mol
- Assume molarity ≈ molality

The freezing point depression formula is:
ΔTf = i × Kf × m

Where i is the van't Hoff factor. For an electrolyte like cocaine hydrochloride (which dissociates into 2 ions), the relationship between i and L_iso is:
i = 1 + α(n-1), where n = 2 for this salt

From L_iso = 3.4:
L_iso = i × M (where M is molecular weight)
This gives us: i = L_iso/M = 3.4/M

However, using the standard approach:
0.52 = i × 1.86 × m

If i ≈ 1.7 (typical for a weak electrolyte):
m = 0.52/(1.7 × 1.86) ≈ 0.164

Checking the options:
- 1/100 = 0.01
- 1/20 = 0.05
- 11/168 ≈ 0.0655
- 13/85 ≈ 0.153
- 34/99 ≈ 0.343

The closest match is 13/85 ≈ 0.153

D"
pharm_710,pharm,0,B,B,"Looking at this problem, I need to find the mass of NaCl that produces the same osmotic pressure as 1.0g of procaine hydrochloride.

Given information:
- Procaine HCl: 1.0g, MW = 273, L_iso = 3.4
- NaCl: MW = 58, L_iso = 3.4

The L_iso value relates to the Liso method in pharmacy, where:
- Mass of NaCl equivalent = (Mass of drug × MW_NaCl × L_iso_drug) / (MW_drug × L_iso_NaCl)

Since both compounds have the same L_iso value (3.4), this simplifies to:
Mass of NaCl = (1.0 × 58) / 273
Mass of NaCl = 58/273
Mass of NaCl ≈ 0.212g

Rounding to two significant figures: 0.21g

B"
pharm_711,pharm,0,E,E,E
pharm_712,pharm,0,C,C,"Looking at this first-order reaction problem:

Given:
- k = 1.05×10^-5 h^-1
- C₀ = 200 unit/mL
- C = 180 unit/mL
- ln(200/180) = 0.105

For a first-order reaction:
ln(C₀/C) = kt

Therefore:
t = ln(C₀/C) / k
t = 0.105 / (1.05×10^-5)
t = 0.105 / 0.0000105
t = 10,000 h

C"
pharm_67,pharm,0,A,A,A
pharm_68,pharm,0,A,A,A
pharm_69,pharm,0,B,B,B
pharm_70,pharm,0,E,E,E
nurse_447,nurse,0,C,C,C
nurse_448,nurse,0,B,B,B
nurse_449,nurse,0,D,D,D
nurse_450,nurse,0,E,E,E
nurse_451,nurse,0,B,B,B
nurse_452,nurse,0,C,C,C
nurse_453,nurse,0,D,D,D
nurse_454,nurse,0,D,D,D
pharm_713,pharm,0,C,C,C
pharm_714,pharm,0,B,B,"Looking at this problem, I need to find the CMC of a mixture of two nonionic surfactants A and B.

Given:
- CMC_A = 8.0×10^-5 mol/L
- CMC_B = 3.0×10^-5 mol/L
- Molar ratio A:B = 2:3
- Ideal mixed micelle formation

For ideal mixed micelles, I use the equation:

1/CMC_mix = α_A/CMC_A + α_B/CMC_B

where α_A and α_B are the mole fractions.

From the 2:3 ratio:
- α_A = 2/(2+3) = 2/5 = 0.4
- α_B = 3/(2+3) = 3/5 = 0.6

Calculating:
1/CMC_mix = 0.4/(8.0×10^-5) + 0.6/(3.0×10^-5)
1/CMC_mix = 5000 + 20000
1/CMC_mix = 25000

CMC_mix = 1/25000 = 4.0×10^-5 mol/L

B"
pharm_715,pharm,0,B,B,B
pharm_716,pharm,0,E,E,E
pharm_71,pharm,0,A,A,A
pharm_72,pharm,0,E,D,D
pharm_73,pharm,0,E,E,E
pharm_74,pharm,0,C,C,C
pharm_75,pharm,0,A,A,A
pharm_76,pharm,0,E,E,E
pharm_77,pharm,0,A,A,A
pharm_78,pharm,0,E,E,E
dentist_394,dentist,0,B,B,B
dentist_395,dentist,0,C,B,B
dentist_396,dentist,0,B,B,B
dentist_397,dentist,0,A,A,A
nurse_455,nurse,0,D,D,D
nurse_456,nurse,0,E,E,E
nurse_457,nurse,0,B,B,B
nurse_458,nurse,0,A,A,A
nurse_459,nurse,0,E,E,E
nurse_460,nurse,0,A,A,A
nurse_461,nurse,0,B,B,B
nurse_462,nurse,0,A,A,A
pharm_717,pharm,0,D,D,"Looking at this problem, I need to find the equilibrium concentration of Ag⁺ after the complex formation reaction.

**Initial Setup:**
- AgNO₃: 0.060 mol
- Na₂S₂O₃: 0.32 mol
- Volume: 1 L

**Reaction:**
Ag⁺ + 2S₂O₃²⁻ → [Ag(S₂O₃)₂]³⁻

**Stoichiometry:**
- S₂O₃²⁻ needed for 0.060 mol Ag⁺: 0.060 × 2 = 0.12 mol
- S₂O₃²⁻ remaining: 0.32 - 0.12 = 0.20 mol
- [Ag(S₂O₃)₂]³⁻ formed: 0.060 mol

**At equilibrium:**
- [[Ag(S₂O₃)₂]³⁻] ≈ 0.060 M
- [S₂O₃²⁻] ≈ 0.20 M

**Formation constant:**
K_f = [[Ag(S₂O₃)₂]³⁻] / ([Ag⁺][S₂O₃²⁻]²) = 1.0×10²¹

**Solving for [Ag⁺]:**
[Ag⁺] = [[Ag(S₂O₃)₂]³⁻] / (K_f × [S₂O₃²⁻]²)

[Ag⁺] = 0.060 / (1.0×10²¹ × (0.20)²)

[Ag⁺] = 0.060 / (1.0×10²¹ × 0.04)

[Ag⁺] = 0.060 / (4.0×10¹⁹)

[Ag⁺] = 1.5×10⁻²¹ M

D"
pharm_718,pharm,0,D,D,D
pharm_719,pharm,0,C,E,E
pharm_720,pharm,0,D,A,"Looking at this problem, I need to use Beer-Lambert Law with specific absorptivity.

Given:
- Absorbance (A) = 0.790
- Path length (l) = 1 cm
- Specific absorptivity (E¹%₁cm) = 395
- Volume = 1,000 mL

The formula relating absorbance to specific absorptivity is:
A = E¹%₁cm × l × c

Where c is concentration in g/100mL (% w/v)

Solving for c:
c = A / (E¹%₁cm × l)
c = 0.790 / (395 × 1)
c = 0.002 g/100mL

Converting to total amount in 1,000 mL:
Amount = 0.002 g/100mL × 1,000 mL
Amount = 0.02 g = 20.0 mg

D"
dentist_398,dentist,0,A,A,A
dentist_399,dentist,0,A,A,A
dentist_400,dentist,0,E,E,E
dentist_401,dentist,0,A,A,A
nurse_463,nurse,0,C,C,C
nurse_464,nurse,0,A,A,A
nurse_465,nurse,0,D,D,D
nurse_466,nurse,0,B,B,B
nurse_467,nurse,0,B,B,B
nurse_468,nurse,0,A,A,A
nurse_469,nurse,0,A,A,A
nurse_470,nurse,0,C,C,C
doctor_196,doctor,0,E,E,E
doctor_197,doctor,0,E,E,E
doctor_198,doctor,0,C,C,C
doctor_199,doctor,0,C,C,C
pharm_721,pharm,0,E,E,E
pharm_722,pharm,0,B,C,"Looking at this problem, I need to calculate the acceptable range for the measured optical rotation α based on the specific rotation [α]²⁰_D.

Given information:
- [α]²⁰_D: -50.0 ~ -53.5°
- Conditions: 1g sample, 25 mL solvent, 100 mm path length

The relationship between specific rotation and measured rotation is:
[α] = α/(c × l)

Where:
- α = measured optical rotation
- c = concentration (g/mL) = 1g/25mL = 0.04 g/mL
- l = path length (dm) = 100mm = 1 dm

Rearranging: α = [α] × c × l

For [α] = -50.0°:
α = -50.0 × 0.04 × 1 = -2.0°

For [α] = -53.5°:
α = -53.5 × 0.04 × 1 = -2.14°

The acceptable range for α is: -2.0° to -2.14°

Among the choices, only -2.0° falls within this range.

C"
pharm_723,pharm,0,B,B,B
pharm_724,pharm,0,A,A,A
doctor_200,doctor,0,C,C,C
doctor_201,doctor,0,C,C,C
doctor_202,doctor,0,B,B,B
doctor_203,doctor,0,D,D,D
nurse_471,nurse,0,A,A,A
nurse_472,nurse,0,D,D,D
nurse_473,nurse,0,E,E,E
nurse_474,nurse,0,C,C,C
pharm_725,pharm,0,C,C,C
pharm_726,pharm,0,A,A,A
pharm_727,pharm,0,C,C,C
pharm_728,pharm,0,A,A,A
doctor_204,doctor,0,D,D,D
doctor_205,doctor,0,A,A,A
doctor_206,doctor,0,D,D,D
doctor_207,doctor,0,B,B,B
pharm_729,pharm,0,B,B,B
pharm_730,pharm,0,E,E,E
pharm_731,pharm,0,D,D,D
pharm_732,pharm,0,C,C,C
nurse_475,nurse,0,B,B,B
nurse_476,nurse,0,A,A,A
nurse_477,nurse,0,E,E,E
nurse_478,nurse,0,B,B,B
doctor_208,doctor,0,E,D,D
doctor_209,doctor,0,D,D,D
doctor_210,doctor,0,A,A,A
doctor_211,doctor,0,D,D,D
pharm_733,pharm,0,B,B,B
pharm_734,pharm,0,A,A,A
pharm_735,pharm,0,C,C,C
pharm_736,pharm,0,C,C,C
doctor_212,doctor,0,E,E,E
doctor_213,doctor,0,A,A,A
doctor_214,doctor,0,A,A,A
doctor_215,doctor,0,D,D,D
nurse_479,nurse,0,A,A,A
nurse_480,nurse,0,D,D,D
nurse_481,nurse,0,B,B,B
nurse_482,nurse,0,D,D,D
doctor_216,doctor,0,D,D,D
doctor_217,doctor,0,A,A,A
doctor_218,doctor,0,D,D,D
doctor_219,doctor,0,B,B,B
pharm_737,pharm,0,C,C,C
pharm_738,pharm,0,B,B,B
pharm_739,pharm,0,D,D,D
pharm_740,pharm,0,C,C,C
doctor_220,doctor,0,A,A,A
doctor_221,doctor,0,E,E,E
doctor_222,doctor,0,C,C,C
doctor_223,doctor,0,E,E,E
pharm_741,pharm,0,A,A,A
pharm_742,pharm,0,D,D,D
pharm_743,pharm,0,D,D,D
pharm_744,pharm,0,E,E,E
doctor_224,doctor,0,A,A,A
doctor_225,doctor,0,E,E,E
doctor_226,doctor,0,C,C,C
doctor_227,doctor,0,D,D,D
pharm_745,pharm,0,E,E,E
pharm_746,pharm,0,A,A,A
pharm_747,pharm,0,E,E,E
pharm_748,pharm,0,B,B,B
pharm_79,pharm,0,E,E,E
pharm_80,pharm,0,E,E,E
pharm_81,pharm,0,C,C,C
pharm_82,pharm,0,C,C,C
doctor_228,doctor,0,D,D,D
doctor_229,doctor,0,D,D,D
doctor_230,doctor,0,B,B,B
doctor_231,doctor,0,C,C,C
pharm_749,pharm,0,E,E,E
pharm_750,pharm,0,D,D,D
pharm_751,pharm,0,A,A,A
pharm_752,pharm,0,E,B,B
pharm_83,pharm,0,B,B,B
pharm_84,pharm,0,C,C,C
pharm_85,pharm,0,E,E,E
pharm_86,pharm,0,B,B,B
pharm_753,pharm,0,D,D,D
pharm_754,pharm,0,A,A,A
pharm_755,pharm,0,E,E,E
pharm_756,pharm,0,E,E,E
dentist_402,dentist,0,E,E,E
dentist_403,dentist,0,D,D,D
dentist_404,dentist,0,E,E,E
dentist_405,dentist,0,C,C,C
pharm_87,pharm,0,C,C,C
pharm_88,pharm,0,A,A,A
pharm_89,pharm,0,E,E,E
pharm_90,pharm,0,E,B,B
pharm_757,pharm,0,B,B,B
pharm_758,pharm,0,A,A,A
pharm_759,pharm,0,A,A,A
pharm_760,pharm,0,D,D,D
dentist_406,dentist,0,A,A,A
dentist_407,dentist,0,C,C,C
dentist_408,dentist,0,B,B,B
dentist_409,dentist,0,C,C,C
dentist_410,dentist,0,B,B,B
dentist_411,dentist,0,A,A,A
dentist_412,dentist,0,E,E,E
dentist_413,dentist,0,D,D,D
doctor_232,doctor,0,A,A,A
doctor_233,doctor,0,B,B,B
doctor_234,doctor,0,B,B,B
doctor_235,doctor,0,C,C,C
pharm_761,pharm,0,E,E,E
pharm_762,pharm,0,E,E,E
pharm_763,pharm,0,D,D,D
pharm_764,pharm,0,E,E,E
dentist_414,dentist,0,B,B,B
dentist_415,dentist,0,C,C,C
dentist_416,dentist,0,D,D,D
dentist_417,dentist,0,A,A,A
dentist_418,dentist,0,E,E,E
dentist_419,dentist,0,D,D,D
dentist_420,dentist,0,E,E,E
dentist_421,dentist,0,A,A,A
doctor_236,doctor,0,E,E,E
doctor_237,doctor,0,E,E,E
doctor_238,doctor,0,A,A,A
doctor_239,doctor,0,A,A,A
dentist_422,dentist,0,C,C,C
dentist_423,dentist,0,E,E,E
dentist_424,dentist,0,E,E,E
dentist_425,dentist,0,A,A,A
pharm_765,pharm,0,E,E,E
pharm_766,pharm,0,D,D,D
pharm_767,pharm,0,B,B,B
pharm_768,pharm,0,D,E,E
doctor_240,doctor,0,C,C,C
doctor_241,doctor,0,E,E,E
doctor_242,doctor,0,B,B,B
doctor_243,doctor,0,D,D,D
dentist_426,dentist,0,B,B,B
dentist_427,dentist,0,C,D,D
dentist_428,dentist,0,D,D,D
dentist_429,dentist,0,A,A,A
dentist_430,dentist,0,C,C,C
dentist_431,dentist,0,A,A,A
dentist_432,dentist,0,E,E,E
dentist_433,dentist,0,C,C,C
nurse_483,nurse,0,E,E,E
nurse_484,nurse,0,D,D,D
nurse_485,nurse,0,E,E,E
nurse_486,nurse,0,D,D,D
doctor_244,doctor,0,B,B,B
doctor_245,doctor,0,A,A,A
doctor_246,doctor,0,E,E,E
doctor_247,doctor,0,E,E,E
pharm_769,pharm,0,A,A,A
pharm_770,pharm,0,C,C,C
pharm_771,pharm,0,A,A,A
pharm_772,pharm,0,D,D,D
nurse_487,nurse,0,B,B,B
nurse_488,nurse,0,D,D,D
nurse_489,nurse,0,B,B,B
nurse_490,nurse,0,B,B,B
doctor_248,doctor,0,B,B,B
doctor_249,doctor,0,A,A,A
doctor_250,doctor,0,A,E,E
doctor_251,doctor,0,B,B,B
dentist_434,dentist,0,B,D,D
dentist_435,dentist,0,B,B,B
dentist_436,dentist,0,C,C,C
dentist_437,dentist,0,E,E,E
nurse_491,nurse,0,C,C,C
nurse_492,nurse,0,E,E,E
nurse_493,nurse,0,C,C,C
nurse_494,nurse,0,D,D,D
dentist_438,dentist,0,B,B,B
dentist_439,dentist,0,D,D,D
dentist_440,dentist,0,E,E,E
dentist_441,dentist,0,A,A,A
nurse_495,nurse,0,A,A,A
nurse_496,nurse,0,B,B,B
nurse_497,nurse,0,A,A,A
