qid,id,category,trial,answer,pred,response
CSAT_geography_16_2,CSAT_geography_16_2,Geography,0,A,A,"중생대 초기 지각운동(송림변동)은 랴오둥 방향(북북동-남남서 계열)의 지질구조선을 형성한 것으로 알려져 있어 ᄀ에 대한 설명이 타당하다. 나머지 선택지는 시기나 지형 특성이 실제와 맞지 않는다(경동성 요곡운동은 신생대, 편마암은 흙산을 이루며, 경상분지는 용식지형과 무관하고, 화강암은 주로 침식분지의 저지대를 형성함).

### ANSWER
A"
CSAT_geography_16_3,CSAT_geography_16_3,Geography,0,D,D,"### ANSWER
D"
CSAT_geography_17_2,CSAT_geography_17_2,Geography,0,A,A,"### ANSWER
A"
CSAT_geography_17_3,CSAT_geography_17_3,Geography,0,C,C,"### ANSWER
C"
CSAT_geography_18_2,CSAT_geography_18_2,Geography,0,C,C,"### ANSWER
C"
CSAT_geography_19_2,CSAT_geography_19_2,Geography,0,A,A,"### ANSWER
A"
CSAT_geography_19_3,CSAT_geography_19_3,Geography,0,C,C,"### ANSWER
C"
Kedu_Society_21,Kedu_Society_21,Society,0,C,C,"C: 종숙(당숙)은 할아버지의 형제인 종조부의 아들을 가리키는 표현으로, 이는 실제 친족 호칭 정의와 일치한다. 나머지 보기는 촌수 계산이나 관계 정의가 잘못되었다.

### ANSWER
C"
Kedu_Society_22,Kedu_Society_22,Society,0,D,D,"### ANSWER
D"
Kedu_Society_23,Kedu_Society_23,Society,0,B,B,"조부(할아버지)는 나를 기준으로 1촌씩 거슬러 올라가는 관계이므로 2촌에 해당한다. 나머지 지문은 각각 형제=2촌, 종조부=4촌, 고모의 아들(사촌)=4촌으로 계산되어 옳지 않다.

### ANSWER
B"
Kedu_Society_24,Kedu_Society_24,Society,0,C,C,"Historically, Korean society emphasized homogeneity and social status in marriage, making cross-class or interethnic marriages traditionally difficult to accept, not easy—contradicting option C's claim.

### ANSWER
C"
Kedu_14_6,Kedu_14_6,Grammar,0,D,D,"### ANSWER
D"
Kedu_14_7,Kedu_14_7,Grammar,0,B,B,"조음 위치를 살펴보면 '저울'은 ㅈ(경구개/치조음)과 ㄹ(치조음), '비열'은 ㅂ(양순음)과 ㄹ(치조음)으로 각 단어 내에서 자음의 조음 위치가 서로 다름을 확인할 수 있습니다.

### ANSWER
B"
Kedu_14_8,Kedu_14_8,Grammar,0,A,A,"### ANSWER
A"
Kedu_14_9,Kedu_14_9,Grammar,0,A,A,"### ANSWER
A"
Kedu_Society_25,Kedu_Society_25,Society,0,C,C,"### ANSWER
C"
KIIP_tradition_1,KIIP_tradition_1,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_2,KIIP_tradition_2,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_3,KIIP_tradition_3,Tradition,0,D,D,"### ANSWER
D"
KIIP_tradition_4,KIIP_tradition_4,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_5,KIIP_tradition_5,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_6,KIIP_tradition_6,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_7,KIIP_tradition_7,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_8,KIIP_tradition_8,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_9,KIIP_tradition_9,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_10,KIIP_tradition_10,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_11,KIIP_tradition_11,Tradition,0,A,A,"### ANSWER
A"
CSAT_geography_20_2,CSAT_geography_20_2,Geography,0,D,D,"### ANSWER
D"
CSAT_geography_21_2,CSAT_geography_21_2,Geography,0,B,B,"### ANSWER
B"
CSAT_geography_22_2,CSAT_geography_22_2,Geography,0,D,D,"한국의 영해 설정 방식에서 독도(가)와 마라도(나)는 해안선이 단조로운 지역에 위치하므로 통상기선이 적용됩니다. 나머지 갑, 을, 병, 무의 진술은 지리적 사실과 맞지 않습니다.

### ANSWER
D"
CSAT_geography_22_3,CSAT_geography_22_3,Geography,0,C,C,"### ANSWER
C"
CSAT_geography_22_4,CSAT_geography_22_4,Geography,0,C,C,"C

### ANSWER
C"
KIIP_geography_1,KIIP_geography_1,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_2,KIIP_geography_2,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_3,KIIP_geography_3,Geography,0,B,B,"### ANSWER
B"
KIIP_tradition_12,KIIP_tradition_12,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_13,KIIP_tradition_13,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_14,KIIP_tradition_14,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_15,KIIP_tradition_15,Tradition,0,C,C,"약과는 밀가루에 꿀과 기름을 넣어 튀긴 한과류로, 떡이 아니라 과자에 속한다. 백설기, 인절미, 절편은 모두 쌀로 만든 떡의 종류이다.

### ANSWER
C"
KIIP_tradition_16,KIIP_tradition_16,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_17,KIIP_tradition_17,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_18,KIIP_tradition_18,Tradition,0,D,D,"### ANSWER
D"
KIIP_tradition_19,KIIP_tradition_19,Tradition,0,B,B,"### ANSWER
B"
KIIP_geography_4,KIIP_geography_4,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_5,KIIP_geography_5,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_6,KIIP_geography_6,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_7,KIIP_geography_7,Geography,0,C,C,"### ANSWER
C"
Kedu_14_10,Kedu_14_10,Grammar,0,B,B,"여러 음운 변동을 살펴보면, B(열역학[열려칵])는 'ㄴ' 첨가, 유음화(대치), 자음축약이 모두 나타나 가장 다양한 유형이 나타납니다.

### ANSWER
B"
Kedu_14_11,Kedu_14_11,Grammar,0,A,A,"### ANSWER
A"
Kedu_14_12,Kedu_14_12,Grammar,0,D,D,"### ANSWER
D"
Kedu_14_13,Kedu_14_13,Grammar,0,B,B,"### ANSWER
B"
KIIP_tradition_20,KIIP_tradition_20,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_21,KIIP_tradition_21,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_22,KIIP_tradition_22,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_23,KIIP_tradition_23,Tradition,0,B,B,"### ANSWER
B"
KIIP_geography_8,KIIP_geography_8,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_9,KIIP_geography_9,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_10,KIIP_geography_10,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_11,KIIP_geography_11,Geography,0,B,B,"### ANSWER
B"
KIIP_tradition_24,KIIP_tradition_24,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_25,KIIP_tradition_25,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_26,KIIP_tradition_26,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_27,KIIP_tradition_27,Tradition,0,A,A,"### ANSWER
A"
PSAT_18_19,PSAT_18_19,Law,0,B,B,"### ANSWER
B"
PSAT_18_20,PSAT_18_20,Law,0,C,C,"### ANSWER
C"
PSAT_18_21,PSAT_18_21,Law,0,D,D,"D는 감사원법상 적극행정 면책 조항과 다르게 서술되어 있다. 실제 법령은 고의 또는 중대한 과실이 없는 경우에 책임을 묻지 않는다고 규정하는데, D는 ""중대한 과실이 있더라도"" 책임을 묻지 않는다고 하여 이를 왜곡하였다.

### ANSWER
D"
PSAT_18_22,PSAT_18_22,Law,0,C,C,"### ANSWER
C"
KIIP_geography_12,KIIP_geography_12,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_13,KIIP_geography_13,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_14,KIIP_geography_14,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_15,KIIP_geography_15,Geography,0,B,B,"### ANSWER
B"
KIIP_tradition_28,KIIP_tradition_28,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_29,KIIP_tradition_29,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_30,KIIP_tradition_30,Tradition,0,D,D,"### ANSWER
D"
KIIP_tradition_31,KIIP_tradition_31,Tradition,0,C,C,"C

### ANSWER
C"
Kedu_14_14,Kedu_14_14,Grammar,0,A,A,"### ANSWER
A"
Kedu_14_15,Kedu_14_15,Grammar,0,C,C,"### ANSWER
C"
Kedu_14_16,Kedu_14_16,Grammar,0,D,A,"### ANSWER
A"
Kedu_14_17,Kedu_14_17,Grammar,0,B,B,"B

### ANSWER
B"
KIIP_tradition_32,KIIP_tradition_32,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_33,KIIP_tradition_33,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_34,KIIP_tradition_34,Tradition,0,D,D,"### ANSWER
D"
KIIP_tradition_35,KIIP_tradition_35,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_36,KIIP_tradition_36,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_37,KIIP_tradition_37,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_38,KIIP_tradition_38,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_39,KIIP_tradition_39,Tradition,0,C,C,"### ANSWER
C"
KIIP_geography_16,KIIP_geography_16,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_17,KIIP_geography_17,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_18,KIIP_geography_18,Geography,0,A,A,"The highest mountain in Korea, Baekdusan (or Hallasan if considering South Korea only), is located in Jeju Island.

### ANSWER
A"
KIIP_geography_19,KIIP_geography_19,Geography,0,D,D,"### ANSWER
D"
Kedu_14_18,Kedu_14_18,Grammar,0,D,D,"### ANSWER
D"
Kedu_14_19,Kedu_14_19,Grammar,0,C,C,"### ANSWER
C"
Kedu_14_20,Kedu_14_20,Grammar,0,B,B,"### ANSWER
B"
Kedu_14_21,Kedu_14_21,Grammar,0,C,C,"### ANSWER
C"
KIIP_geography_20,KIIP_geography_20,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_21,KIIP_geography_21,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_22,KIIP_geography_22,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_23,KIIP_geography_23,Geography,0,A,A,"A

### ANSWER
A"
KIIP_tradition_40,KIIP_tradition_40,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_41,KIIP_tradition_41,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_42,KIIP_tradition_42,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_43,KIIP_tradition_43,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_44,KIIP_tradition_44,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_45,KIIP_tradition_45,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_46,KIIP_tradition_46,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_47,KIIP_tradition_47,Tradition,0,A,A,"### ANSWER
A"
KIIP_geography_24,KIIP_geography_24,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_25,KIIP_geography_25,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_26,KIIP_geography_26,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_27,KIIP_geography_27,Geography,0,A,B,"### ANSWER
B"
KIIP_geography_28,KIIP_geography_28,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_29,KIIP_geography_29,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_30,KIIP_geography_30,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_31,KIIP_geography_31,Geography,0,A,A,"### ANSWER
A"
KIIP_tradition_48,KIIP_tradition_48,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_49,KIIP_tradition_49,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_50,KIIP_tradition_50,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_51,KIIP_tradition_51,Tradition,0,A,A,"### ANSWER
A"
KIIP_geography_32,KIIP_geography_32,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_33,KIIP_geography_33,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_34,KIIP_geography_34,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_35,KIIP_geography_35,Geography,0,C,C,"### ANSWER
C"
Kedu_14_22,Kedu_14_22,Grammar,0,D,D,"### ANSWER
D"
Kedu_14_23,Kedu_14_23,Grammar,0,A,C,"### ANSWER
C"
Kedu_14_24,Kedu_14_24,Grammar,0,D,C,"### ANSWER
C"
Kedu_14_25,Kedu_14_25,Grammar,0,A,A,"한국어 문법에서 감탄사는 형태가 변하지 않으며(ㄱ), 격조사나 보조사와 결합하지 않는 것이 일반적입니다(ㄷ). 반면 감탄사는 정서나 감정을 직접적으로 표현하는 특성상 다른 품사보다 자의성이 약한 편이므로(ㄴ은 틀림), 뒤의 말을 꾸미는 기능은 부사의 특징이지 감탄사의 특징이 아닙니다(ㄹ도 틀림).

### ANSWER
A"
KIIP_tradition_52,KIIP_tradition_52,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_53,KIIP_tradition_53,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_54,KIIP_tradition_54,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_55,KIIP_tradition_55,Tradition,0,B,B,"### ANSWER
B"
KIIP_geography_36,KIIP_geography_36,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_37,KIIP_geography_37,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_38,KIIP_geography_38,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_39,KIIP_geography_39,Geography,0,B,B,"### ANSWER
B"
KIIP_tradition_56,KIIP_tradition_56,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_57,KIIP_tradition_57,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_58,KIIP_tradition_58,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_59,KIIP_tradition_59,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_60,KIIP_tradition_60,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_61,KIIP_tradition_61,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_62,KIIP_tradition_62,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_63,KIIP_tradition_63,Tradition,0,B,B,"### ANSWER
B"
KIIP_geography_40,KIIP_geography_40,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_41,KIIP_geography_41,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_42,KIIP_geography_42,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_43,KIIP_geography_43,Geography,0,A,A,"### ANSWER
A"
KIIP_tradition_64,KIIP_tradition_64,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_65,KIIP_tradition_65,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_66,KIIP_tradition_66,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_67,KIIP_tradition_67,Tradition,0,B,B,"### ANSWER
B"
KIIP_geography_44,KIIP_geography_44,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_45,KIIP_geography_45,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_46,KIIP_geography_46,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_47,KIIP_geography_47,Geography,0,C,C,"### ANSWER
C"
Kedu_14_26,Kedu_14_26,Grammar,0,D,D,"### ANSWER
D"
Kedu_14_27,Kedu_14_27,Grammar,0,C,C,"C

### ANSWER
C"
Kedu_14_28,Kedu_14_28,Grammar,0,A,A,"### ANSWER
A"
Kedu_14_29,Kedu_14_29,Grammar,0,C,C,"### ANSWER
C"
KIIP_tradition_68,KIIP_tradition_68,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_69,KIIP_tradition_69,Tradition,0,A,B,"### ANSWER
B"
KIIP_tradition_70,KIIP_tradition_70,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_71,KIIP_tradition_71,Tradition,0,A,B,"### ANSWER
B"
KIIP_geography_48,KIIP_geography_48,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_49,KIIP_geography_49,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_50,KIIP_geography_50,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_51,KIIP_geography_51,Geography,0,B,B,"### ANSWER
B"
KIIP_tradition_72,KIIP_tradition_72,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_73,KIIP_tradition_73,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_74,KIIP_tradition_74,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_75,KIIP_tradition_75,Tradition,0,A,A,"### ANSWER
A"
KIIP_geography_52,KIIP_geography_52,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_53,KIIP_geography_53,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_54,KIIP_geography_54,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_55,KIIP_geography_55,Geography,0,D,D,"### ANSWER
D"
KIIP_tradition_76,KIIP_tradition_76,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_77,KIIP_tradition_77,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_78,KIIP_tradition_78,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_79,KIIP_tradition_79,Tradition,0,A,A,"### ANSWER
A"
KIIP_geography_56,KIIP_geography_56,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_57,KIIP_geography_57,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_58,KIIP_geography_58,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_59,KIIP_geography_59,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_60,KIIP_geography_60,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_61,KIIP_geography_61,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_62,KIIP_geography_62,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_63,KIIP_geography_63,Geography,0,D,D,"### ANSWER
D"
KIIP_tradition_80,KIIP_tradition_80,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_81,KIIP_tradition_81,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_82,KIIP_tradition_82,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_83,KIIP_tradition_83,Tradition,0,A,A,"### ANSWER
A"
KIIP_geography_64,KIIP_geography_64,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_65,KIIP_geography_65,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_66,KIIP_geography_66,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_67,KIIP_geography_67,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_68,KIIP_geography_68,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_69,KIIP_geography_69,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_70,KIIP_geography_70,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_71,KIIP_geography_71,Geography,0,C,C,"### ANSWER
C"
Kedu_14_30,Kedu_14_30,Grammar,0,D,D,"### ANSWER
D"
Kedu_14_31,Kedu_14_31,Grammar,0,C,C,"### ANSWER
C"
Kedu_14_32,Kedu_14_32,Grammar,0,C,B,"한국어 합성어의 의미 구성을 살펴보면, 담장(담+장), 송수신(송신+수신), 술주정(술+주정)은 두 요소가 병렬적/대등한 관계로 결합된 구조입니다. 반면 면도칼은 '면도하는 칼'이라는 의미로 앞말이 뒷말을 수식하는 종속적 구성을 이루고 있어 나머지와 의미 구성 방식이 다릅니다.

### ANSWER
B"
Kedu_14_33,Kedu_14_33,Grammar,0,D,D,"모자(帽子), 하마(河馬), 미안(未安)은 모두 한자어이며, 하필·동살·울력은 고유어이므로 ㄷ,ㅁ,ㅂ이 한자어로만 묶인 조합이다.

### ANSWER
D"
KIIP_geography_72,KIIP_geography_72,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_73,KIIP_geography_73,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_74,KIIP_geography_74,Geography,0,D,B,"### ANSWER
B"
KIIP_geography_75,KIIP_geography_75,Geography,0,C,C,"### ANSWER
C"
KIIP_tradition_84,KIIP_tradition_84,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_85,KIIP_tradition_85,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_86,KIIP_tradition_86,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_87,KIIP_tradition_87,Tradition,0,D,D,"장승은 마을 입구나 길가에 세워져 이정표 역할과 마을을 지키는 수호신 역할을 했으나, 농사를 돕는 기능과는 관련이 없다.

### ANSWER
D"
KIIP_geography_76,KIIP_geography_76,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_77,KIIP_geography_77,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_78,KIIP_geography_78,Geography,0,A,D,"### ANSWER
D"
KIIP_geography_79,KIIP_geography_79,Geography,0,C,C,"### ANSWER
C"
Kedu_14_34,Kedu_14_34,Grammar,0,D,D,"### ANSWER
D"
Kedu_14_35,Kedu_14_35,Grammar,0,C,C,"### ANSWER
C"
Kedu_14_36,Kedu_14_36,Grammar,0,A,A,"### ANSWER
A"
Kedu_14_37,Kedu_14_37,Grammar,0,D,D,"### ANSWER
D"
KIIP_geography_80,KIIP_geography_80,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_81,KIIP_geography_81,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_82,KIIP_geography_82,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_83,KIIP_geography_83,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_84,KIIP_geography_84,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_85,KIIP_geography_85,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_86,KIIP_geography_86,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_87,KIIP_geography_87,Geography,0,A,A,"### ANSWER
A"
KIIP_tradition_88,KIIP_tradition_88,Tradition,0,B,D,"### ANSWER
D"
KIIP_tradition_89,KIIP_tradition_89,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_90,KIIP_tradition_90,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_91,KIIP_tradition_91,Tradition,0,B,B,"### ANSWER
B"
KIIP_geography_88,KIIP_geography_88,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_89,KIIP_geography_89,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_90,KIIP_geography_90,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_91,KIIP_geography_91,Geography,0,A,A,"### ANSWER
A"
KIIP_tradition_92,KIIP_tradition_92,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_93,KIIP_tradition_93,Tradition,0,D,D,"### ANSWER
D"
KIIP_tradition_94,KIIP_tradition_94,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_95,KIIP_tradition_95,Tradition,0,D,D,"### ANSWER
D"
PSAT_18_23,PSAT_18_23,Law,0,B,A,"### ANSWER
A"
PSAT_18_24,PSAT_18_24,Law,0,A,,[EMPTY_RESPONSE]
PSAT_18_25,PSAT_18_25,Law,0,B,D,"### ANSWER
D"
PSAT_19_1,PSAT_19_1,Law,0,D,D,"### ANSWER
D"
KIIP_geography_92,KIIP_geography_92,Geography,0,C,C,"### ANSWER
C"
Kedu_geography_1,Kedu_geography_1,Geography,0,B,B,"### ANSWER
B"
Kedu_geography_2,Kedu_geography_2,Geography,0,C,C,"### ANSWER
C"
Kedu_geography_3,Kedu_geography_3,Geography,0,C,C,"### ANSWER
C"
Kedu_14_38,Kedu_14_38,Grammar,0,B,B,"### ANSWER
B"
Kedu_14_39,Kedu_14_39,Grammar,0,B,B,"### ANSWER
B"
Kedu_14_41,Kedu_14_41,Grammar,0,B,C,"### ANSWER
C"
Kedu_14_42,Kedu_14_42,Grammar,0,A,A,"### ANSWER
A"
PSAT_19_2,PSAT_19_2,Law,0,C,C,"### ANSWER
C"
PSAT_19_3,PSAT_19_3,Law,0,B,B,"### ANSWER
B"
PSAT_19_4,PSAT_19_4,Law,0,B,B,"### ANSWER
B"
PSAT_19_5,PSAT_19_5,Law,0,C,C,"### ANSWER
C"
KIIP_tradition_96,KIIP_tradition_96,Tradition,0,D,D,"### ANSWER
D"
KIIP_tradition_97,KIIP_tradition_97,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_98,KIIP_tradition_98,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_99,KIIP_tradition_99,Tradition,0,D,D,"### ANSWER
D"
KIIP_tradition_100,KIIP_tradition_100,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_101,KIIP_tradition_101,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_102,KIIP_tradition_102,Tradition,0,D,A,"### ANSWER
A"
KIIP_tradition_103,KIIP_tradition_103,Tradition,0,A,A,"### ANSWER
A"
Kedu_geography_4,Kedu_geography_4,Geography,0,C,C,"### ANSWER
C"
Kedu_geography_5,Kedu_geography_5,Geography,0,C,D,"### ANSWER
D"
Kedu_geography_6,Kedu_geography_6,Geography,0,D,D,"### ANSWER
D"
Kedu_geography_7,Kedu_geography_7,Geography,0,A,A,"광한루는 남원에 위치한 누각으로, 진주와 연결한 것은 옳지 않다.

### ANSWER
A"
KIIP_tradition_104,KIIP_tradition_104,Tradition,0,A,B,"### ANSWER
B"
KIIP_tradition_105,KIIP_tradition_105,Tradition,0,A,D,"### ANSWER
D"
KIIP_tradition_106,KIIP_tradition_106,Tradition,0,B,C,"### ANSWER
C"
KIIP_tradition_107,KIIP_tradition_107,Tradition,0,D,D,"D

### ANSWER
D"
Kedu_14_43,Kedu_14_43,Grammar,0,D,D,"### ANSWER
D"
Kedu_14_44,Kedu_14_44,Grammar,0,C,C,"### ANSWER
C"
Kedu_14_45,Kedu_14_45,Grammar,0,B,B,"### ANSWER
B"
Kedu_14_46,Kedu_14_46,Grammar,0,C,C,"모든 동음어가 고유어인 경우를 확인하면: ㄴ(풀-paste/grass), ㄷ(재-ash/mountain pass), ㅁ(가마-palanquin/cauldron) 모두 순수 고유어 동음이의어입니다. ㄱ의 '사과(apology)'와 ㄹ의 '비(monument)'는 한자어이므로 제외됩니다.

### ANSWER
C"
KIIP_tradition_108,KIIP_tradition_108,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_109,KIIP_tradition_109,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_110,KIIP_tradition_110,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_111,KIIP_tradition_111,Tradition,0,A,A,"### ANSWER
A"
Kedu_14_47,Kedu_14_47,Grammar,0,C,C,"### ANSWER
C"
Kedu_14_48,Kedu_14_48,Grammar,0,B,B,"### ANSWER
B"
Kedu_14_49,Kedu_14_49,Grammar,0,A,A,"### ANSWER
A"
Kedu_14_50,Kedu_14_50,Grammar,0,D,D,"### ANSWER
D"
PSAT_19_6,PSAT_19_6,Law,0,D,D,"### ANSWER
D"
PSAT_19_7,PSAT_19_7,Law,0,A,A,"### ANSWER
A"
PSAT_19_8,PSAT_19_8,Law,0,B,A,"### ANSWER
A"
PSAT_19_9,PSAT_19_9,Law,0,A,A,"### ANSWER
A"
KIIP_tradition_112,KIIP_tradition_112,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_113,KIIP_tradition_113,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_114,KIIP_tradition_114,Tradition,0,D,D,"### ANSWER
D"
KIIP_tradition_115,KIIP_tradition_115,Tradition,0,A,A,"### ANSWER
A"
