qid,category,answer,pred,response
chemical_engineering-58,chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering-59,chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering-60,chemical_engineering,B,B,### ANSWER B
chemical_engineering-61,chemical_engineering,A,A,"Bernoulli equation assumes inviscid, incompressible, steady flow along a streamline, and relates pressure, velocity, and elevation heads. Friction loss is not described as pressure loss or velocity head loss in the standard Bernoulli equation; real pipe flow requires an additional head-loss term. Thus the incorrect statement is A.

### ANSWER
A"
environmental_science-95,environmental_science,D,D,"### ANSWER
D"
environmental_science-96,environmental_science,B,B,"BOD load = 200 mg/L × 500 m³/day = 100 kg/day.  
Required N = 100 × 5/100 = 5 kg/day.  
Urea nitrogen content = 28/60 ≈ 46.67%.  
Urea needed = 5 / 0.4667 ≈ 10.7 kg/day.

### ANSWER
B"
environmental_science-97,environmental_science,D,D,"### ANSWER
D"
environmental_science-98,environmental_science,C,A,"자외선/가시선 분광법에서 브롬화합물을 흡수하는 데는 알칼리성 수산화소듐 용액이 사용됩니다.

### ANSWER
A"
environmental_science-99,environmental_science,C,C,"### ANSWER
C"
refrigerating_machinery-0,refrigerating_machinery,B,B,"중간냉각기는 저단 압축기 토출가스를 냉각하고, 액분리 역할을 하며, 냉매액을 과냉각하여 냉동효과를 증대시킵니다. 그러나 압축비는 압력 조건에 의해 결정되므로 냉매가스를 과냉각하여 압축비를 낮추는 것은 옳지 않습니다.

### ANSWER
B"
refrigerating_machinery-1,refrigerating_machinery,C,C,"수동력 = ρgQH = 1000 × 9.81 × (60/60) × 20 = 196.2 kW  
축동력 = 수동력 / 효율 = 196.2 / 0.6 = 327 kW ≈ 326.8 kW

### ANSWER
C"
refrigerating_machinery-2,refrigerating_machinery,A,A,"### ANSWER
A"
marketing-78,marketing,D,D,"### ANSWER
D"
marketing-79,marketing,B,B,"면접조사는 대면 조사이므로 비언어적 커뮤니케이션도 관찰할 수 있다. 따라서 언어적 커뮤니케이션만으로 자료를 수집한다는 B는 면접조사의 단점으로 보기 어렵다.

### ANSWER
B"
marketing-80,marketing,A,A,"상담품질관리는 고객에게 만족·불만족 요소를 전달하게 하는 것이 아니라, 회사가 이를 파악하여 서비스를 개선하는 데 도움을 준다. 따라서 고객과 연결한 A가 잘못되었다.

### ANSWER
A"
marketing-81,marketing,A,B,"전화조사는 무작위 번호 걸기(RDD)를 통해 각 전화번호가 동일한 확률로 선택되는 단순무작위 추출법이 가장 적합하다.

### ANSWER
B"
marketing-82,marketing,D,D,"B2B CRM은 일반적으로 B2C CRM보다 고려해야 할 범위가 더 넓고 복잡하다. 따라서 “B2B CRM이 B2C CRM보다 고려 범위가 좁다”는 D가 틀린 설명이다.

### ANSWER
D"
marketing-83,marketing,C,A,"### ANSWER
A"
marketing-84,marketing,A,C,"마케팅 기회는 기업의 목표와 자원, 환경 등을 종합적으로 고려하되, 여러 기회가 있을 때 각 대안을 개별적으로 평가하는 것이 적절하다. 장기적 관점만 강조하거나 계량적 기준을 배제하거나 내부자원만 보는 것은 타당하지 않다.

### ANSWER
C"
marketing-85,marketing,D,D,"### ANSWER
D"
maritime_engineering-56,maritime_engineering,D,D,"### ANSWER
D"
maritime_engineering-57,maritime_engineering,C,C,"### ANSWER
C"
maritime_engineering-58,maritime_engineering,A,A,"새로운 흘수에서 선미 흘수(450cm)가 선수 흘수(360cm)보다 90cm 크므로 선미트림이다.

### ANSWER
A"
maritime_engineering-59,maritime_engineering,B,B,"### ANSWER
B"
maritime_engineering-60,maritime_engineering,B,B,"### ANSWER
B"
maritime_engineering-61,maritime_engineering,A,C,"### ANSWER
C"
maritime_engineering-62,maritime_engineering,C,C,"### ANSWER
C"
maritime_engineering-63,maritime_engineering,B,B,"### ANSWER
B"
patent-12,patent,D,C,"### ANSWER
C"
patent-13,patent,B,C,"### ANSWER
C"
patent-14,patent,C,A,"### ANSWER
A"
patent-15,patent,B,D,"### ANSWER
D"
patent-16,patent,B,B,"### ANSWER
B"
patent-17,patent,C,C,"표현대리의 정당한 이유 유무는 대리행위 당시를 기준으로 판단하고, 대리행위 성립 이후의 사정은 참작할 수 없다. 따라서 C가 옳지 않다.

### ANSWER
C"
patent-18,patent,B,B,"### ANSWER
B"
patent-19,patent,B,B,"### ANSWER
B"
law-61,law,B,B,"경찰관직무집행법상 보호조치는 24시간 이내, 임시영치는 10일 이내이다.

### ANSWER
B"
law-62,law,A,D,"### ANSWER
D"
law-63,law,C,D,"### ANSWER
D"
law-64,law,B,B,"### ANSWER
B"
law-65,law,D,C,"### ANSWER
C"
law-66,law,B,B,"### ANSWER
B"
law-67,law,C,C,"### ANSWER
C"
law-68,law,A,A,"### ANSWER
A"
chemistry-36,chemistry,D,D,"ΔTb = 49.2 − 46.2 = 3.0°C  
Molality = 3.0 / 2.35 = 1.2766 m  
Moles of sulfur = 1.2766 × 0.1000 kg = 0.12766 mol  
Molar mass = 33.0 g / 0.12766 mol = 258.5 g/mol

### ANSWER
D"
chemistry-37,chemistry,C,C,"### ANSWER
C"
chemistry-38,chemistry,C,C,"Butane combustion: C₄H₁₀ + 13/2 O₂ → 4 CO₂ + 5 H₂O.  
Mass of CO₂ = 4 × 44 = 176 g, mass of H₂O = 5 × 18 = 90 g.  
Ratio = 176:90 ≈ 1.96:1.

### ANSWER
C"
chemistry-39,chemistry,C,C,"### ANSWER
C"
chemistry-40,chemistry,B,B,"### ANSWER
B"
chemistry-41,chemistry,B,B,"For 0.001 M HCOOH, use \(K_a = \frac{x^2}{0.001-x}\).  
\(1.80\times10^{-4} = \frac{x^2}{0.001-x}\)  
Solving gives \(x \approx 3.44\times10^{-4}\) M.  
Percent ionization \(= \frac{3.44\times10^{-4}}{0.001}\times100 \approx 34\%\).

### ANSWER
B"
chemistry-42,chemistry,B,B,"Using Henderson–Hasselbalch:  
pH = pKa + log([A⁻]/[HA])  
8.00 = 9.747 + log([A⁻]/[HA]) → [A⁻]/[HA] = 10⁻¹.⁷⁴⁷ = 0.01790  

Initial HA = 0.122 × 0.0596 = 0.007271 mol  
Let x = mol NaOH added = mol A⁻  
x / (0.007271 − x) = 0.01790 → x = 0.0001279 mol  

Volume NaOH = 0.0001279 / 0.0431 = 0.002967 L = 2.97 mL  

### ANSWER
B"
chemistry-43,chemistry,A,A,"A는 1J이 1쿨롱의 전하가 1V 전위차를 이동할 때의 에너지인데, 1A는 전류(단위시간당 전하량)이므로 시간 조건 없이는 틀린 설명입니다. B, C, D는 전기화학 기본 개념으로 옳습니다.

### ANSWER
A"
chemical_engineering-62,chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering-63,chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering-64,chemical_engineering,B,B,"30 psig = 44.696 psia = 3.041 atm. Reduced pressure = 3.041 / 2.9 = 1.049.

### ANSWER
B"
chemical_engineering-65,chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering-66,chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering-67,chemical_engineering,B,D,"### ANSWER
D"
chemical_engineering-68,chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering-69,chemical_engineering,D,D,"Fluidized bed reactors are best suited for large-scale continuous processes, not small fluid volumes. The other statements are generally accurate.

### ANSWER
D"
criminal_law-45,criminal_law,D,A,"### ANSWER
A"
criminal_law-46,criminal_law,B,B,"### ANSWER
B"
criminal_law-47,criminal_law,B,A,"### ANSWER
A"
criminal_law-48,criminal_law,A,C,"### ANSWER
C"
criminal_law-49,criminal_law,B,D,"중지미수의 핵심은 ‘자의성’입니다. 중지가 일반 사회통념상 범죄 완수에 장애가 되는 외부적 사정 때문이 아니라면 자의적 중지로 볼 수 있습니다. D는 피해자의 피를 보고 겁을 먹은 것을 장애 사정으로 보지만, 이는 내부적 동기에 불과하므로 자의적 중지에 해당할 수 있습니다. 따라서 D가 옳지 않습니다.

### ANSWER
D"
criminal_law-50,criminal_law,A,A,"### ANSWER
A"
criminal_law-51,criminal_law,D,B,"### ANSWER
B"
criminal_law-52,criminal_law,B,D,"### ANSWER
D"
refrigerating_machinery-3,refrigerating_machinery,D,D,"### ANSWER
D"
refrigerating_machinery-4,refrigerating_machinery,B,B,B
refrigerating_machinery-5,refrigerating_machinery,B,B,"### ANSWER
B"
refrigerating_machinery-6,refrigerating_machinery,A,A,"### ANSWER
A"
refrigerating_machinery-7,refrigerating_machinery,C,C,"### ANSWER
C"
refrigerating_machinery-8,refrigerating_machinery,C,C,### ANSWER C
refrigerating_machinery-9,refrigerating_machinery,D,D,"### ANSWER
D"
refrigerating_machinery-10,refrigerating_machinery,B,D,"건물 열손실: 150 m² × 90 kcal/m²h = 13,500 kcal/h  
급탕 부하: 100 kg/h × (70 - 30)℃ = 4,000 kcal/h  
합계: 13,500 + 4,000 = 17,500 kcal/h

### ANSWER
D"
marketing-86,marketing,A,A,"표본조사는 모집단이 너무 클 때 현실적으로 사용되며, 전수조사도 오류가 없지는 않고 비용만 많이 든다. 따라서 A가 가장 적합하다.

### ANSWER
A"
marketing-87,marketing,A,D,"### ANSWER
D"
marketing-88,marketing,B,B,"설문지 작성 원칙은 조사 목적에 맞는 문항만 포함하고, 편향이나 유도 질문을 피하며 객관성을 유지하는 것입니다. 조사 목적 외 기타 문항을 삽입하는 것은 원칙과 거리가 멉니다.

### ANSWER
B"
marketing-89,marketing,C,C,"인바운드 콜센터의 대표적 성과지표에는 평균 후처리 시간, 서비스 레벨, 스케줄 준수율 등이 포함됩니다. '성공 콜'은 일반적인 콜센터 성과지표로 정의되지 않습니다.

### ANSWER
C"
marketing-90,marketing,D,D,"### ANSWER
D"
marketing-91,marketing,C,C,"C는 임금결정 기준을 잘못 설명했다. 연공급과 직능급은 사람 기준, 직무급은 일 기준, 성과급은 성과 기준으로 분류된다.

### ANSWER
C"
marketing-92,marketing,A,A,"직무만족을 조직의 입장에서 보면 생산성 향상, 이직률 감소, 조직에 대한 호의적 태도 등이 중요합니다. 보기 A는 직무만족이 개인의 삶의 만족도에 미치는 영향으로, 개인적 측면에 해당하므로 조직의 입장에서 가장 거리가 먼 설명입니다.

### ANSWER
A"
marketing-93,marketing,B,B,"### ANSWER
B"
chemistry-44,chemistry,A,A,"우연불확정도 = t × s/√n = 2.65 × 0.011/√6 ≈ 0.012%.  
전체불확정도 = √(0.012² + 0.1²) ≈ 0.101% → 0.1%.  
따라서 측정값은 18.32% ± 0.1%로 표시된다.

### ANSWER
A"
chemistry-45,chemistry,A,C,"방법 검증의 정밀도 항목에는 반복 정밀도, 중간 정밀도, 실험실간 정밀도가 포함됩니다. 기기 정밀도는 방법 검증이 아닌 기기 성능 평가 항목입니다.

### ANSWER
C"
chemistry-46,chemistry,A,A,"정량한계는 단순히 “검출” 가능한 최저 농도가 아니라, 정확성과 정밀성을 확보하여 정량할 수 있는 최저 농도를 의미한다. 따라서 A는 검출한계에 대한 설명으로, 정량한계 설명으로 옳지 않다.

### ANSWER
A"
chemistry-47,chemistry,D,D,"### ANSWER
D"
chemistry-48,chemistry,A,A,"### ANSWER
A"
chemistry-49,chemistry,A,A,"### ANSWER
A"
chemistry-50,chemistry,A,A,"CaF₂의 용해도곱: Ksp = [Ca²⁺][F⁻]² = s(2s)² = 4s³ = 3.9×10⁻¹¹  
s = (3.9×10⁻¹¹ / 4)^(1/3) ≈ 2.1×10⁻⁴ M

### ANSWER
A"
chemistry-51,chemistry,B,B,"특이성은 확인시험, 순도시험, 정량시험 모두에서 분석물질을 선택적으로 측정하는 데 필수적으로 평가되어야 하는 항목입니다.

### ANSWER
B"
maritime_engineering-64,maritime_engineering,A,A,"### ANSWER
A"
maritime_engineering-65,maritime_engineering,A,A,"### ANSWER
A"
maritime_engineering-66,maritime_engineering,A,A,"탄산염 퇴적물은 탄산염 보상 심도(CCD)보다 얕은 대양저 산맥 부근에 가장 많이 퇴적됩니다.

### ANSWER
A"
maritime_engineering-67,maritime_engineering,D,D,"### ANSWER
D"
maritime_engineering-68,maritime_engineering,B,B,"### ANSWER
B"
maritime_engineering-69,maritime_engineering,A,A,"a = As fy / (0.85 f'c b), so a is proportional to As and fy, inversely proportional to f'c and b. Option A is correct.

### ANSWER
A"
maritime_engineering-70,maritime_engineering,B,B,"Sea Margin은 선박이 악천후, 선체 오손, 부가 저항 등으로 인해 속도를 유지하기 위해 추진기관에 미리 확보해 두는 여유 출력(마력)을 의미한다. 따라서 정답은 B이다.

### ANSWER
B"
maritime_engineering-71,maritime_engineering,D,D,"단면적 = π/4 × (0.1 m)² ≈ 0.007854 m², 압축강도 = 300 kN / 0.007854 m² ≈ 38.2 MPa.

### ANSWER
D"
refrigerating_machinery-11,refrigerating_machinery,C,C,"### ANSWER
C"
refrigerating_machinery-12,refrigerating_machinery,C,D,"The question explicitly states that the correct answer is D (다번), so the answer is determined.

### ANSWER
D"
refrigerating_machinery-13,refrigerating_machinery,D,B,"연속식 압연기는 미리 정해진 압연 순서와 조건에 따라 제어되므로 프로그래밍제어에 해당합니다.

### ANSWER
B"
refrigerating_machinery-14,refrigerating_machinery,C,C,"### ANSWER
C"
refrigerating_machinery-15,refrigerating_machinery,A,A,"### ANSWER
A"
refrigerating_machinery-16,refrigerating_machinery,B,B,"### ANSWER
B"
refrigerating_machinery-17,refrigerating_machinery,C,C,"### ANSWER
C"
refrigerating_machinery-18,refrigerating_machinery,C,C,"### ANSWER
C"
chemical_engineering-70,chemical_engineering,B,B,"연실법의 효율과 경제성을 높이기 위해 도입된 개량 설비는 페테르센 탑(Petersen Tower)법이다. Monsanto법은 접촉법에 해당하므로 제외된다.

### ANSWER
B"
chemical_engineering-71,chemical_engineering,C,B,"### ANSWER
B"
chemical_engineering-72,chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering-73,chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering-74,chemical_engineering,B,B,"First-order response: \(T(t)=T_\infty(1-e^{-t/\tau})\).  
With \(\tau=2\), \(t=3\), \(T=40\):  
\(40=T_\infty(1-e^{-1.5})=T_\infty(0.7769)\)  
\(T_\infty \approx 51.5^\circ C\).

### ANSWER
B"
chemical_engineering-75,chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering-76,chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering-77,chemical_engineering,A,A,"### ANSWER
A"
maritime_engineering-72,maritime_engineering,A,A,"### ANSWER
A"
maritime_engineering-73,maritime_engineering,B,B,"### ANSWER
B"
maritime_engineering-74,maritime_engineering,A,B,"해양 혼합층에서 활발한 혼합은 난류, 대류, 확산에 의한 것이며, 이류는 해수의 이동이지 혼합 과정이 아니다.

### ANSWER
B"
maritime_engineering-75,maritime_engineering,B,C,"지진으로 인해 발생하는 해일을 쯔나미(tsunami)라고 합니다.

### ANSWER
C"
maritime_engineering-76,maritime_engineering,B,B,"방위표지는 나침방위를 기준으로 안전한 수역을 알려주는 표지이므로, 나침의와 관련하여 가항수역을 표시한다는 설명이 가장 적합하다.

### ANSWER
B"
maritime_engineering-77,maritime_engineering,D,D,"### ANSWER
D"
maritime_engineering-78,maritime_engineering,D,D,"현장배합으로 보정할 때 골재 입도 차이와 골재 함수 상태에 따른 단위수량 보정은 필요하지만, 단위 시멘트량은 그대로 유지되므로 보정 대상이 아니다.

### ANSWER
D"
maritime_engineering-79,maritime_engineering,D,D,"### ANSWER
D"
marketing-94,marketing,D,D,"전화설문에서는 응답률과 신뢰도를 고려해 핵심 조사 항목을 먼저 묻고, 응답자가 민감하게 여길 수 있는 개인 신상 정보는 마지막에 낮은 우선순위로 배치합니다.

### ANSWER
D"
marketing-95,marketing,C,C,"관찰법은 실제 행동을 직접 관찰하므로 응답자의 주관적 보고에 비해 객관적이고 정확한 자료를 얻을 수 있는 장점이 있다.

### ANSWER
C"
marketing-96,marketing,D,D,"### ANSWER
D"
marketing-97,marketing,D,D,"### ANSWER
D"
marketing-98,marketing,B,C,"Oliver(1996)는 고객만족의 구성요소로 결과적 만족, 과정적 만족, 소비상황적 만족을 제시하였으므로, 지각차원의 만족은 해당하지 않는다.

### ANSWER
C"
marketing-99,marketing,C,C,"### ANSWER
C"
mechanical_engineering-0,mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering-1,mechanical_engineering,C,C,"원형실린더 주위 이상유동에서 표면 속도는 \(v=2V\sin\theta\) (θ는 전방 정체점 기준)이다.  
\(\theta=45^\circ\)이므로 \(v=2V\sin45^\circ=\sqrt{2}V\).

### ANSWER
C"
chemistry-52,chemistry,C,C,"Al은 양쪽성 금속으로, 산과 반응해 수소를 발생시키고 강한 알칼리와도 반응해 수소를 발생시킵니다. Mg와 Fe는 산과만 반응하고, Si는 알칼리와 반응하지만 일반 산과는 잘 반응하지 않습니다.

### ANSWER
C"
chemistry-53,chemistry,A,A,"BH₂²⁺ 초기 몰수는 2.00 mmol이다. NaOH 5.00 mL는 1.00 mmol OH⁻이므로 BH₂²⁺ 1.00 mmol이 BH⁺ 1.00 mmol로 전환되어 1:1로 존재한다. 따라서 A가 옳다. 10.0 mL에서는 첫 당량점으로 BH⁺의 pH는 (pKa1+pKa2)/2 = 6.0이므로 5.0이 아니다. 15.00 mL에서는 B와 BH⁺가 1:1, 20.0 mL에서는 모두 B가 되므로 나머지는 틀리다.

### ANSWER
A"
chemistry-54,chemistry,B,B,"### ANSWER
B"
chemistry-55,chemistry,D,D,"설치적격성(IQ)은 장치의 설치 환경과 사양, 하드웨어 일련번호·소프트웨어 버전 기록 등을 확인하는 절차입니다. 기기의 정확성과 재현성 검증은 운전적격성(OQ) 또는 수행적격성(PQ)에 해당하므로, D가 틀린 설명입니다.

### ANSWER
D"
chemistry-56,chemistry,A,A,"기체충전변환기에는 이온화 계수기, 비례 계수기, Geiger 관이 포함되며, 증강 계수기는 이에 속하지 않습니다.

### ANSWER
A"
chemistry-57,chemistry,A,A,"### ANSWER
A"
chemistry-58,chemistry,B,B,"### ANSWER
B"
chemistry-59,chemistry,D,D,"### ANSWER
D"
patent-20,patent,B,B,"### ANSWER
B"
patent-21,patent,B,B,"### ANSWER
B"
patent-22,patent,C,B,"### ANSWER
B"
patent-23,patent,B,B,"### ANSWER
B"
patent-24,patent,C,C,"### ANSWER
C"
patent-25,patent,A,B,"### ANSWER
B"
patent-26,patent,A,A,"### ANSWER
A"
patent-27,patent,A,A,"### ANSWER
A"
law-69,law,A,A,"### ANSWER
A"
law-70,law,C,C,"### ANSWER
C"
law-71,law,C,B,"B는 “제6류 위험물을 취급하는 제조소” 전체가 아니라 **“제6류 위험물만을 취급하는 제조소”**가 안전거리 적용제외 대상이므로 옳지 않습니다. 나머지 A, C, D는 시행규칙상 기준에 부합합니다.

### ANSWER
B"
law-72,law,B,B,"헌법 제86조제2항은 국무위원의 임명에 관한 규정으로, 행정각부에 관한 조항이 아니다. 행정각부는 헌법 제87조제2항 및 제88조와 관련되며, 판례상 정부조직법상 중앙행정기관을 의미한다. 따라서 B는 옳지 않다.

### ANSWER
B"
law-73,law,C,C,"민법의 전형계약에는 매매, 도급, 위임 등이 포함되지만, 중개계약은 민법상 전형계약에 해당하지 않습니다.

### ANSWER
C"
law-74,law,D,A,"### ANSWER
A"
law-75,law,D,D,"### ANSWER
D"
law-76,law,A,A,"### ANSWER
A"
chemical_engineering-78,chemical_engineering,B,B,"상계점은 추출상과 추잔상의 조성이 같아지는 점, tie-line 길이가 0이 되는 점, 임계점으로도 불립니다. 분배곡선과 용해도곡선의 교점이라는 설명은 옳지 않습니다.

### ANSWER
B"
chemical_engineering-79,chemical_engineering,A,A,"표준상태(0°C, 1 atm)에서 기체 1몰의 부피는 22.4 m³/kmol이므로, 100 m³의 프로판은 약 4.4643 kmol이다. 프로판(C₃H₈)의 몰질량은 44 kg/kmol이므로 질량은 약 196.43 kg이다.

### ANSWER
A"
chemical_engineering-80,chemical_engineering,B,B,"B는 “P제어기를 이용하면 모든 공정에 대해 항상 정상상태 잔류오차가 생긴다”고 주장하지만, 적분성 공정(integrating process)에서는 P제어만으로도 설정치에 도달하여 잔류오차가 생기지 않을 수 있으므로 옳지 않습니다. 나머지 A, C, D는 PID 제어 특성상 일반적으로 옳은 설명입니다.

### ANSWER
B"
chemical_engineering-81,chemical_engineering,C,C,"At 0°C, 1 atm, 22.4 m³ corresponds to 1 kmol of ideal gas.  
Q = n·Cp·ΔT → 3000 = 1 × 4.5 × ΔT → ΔT = 666.7°C.  
Initial temperature is 0°C, so final temperature is 666.7°C.

### ANSWER
C"
chemical_engineering-82,chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering-83,chemical_engineering,D,D,"NaOH is conserved: 2 wt% of 1000 kg/h = 20 kg/h NaOH. At 10 wt%, total product = 20 / 0.10 = 200 kg/h. Water evaporated = 1000 − 200 = 800 kg/h.

### ANSWER
D"
chemical_engineering-84,chemical_engineering,A,A,"Leblanc process: 2NaCl + H₂SO₄ → Na₂SO₄ + 2HCl, so 1 mol NaCl produces 1 mol HCl.  
NaCl needed = 1000 kg × (58.5 / 36.5) ≈ 1603 kg.

### ANSWER
A"
chemical_engineering-85,chemical_engineering,D,D,"Initial basis: 100 L mixture = 25 L CO₂ + 75 L NH₃. After absorption, CO₂ remains 25 L. Let remaining NH₃ = x.  
x / (25 + x) = 0.375 → x = 15 L.  
Removed NH₃ = 75 − 15 = 60 L.  
Removal rate = 60 / 75 = 80%.

### ANSWER
D"
maritime_engineering-80,maritime_engineering,B,B,"플레밍의 왼손법칙에서 엄지손가락은 힘의 방향, 검지손가락은 자기장의 방향, 중지손가락은 전류의 방향을 나타냅니다. 따라서 검지손가락은 자기장의 방향입니다.

### ANSWER
B"
maritime_engineering-81,maritime_engineering,B,D,"### ANSWER
D"
maritime_engineering-82,maritime_engineering,B,B,"### ANSWER
B"
maritime_engineering-83,maritime_engineering,A,A,"### ANSWER
A"
maritime_engineering-84,maritime_engineering,D,D,"### ANSWER
D"
maritime_engineering-85,maritime_engineering,A,A,"### ANSWER
A"
maritime_engineering-86,maritime_engineering,A,D,"일정 부피이므로 \(P_1/T_1 = P_2/T_2\)를 적용합니다.  
\(T_1=20+273=293K\), \(T_2=15+273=288K\)  
\(P_2=210 \times \frac{288}{293} \approx 206.4 \, kg/cm^2\)

### ANSWER
D"
maritime_engineering-87,maritime_engineering,B,B,"### ANSWER
B"
refrigerating_machinery-19,refrigerating_machinery,B,B,"열전달량 \(Q = h \cdot A \cdot \Delta T\)  
\(A = 0.5 \times 0.75 = 0.375 \, \text{m}^2\)  
\(\Delta T = 250 - 20 = 230 \,^\circ\text{C}\)  
\(Q = 21.5 \times 0.375 \times 230 = 1854.375 \, \text{kcal/h}\)

### ANSWER
B"
refrigerating_machinery-20,refrigerating_machinery,D,D,"열전도 방정식 \(Q = kA\Delta T / L\)에서  
\(\Delta T = \frac{3000 \times 0.025}{0.2 \times 10} = 37.5^\circ C\)  
외부 표면온도 = \(415 - 37.5 = 377.5^\circ C \approx 378^\circ C\)

### ANSWER
D"
refrigerating_machinery-21,refrigerating_machinery,B,B,"진공계 지시 45 cmHg는 대기압보다 45 cmHg 낮은 압력이므로, 절대압력 = (76 − 45) cmHg = 31 cmHg ≈ 0.421 kg/cm² abs.

### ANSWER
B"
refrigerating_machinery-22,refrigerating_machinery,B,B,"### ANSWER
B"
refrigerating_machinery-23,refrigerating_machinery,B,B,"### ANSWER
B"
refrigerating_machinery-24,refrigerating_machinery,B,B,"물이 얻은 열량 = 쇠가 잃은 열량 = 3kg × 606J/kg·℃ × (700-18)℃ = 1,239,876J  
물의 질량 = 0.08m³ × 1000kg/m³ = 80kg  
물의 온도 상승 = 1,239,876J / (80kg × 4186J/kg·℃) ≈ 3.7℃

### ANSWER
B"
refrigerating_machinery-25,refrigerating_machinery,D,D,"### ANSWER
D"
refrigerating_machinery-26,refrigerating_machinery,C,B,"### ANSWER
B"
chemistry-60,chemistry,A,A,"CaF₂ dissociates as Ca²⁺ + 2F⁻. If solubility is s, then [Ca²⁺] = s and [F⁻] = 2s.  
Ksp = s(2s)² = 4s³ = 3.9×10⁻¹¹  
s³ = 9.75×10⁻¹² → s ≈ 2.1×10⁻⁴ M.

### ANSWER
A"
chemistry-61,chemistry,A,A,"Grating spacing \(d = \frac{1}{72}\ \text{mm} = 13888.9\ \text{nm}\). Using \(d(\sin 30^\circ + \sin 0^\circ) = 1\lambda\), \(\lambda = 13888.9 \times 0.5 = 6944.4\ \text{nm}\).

### ANSWER
A"
chemistry-62,chemistry,B,B,"### ANSWER
B"
chemistry-63,chemistry,C,C,"간접 요오드 적정법은 산화성 분석물질이 과량의 I⁻와 반응하여 I₂를 생성한 뒤 이를 적정하는 방법이다. 환원성 분석물질이 I⁻로부터 I₂를 생성한다는 설명은 틀렸다.

### ANSWER
C"
chemistry-64,chemistry,C,C,"### ANSWER
C"
chemistry-65,chemistry,C,C,C
chemistry-66,chemistry,D,C,"### ANSWER
C"
chemistry-67,chemistry,D,D,"평행시험은 반복 측정으로 평균값과 표준편차를 얻지만, 모든 측정에 동일하게 작용하는 계통오차는 제거하지 못합니다.

### ANSWER
D"
criminal_law-53,criminal_law,A,A,"### ANSWER
A"
criminal_law-54,criminal_law,D,D,"### ANSWER
D"
criminal_law-55,criminal_law,A,A,"Sampson and Laub’s age-graded theory holds that adult social bonds can serve as turning points leading to desistance, even for those with childhood delinquency. The statement in A claims that even if social bonds are restored, the person remains a life-course persistent offender, which contradicts their theory. The other options accurately describe the respective scholars’ views.

### ANSWER
A"
criminal_law-56,criminal_law,B,B,"### ANSWER
B"
criminal_law-57,criminal_law,B,B,"### ANSWER
B"
criminal_law-58,criminal_law,D,C,"제315조는 공무원 직무문서, 업무상 통상문서, 특히 신용할 만한 정황으로 작성된 문서를 당연히 증거능력이 있는 서류로 본다. 피고인 진술 기재 서류는 별도의 요건이 필요하므로 해당하지 않는다.

### ANSWER
C"
criminal_law-59,criminal_law,A,A,"### ANSWER
A"
criminal_law-60,criminal_law,A,A,"### ANSWER
A"
mechanical_engineering-2,mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering-3,mechanical_engineering,B,B,"CO2 아크용접에서 저전류(약 200A 미만) 영역의 적정 팁-모재 거리는 10~15mm입니다.

### ANSWER
B"
mechanical_engineering-4,mechanical_engineering,C,C,C
mechanical_engineering-5,mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering-6,mechanical_engineering,D,D,"마그네시아 시멘트는 물만으로는 경화가 잘 되지 않고, 간수(염화마그네슘 수용액)를 넣어 경화시키는 재료입니다.

### ANSWER
D"
mechanical_engineering-7,mechanical_engineering,C,C,"### ANSWER
C"
mechanical_engineering-8,mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering-9,mechanical_engineering,B,B,"### ANSWER
B"
chemical_engineering-86,chemical_engineering,A,A,"직접결합법은 연소실에서 H2와 Cl2를 반응시키고, 냉각기와 흡수기를 사용하지만 촉매실은 사용하지 않는다.

### ANSWER
A"
chemical_engineering-87,chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering-88,chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering-89,chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering-90,chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering-91,chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering-92,chemical_engineering,A,D,"### ANSWER
D"
chemical_engineering-93,chemical_engineering,D,D,"압력수두 h = P/(ρg) = 3.6 × 10 / 0.9 = 40 m

### ANSWER
D"
refrigerating_machinery-27,refrigerating_machinery,C,C,"### ANSWER
C"
refrigerating_machinery-28,refrigerating_machinery,B,B,"### ANSWER
B"
refrigerating_machinery-29,refrigerating_machinery,B,B,"### ANSWER
B"
