category,subcategory,level,answer,pred,response
Pragmatics,Implicature,3,E,E,"정답은 **E: “네가 꽃인데 굳이 꽃구경을 가야겠어?”**입니다.

을이 갑을 꽃에 비유해 칭찬하자, 갑이 **“비행기 태워도 소용 없어”**라고 답합니다. 여기서 **‘비행기 태우다’**는 상대를 지나치게 칭찬하거나 추켜세운다는 뜻입니다."
Syntax,Argument Structure & Valency,1,F,F,"정답은 **F**입니다.

- <보기>: **(내가) 친가에게 버려지다**
  - 주어: 내가
  - 필수적 부사어: 친가에게  
  → **두 자리 서술어**

- F: **그가 일개미에게 쏘였다**
  - 주어: 그가
  - 필수적 부사어: 일개미에게  
  → **두 자리 서술어**

따라서 서술어가 요구하는 자릿수가 같은 것은 **F**입니다."
Syntax,Argument Structure & Valency,2,H,H,"**정답: H**

- `<보기>`의 **흘려보내다**: **(누가) 무엇을 흘려보내다** → 두 자리 서술어  
  - ‘애정과 열정과 증오를’은 여러 명사가 병렬로 연결된 **하나의 목적어 자리**입니다.
- H의 **탐구하다**: **(누가) 소아 비만을 탐구하다** → 두 자리 서술어

따라서 자릿수가 같은 것은 **H**입니다."
Syntax,Argument Structure & Valency,3,J,J,"**정답: J**

- `<보기>`의 **건지다**: **(누가) 목숨을 건지다**  
  → 주어와 목적어를 요구하는 **두 자리 서술어**  
  (‘덕분에’는 필수 성분이 아님)

- J의 **함께하다**: **행운이 그대와 함께하다**  
  → 주어와 ‘~와’ 형태의 필수 부사어를 요구하는 **두 자리 서술어**

따라서 자릿수가 같은 것은 **J**입니다."
Pragmatics,Discourse Principles,2,D,D,"정답은 **D**입니다.

D의 ‘을’은 수업 중 밥을 먹는 이유로 **이틀 동안 굶어서 배가 고팠다**는 사실적이고 가능한 근거를 제시합니다. 이 말이 의도적인 거짓이나 근거 없는 주장이라고 볼 단서가 없습니다.

반면 나머지는 반어, 과장, 비유, 지나친 일반화 등을 통해 문자 그대로는 명백히 거짓이거나 근거가 부족한 내용을 의도적으로 말한 사례입니다."
Pragmatics,Social Relationship Marking,2,G,G,"**정답: G**

- 갑은 “상담 주간”, “부모님 모시고 와라”라고 말하는 **교사**이고,
- 을은 “엄마 바쁜데요”라고 답하는 **학생**이다.

따라서 두 화자가 사제 관계인 예로 가장 적절하다."
Pragmatics,Speech Acts,2,C,C,"정답은 **C: “그 잘나신 선생은 그래서 어디 있소?”**입니다.

화자가 선생의 **위치를 알기 위해 청자에게 묻는 의문 발화**입니다. 나머지는 대체로 비난, 반박, 감탄, 권유 등의 의미를 나타내는 수사적 의문문입니다."
Pragmatics,Speech Acts,3,F,J,"**정답: J**

‘이제 그만 나가 주셔야겠습니다.’는 평서문 형식을 사용하지만 실제로는 상대방에게 나가라고 요구하는 **간접 지시 화행**입니다.

A~I도 질문·희망·감사·조건 등의 형식을 통해 명령, 요청, 금지, 권유 같은 지시 기능을 간접적으로 수행합니다. 반면 J의 **“모두 보던 책은 집어넣자”**는 청유형 종결 어미 ‘-자’를 사용하여 행동을 직접 요구하는 **직접 지시 화행**에 가깝습니다. 따라서 동일한 기능을 *간접적으로* 수행하는 예로는 가장 적절하지 않습니다."
Pragmatics,Speech Acts,2,A,A,"정답은 **A**입니다.

- **A: “다음에는 너도 한 번은 하게 해 주지.”**  
  화자가 청자에게 어떤 행동을 요구하는 것이 아니라, 다음에는 기회를 주겠다고 **약속하거나 허락하는 발화**입니다.

나머지는 직접적 또는 간접적으로 청자에게 행동을 요구하거나 금지하는 발화로 볼 수 있습니다. 예를 들어 I와 J는 각각 ‘노래를 크게 틀지 말라’, ‘다리를 떨지 말라’는 간접적 금지 표현입니다."
Syntax,Embedded Clauses,2,G,G,"**정답: G**

> 이맘때는 **[너구리가 겨울잠을 자기(에)]** 너무 이르지.

‘너구리가 겨울잠을 자기(에)’가 ‘이르지’를 수식하며 부사어 역할을 하므로 **부사절을 안은 문장**이다. 여기서는 ‘자기에’의 조사 ‘에’가 생략된 것으로 볼 수 있다."
Syntax,Embedded Clauses,1,C,C,"**정답: C**

- **숨이 차도록**은 ‘한참을 **달렸다**’를 수식하는 **부사절**로, 문장 안에서 **부사어** 역할을 합니다.
- ‘-도록’은 정도나 결과를 나타내는 부사형 어미입니다.

나머지는 주로 명사절(A, B, G, H), 관형절(D, E, F), 서술절(I, J)에 해당합니다."
Syntax,Embedded Clauses,2,H,H,"**정답: H**

- **밀렵꾼이 [말버릇이 참 고약하다].**
- 안긴 문장 **‘말버릇이 참 고약하다’**가 전체 문장의 주어인 **‘밀렵꾼이’**를 서술하므로 **서술어 역할**을 하는 **서술절**이다.

나머지는 관형절, 명사절, 부사절 등으로 안긴 문장이 다른 문장 성분의 역할을 한다."
Syntax,Argument Structure & Valency,1,E,E,"정답은 **E**입니다.

- **오늘 <수술> 잘 마쳤니?**
  → ‘(네가) 오늘 **수술을** 잘 마쳤니?’에서 **‘수술’은 목적어**이며 목적격 조사 ‘을’이 생략되었습니다.

반면 G의 ‘밥줄이라도’는 ‘밥줄이 끊어졌니?’에서 주격 조사 ‘이’ 대신 보조사 ‘라도’가 붙은 것으로, 주어 역할을 합니다."
Syntax,Argument Structure & Valency,1,I,I,"정답은 **I**입니다.

- **널** = ‘너를’의 준말로, 목적격 조사 **-를**이 붙은 **목적어**입니다.
- 문장의 생략된 주어는 ‘내가’입니다.

> (내가) 내 춤 파트너로 **너를** 택하겠어."
Syntax,Argument Structure & Valency,3,I,I,"정답은 **I**입니다.

- **화분에 손댄 건** → 주어
- **내가** → 서술어 **‘아니다’**가 요구하는 **보어**
- **아니다** → 서술어

즉, “화분에 손댄 것은 내가 아니다”에서 **‘내가’는 주어가 아니라 보어**입니다."
Syntax,Argument Structure & Valency,2,G,G,"정답은 **G**입니다.

- **너 혹시 <귀신> 본 적 있니?**
  → “너 혹시 **귀신을** 본 적 있니?”에서 목적격 조사 **‘을’**이 생략된 형태입니다.  
  따라서 **‘귀신’은 목적어**이고 주어가 아닙니다.

나머지 꺾쇠 안의 말들은 주격 조사가 붙었거나 생략된 주어, 또는 보조사 ‘은/는/도’가 붙은 주어입니다."
Syntax,Agreement,1,J,J,"정답은 **J**입니다.

- **J: 난 이제 세면대에서 얼굴을 씻겠다.**
  - **‘-겠다’**가 화자의 결심이나 **의지**를 나타냅니다.
  - 의미: “나는 이제 세면대에서 얼굴을 씻기로 하겠다.”

나머지 문장의 **‘-겠-’, ‘-을 것’**은 주로 추측·예상·가능성의 의미로 쓰였습니다."
Syntax,Agreement,2,G,G,"**정답: G**

‘엿보이지 않았다’의 **‘엿보이다’**는 ‘엿보다’에 피동 접미사 **‘-이-’**가 결합한 **피동 표현**이다. 따라서 주동 표현이 포함되지 않은 문장이다."
Semantics,Semantic Compatibility,1,C,C,"**정답: C**

“허기를 먹었다”는 의미상 어색합니다. 허기는 배고픈 상태이므로 먹을 수 있는 대상이 아닙니다.

자연스러운 표현: **“허기를 달래고자 음식을 먹었다.”**"
Semantics,Semantic Compatibility,1,E,E,"**E**가 가장 부적절합니다.  
‘주식(株式/主食)’은 하늘에서 빛나는 대상이 아니므로 문맥상 어색합니다. **“하늘엔 별이 밝게 빛나고 있었다”**가 자연스럽습니다.

※ J의 ‘밤 하늘’은 **‘밤하늘’**로 붙여 쓰는 것이 맞습니다."
Syntax,Embedded Clauses,3,H,H,"정답은 **H**입니다.

- **‘오늘 놓아 버린’**과 **‘이제 어두운’**은 모두 각각 **‘우리의 관계’**를 직접 꾸미는 관형절입니다.
- 따라서 ‘오늘 놓아 버린’이 다른 안긴문장인 ‘이제 어두운’의 문장성분을 꾸미는 중첩 구조가 아닙니다.

구조:
> [오늘 놓아 버린] [이제 어두운] 우리의 관계

두 관형절이 병렬적으로 같은 명사를 수식하므로, **‘오늘 놓아 버린’**을 ‘안긴 문장의 문장성분을 꾸미는 안긴문장’으로 제시한 것은 올바르지 않습니다."
Syntax,Argument Structure & Valency,2,C,A,"이 문항은 **정답이 하나로 결정되지 않습니다.**

각 제시어는 다음과 같이 최소 두 빈칸에 들어갈 수 있습니다.

- A `나를`: ①, ③
- B `숙제로`: ①, ③
- C `딸기 의자를`: ①, ③ — 의미상 이상하지만 `사다·먹다` 모두 목적어를 취하므로 논항 구조상 가능
- D `법이`: ①, ③
- E `회장이`: ①, ③
- F `내가`: ①, ③
- G `있다`: ①(`있다고`), ③
- H `돈이`: 두 곳 이상
- I `철수가`: ①, ②
- J `먹은`: ①(`저녁을 먹은 사람`), ②(`먹은 지`)

따라서 다른 빈칸에 별도의 표현을 넣을 수 있다는 해석에서는 **부적절한 선택지가 없습니다.**

반대로, 제시어만 넣고 나머지 빈칸은 비워 두어야 한다는 뜻이라면 **D와 J가 모두 불완전**해져 역시 단일 정답이 나오지 않습니다. 문항 조건을 더 명확히 수정해야 합니다."
Semantics,Rhetorical Expressions,2,J,J,"정답은 **J**입니다.

신제품은 회사가 위기를 극복하고 새로운 성장 동력을 얻는 데 기여했습니다. 따라서 성공을 방해한다는 뜻의 **‘냉수를 끼얹다’**는 상황에 맞지 않습니다. 오히려 신제품이 회사에 **새로운 활로를 열어 준 격**입니다."
Semantics,Rhetorical Expressions,1,J,J,"정답은 **J: 지현이는 발등에 불똥이 떨어졌다.**

‘발등에 불똥이 떨어지다’는 **일이 매우 급박하게 닥친 상황**을 비유하는 표현으로, 시험을 하루 앞두고 뒤늦게 공부를 시작해 초조한 지현이의 상황에 가장 적절합니다."
Syntax,Argument Structure & Valency,3,I,I,"정답은 **I**입니다.

- **달음질치다**는 주어만을 필수적으로 요구하는 **한 자리 서술어**입니다.
- ‘나는 운동장을 힘차게 달음질쳤다’에서 **‘운동장을’은 목적어가 아니라 이동 경로를 나타내는 부사어**이며, 생략해도 됩니다.
  - 나는 달음질쳤다.

따라서 맥락이 달라져도 ‘달음질치다’의 자릿수는 달라지지 않습니다.

참고로 **E의 ‘삼다’**는 보통 ‘아이를 양아들로 삼다’에서는 세 자리이지만, ‘짚신을 삼다’와 같은 용법에서는 두 자리로 쓰일 수 있습니다."
Semantics,Semantic Compatibility,1,I,I,"**정답: I. 벽이 물감을 칠한다.**

‘칠하다’의 주어는 일반적으로 물감을 칠하는 **행위자**여야 하는데, ‘벽’은 행위자가 될 수 없어 의미적으로 호응하지 않습니다.

- 올바른 예: **사람이 벽에 물감을 칠한다.**
- 또는: **벽에 물감이 칠해진다.**"
Semantics,Semantic Compatibility,3,I,I,"정답은 **I**입니다.

- **강아지가 달리다**: ‘빠르게 움직이다’의 뜻
- **댓글이 달리다**: ‘글에 댓글이 붙다’의 뜻

따라서 **‘달리다’의 주어로 ‘강아지’와 ‘댓글’이 모두 올 수 있습니다.**"
Semantics,Conjunctions,1,D,D,"정답은 **D**입니다.

- **하지만**: 인공지능 기술은 빠르게 발전하지만, 모든 사람이 이를 체감하는 것은 아니라는 **대조 관계**를 나타냅니다.
- **예컨대**: 발전을 체감하지 못하는 사례로 정보격차를 겪는 **소외계층**을 제시합니다.

따라서 **대조 → 구체적 사례**의 흐름인 D가 가장 자연스럽습니다."
Phonetics/Phonology,Phonological Constraints,3,H,D,"정답은 **D**입니다.

- 한국어에서 **이중모음 ‘ㅢ’ 뒤에 종성이 올 수 없다는 일반적인 음절 구조 제약은 없습니다.**
- ‘ㅢ’와 관련된 대표적인 제약은 종성보다 **초성과의 결합**에 관한 것입니다. 자음 뒤의 ‘ㅢ’는 실제 발음에서 대체로 [ㅣ]로 실현됩니다.

나머지는 음절 구조 또는 음절 배열 제약과 관련됩니다.

- **A·E·J**: 장애음이 비음 앞에서 비음으로 바뀜  
  - 입는다 → [임는다], 국민 → [궁민]
- **B·C**: 초성의 구조적 제약
- **F·G·I**: 종성에서는 제한된 자음만 실현됨  
  - 꽃 [꼳], 밖 [박], 숲 [숩]
- **H**: ‘ㅎ’과 평장애음이 만나 거센소리로 실현됨  
  - 좋다 → [조타]

따라서 **D**가 적절하지 않습니다."
Phonetics/Phonology,Phonological Constraints,2,D,D,"정답은 **D: 다쳐 [다처]**입니다.

‘다쳐’는 **다치어 → 다쳐**로 줄어든 형태로, 모음 **‘ㅣ’와 ‘ㅓ’** 사이에서 일어난 축약에 해당합니다. 따라서 자음과 자음 사이의 음소 배열 제약이 아닙니다.

나머지는 된소리되기, 거센소리되기, 유음화 등 주로 인접한 자음 사이에서 일어난 음운 변동입니다."
Phonetics/Phonology,Phonological Constraints,3,C,C,"정답은 **C: 연구, 엽서**입니다.

- **두음법칙 적용**
  - 료리 → **요리**
  - 련습 → **연습**
  - 려행 → **여행**
  - 류행 → **유행**

- **두음법칙 미적용**
  - **연구**(硏究): 본래 한자음이 ‘연’
  - **엽서**(葉書): 본래 한자음이 ‘엽’"
Phonetics/Phonology,Suprasegmental Features,3,A,A,"정답은 **A: 공, 돈, 무, 감**입니다.

- 공(공놀이): **[공ː]**
- 돈(화폐): **[돈ː]**
- 무(채소): **[무ː]**
- 감(과일): **[감ː]**

반면 **간[간]**, **눈[눈]**, **배[배]**는 단음으로 발음됩니다."
Semantics,Semantic Compatibility,3,F,F,"옳은 설명은 **“신기”의 경험주역이다** 하나뿐입니다.  
따라서 정답은 **F: 1**입니다."
Morphology,POS & Morphemes,3,J,,"정답은 **제시된 선택지에 없습니다.** 공통점은 **(ㄹ) 반드시 다른 말과 결합되어 쓰인다**뿐입니다.

- **‘들-’, ‘짓-’**: 실질적 의미를 지닌 의존 형태소
- **‘-로, -는, -에게, -었-, -을’**: 문법적 의미를 지닌 의존 형태소

또한 ‘-에게’는 음운 환경에 따라 형태가 바뀌지 않지만, ‘-로/으로, -는/은, -었-/-았-, -을/를’ 등은 형태가 달라질 수 있으므로 (ㄱ)이나 (ㄴ)도 전체의 공통점이 아닙니다.

따라서 **‘(ㄹ)’만 있는 선택지가 있어야 하며, 문항 또는 선택지에 오류가 있습니다.**"
Semantics,Semantic Compatibility,3,E,I,"정답은 **I: 0**입니다.

각 설명의 의미역이 모두 맞지 않습니다.

- [상술]은 ‘없었다’의 원인이며 동반주역이 아님.
- [명절]은 [차례]가 행해지는 시간이지 동반주역·대상역이 아님.
- [해외]는 [국내]의 경로역이 아님.
- [국내]는 ‘없었다’의 기준치역이 아님.
- [연휴]는 [명절]의 경험주역이 아님.
- [고물가]와 [상술]은 병렬적인 원인으로, 결과상태 관계가 아님.
- ‘해외로 떠나다’에서 [해외]는 출발점이 아니라 도착점임.
- [내수]는 [국내]의 장소역이 아님.

따라서 알맞은 설명은 **0개**입니다."
Semantics,Semantic Compatibility,3,J,G,"정답은 **G: 0개**입니다.

- 비교의 기준은 [귀족]이 아니라 ‘귀족이나 식자층의 **자녀들**’입니다.
- [피렌체]는 [학자]의 소속·지역을 나타낼 뿐, [무시]의 출발점은 ‘학자들’입니다.
- [도움]의 내용은 ‘더 넓은 학문을 익히는 것’이며, [라틴어] 자체가 도착점역이나 내용역은 아닙니다.
- 나머지 관계들도 문장에 나타난 의미역과 맞지 않습니다."
Semantics,Semantic Compatibility,1,D,D,"**D: 음악을 마시다 돌아왔다.**

‘음악’은 일반적으로 **듣다**와 결합하므로, ‘마시다’는 시적 비유가 아니라면 의미상 가장 어색합니다.  
→ 자연스러운 표현: **“음악을 듣다 돌아왔다.”**"
Semantics,Semantic Compatibility,1,A,A,"**정답: A**

‘집을 들고 뛰었다’는 집을 들어서 뛰었다는 뜻이 되어 의미상 매우 어색합니다. 일반적으로는 **‘급히 짐을 들고 뛰었다’**라고 표현합니다."
Semantics,Semantic Compatibility,2,E,D,"**D**가 가장 어색합니다.

‘고독하다’는 주로 사람의 상태를 나타내므로 소리를 수식하기에는 부자연스럽습니다. 또한 띄어쓰기도 다듬을 필요가 있습니다.

- 자연스러운 표현: **“가을밤에 비 오는 소리가 쓸쓸하게 들린다.”**"
Semantics,Semantic Compatibility,1,I,I,"가장 어색한 것은 **I: 맥주가 주차를 했다.**입니다.

‘주차하다’의 주체는 보통 사람이나 차량이어야 하는데, ‘맥주’가 주차했다는 것은 의미상 자연스럽지 않습니다."
Syntax,Agreement,3,A,A,"**정답: A**

‘털렸다’는 동사 ‘털다’에 피동 접미사 **‘-리-’**가 결합한 **피동 표현**입니다.  
즉, 주어가 행동을 직접 한 것이 아니라 누군가에게 소지품을 빼앗긴 상황이므로 주동 표현이 아닙니다."
Syntax,Agreement,2,C,C,"정답은 **C**입니다.

- `<보기>`의 **‘대표단을 모시고’**는 목적어인 ‘대표단’을 높이는 **객체 높임법**입니다.
- C의 **‘수행원께 말씀드려 봐’** 역시 부사어인 ‘수행원’을 ‘께’, ‘말씀드리다’를 통해 높이는 **객체 높임법**입니다.

따라서 **C**가 동일한 종류의 높임법을 사용한 문장입니다."
Syntax,Agreement,2,G,G,"정답은 **G**입니다.

- **손이 찍혔다**에서 **‘찍히다’**는 ‘찍다’의 피동사로, 주어인 ‘손’이 동작을 당하는 **피동 표현**입니다.
- 나머지는 주어가 직접 행동하거나 상태를 나타내는 주동 표현입니다."
Syntax,Agreement,3,F,F,"**정답: F**

- **F: 입김으로 고드름을 살살 녹였다.**
  - ‘녹였다’는 **‘녹다’의 사동사 ‘녹이다’**가 쓰인 사동 표현입니다.
  - 주동문으로 바꾸면 **“고드름이 녹았다.”**가 됩니다.

따라서 주동 표현이 아니라 **사동 표현**이 포함된 문장은 F입니다.  
※ J의 ‘가득하다’는 상태를 나타내는 형용사이지만, 주동·사동의 대립을 묻는 문제에서는 F가 의도된 답입니다."
Syntax,Embedded Clauses,2,E,E,"정답은 **E: 일본은 자판기가 유명하다.**

- 전체 문장의 주어(화제): **일본은**
- 서술절: **자판기가 유명하다**

즉, **‘자판기가 유명하다’**라는 절 전체가 ‘일본은’을 서술하므로 서술절을 안은 문장입니다.

참고로 A·J는 부사절, B·C·D·F는 명사절, G·H·I는 관형절을 안은 문장입니다."
Syntax,Embedded Clauses,3,J,B,"정답은 **J**입니다.

- **J: 이 휘발유는 [구린내가 심하다].**
  - ‘구린내가 심하다’가 전체 문장에서 ‘이 휘발유는’의 상태를 서술하는 **서술절**입니다.
  - 구조: **이 휘발유는 + [구린내가 심하다]**

나머지는 주로 관형절(A, F, H), 명사절(D, E, G, I), 부사절(B) 등에 해당합니다."
Syntax,Embedded Clauses,2,G,G,"정답은 **G**입니다.

- **이 통조림은**: 문장 전체의 주어
- **뚜껑이 꽤 작다**: 주어 ‘이 통조림은’을 서술하는 **서술절**

즉, 안긴문장 **‘뚜껑이 꽤 작다’**가 전체 문장에서 **서술어 역할**을 합니다. 이러한 문장을 흔히 **서술절을 안은 문장**이라고 합니다."
Syntax,Embedded Clauses,3,G,G,"**정답: G**

> 팀장님이 토론에 참석했음은 전해 듣지 못했다.

- 명사절: **팀장님이 토론에 참석했음**
- 문장 성분: ‘전해 듣지 못했다’의 **목적어**
- 보조사 ‘은’을 목적격 조사 ‘을’로 바꾸면 역할이 명확해진다.  
  → 팀장님이 토론에 참석했**음을** 전해 듣지 못했다.

참고로 F, H, I의 명사절은 주어 역할을 한다."
Syntax,Embedded Clauses,2,E,E,"정답은 **E**입니다.

- **E: 토마토를 다 먹었음은 털어놓지 않았다.**
  - 안긴문장: **토마토를 다 먹었음**
  - 기본형: “토마토를 다 먹었음**을** 털어놓지 않았다.”
  - 동사 **‘털어놓다’의 목적어**이며, 목적격 조사 ‘을’ 대신 보조사 **‘은’**이 쓰였습니다.

참고로 B의 “으르렁거리는 동물을 쳐다봄은”은 ‘위험하다’의 **주어** 역할입니다."
Pragmatics,Speech Acts,3,C,C,"**정답: C**

“입에는 좀 맞으셨나 모르겠네요.”는 상대에게 음식이 입맛에 맞았는지 정보를 묻는 **질문**의 기능을 합니다. 따라서 이름을 묻는 “성함이 어떻게 되세요?”와 같은 유형입니다.

다른 선택지의 의문문 형태는 주로 청유(B), 요청·명령(F, I), 질책·감정 표현(A, D, H, J), 경고(G) 등의 기능을 합니다."
Pragmatics,Speech Acts,2,J,J,"**정답: J**

“걔라고 좋아서 이런 짓을 하겠어요?”는 의문문 형식의 **수사 의문문**으로, 실제로는 “걔도 좋아서 이런 짓을 하는 것은 아니다”라는 화자의 판단이나 주장을 진술합니다."
Pragmatics,Speech Acts,2,E,E,"**정답: E**

“좀 내립시다”는 형식상 **청유문**이지만, 실제 의도는 함께 내리자는 제안이 아니라 앞을 막고 있는 사람에게 **길을 비켜 달라고 요청**하는 것입니다. 즉, 문장 형식과 실제 발화 의도가 일치하지 않는 **간접 화행**의 예입니다."
Syntax,Argument Structure & Valency,3,H,H,"**정답: H**

- **H ‘여행사가 설치고 있다’**에서 주어 **‘여행사가’**는 행위의 주체인 **외부 논항**으로, 기저 구조에서 동사구 바깥의 주어 위치(일반적으로 **vP의 지정어 위치**)에 생성된다. 따라서 **비능격 자동사**에 해당한다.
- 나머지 문장의 주어들은 대체로 상태 변화·출현·움직임·영향을 겪는 **대상(내부 논항)**이다. 이들은 동사구 내부에 기저 생성된 뒤 표면적인 주어 위치로 이동한 것으로 분석되므로 **비대격 자동사적** 성격을 보인다.

따라서 주어의 기저 생성 위치가 다른 것은 **H**이다."
Syntax,Argument Structure & Valency,2,D,D,"**정답: D**

- **농부가**: 행위의 주체(외부 논항)
- **뽐내다**: 주어가 의도적으로 수행하는 행위를 나타내는 **비능격동사**

반면 *젖다, 나타나다, 번지다, 넘치다* 등은 상태 변화나 출현을 나타내는 **비대격동사**로 볼 수 있습니다. 따라서 생물 주어가 쓰였더라도 **G(형이 젖었다), H(마법사가 나타났다)**는 비능격 구문이 아닙니다."
Syntax,Argument Structure & Valency,3,C,D,"정답은 **D: 만개하다**입니다.

**만개하다**는 ‘꽃이 활짝 다 피다’라는 뜻으로, 기본적으로 주어만을 요구하는 **한 자리 서술어**입니다.

- 장미가 만개했다.
- 문화와 예술이 만개했다. → 비유적 의미여도 자릿수는 동일

장소 표현이 붙을 수 있지만 이는 필수 논항이 아니라 부사어입니다. 따라서 사전적 의미에 따라 서술어의 자릿수가 달라지는 경우로 보기 어렵습니다."
Syntax,Argument Structure & Valency,3,B,B,"**정답: B. 익히다**

‘익히다’는 의미가 달라지더라도 기본적으로 **주어와 목적어를 요구하는 두 자리 서술어**입니다.

- 어머니가 **고기를 익혔다**.
- 학생이 **기술을 익혔다**.

‘불에 고기를 익히다’의 ‘불에’와 같은 성분은 필수 성분이 아니므로 자릿수에 포함되지 않습니다.

반면 나머지 서술어들은 의미나 문형에 따라 자릿수가 달라질 수 있습니다. 예를 들면:

- **나돌다**: 소문이 나돌다 / 사람이 거리를 나돌다  
- **굶주리다**: 아이가 굶주리다 / 사랑에 굶주리다  
- **버둥대다**: 아이가 버둥대다 / 아이가 팔다리를 버둥대다  
- **떠받들다**: 그를 떠받들다 / 그를 영웅으로 떠받들다  

따라서 올바르지 않은 것은 **B**입니다."
Syntax,Argument Structure & Valency,3,G,E,"정답은 **E: 치솟다**입니다.

**‘치솟다’**는 일반적으로 주어만을 필수 성분으로 요구하는 **한 자리 서술어**입니다.

- 불길이 치솟았다.
- 물가가 치솟았다.
- 분노가 치솟았다.

‘하늘로 치솟았다’에서 **‘하늘로’**는 방향을 덧붙이는 부사어일 뿐 필수 논항은 아닙니다.

반면 다른 단어들은 문맥이나 의미에 따라 자릿수가 달라질 수 있습니다. 예:

- 향기가 **풍긴다**(한 자리) / 꽃이 향기를 **풍긴다**(두 자리)
- 책이 **읽힌다**(한 자리) / 선생님이 학생에게 책을 **읽힌다**(세 자리)
- 날짜를 **손꼽다**(두 자리) / 그를 대표로 **손꼽다**(세 자리)"
Syntax,Argument Structure & Valency,3,A,A,"**정답: A. 비웃다**

‘비웃다’는 사용 의미가 달라져도 기본적으로 **주어와 목적어**를 요구하는 **두 자리 서술어**입니다.

- 철수가 **영희를** 비웃었다.
- 사람들이 **그의 주장을** 비웃었다.

목적어가 문맥상 생략될 수는 있지만, 이는 서술어의 자릿수가 달라진 것이 아닙니다.

반면 다른 서술어들은 의미나 용법에 따라 자릿수가 달라질 수 있습니다. 예를 들어:

- **개다**: 날씨가 개다(한 자리) / 이불을 개다(두 자리)
- **뭉치다**: 사람들이 뭉치다(한 자리) / 종이를 뭉치다(두 자리)
- **버리다**: 쓰레기를 버리다 / 가 버리다·먹어 버리다(보조 용언 용법)
- **닫다**: 문을 닫다 / ‘달리다’의 뜻으로 쓰이는 닫다

따라서 **A**입니다."
Pragmatics,Implicature,3,E,E,"**정답: E**

동생이 패럴림픽에서 메달을 딴 것은 축하할 만한 일이므로, 갑의 “그런 일이 있었으면 나한테도 한 잔 사야지”라는 반응과 가장 자연스럽게 이어집니다."
Syntax,Agreement,2,J,G,"정답은 **G**입니다.

- **G:** “내가 친구와 가까워지고 싶었던 것은, 그것만은 진심이었다.”
  - ‘것은’과 ‘그것만은’이 같은 내용을 중복하여 화제로 제시하므로 호응이 부자연스럽습니다.
  - 자연스럽게 고치면:
    - “내가 친구와 가까워지고 싶었던 **것, 그것만은** 진심이었다.”
    - “내가 친구와 가까워지고 싶었던 **것은 진심이었다**.”"
Phonetics/Phonology,Phonological Constraints,3,G,G,"**정답: G. 낳다**

‘낳다’는 종성 **ㅎ**이 뒤의 **ㄷ**과 결합해 **ㅌ**으로 축약·격음화되어 **[나타]**로 발음됩니다. 따라서 종성 ㅎ이 일반적인 음절말 중화 제약을 받아 실현되는 사례가 아닙니다.

나머지는 종성 장애음이 대표음 **[ㄱ], [ㄷ], [ㅂ]** 중 하나로 중화됩니다."
Pragmatics,Deixis & Reference,3,F,A,"정답은 **A**입니다.

갑의 “너 이런 옷 이미 있잖아”에서 ‘이런 옷’은 을이 가리킨 **‘저거/저게’와 비슷한 옷**을 뜻합니다. 이어지는 ‘그거[2]’와 ‘그거[3]’는 갑이 과거에 사 준, 을이 이미 가지고 있는 옷을 가리킵니다.

주요 지시 대상은 다음과 같습니다.

- **저거·저게·이거[1]·여기[2]·얘**: 매장에 있는 같은 옷
- **그거[2]·그거[3]**: 을이 이미 가지고 있는 비슷한 옷
- **이건[1]**: 갑이 새로 권한 캐주얼한 옷
- **이건[2]·그것**: 을이 마지막으로 제안한 옷
- **이게**: 옷이 아니라 을을 가리키는 표현

따라서 **을은 ‘저게’와 닮은 옷을 이미 가지고 있다**는 A가 옳습니다."
Pragmatics,Deixis & Reference,3,E,E,"정답은 **E: (‘얘’, ‘저거’)**입니다.

‘저거’는 을이 고른 옷을 가리키며, 이후 ‘이거[1]’, ‘여기[2]’로 이어집니다. 갑이 그 옷을 만져 본 뒤 **“얘는 무거워서 별로야.”**라고 했으므로 ‘얘’와 ‘저거’는 같은 옷을 가리킵니다."
Pragmatics,Deixis & Reference,3,H,H,"정답은 **H: (‘본인’, ‘쟤’)**입니다.

- **‘쟤’**: ‘저 사람[1]’과 공동 주연으로 나온 배우, 즉 **‘저 사람[2]’**
- **‘본인’**: 악역을 맡은 **‘저 사람[2]’** 자신

따라서 두 표현은 같은 인물을 가리킵니다."
Pragmatics,Deixis & Reference,3,E,E,"정답은 **E**입니다. E만 참이고 나머지는 모두 거짓입니다.

- **저 사람[1]**: 새 드라마에서 정의로운 형사를 맡은 배우
- **쟤 = 저 사람[2]**: 새 드라마에서 범인(악역)을 맡은 공동 주연
- **그거[2]**: 저 사람[2]가 예전에 학교 선생님으로 나온 드라마
- **그런 걸**: 저 사람[2]가 얼마 전에 대학생으로 나온 작품
- **이런 걸**: 저 사람[2]가 범인으로 출연하는 새 드라마
- **저기·여기**: 현재 갑과 을이 시청 중인 홍보 목적의 TV 프로그램
- **거기**: 새 드라마

따라서 **“‘쟤’는 ‘이런 걸’에서 악역을 맡았다.”**는 참입니다. 마지막에 얼어서 말을 못 하는 사람도 직전까지 화제가 된 **저 사람[2]**이므로 F는 거짓입니다."
